path,size_bytes,sha256
data/weather_s2s_temp6h_2010_2022/s2s_district_temp_6h_2016.parquet,42342694,93409ab2bc10f26e24beba8c443d1346949c93d12ff1de05861d108c256c48ad
data/weather_s2s_temp6h_2010_2022/s2s_district_temp_6h_2017.parquet,42515821,c58a91a384c68236e108fb7379ee44fa54331fa425d183067889fc3487661e63
data/weather_s2s_temp6h_2010_2022/s2s_district_temp_6h_2018.parquet,42593229,5fea21de15d94debf37fc0e2f613d69dc648ecc2e611e14408d5526ba4da20b8
data/weather_s2s_temp6h_2010_2022/s2s_district_temp_6h_2019.parquet,42099921,e5c4c37877a81ca87dffcdade714f52b7c9fccbde130b5755dc49dea892d492a
data/weather_s2s_temp6h_2010_2022/s2s_district_temp_6h_2020.parquet,42558033,a29bb66cd890c8cb565037794427c4643c1a48deddc1e829b65062d62e20fc77
data/weather_s2s_temp6h_2010_2022/s2s_district_temp_6h_2021.parquet,42426598,ef386e8d83431aae82270493c2e102b469bdaf6e303e25472434e1b2e06b9cfa
data/weather_s2s_temp6h_2010_2022/s2s_district_temp_6h_2022.parquet,42425973,f2acc832b88235d9d94cd1f15e90bd32a0384e9e95a5242a0c7506d256f911f8
data/yields/des_apy_wheat_rabi_2010_2022.html,440859,94a3181c7394391f8f27301df0416ef26d7993db920cd28c41f9b5024d1b9db1
data/yields/des_apy_wheat_rabi_2010_2022_fill_audit.json,2152,a26e133b22302cb62f9912c967f10b7d25dd86c5abc2ac44db45612faea93d2b
data/yields/des_apy_wheat_rabi_2010_2022_fill_rows.csv,2243,762b2a4cc9ef6877ad54b88fa39b30d283e2b1f45d87eb37d5458c03685ba234
data/yields/des_apy_wheat_rabi_2010_2022_long.csv,100260,49ef7e9d0c854f0c259a45d993807b6ba12aaf33332dbfbd2b377d84aa1df29a
data/yields/des_apy_wheat_rabi_2010_2022_model_ready_119.csv,347091,b3aa0a48b00c163545c1a1f8250e6497df7e66a69742bd32d4f969426e9064c3
data/yields/des_apy_wheat_rabi_2010_2022_proxy_choice.csv,1769,4c43061c646f1934af1e6fce344f72f4b31cbadc98f2036f1c876ee996a25a5b
docs/all_run_results_artifact_backed_2026-04-01.csv,14291,03b891788c86ce461b780dd5b7fab3b4d5590cccda141dfb0bd1af7b88abd7e7
docs/all_run_results_artifact_backed_2026-04-01.md,15294,49829af72ff4a306be98776c6bfc8b43e056ec471786b6308106e128ec14becf
docs/all_run_results_compiled.md,22908,3f069366ca31f5ef03b3dcdc3a793d4232b032e67225af571f6526e84372b819
experiments/classification_focused_h25_2010_2018_test2019_2022/classification_district_year_table.csv,490034,3075d06dcfa20c806cbbc8d700a815d469061071c0f1a0e99553b1a2f270f427
experiments/classification_focused_h25_2010_2018_test2019_2022/classification_feature_names.csv,60630,e8653e535b3e359a8e2d864e065c5c781b027bf62d1362c53a884b77d3df846b
experiments/classification_focused_h25_2010_2018_test2019_2022/classification_focused_metrics.csv,284285,cd2d5226a2ac7878c279e2a2a01b43fe2748aa7cc92127cde64e828fe2bf53e7
experiments/classification_refinement_h25_2010_2018_test2019_2022/best_sign_classifier_coefficients.csv,6564,d872b851e7af345048daa5195cfa76c59ba271bfd076b993b25eef94e8a150c5
experiments/classification_refinement_h25_2010_2018_test2019_2022/best_sign_classifier_per_year.csv,625,8d3041845d923421c86c0724f8ddb1680c5552e219b9bef4d630a585acf054c1
experiments/classification_refinement_h25_2010_2018_test2019_2022/best_sign_classifier_predictions.csv,210787,ef82f424c8593a8ac13f98048c8df449a03d30fe5f8411844e59f41ca4f60799
experiments/classification_refinement_h25_2010_2018_test2019_2022/classification_refinement_config.json,1552,156e5679239e276a7c7db144376160bd6d91b61c832ab32f8f77c6cb82a2a758
experiments/classification_refinement_h25_2010_2018_test2019_2022/classification_refinement_district_year_table.csv,490034,3075d06dcfa20c806cbbc8d700a815d469061071c0f1a0e99553b1a2f270f427
experiments/classification_refinement_h25_2010_2018_test2019_2022/classification_refinement_feature_names.csv,60630,e8653e535b3e359a8e2d864e065c5c781b027bf62d1362c53a884b77d3df846b
experiments/classification_refinement_h25_2010_2018_test2019_2022/classification_refinement_metrics.csv,2994234,8d8116c983c18c24925685e65f2c554903bda88707aebd027b2f2ec19d7e7686
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/best_meta_with_old_sota_sign_scaleonly_predictions.csv,283221,f4411296238e760512ff4b90374ec85b41a5b00697bdc509fd9c1158624ab734
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/candidate_predictions/best_hybrid_meta_stack_predictions.csv,239962,b7aeef93269b629fe864af8ec1acbc706a26bd3d5a8f3c86c0b237f57737bc29
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/final_hybrid_oldsign_weightedmag_scaleonly_w048_predictions.csv,311538,6ad935c3ae2c42c7953a680e10831aac5f6c805d747fa70d16eaa835baa5086e
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/final_hybrid_oldsign_weightedmag_scaleonly_w048_summary_metrics.csv,3808,01b105623764290da425c1966c49e5f6f5929e0fb85e228534be6bd43743dac9
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/hybrid_meta_stack_config.json,517,6cee5022d65ac6ce78bafeb683f5ec547a9c2a046bc51db1b0fe59082a5dc858
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/hybrid_meta_stack_metrics.csv,916963,dfcf2cfd1441eee271f4b2073493bdbd891687fe645b1a4edf9afb5fa899aac6
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/hybrid_meta_stack_sign_magnitude_blends.csv,5682,82221660ec8a5bdaf916b4ff1b146224eba5c733f3d748604775178a5c484070
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/hybrid_meta_stack_sign_magnitude_blends_per_year.csv,7149,af9c01c1f5c8c0ea70c84bb7b32c29003e996f1305ef00e5bf217261e41b1a00
experiments/hybrid_meta_stack_lgbm_catboost_2010_2018_test2019_2022/old_sota_sign_weighted_magnitude_scaleonly_grid.csv,20868,d89976e4b418298528488b40fcbf7abdc4fa5c3c267e4944176417a6f3bc77d5
experiments/observed_weather_proxy_sign_2010_2018_test2019_2022_retry/observed_proxy_config.json,534,e65d1d7013c2974ece477b560cf62914eca0dfae90564019f886ae53478dbc7b
experiments/observed_weather_proxy_sign_2010_2018_test2019_2022_retry/observed_proxy_feature_corr.csv,4441,379f84f1b3d77db97369a34322e22ab6efa12bd6957c5a71d87f25856d544f10
experiments/observed_weather_proxy_sign_2010_2018_test2019_2022_retry/observed_proxy_model_table.csv,2010134,fc0f0dd44f21977a34503c9a0fb1e1214e905cc87dde438bd28da5459a170fed
experiments/observed_weather_proxy_sign_2010_2018_test2019_2022_retry/observed_proxy_sign_metrics.csv,67809,092f4578940350001054b3181a1d002dc6001b7f087982b225e50f3cbb8e48a1
experiments/observed_weather_proxy_sign_2010_2018_test2019_2022_retry/observed_weather_proxy_features.csv,1589329,6971e9ce2b0da77cc3b7de50cd864913cf5137f42c934d2af3d339688d2b58b2
experiments/sign_breakthrough_2010_2018_test2019_2022/best_model_permutation_importance_test.csv,1996,a0922032ce8f70e66e5388fdf4159971a42f2515fc37e8c558047bcbd5f8ce35
experiments/sign_breakthrough_2010_2018_test2019_2022/district_year_feature_names.csv,59631,6940b6d1a894af7ffc2ef85f0c2e2c9e6420ce67ad8eee370ec203ce4cd66694
experiments/sign_breakthrough_2010_2018_test2019_2022/district_year_sign_table.csv,309110,b04e228d4b6b541bbbebe47ae352ae92d109215d86d7d2b4d06a4049948c1346
experiments/sign_breakthrough_2010_2018_test2019_2022/feature_associations_train.csv,105171,af0323137ee03803b7b0a580772ef66c1775b47b3cab13081e8ce07f4c9eec7c
experiments/sign_breakthrough_2010_2018_test2019_2022/sign_breakthrough_config.json,528,675dd135071dca2288a62e6a36f4a08f9252af36ded43196057a3c362963c8c0
experiments/sign_breakthrough_2010_2018_test2019_2022/sign_breakthrough_metrics.csv,61895,cadfced9600ca1682d53eb5ad1d841b7527e200d8a3b803b29a50c316cb49b44
experiments/sign_breakthrough_2010_2018_test2019_2022/sign_diagnostics_by_district.csv,11015,d110fc7f1d2fd349112755fcfcae153127b65f62d9aa2dd4f5ec957bf9cd0675
experiments/sign_breakthrough_2010_2018_test2019_2022/sign_diagnostics_by_year.csv,1649,4cd32c1f0eae57877bfdc9d6c4d3e2c52e07fa10242054c749f317caec054ec3
experiments/sign_breakthrough_2010_2018_test2019_2022/sign_diagnostics_by_year_state.csv,3191,e15849ac38f4ccbe0b30119775a5f755f97751c4e839aec0e52ef2697c9d5d25
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/best_model_permutation_importance_test.csv,1996,a0922032ce8f70e66e5388fdf4159971a42f2515fc37e8c558047bcbd5f8ce35
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/district_year_feature_names.csv,59631,6940b6d1a894af7ffc2ef85f0c2e2c9e6420ce67ad8eee370ec203ce4cd66694
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/district_year_sign_table.csv,309110,b04e228d4b6b541bbbebe47ae352ae92d109215d86d7d2b4d06a4049948c1346
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/feature_associations_train.csv,104278,c1db7bcb75452a076bfbcd48732244d7fc7d77ccb02fbf0bb121c7d2ce4e9018
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/sign_breakthrough_config.json,556,b7fc9e4d55acdc13157e7688d8c1d01987985bc543298e538ef4b2aa9713dcd0
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/sign_breakthrough_metrics.csv,61981,44e8ad511bf091086e2df03c8e27f9bd247e8c32e62f19a98c4b80f3cf84a359
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/sign_diagnostics_by_district.csv,11015,d110fc7f1d2fd349112755fcfcae153127b65f62d9aa2dd4f5ec957bf9cd0675
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/sign_diagnostics_by_year.csv,1649,4cd32c1f0eae57877bfdc9d6c4d3e2c52e07fa10242054c749f317caec054ec3
experiments/sign_breakthrough_h46_2010_2018_test2019_2022/sign_diagnostics_by_year_state.csv,3191,e15849ac38f4ccbe0b30119775a5f755f97751c4e839aec0e52ef2697c9d5d25
experiments/sota_search_2010_2018_test2019_2022/final_ensemble_candidates/final_ensemble_metrics.csv,4043,4c65336ed85fa2181a61744fb009f4e37f91ea10a77d4c0a2adee2d0fd6f143a
experiments/sota_search_2010_2018_test2019_2022/final_ensemble_candidates/final_ensemble_predictions.csv,207122,71e52cc96d9c42cd87b36a897531e3083bad37f7aa955680e038b95e5c004a32
experiments/sota_search_2010_2018_test2019_2022/final_ensemble_candidates/final_ensemble_predictions_with_trainfit_signmag.csv,235751,0996f603a8267015316f370829434b11ac3a74138194599a1e40596e07776b1e
experiments/sota_search_2010_2018_test2019_2022/final_ensemble_candidates/final_sota_per_year_metrics.csv,6355,913efdad67c955f23b99077529189212a97939c70728c965ff3123f0d0a63847
experiments/sota_search_2010_2018_test2019_2022/final_ensemble_candidates/sign_magnitude_hybrid_metrics.csv,2731,cfd713fbf00cd8bc43a28d85d6171302477c33d7fb6d8d886066acb1c251b3c4
experiments/sota_search_2010_2018_test2019_2022/final_ensemble_candidates/trainfit_sign_magnitude_scale.json,284,03e2a1ac308e73989fa6271050acd9c046089c880bc1ecd0707eeeab942607fa
experiments/sota_search_2010_2018_test2019_2022/final_ensemble_candidates/trainfit_sign_magnitude_scale_metrics.csv,900,a4b44941fc5104381fab593809a899f937859081016fc5e175b20e390c434afd
experiments/sota_search_2010_2018_test2019_2022/final_sota_comparison_sorted.csv,6315,0bac7e53dd57c14afea644cca6aa8bf47de7a658ca0e6850a5c003bf06ebda50
experiments/sota_search_2010_2018_test2019_2022/stacked_sota_candidates/stack_input_predictions.csv,193565,de74eabdd289a05b4e3b62421ad89103e4708b94792a13aa8752112830575163
experiments/sota_search_2010_2018_test2019_2022/stacked_sota_candidates/stacked_sota_metrics.csv,2504,2e5cac458d4be1146c595f6278a87bcd80b541bdf93ac5a7240faaaef98e8c77
experiments/tabular_residual_h46_2010_2018_test2019_2022/tabular_feature_names.csv,11145,9b6056f2cb02da650a7e140a5ae9ce1e8dcd4ad970e7e70354ad89a4f5b95e07
experiments/tabular_residual_h46_2010_2018_test2019_2022/tabular_feature_rows_meta.parquet,229854,fde2235a98522e7dd153e987a48964a7fe365768f337071aec76330712b0fc54
experiments/tabular_residual_h46_2010_2018_test2019_2022/tabular_search_config.json,782,660cf08911cc4b9129f2b9529b81b16d287b062102e49c8abdc81d1fff604ef1
experiments/tabular_residual_h46_2010_2018_test2019_2022/tabular_search_metrics.csv,47275,f376e5d0c956fe22e761aa4abd73c7e1c903a4e601c5fb9db03f6be3d8695e2e
