max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
22.99,8.19,2.22,4.6,0.0,72.59,13.73,2023-01-31,Bhiwani,2022
22.79,5.18,2.36,4.3,0.0,59.15,12.51,2023-02-01,Bhiwani,2022
25.68,5.68,2.46,4.35,0.0,49.79,14.12,2023-02-02,Bhiwani,2022
26.08,7.21,1.95,3.64,0.0,44.6,15.4,2023-02-03,Bhiwani,2022
27.26,8.57,2.23,4.81,0.0,48.22,16.45,2023-02-04,Bhiwani,2022
26.59,8.7,1.8,3.58,0.0,51.24,17.33,2023-02-05,Bhiwani,2022
29.04,9.98,1.8,3.33,0.0,44.84,18.25,2023-02-06,Bhiwani,2022
26.46,9.74,2.33,4.5,0.0,47.42,16.6,2023-02-07,Bhiwani,2022
26.4,7.62,1.78,4.06,0.0,36.91,16.38,2023-02-08,Bhiwani,2022
28.61,11.98,1.53,3.22,0.0,33.72,18.68,2023-02-09,Bhiwani,2022
30.03,10.48,1.31,2.16,0.0,49.8,19.06,2023-02-10,Bhiwani,2022
27.13,10.6,1.66,2.96,0.0,43.86,17.63,2023-02-11,Bhiwani,2022
23.91,6.49,2.33,4.54,0.0,35.39,13.85,2023-02-12,Bhiwani,2022
25.15,5.14,3.48,6.49,0.0,24.33,14.28,2023-02-13,Bhiwani,2022
28.15,8.38,2.38,4.46,0.0,26.02,17.05,2023-02-14,Bhiwani,2022
30.94,10.85,2.7,5.58,0.0,33.99,19.16,2023-02-15,Bhiwani,2022
30.18,11.82,1.38,3.32,0.0,38.51,20.48,2023-02-16,Bhiwani,2022
30.76,13.31,1.19,2.47,0.0,40.1,21.46,2023-02-17,Bhiwani,2022
31.8,14.43,1.27,2.45,0.0,27.44,22.17,2023-02-18,Bhiwani,2022
32.28,16.11,0.8,1.37,0.0,22.21,23.3,2023-02-19,Bhiwani,2022
33.9,13.45,1.51,2.88,0.0,30.01,22.7,2023-02-20,Bhiwani,2022
32.04,12.87,1.76,3.82,0.0,31.76,21.2,2023-02-21,Bhiwani,2022
29.77,12.2,1.41,2.17,0.01,30.55,19.9,2023-02-22,Bhiwani,2022
31.14,12.35,2.01,4.02,0.0,28.39,20.12,2023-02-23,Bhiwani,2022
31.48,12.36,1.65,3.26,0.0,28.82,20.79,2023-02-24,Bhiwani,2022
31.96,15.0,1.28,2.48,0.0,28.39,22.83,2023-02-25,Bhiwani,2022
32.73,14.15,1.32,2.12,0.0,30.27,22.7,2023-02-26,Bhiwani,2022
32.84,16.07,1.42,2.97,0.0,32.96,23.11,2023-02-27,Bhiwani,2022
32.99,15.09,1.42,3.23,0.0,35.98,22.82,2023-02-28,Bhiwani,2022
32.26,15.89,1.21,2.19,0.05,35.98,22.84,2023-03-01,Bhiwani,2022
32.25,14.4,1.81,2.91,0.0,41.74,22.73,2023-03-02,Bhiwani,2022
31.77,16.37,1.97,3.53,0.0,41.91,23.32,2023-03-03,Bhiwani,2022
31.61,15.31,2.03,3.82,0.0,38.22,22.49,2023-03-04,Bhiwani,2022
32.13,15.67,1.82,3.4,0.0,36.9,22.93,2023-03-05,Bhiwani,2022
32.3,15.12,1.97,3.83,0.0,32.2,23.23,2023-03-06,Bhiwani,2022
32.39,17.07,1.31,2.58,0.0,27.67,24.2,2023-03-07,Bhiwani,2022
31.86,17.97,0.84,1.65,0.52,29.38,24.34,2023-03-08,Bhiwani,2022
31.73,16.38,1.01,1.96,0.01,34.01,23.73,2023-03-09,Bhiwani,2022
32.44,16.49,1.57,3.09,0.0,27.42,24.19,2023-03-10,Bhiwani,2022
33.71,16.89,1.28,2.25,0.0,23.71,24.72,2023-03-11,Bhiwani,2022
35.49,16.49,1.39,2.47,0.0,26.88,25.72,2023-03-12,Bhiwani,2022
34.11,20.2,1.0,1.42,0.0,29.17,26.48,2023-03-13,Bhiwani,2022
35.23,18.66,1.5,3.05,0.0,31.43,26.01,2023-03-14,Bhiwani,2022
35.28,17.4,1.05,2.33,0.0,27.88,26.72,2023-03-15,Bhiwani,2022
30.79,19.73,1.06,1.89,0.13,33.29,24.78,2023-03-16,Bhiwani,2022
30.19,19.52,0.77,1.45,1.93,47.5,24.13,2023-03-17,Bhiwani,2022
25.81,18.26,1.43,2.77,4.16,64.91,21.47,2023-03-18,Bhiwani,2022
28.9,17.2,1.08,1.84,2.92,59.69,22.53,2023-03-19,Bhiwani,2022
24.15,16.03,0.89,1.44,22.72,73.86,19.54,2023-03-20,Bhiwani,2022
27.53,14.32,1.14,2.29,1.99,69.12,20.26,2023-03-21,Bhiwani,2022
28.87,15.17,1.32,2.37,0.43,57.45,21.69,2023-03-22,Bhiwani,2022
30.91,15.57,1.48,2.63,0.19,51.51,23.11,2023-03-23,Bhiwani,2022
30.59,16.87,1.88,4.43,5.48,56.55,23.73,2023-03-24,Bhiwani,2022
29.57,16.85,1.73,2.97,3.15,64.04,22.41,2023-03-25,Bhiwani,2022
30.23,15.74,2.25,3.45,0.0,53.61,22.17,2023-03-26,Bhiwani,2022
29.79,13.71,2.11,4.02,0.0,49.23,21.3,2023-03-27,Bhiwani,2022
31.94,16.31,1.74,3.39,0.0,43.69,23.24,2023-03-28,Bhiwani,2022
33.95,15.98,1.18,1.79,0.0,44.01,24.86,2023-03-29,Bhiwani,2022
33.7,17.72,1.96,4.05,7.08,52.98,24.49,2023-03-30,Bhiwani,2022
26.15,16.83,1.35,2.58,5.74,72.77,21.16,2023-03-31,Bhiwani,2022
28.03,16.58,1.32,2.9,7.71,64.82,22.25,2023-04-01,Bhiwani,2022
30.98,16.05,1.41,2.65,0.0,56.16,23.38,2023-04-02,Bhiwani,2022
33.16,16.8,1.16,2.2,4.4,54.27,24.78,2023-04-03,Bhiwani,2022
30.85,17.79,2.42,3.87,0.03,57.9,23.58,2023-04-04,Bhiwani,2022
32.94,15.76,1.8,2.84,0.0,47.89,23.95,2023-04-05,Bhiwani,2022
33.58,16.89,2.7,5.07,0.01,41.28,24.14,2023-04-06,Bhiwani,2022
33.97,15.94,2.7,4.18,0.0,36.81,24.28,2023-04-07,Bhiwani,2022
34.79,14.94,1.98,3.75,0.0,32.71,24.39,2023-04-08,Bhiwani,2022
35.22,18.9,1.61,2.78,0.0,30.94,26.12,2023-04-09,Bhiwani,2022
35.48,16.82,1.94,3.73,0.0,34.63,25.77,2023-04-10,Bhiwani,2022
37.13,20.55,2.26,4.32,0.0,33.23,28.03,2023-04-11,Bhiwani,2022
38.18,20.28,2.3,3.5,0.0,39.08,29.02,2023-04-12,Bhiwani,2022
39.17,20.03,1.94,3.15,0.0,34.0,28.94,2023-04-13,Bhiwani,2022
39.8,20.08,1.42,2.15,0.0,28.0,30.56,2023-04-14,Bhiwani,2022
40.79,23.32,0.93,1.85,0.0,22.51,31.99,2023-04-15,Bhiwani,2022
40.72,23.72,1.83,3.5,0.0,26.73,31.32,2023-04-16,Bhiwani,2022
41.21,22.38,1.75,2.67,0.02,25.6,31.91,2023-04-17,Bhiwani,2022
39.98,26.48,2.55,3.91,0.06,28.57,32.65,2023-04-18,Bhiwani,2022
38.07,24.19,2.25,3.25,0.05,37.34,30.41,2023-04-19,Bhiwani,2022
36.22,22.81,1.62,2.43,2.3,39.77,29.24,2023-04-20,Bhiwani,2022
36.82,19.93,1.64,2.87,0.0,33.81,27.98,2023-04-21,Bhiwani,2022
36.61,19.54,1.95,2.81,0.01,28.19,28.06,2023-04-22,Bhiwani,2022
32.15,18.79,1.86,4.07,3.7,35.48,25.36,2023-04-23,Bhiwani,2022
35.92,19.52,1.79,3.21,0.0,31.85,27.66,2023-04-24,Bhiwani,2022
36.13,19.48,1.75,4.23,0.0,32.28,27.91,2023-04-25,Bhiwani,2022
36.27,22.13,0.9,1.88,0.0,29.62,29.94,2023-04-26,Bhiwani,2022
37.99,24.51,1.69,3.57,0.44,32.47,29.88,2023-04-27,Bhiwani,2022
34.02,22.37,1.67,3.43,2.13,39.08,28.18,2023-04-28,Bhiwani,2022
32.16,22.49,1.92,4.17,0.44,50.05,26.28,2023-04-29,Bhiwani,2022
32.65,19.93,1.84,3.04,0.92,54.75,25.99,2023-04-30,Bhiwani,2022
