max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
29.32,17.53,1.34,2.81,0.0,69.83,23.15,2024-10-27,Ambala,2024
29.2,19.55,1.58,3.02,0.0,78.46,23.73,2024-10-28,Ambala,2024
30.65,20.22,1.12,2.42,0.0,73.27,25.05,2024-10-29,Ambala,2024
32.19,20.82,1.51,2.8,0.0,63.13,25.23,2024-10-30,Ambala,2024
31.31,18.84,2.3,4.73,0.0,58.14,23.94,2024-10-31,Ambala,2024
30.3,17.62,1.98,3.7,0.0,56.69,22.45,2024-11-01,Ambala,2024
30.05,18.08,1.05,1.68,0.0,44.78,23.39,2024-11-02,Ambala,2024
29.96,17.34,1.16,1.69,0.0,50.27,22.8,2024-11-03,Ambala,2024
29.59,18.24,1.04,2.01,0.0,49.4,23.37,2024-11-04,Ambala,2024
28.36,17.23,1.49,3.24,0.0,62.87,22.08,2024-11-05,Ambala,2024
28.81,18.01,1.12,1.95,0.0,61.78,22.77,2024-11-06,Ambala,2024
28.29,17.62,1.13,2.44,0.0,67.31,22.35,2024-11-07,Ambala,2024
28.5,17.93,1.07,2.32,0.0,66.68,22.84,2024-11-08,Ambala,2024
27.65,18.21,1.4,2.95,0.0,74.14,22.09,2024-11-09,Ambala,2024
27.9,18.28,0.91,1.86,0.0,72.46,22.37,2024-11-10,Ambala,2024
28.23,18.36,0.93,1.55,0.0,69.98,22.74,2024-11-11,Ambala,2024
28.88,17.18,1.32,2.47,0.0,64.98,21.81,2024-11-12,Ambala,2024
28.2,16.69,1.48,2.84,0.0,57.3,21.1,2024-11-13,Ambala,2024
26.75,15.34,1.15,1.95,0.0,57.74,19.86,2024-11-14,Ambala,2024
27.26,16.29,1.38,2.68,0.0,56.38,20.15,2024-11-15,Ambala,2024
26.7,15.67,1.87,3.72,0.0,58.14,19.5,2024-11-16,Ambala,2024
26.38,14.63,1.71,3.07,0.0,52.95,18.96,2024-11-17,Ambala,2024
26.55,13.96,1.38,2.44,0.0,53.8,18.58,2024-11-18,Ambala,2024
25.88,13.46,1.59,2.91,0.0,51.81,18.53,2024-11-19,Ambala,2024
25.56,13.42,1.51,2.63,0.0,49.45,18.09,2024-11-20,Ambala,2024
25.58,13.47,1.65,3.15,0.0,47.6,17.93,2024-11-21,Ambala,2024
25.36,13.68,1.4,3.14,0.0,46.14,18.13,2024-11-22,Ambala,2024
24.34,13.64,0.95,1.51,0.0,49.32,17.86,2024-11-23,Ambala,2024
26.01,14.25,1.79,3.9,0.0,50.89,18.49,2024-11-24,Ambala,2024
24.68,12.73,2.16,4.01,0.0,55.25,17.29,2024-11-25,Ambala,2024
24.93,12.24,1.82,3.81,0.0,50.21,17.02,2024-11-26,Ambala,2024
24.26,12.41,1.53,3.01,0.0,49.41,16.86,2024-11-27,Ambala,2024
24.85,12.34,1.7,3.6,0.0,47.43,16.85,2024-11-28,Ambala,2024
25.04,12.9,1.32,2.43,0.0,46.93,17.27,2024-11-29,Ambala,2024
24.97,13.27,1.69,2.99,0.0,45.19,17.3,2024-11-30,Ambala,2024
25.24,13.02,1.22,1.9,0.0,45.08,17.45,2024-12-01,Ambala,2024
25.81,13.01,1.48,2.54,0.0,48.77,17.74,2024-12-02,Ambala,2024
26.13,13.92,2.06,3.78,0.0,46.52,18.26,2024-12-03,Ambala,2024
25.12,11.3,2.9,5.36,0.0,47.8,17.01,2024-12-04,Ambala,2024
23.59,10.24,2.03,3.58,0.0,44.08,14.94,2024-12-05,Ambala,2024
22.98,10.26,1.92,3.69,0.0,41.61,14.67,2024-12-06,Ambala,2024
21.43,9.89,1.0,1.75,0.0,38.77,14.65,2024-12-07,Ambala,2024
20.8,7.43,2.06,4.08,0.54,50.04,13.57,2024-12-08,Ambala,2024
18.17,7.97,1.99,3.45,1.81,63.15,12.28,2024-12-09,Ambala,2024
20.42,6.41,2.71,5.16,0.0,43.55,11.76,2024-12-10,Ambala,2024
22.28,7.18,2.0,3.57,0.0,36.68,12.57,2024-12-11,Ambala,2024
20.14,8.16,1.87,3.94,0.0,34.54,12.62,2024-12-12,Ambala,2024
22.26,6.94,3.11,4.9,0.0,37.03,12.97,2024-12-13,Ambala,2024
22.98,7.0,2.32,4.4,0.0,38.21,12.96,2024-12-14,Ambala,2024
22.06,9.61,1.24,1.98,0.0,34.65,14.29,2024-12-15,Ambala,2024
21.98,9.34,1.14,2.16,0.0,34.96,14.22,2024-12-16,Ambala,2024
22.03,8.76,1.3,2.08,0.0,36.06,13.76,2024-12-17,Ambala,2024
22.37,11.53,1.2,2.3,0.0,34.92,14.85,2024-12-18,Ambala,2024
20.51,7.0,1.79,3.7,0.0,48.89,12.8,2024-12-19,Ambala,2024
22.54,9.28,1.52,2.22,0.0,50.15,13.85,2024-12-20,Ambala,2024
21.36,9.2,1.33,2.51,0.0,42.03,13.79,2024-12-21,Ambala,2024
22.05,10.18,1.15,1.83,0.0,42.48,14.73,2024-12-22,Ambala,2024
15.83,9.42,1.68,2.42,3.89,66.4,11.7,2024-12-23,Ambala,2024
18.98,10.05,1.24,2.26,1.59,67.47,13.29,2024-12-24,Ambala,2024
22.55,9.85,1.39,2.2,0.0,53.37,14.44,2024-12-25,Ambala,2024
23.06,10.95,1.21,2.54,0.0,48.88,15.45,2024-12-26,Ambala,2024
18.06,10.94,2.31,3.84,13.02,72.43,13.74,2024-12-27,Ambala,2024
15.22,10.56,2.01,4.51,16.16,87.69,12.46,2024-12-28,Ambala,2024
21.47,8.53,2.49,4.74,0.01,67.17,13.47,2024-12-29,Ambala,2024
21.17,6.47,2.27,4.3,0.0,49.48,11.92,2024-12-30,Ambala,2024
21.18,7.29,1.31,2.71,0.0,45.02,12.48,2024-12-31,Ambala,2024
21.46,6.33,2.5,5.09,0.0,46.11,12.65,2025-01-01,Ambala,2024
24.06,10.4,2.26,4.52,0.0,45.98,15.44,2025-01-02,Ambala,2024
24.47,11.99,1.11,2.2,0.0,46.34,16.81,2025-01-03,Ambala,2024
27.68,11.87,1.19,2.34,0.0,37.92,18.78,2025-01-04,Ambala,2024
22.82,9.23,1.72,3.14,0.0,53.86,14.71,2025-01-05,Ambala,2024
20.08,9.99,1.27,1.64,0.61,59.65,13.88,2025-01-06,Ambala,2024
20.92,7.97,2.79,5.25,0.01,59.15,12.88,2025-01-07,Ambala,2024
21.43,6.44,2.28,4.31,0.0,46.98,12.3,2025-01-08,Ambala,2024
21.62,8.91,1.22,2.19,0.0,38.59,13.32,2025-01-09,Ambala,2024
20.89,8.54,0.88,1.55,0.0,36.3,13.27,2025-01-10,Ambala,2024
17.89,5.65,1.87,4.47,4.7,56.51,10.52,2025-01-11,Ambala,2024
15.22,7.72,1.79,2.86,6.51,77.76,10.89,2025-01-12,Ambala,2024
21.18,7.18,2.41,4.29,0.0,61.36,12.56,2025-01-13,Ambala,2024
22.0,7.64,1.56,2.44,0.0,48.13,13.04,2025-01-14,Ambala,2024
21.07,8.33,1.38,2.86,0.0,45.09,13.71,2025-01-15,Ambala,2024
16.16,8.04,1.67,3.03,1.62,74.88,11.43,2025-01-16,Ambala,2024
22.95,6.57,2.01,3.62,0.0,55.72,12.9,2025-01-17,Ambala,2024
19.39,10.02,0.81,1.93,0.0,45.15,13.71,2025-01-18,Ambala,2024
22.86,11.18,1.23,2.32,0.0,42.78,15.56,2025-01-19,Ambala,2024
24.11,11.28,1.81,3.13,0.0,45.72,16.05,2025-01-20,Ambala,2024
23.8,10.85,1.81,3.22,0.0,47.67,15.56,2025-01-21,Ambala,2024
23.84,10.8,1.36,2.79,0.0,45.63,15.85,2025-01-22,Ambala,2024
23.11,10.54,1.84,3.49,0.0,42.99,15.8,2025-01-23,Ambala,2024
23.2,8.92,2.55,4.9,0.0,43.61,14.49,2025-01-24,Ambala,2024
23.85,7.68,2.33,4.55,0.0,36.09,13.74,2025-01-25,Ambala,2024
24.17,7.55,1.65,3.18,0.0,34.37,13.97,2025-01-26,Ambala,2024
22.78,8.7,2.04,4.64,0.0,32.48,14.3,2025-01-27,Ambala,2024
25.03,7.99,1.43,2.84,0.0,33.25,15.09,2025-01-28,Ambala,2024
23.04,7.99,2.05,3.68,0.0,41.05,14.0,2025-01-29,Ambala,2024
24.42,9.52,1.34,1.88,0.0,37.31,15.84,2025-01-30,Ambala,2024
22.88,8.93,1.73,3.15,0.0,42.71,15.1,2025-01-31,Ambala,2024
23.64,10.03,1.69,3.22,0.0,45.02,15.62,2025-02-01,Ambala,2024
24.43,10.73,1.69,2.64,0.0,44.89,16.53,2025-02-02,Ambala,2024
24.73,10.25,1.46,2.93,0.0,40.27,15.86,2025-02-03,Ambala,2024
20.83,10.91,1.53,3.15,3.86,50.73,15.72,2025-02-04,Ambala,2024
21.57,8.65,1.73,3.5,0.82,57.6,14.18,2025-02-05,Ambala,2024
22.09,7.2,2.96,5.03,0.0,43.77,13.39,2025-02-06,Ambala,2024
23.81,7.59,3.29,5.66,0.0,34.36,14.19,2025-02-07,Ambala,2024
25.76,8.81,2.54,4.72,0.0,32.98,15.52,2025-02-08,Ambala,2024
26.54,12.53,1.44,2.64,0.0,31.67,17.9,2025-02-09,Ambala,2024
26.25,12.67,1.56,3.06,0.0,33.71,17.78,2025-02-10,Ambala,2024
26.59,12.07,1.9,3.88,0.01,38.13,17.84,2025-02-11,Ambala,2024
24.11,10.81,2.99,5.07,0.0,39.3,16.44,2025-02-12,Ambala,2024
24.09,8.88,3.63,6.68,0.0,33.37,15.08,2025-02-13,Ambala,2024
25.02,8.92,3.33,6.16,0.0,28.82,15.9,2025-02-14,Ambala,2024
23.16,11.68,1.41,2.99,0.15,44.3,16.03,2025-02-15,Ambala,2024
26.23,11.8,1.4,2.79,0.0,40.73,17.64,2025-02-16,Ambala,2024
27.77,12.4,1.6,3.45,0.0,32.05,18.79,2025-02-17,Ambala,2024
27.54,11.52,2.2,4.4,0.0,32.8,17.95,2025-02-18,Ambala,2024
27.54,11.43,1.67,3.19,0.76,34.44,18.95,2025-02-19,Ambala,2024
23.63,12.05,3.64,5.76,9.36,59.59,16.96,2025-02-20,Ambala,2024
24.08,10.94,1.71,2.86,0.33,60.58,16.86,2025-02-21,Ambala,2024
24.34,12.44,2.0,3.81,0.26,51.48,17.2,2025-02-22,Ambala,2024
26.43,11.27,1.7,3.02,0.07,46.16,17.47,2025-02-23,Ambala,2024
26.61,11.65,1.92,3.77,0.0,43.1,17.99,2025-02-24,Ambala,2024
25.66,12.98,1.83,3.93,0.0,38.83,19.17,2025-02-25,Ambala,2024
27.42,16.28,1.53,3.71,1.02,53.09,20.11,2025-02-26,Ambala,2024
21.31,13.27,2.23,4.18,11.54,76.44,17.36,2025-02-27,Ambala,2024
17.45,12.77,4.12,5.17,37.09,87.66,14.18,2025-02-28,Ambala,2024
24.58,12.27,1.7,3.2,0.98,67.9,17.59,2025-03-01,Ambala,2024
26.18,11.9,1.94,3.22,0.0,47.3,17.66,2025-03-02,Ambala,2024
26.66,12.05,1.22,1.59,1.29,41.89,19.06,2025-03-03,Ambala,2024
25.17,12.19,2.26,3.75,1.58,53.21,18.09,2025-03-04,Ambala,2024
23.87,9.38,4.39,7.42,0.03,45.72,15.76,2025-03-05,Ambala,2024
26.55,9.81,2.98,5.62,0.0,38.79,17.07,2025-03-06,Ambala,2024
27.7,11.72,2.44,4.71,0.0,36.56,18.45,2025-03-07,Ambala,2024
28.85,11.11,2.1,4.3,0.0,36.7,19.51,2025-03-08,Ambala,2024
29.77,13.1,1.67,3.05,0.0,36.4,20.69,2025-03-09,Ambala,2024
29.54,15.6,1.79,3.54,0.0,36.8,21.98,2025-03-10,Ambala,2024
32.26,17.54,1.72,3.36,0.0,40.01,23.39,2025-03-11,Ambala,2024
31.36,17.26,2.18,4.06,0.0,42.83,23.47,2025-03-12,Ambala,2024
31.57,17.12,2.02,3.84,0.01,44.5,23.59,2025-03-13,Ambala,2024
31.95,16.54,1.82,3.52,1.82,41.37,23.21,2025-03-14,Ambala,2024
28.48,15.93,2.15,3.75,6.5,50.43,21.54,2025-03-15,Ambala,2024
28.93,16.05,1.61,3.18,2.01,47.32,21.52,2025-03-16,Ambala,2024
28.07,14.06,1.69,3.14,0.05,45.29,20.29,2025-03-17,Ambala,2024
30.2,14.81,2.53,4.87,0.0,40.74,21.68,2025-03-18,Ambala,2024
31.26,16.58,2.24,4.49,0.0,37.09,22.8,2025-03-19,Ambala,2024
32.56,14.61,2.31,4.62,0.0,33.34,22.71,2025-03-20,Ambala,2024
31.27,15.12,2.45,4.65,0.0,33.99,22.33,2025-03-21,Ambala,2024
30.9,15.79,1.42,2.3,0.0,33.42,22.78,2025-03-22,Ambala,2024
32.52,15.83,1.57,2.83,0.0,33.21,23.23,2025-03-23,Ambala,2024
32.58,15.95,1.43,2.18,0.0,32.86,23.91,2025-03-24,Ambala,2024
34.51,18.13,1.7,3.52,0.0,34.08,25.05,2025-03-25,Ambala,2024
36.45,20.3,1.52,2.48,0.0,30.98,27.3,2025-03-26,Ambala,2024
35.7,19.79,1.9,3.64,0.0,28.18,27.2,2025-03-27,Ambala,2024
32.52,15.6,2.13,3.98,0.0,25.0,23.2,2025-03-28,Ambala,2024
31.75,12.5,2.67,4.78,0.0,24.37,21.5,2025-03-29,Ambala,2024
33.19,14.08,2.25,3.76,0.0,26.37,22.57,2025-03-30,Ambala,2024
34.72,16.27,2.06,4.22,0.11,25.75,24.3,2025-03-31,Ambala,2024
34.18,15.91,2.07,3.68,0.0,25.74,24.22,2025-04-01,Ambala,2024
35.45,16.28,1.81,3.34,0.0,24.72,25.13,2025-04-02,Ambala,2024
35.99,17.83,2.37,4.57,0.0,22.97,26.13,2025-04-03,Ambala,2024
35.66,19.97,2.61,5.04,0.0,24.4,26.92,2025-04-04,Ambala,2024
36.08,17.56,2.28,4.03,0.0,28.03,26.39,2025-04-05,Ambala,2024
37.39,21.31,1.62,2.84,0.0,27.86,28.1,2025-04-06,Ambala,2024
38.17,20.8,1.81,3.94,0.0,28.73,29.3,2025-04-07,Ambala,2024
37.59,21.93,2.65,6.35,0.0,27.76,29.09,2025-04-08,Ambala,2024
38.34,22.44,2.05,4.47,0.38,31.0,29.59,2025-04-09,Ambala,2024
37.43,22.79,2.07,4.44,1.99,36.74,30.07,2025-04-10,Ambala,2024
35.17,22.34,3.02,5.37,2.03,41.1,27.92,2025-04-11,Ambala,2024
31.86,20.43,1.88,3.35,7.52,47.99,25.57,2025-04-12,Ambala,2024
35.51,19.76,1.39,2.46,0.0,39.35,27.54,2025-04-13,Ambala,2024
36.23,20.85,1.43,2.7,0.0,35.77,28.74,2025-04-14,Ambala,2024
35.29,22.7,1.81,4.46,0.0,37.49,28.87,2025-04-15,Ambala,2024
35.93,23.52,1.62,3.43,2.45,39.82,29.33,2025-04-16,Ambala,2024
38.52,24.26,1.63,3.23,2.94,39.66,30.44,2025-04-17,Ambala,2024
39.3,22.97,2.08,4.02,0.11,34.39,31.02,2025-04-18,Ambala,2024
38.65,24.04,4.29,5.86,1.23,34.06,30.92,2025-04-19,Ambala,2024
38.22,24.36,4.21,7.26,0.43,32.5,30.52,2025-04-20,Ambala,2024
39.26,23.59,2.59,4.83,0.81,29.84,30.59,2025-04-21,Ambala,2024
39.82,22.25,1.82,3.15,0.12,22.16,30.11,2025-04-22,Ambala,2024
39.02,21.94,2.52,4.93,0.0,21.06,30.14,2025-04-23,Ambala,2024
39.94,22.57,2.13,4.01,0.0,17.04,30.82,2025-04-24,Ambala,2024
40.92,23.23,2.34,4.59,0.0,14.37,31.55,2025-04-25,Ambala,2024
41.67,23.03,2.78,4.86,0.0,12.4,31.9,2025-04-26,Ambala,2024
41.37,22.48,1.57,2.33,0.0,14.38,31.99,2025-04-27,Ambala,2024
40.75,22.76,2.34,4.94,0.0,16.65,31.77,2025-04-28,Ambala,2024
37.39,22.36,2.79,5.97,0.0,23.15,29.62,2025-04-29,Ambala,2024
37.66,24.3,2.8,5.7,0.0,29.75,30.45,2025-04-30,Ambala,2024
