max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
23.1,8.54,1.06,1.8,0.0,45.61,14.72,2020-02-11,Bhiwani,2019
26.25,8.07,1.96,3.73,0.0,46.89,16.06,2020-02-12,Bhiwani,2019
28.98,9.78,2.74,4.36,0.0,53.16,18.07,2020-02-13,Bhiwani,2019
26.73,9.98,3.34,5.75,0.0,45.96,16.87,2020-02-14,Bhiwani,2019
27.82,6.77,2.64,4.78,0.0,37.2,15.72,2020-02-15,Bhiwani,2019
28.97,7.78,1.68,3.07,0.0,32.32,17.37,2020-02-16,Bhiwani,2019
28.34,10.3,1.78,3.73,0.0,29.4,17.52,2020-02-17,Bhiwani,2019
28.11,8.26,1.86,3.87,0.0,29.55,17.22,2020-02-18,Bhiwani,2019
29.49,8.92,2.76,4.33,0.0,27.2,18.9,2020-02-19,Bhiwani,2019
29.05,10.74,3.43,5.95,0.58,41.51,18.9,2020-02-20,Bhiwani,2019
21.3,11.81,3.12,5.13,9.8,73.18,15.61,2020-02-21,Bhiwani,2019
24.49,9.05,1.71,2.76,0.0,66.31,16.52,2020-02-22,Bhiwani,2019
26.65,10.66,1.15,2.03,0.04,63.23,17.98,2020-02-23,Bhiwani,2019
26.84,12.39,1.65,3.17,0.0,56.93,18.25,2020-02-24,Bhiwani,2019
27.0,12.23,1.47,3.19,0.0,51.85,18.62,2020-02-25,Bhiwani,2019
28.64,11.34,1.36,2.38,0.02,49.15,19.55,2020-02-26,Bhiwani,2019
28.96,12.29,1.87,2.61,0.0,54.65,19.22,2020-02-27,Bhiwani,2019
30.04,12.44,3.54,5.08,0.0,56.58,20.27,2020-02-28,Bhiwani,2019
27.41,13.69,3.1,3.99,4.11,63.96,19.89,2020-02-29,Bhiwani,2019
27.65,14.16,1.6,3.09,0.01,66.18,20.24,2020-03-01,Bhiwani,2019
28.94,12.98,0.91,1.13,0.0,53.37,20.61,2020-03-02,Bhiwani,2019
29.19,13.2,1.21,2.06,0.0,48.47,20.61,2020-03-03,Bhiwani,2019
30.06,13.36,1.58,2.26,12.04,53.28,20.97,2020-03-04,Bhiwani,2019
26.42,14.2,2.73,4.32,13.73,75.92,19.38,2020-03-05,Bhiwani,2019
21.42,12.6,2.79,5.75,27.25,86.17,16.72,2020-03-06,Bhiwani,2019
22.58,9.98,1.71,3.52,0.44,74.06,15.85,2020-03-07,Bhiwani,2019
25.53,11.2,1.48,3.13,0.0,61.1,17.25,2020-03-08,Bhiwani,2019
26.19,9.53,2.56,4.93,0.0,58.05,17.09,2020-03-09,Bhiwani,2019
27.03,9.22,1.16,1.99,0.0,51.63,18.12,2020-03-10,Bhiwani,2019
25.38,12.99,2.46,4.36,5.35,71.93,18.09,2020-03-11,Bhiwani,2019
26.9,13.43,1.82,4.39,1.04,61.68,19.33,2020-03-12,Bhiwani,2019
26.87,11.77,1.81,2.91,0.0,41.02,18.12,2020-03-13,Bhiwani,2019
24.08,9.67,1.24,1.95,3.99,55.91,16.36,2020-03-14,Bhiwani,2019
24.21,9.86,1.08,1.75,0.52,60.13,16.85,2020-03-15,Bhiwani,2019
27.31,11.05,1.38,2.55,0.0,56.54,19.22,2020-03-16,Bhiwani,2019
29.29,12.11,1.71,3.6,0.0,50.07,20.83,2020-03-17,Bhiwani,2019
30.2,13.98,1.7,3.47,0.0,49.87,21.76,2020-03-18,Bhiwani,2019
31.15,16.36,1.41,2.75,0.0,55.22,22.56,2020-03-19,Bhiwani,2019
31.61,15.78,1.08,1.88,0.0,55.37,23.37,2020-03-20,Bhiwani,2019
32.09,16.75,1.25,2.15,0.19,52.6,23.57,2020-03-21,Bhiwani,2019
31.83,15.24,1.74,3.82,0.0,54.2,22.8,2020-03-22,Bhiwani,2019
30.92,15.27,1.13,2.13,0.0,56.07,22.83,2020-03-23,Bhiwani,2019
29.46,17.63,1.41,2.88,0.76,56.47,23.06,2020-03-24,Bhiwani,2019
32.75,18.05,1.48,3.15,0.01,52.34,24.49,2020-03-25,Bhiwani,2019
28.51,18.32,1.93,3.64,0.27,62.63,22.28,2020-03-26,Bhiwani,2019
21.64,16.24,1.16,2.49,16.27,83.83,19.07,2020-03-27,Bhiwani,2019
29.61,14.26,1.72,3.13,0.05,63.09,21.05,2020-03-28,Bhiwani,2019
30.54,14.23,2.49,4.31,0.0,52.38,21.9,2020-03-29,Bhiwani,2019
30.51,14.26,2.17,4.98,0.0,53.62,21.39,2020-03-30,Bhiwani,2019
29.99,13.79,2.17,3.56,0.59,59.26,21.72,2020-03-31,Bhiwani,2019
33.02,15.98,1.43,2.88,0.2,57.09,23.69,2020-04-01,Bhiwani,2019
31.28,14.65,2.63,4.61,0.0,55.14,22.62,2020-04-02,Bhiwani,2019
31.4,13.64,2.28,4.37,0.0,48.68,22.09,2020-04-03,Bhiwani,2019
32.98,15.07,1.92,3.76,0.0,45.56,23.4,2020-04-04,Bhiwani,2019
34.44,16.18,1.45,2.68,0.0,44.35,24.94,2020-04-05,Bhiwani,2019
34.63,17.45,1.87,3.74,0.0,42.09,25.3,2020-04-06,Bhiwani,2019
34.92,17.16,1.86,3.19,0.0,45.41,25.55,2020-04-07,Bhiwani,2019
32.47,16.95,2.29,3.86,0.0,49.45,23.95,2020-04-08,Bhiwani,2019
33.13,15.56,2.02,3.77,0.0,45.83,24.27,2020-04-09,Bhiwani,2019
35.96,20.52,1.35,2.07,0.0,42.42,27.05,2020-04-10,Bhiwani,2019
36.68,19.32,1.59,3.27,0.0,43.81,27.68,2020-04-11,Bhiwani,2019
37.11,20.36,2.38,4.03,0.0,42.88,28.13,2020-04-12,Bhiwani,2019
38.72,21.48,2.17,4.75,0.0,43.72,29.96,2020-04-13,Bhiwani,2019
40.59,24.75,1.0,2.13,0.0,36.26,31.89,2020-04-14,Bhiwani,2019
40.41,22.47,1.65,2.77,0.0,27.34,31.31,2020-04-15,Bhiwani,2019
39.6,22.37,3.01,4.67,0.0,33.06,30.78,2020-04-16,Bhiwani,2019
36.78,23.38,2.11,3.59,0.54,31.97,29.57,2020-04-17,Bhiwani,2019
37.43,22.56,1.88,3.77,0.76,33.84,29.95,2020-04-18,Bhiwani,2019
36.17,20.86,2.66,3.81,1.47,39.78,28.35,2020-04-19,Bhiwani,2019
32.2,22.06,2.55,6.16,0.66,47.92,25.78,2020-04-20,Bhiwani,2019
34.89,19.84,1.97,3.88,0.34,44.54,27.49,2020-04-21,Bhiwani,2019
36.97,20.19,1.79,3.87,0.0,35.67,28.61,2020-04-22,Bhiwani,2019
35.44,23.89,1.73,3.8,0.8,36.26,29.09,2020-04-23,Bhiwani,2019
38.35,21.54,0.88,1.9,0.02,33.11,31.23,2020-04-24,Bhiwani,2019
38.16,25.47,1.46,3.64,3.67,34.62,31.26,2020-04-25,Bhiwani,2019
37.7,24.41,2.03,3.63,2.8,43.21,30.44,2020-04-26,Bhiwani,2019
35.47,20.51,3.13,5.19,0.89,50.57,28.09,2020-04-27,Bhiwani,2019
36.28,21.48,1.88,3.28,0.0,46.13,28.94,2020-04-28,Bhiwani,2019
38.47,23.32,1.25,2.51,0.11,39.08,31.28,2020-04-29,Bhiwani,2019
39.62,26.12,1.54,3.26,0.06,37.56,32.59,2020-04-30,Bhiwani,2019
