max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
22.97,4.28,1.8,3.09,0.0,38.18,12.35,2018-12-17,Bhiwani,2018
23.14,4.73,1.99,3.84,0.0,33.31,12.44,2018-12-18,Bhiwani,2018
23.18,5.15,1.61,3.05,0.0,30.59,13.35,2018-12-19,Bhiwani,2018
23.58,8.1,1.16,1.93,0.0,27.36,14.02,2018-12-20,Bhiwani,2018
21.78,5.16,1.49,2.7,0.0,28.79,12.56,2018-12-21,Bhiwani,2018
22.03,6.45,1.07,1.53,0.0,29.32,12.16,2018-12-22,Bhiwani,2018
21.74,4.32,1.45,2.26,0.0,39.96,11.76,2018-12-23,Bhiwani,2018
20.42,6.26,1.46,2.23,0.0,38.63,11.12,2018-12-24,Bhiwani,2018
20.56,3.39,2.12,4.29,0.0,34.72,10.89,2018-12-25,Bhiwani,2018
20.42,4.21,1.6,3.47,0.0,31.13,11.77,2018-12-26,Bhiwani,2018
20.47,5.7,1.49,3.53,0.0,30.48,11.18,2018-12-27,Bhiwani,2018
19.51,2.02,1.99,3.81,0.0,34.35,9.28,2018-12-28,Bhiwani,2018
21.33,3.2,1.71,3.65,0.0,30.77,11.49,2018-12-29,Bhiwani,2018
22.65,5.35,1.24,1.96,0.0,31.97,12.31,2018-12-30,Bhiwani,2018
22.19,6.3,1.67,3.7,0.0,33.79,12.14,2018-12-31,Bhiwani,2018
20.77,6.68,1.18,1.85,0.0,33.91,12.1,2019-01-01,Bhiwani,2018
22.52,7.45,1.23,1.73,0.0,37.98,12.89,2019-01-02,Bhiwani,2018
21.06,5.29,1.8,3.49,0.0,48.47,11.74,2019-01-03,Bhiwani,2018
17.71,5.65,1.02,2.24,0.0,49.49,11.14,2019-01-04,Bhiwani,2018
22.55,4.79,1.95,3.43,0.26,48.1,12.48,2019-01-05,Bhiwani,2018
18.67,8.25,1.54,2.47,2.57,63.79,12.05,2019-01-06,Bhiwani,2018
20.68,5.07,1.58,2.75,0.04,70.47,11.65,2019-01-07,Bhiwani,2018
21.5,6.72,1.8,3.14,0.0,55.46,12.51,2019-01-08,Bhiwani,2018
22.42,5.63,2.49,4.57,0.0,44.82,12.54,2019-01-09,Bhiwani,2018
21.86,4.47,1.57,3.05,0.0,39.4,13.25,2019-01-10,Bhiwani,2018
21.2,6.49,1.24,1.7,0.0,36.95,13.21,2019-01-11,Bhiwani,2018
21.64,8.18,1.16,1.49,0.0,46.29,13.53,2019-01-12,Bhiwani,2018
21.86,8.39,1.83,2.98,0.01,59.86,13.62,2019-01-13,Bhiwani,2018
20.92,4.03,3.03,5.3,0.0,38.81,11.36,2019-01-14,Bhiwani,2018
21.92,2.88,2.3,4.19,0.0,28.24,11.49,2019-01-15,Bhiwani,2018
21.3,8.79,1.0,1.42,0.0,26.21,13.87,2019-01-16,Bhiwani,2018
22.5,5.83,1.43,2.62,0.0,27.41,13.17,2019-01-17,Bhiwani,2018
22.69,4.64,1.46,2.13,0.0,36.24,12.74,2019-01-18,Bhiwani,2018
24.66,8.34,1.33,2.4,0.0,34.19,14.73,2019-01-19,Bhiwani,2018
25.82,10.58,1.27,2.15,0.0,33.98,16.86,2019-01-20,Bhiwani,2018
22.42,11.96,2.79,4.61,0.69,44.67,16.07,2019-01-21,Bhiwani,2018
18.86,9.7,1.79,3.06,20.43,74.89,13.53,2019-01-22,Bhiwani,2018
20.24,7.48,1.47,2.37,0.36,65.85,12.62,2019-01-23,Bhiwani,2018
20.91,5.93,1.64,2.44,0.11,56.95,12.37,2019-01-24,Bhiwani,2018
19.25,6.77,1.21,2.37,2.22,56.16,11.25,2019-01-25,Bhiwani,2018
18.84,3.11,1.72,2.8,0.01,51.18,10.06,2019-01-26,Bhiwani,2018
18.39,2.71,2.24,4.3,0.0,52.3,9.4,2019-01-27,Bhiwani,2018
19.43,1.29,2.31,4.24,0.0,46.56,9.12,2019-01-28,Bhiwani,2018
20.86,1.41,2.06,3.41,0.0,41.19,10.35,2019-01-29,Bhiwani,2018
18.32,5.27,1.19,1.6,0.0,39.46,11.35,2019-01-30,Bhiwani,2018
22.12,5.17,2.19,4.36,0.0,45.15,12.43,2019-01-31,Bhiwani,2018
21.39,5.63,1.43,1.87,0.01,54.53,12.25,2019-02-01,Bhiwani,2018
19.88,4.42,1.59,2.31,0.0,63.51,11.5,2019-02-02,Bhiwani,2018
21.9,4.63,1.44,2.24,0.0,53.27,12.91,2019-02-03,Bhiwani,2018
23.06,6.9,1.08,1.58,0.0,43.99,14.31,2019-02-04,Bhiwani,2018
25.86,8.94,1.47,2.16,0.0,50.26,16.24,2019-02-05,Bhiwani,2018
26.77,10.26,1.98,3.05,0.3,57.39,17.18,2019-02-06,Bhiwani,2018
23.16,9.26,2.63,4.67,5.72,69.37,15.64,2019-02-07,Bhiwani,2018
20.81,6.82,1.51,3.19,0.0,50.78,12.24,2019-02-08,Bhiwani,2018
20.66,3.47,1.93,3.49,0.0,50.32,11.39,2019-02-09,Bhiwani,2018
21.79,5.91,1.26,1.77,0.0,44.9,12.97,2019-02-10,Bhiwani,2018
21.13,7.76,0.84,1.2,0.0,44.44,13.81,2019-02-11,Bhiwani,2018
23.13,8.42,1.01,1.68,0.0,44.31,14.64,2019-02-12,Bhiwani,2018
22.6,10.41,1.12,1.61,0.0,48.77,15.26,2019-02-13,Bhiwani,2018
24.89,12.08,2.97,5.23,2.21,53.59,16.77,2019-02-14,Bhiwani,2018
23.94,9.67,1.57,2.75,0.79,69.45,15.04,2019-02-15,Bhiwani,2018
22.69,7.92,1.32,2.4,0.06,66.19,14.23,2019-02-16,Bhiwani,2018
23.81,6.73,1.92,3.83,0.0,46.09,14.99,2019-02-17,Bhiwani,2018
26.79,8.41,1.64,3.19,0.14,41.24,17.39,2019-02-18,Bhiwani,2018
24.76,9.31,1.35,2.44,0.46,56.36,17.13,2019-02-19,Bhiwani,2018
24.6,13.3,3.14,5.09,1.98,63.05,17.71,2019-02-20,Bhiwani,2018
27.66,12.27,2.26,3.8,0.21,60.72,19.31,2019-02-21,Bhiwani,2018
25.17,11.63,2.51,3.55,0.02,52.6,17.33,2019-02-22,Bhiwani,2018
22.55,6.95,2.44,4.85,0.0,46.88,14.0,2019-02-23,Bhiwani,2018
25.85,8.51,1.72,3.05,0.0,37.73,16.16,2019-02-24,Bhiwani,2018
25.5,7.56,1.24,1.92,0.0,38.54,16.07,2019-02-25,Bhiwani,2018
23.07,9.1,1.08,2.55,0.78,38.72,14.99,2019-02-26,Bhiwani,2018
21.68,7.23,1.81,3.08,2.38,57.57,13.68,2019-02-27,Bhiwani,2018
22.83,7.87,1.6,3.35,0.0,47.45,14.14,2019-02-28,Bhiwani,2018
25.29,8.4,1.51,2.9,0.0,38.47,15.79,2019-03-01,Bhiwani,2018
25.23,10.25,2.31,3.68,6.21,56.42,15.68,2019-03-02,Bhiwani,2018
24.95,9.24,2.24,4.2,0.22,67.4,16.49,2019-03-03,Bhiwani,2018
23.14,10.16,1.49,2.57,0.13,66.67,16.3,2019-03-04,Bhiwani,2018
25.24,8.86,1.89,3.39,0.0,51.12,16.69,2019-03-05,Bhiwani,2018
25.78,9.28,1.86,3.44,0.0,39.18,17.23,2019-03-06,Bhiwani,2018
27.77,12.32,1.15,2.21,0.0,34.03,18.75,2019-03-07,Bhiwani,2018
27.77,12.34,1.82,4.02,0.01,43.94,18.97,2019-03-08,Bhiwani,2018
27.58,10.9,2.31,3.92,0.0,49.78,18.38,2019-03-09,Bhiwani,2018
27.65,10.74,1.48,2.48,0.0,38.29,19.32,2019-03-10,Bhiwani,2018
29.29,11.96,3.06,5.86,0.42,40.34,19.41,2019-03-11,Bhiwani,2018
26.84,11.1,2.08,3.0,0.0,43.31,18.8,2019-03-12,Bhiwani,2018
25.15,13.99,1.0,1.54,0.0,40.27,18.48,2019-03-13,Bhiwani,2018
25.6,12.1,1.56,2.89,2.34,43.4,18.57,2019-03-14,Bhiwani,2018
27.83,10.14,1.87,3.26,0.0,46.78,18.42,2019-03-15,Bhiwani,2018
27.9,10.78,1.68,3.11,0.0,38.59,19.05,2019-03-16,Bhiwani,2018
30.13,11.59,1.61,2.54,0.0,34.67,20.34,2019-03-17,Bhiwani,2018
30.6,11.7,1.4,2.79,0.0,31.03,20.79,2019-03-18,Bhiwani,2018
32.17,13.38,1.63,3.28,0.0,31.96,22.67,2019-03-19,Bhiwani,2018
33.66,14.24,2.12,3.02,0.01,30.73,23.31,2019-03-20,Bhiwani,2018
32.0,14.4,2.18,3.26,0.08,34.35,22.68,2019-03-21,Bhiwani,2018
32.14,14.29,2.73,5.14,0.0,27.38,22.48,2019-03-22,Bhiwani,2018
33.15,13.53,2.94,5.4,0.0,32.6,22.91,2019-03-23,Bhiwani,2018
34.32,15.02,2.57,4.28,0.0,42.69,24.32,2019-03-24,Bhiwani,2018
31.03,18.03,2.27,3.78,0.0,36.27,23.51,2019-03-25,Bhiwani,2018
33.79,14.1,2.34,4.21,0.0,29.86,23.71,2019-03-26,Bhiwani,2018
35.26,15.94,1.82,3.35,0.0,23.0,25.63,2019-03-27,Bhiwani,2018
37.41,20.08,1.61,3.57,0.0,23.92,28.84,2019-03-28,Bhiwani,2018
38.41,21.29,1.51,3.63,0.0,29.02,29.52,2019-03-29,Bhiwani,2018
39.44,21.07,1.28,2.3,0.01,30.35,29.86,2019-03-30,Bhiwani,2018
37.4,19.81,3.09,5.33,0.01,19.03,27.71,2019-03-31,Bhiwani,2018
37.31,16.03,2.56,4.59,0.0,17.21,26.5,2019-04-01,Bhiwani,2018
38.35,18.92,1.45,2.47,0.0,14.6,28.45,2019-04-02,Bhiwani,2018
39.82,21.49,1.46,3.13,0.0,15.47,30.12,2019-04-03,Bhiwani,2018
41.55,20.25,1.58,3.01,0.0,21.66,30.78,2019-04-04,Bhiwani,2018
41.8,22.21,1.52,2.66,0.0,24.98,31.81,2019-04-05,Bhiwani,2018
41.88,24.38,1.82,3.68,0.08,25.25,32.36,2019-04-06,Bhiwani,2018
38.5,23.1,1.09,1.92,0.0,24.51,31.34,2019-04-07,Bhiwani,2018
37.76,21.98,1.38,2.79,1.39,25.49,29.85,2019-04-08,Bhiwani,2018
39.69,20.31,1.43,2.32,0.04,25.65,30.05,2019-04-09,Bhiwani,2018
40.86,22.93,1.38,2.59,0.0,22.98,31.72,2019-04-10,Bhiwani,2018
40.95,23.37,1.72,2.71,0.0,26.28,31.98,2019-04-11,Bhiwani,2018
39.87,23.97,2.25,3.98,0.01,25.27,31.8,2019-04-12,Bhiwani,2018
40.07,23.57,2.23,3.65,0.06,29.71,31.69,2019-04-13,Bhiwani,2018
40.4,23.73,2.68,4.06,0.0,30.31,31.9,2019-04-14,Bhiwani,2018
39.3,25.2,3.16,6.97,0.15,31.66,32.06,2019-04-15,Bhiwani,2018
34.99,23.55,3.03,4.18,1.37,48.23,27.82,2019-04-16,Bhiwani,2018
26.35,19.74,1.74,3.89,9.13,66.96,22.97,2019-04-17,Bhiwani,2018
30.42,17.11,1.22,2.53,0.09,59.28,23.83,2019-04-18,Bhiwani,2018
33.13,18.13,1.4,2.07,0.0,44.6,25.72,2019-04-19,Bhiwani,2018
35.2,19.34,1.37,2.25,0.0,38.7,27.35,2019-04-20,Bhiwani,2018
39.28,21.84,1.91,3.88,0.0,31.65,30.3,2019-04-21,Bhiwani,2018
40.6,23.98,1.78,4.13,0.0,29.61,31.82,2019-04-22,Bhiwani,2018
43.05,24.99,1.76,3.57,0.0,25.4,33.92,2019-04-23,Bhiwani,2018
43.06,24.98,1.33,2.91,0.0,22.27,34.64,2019-04-24,Bhiwani,2018
43.67,25.87,2.43,4.69,0.0,22.17,34.43,2019-04-25,Bhiwani,2018
42.28,24.57,2.72,4.24,0.08,25.27,33.47,2019-04-26,Bhiwani,2018
42.49,25.71,3.71,6.1,0.0,21.57,34.02,2019-04-27,Bhiwani,2018
42.88,25.07,3.5,5.59,0.0,17.63,33.84,2019-04-28,Bhiwani,2018
43.46,24.57,1.85,2.63,0.0,16.41,34.09,2019-04-29,Bhiwani,2018
43.5,24.42,2.38,3.87,0.0,14.52,34.06,2019-04-30,Bhiwani,2018
