max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
28.89,13.6,1.07,1.88,0.0,39.75,19.86,2020-12-09,Bhiwani,2020
28.17,12.19,1.43,2.04,0.0,54.57,19.14,2020-12-10,Bhiwani,2020
27.32,11.8,1.36,2.17,0.18,50.67,19.51,2020-12-11,Bhiwani,2020
24.26,13.67,1.98,3.09,0.7,57.35,18.32,2020-12-12,Bhiwani,2020
21.29,9.06,2.28,3.72,0.0,53.45,13.95,2020-12-13,Bhiwani,2020
21.02,5.91,1.62,2.3,0.0,53.86,12.37,2020-12-14,Bhiwani,2020
19.07,5.82,1.61,2.6,0.0,48.11,11.4,2020-12-15,Bhiwani,2020
20.11,5.43,2.39,3.67,0.0,45.85,11.42,2020-12-16,Bhiwani,2020
17.8,2.54,2.48,4.09,0.0,41.85,9.47,2020-12-17,Bhiwani,2020
20.51,3.44,2.69,4.83,0.0,38.23,10.77,2020-12-18,Bhiwani,2020
22.96,4.26,2.38,4.49,0.0,34.55,12.22,2020-12-19,Bhiwani,2020
22.78,5.64,2.22,3.84,0.0,34.44,13.1,2020-12-20,Bhiwani,2020
22.92,6.76,1.86,2.94,0.0,41.91,13.72,2020-12-21,Bhiwani,2020
23.57,7.92,1.34,2.07,0.0,40.04,14.21,2020-12-22,Bhiwani,2020
23.51,7.18,1.28,1.97,0.0,43.24,13.64,2020-12-23,Bhiwani,2020
22.77,7.29,1.43,2.36,0.0,43.53,13.25,2020-12-24,Bhiwani,2020
22.2,6.5,1.67,3.15,0.0,42.94,12.81,2020-12-25,Bhiwani,2020
21.91,6.26,1.53,2.72,0.0,41.97,13.4,2020-12-26,Bhiwani,2020
24.01,7.38,2.16,3.83,0.09,34.94,14.7,2020-12-27,Bhiwani,2020
18.95,5.05,1.52,3.04,0.0,38.36,10.51,2020-12-28,Bhiwani,2020
19.29,3.56,2.19,4.37,0.0,46.81,10.11,2020-12-29,Bhiwani,2020
18.05,4.96,1.84,3.14,0.0,51.57,10.06,2020-12-30,Bhiwani,2020
18.92,2.54,1.68,2.64,0.0,42.67,9.99,2020-12-31,Bhiwani,2020
19.83,5.49,1.06,1.62,0.0,33.7,12.06,2021-01-01,Bhiwani,2020
17.65,9.11,2.17,3.62,2.47,56.48,12.48,2021-01-02,Bhiwani,2020
21.41,10.04,3.02,5.01,3.51,86.31,14.59,2021-01-03,Bhiwani,2020
23.43,11.21,2.16,3.86,7.52,84.15,16.15,2021-01-04,Bhiwani,2020
19.61,13.75,2.42,3.96,14.65,86.02,16.19,2021-01-05,Bhiwani,2020
21.71,11.58,0.88,1.21,2.99,82.22,15.9,2021-01-06,Bhiwani,2020
20.27,7.88,1.31,2.24,0.06,76.64,13.33,2021-01-07,Bhiwani,2020
21.25,7.19,0.99,1.69,0.11,67.11,13.43,2021-01-08,Bhiwani,2020
21.01,7.48,1.87,2.53,0.02,63.53,13.01,2021-01-09,Bhiwani,2020
17.54,5.69,2.11,3.14,0.0,64.11,10.56,2021-01-10,Bhiwani,2020
19.38,2.96,2.2,4.06,0.0,61.0,10.11,2021-01-11,Bhiwani,2020
20.43,3.52,2.11,4.0,0.0,53.55,10.55,2021-01-12,Bhiwani,2020
20.09,3.59,1.71,3.18,0.0,47.82,10.4,2021-01-13,Bhiwani,2020
20.61,4.82,0.79,1.62,0.0,38.38,12.64,2021-01-14,Bhiwani,2020
20.26,7.93,0.9,1.33,0.0,40.5,12.6,2021-01-15,Bhiwani,2020
20.72,3.24,1.48,2.38,0.0,50.81,10.45,2021-01-16,Bhiwani,2020
18.35,3.29,1.75,3.13,0.0,54.43,10.12,2021-01-17,Bhiwani,2020
19.2,7.36,1.87,3.14,0.0,49.52,12.21,2021-01-18,Bhiwani,2020
22.59,6.46,1.8,2.92,0.0,56.32,13.12,2021-01-19,Bhiwani,2020
22.97,5.02,2.26,3.85,0.0,57.84,12.23,2021-01-20,Bhiwani,2020
23.3,5.22,2.36,4.59,0.0,53.34,12.94,2021-01-21,Bhiwani,2020
24.11,5.38,1.69,2.8,0.0,45.03,13.61,2021-01-22,Bhiwani,2020
22.86,6.58,2.53,4.75,0.0,50.23,13.31,2021-01-23,Bhiwani,2020
19.7,4.74,1.67,2.57,0.0,56.73,10.94,2021-01-24,Bhiwani,2020
19.63,2.82,1.19,1.69,0.0,53.61,11.0,2021-01-25,Bhiwani,2020
20.72,4.05,1.55,2.36,0.0,50.58,11.8,2021-01-26,Bhiwani,2020
21.08,3.94,1.63,2.72,0.0,45.87,11.55,2021-01-27,Bhiwani,2020
20.47,5.01,1.1,1.59,0.0,40.0,11.63,2021-01-28,Bhiwani,2020
21.13,3.41,1.78,3.36,0.0,43.02,11.07,2021-01-29,Bhiwani,2020
22.46,3.6,1.94,3.91,0.0,42.48,12.13,2021-01-30,Bhiwani,2020
23.67,6.38,1.16,1.66,0.0,36.14,14.12,2021-01-31,Bhiwani,2020
25.84,7.56,1.31,1.87,0.0,37.8,14.81,2021-02-01,Bhiwani,2020
26.27,8.77,0.88,1.49,0.0,38.76,15.74,2021-02-02,Bhiwani,2020
26.77,7.42,1.57,2.83,0.0,42.45,15.76,2021-02-03,Bhiwani,2020
22.91,8.57,1.33,1.92,4.12,63.49,14.06,2021-02-04,Bhiwani,2020
21.85,7.44,1.47,2.66,0.29,63.1,13.16,2021-02-05,Bhiwani,2020
22.73,5.86,1.8,3.1,0.0,55.91,13.27,2021-02-06,Bhiwani,2020
23.58,6.48,1.98,3.87,0.0,50.4,14.38,2021-02-07,Bhiwani,2020
25.16,8.59,1.42,2.61,0.0,47.46,15.7,2021-02-08,Bhiwani,2020
27.09,9.81,1.31,2.54,0.0,40.17,18.21,2021-02-09,Bhiwani,2020
27.7,10.68,1.32,2.3,0.0,40.02,18.04,2021-02-10,Bhiwani,2020
26.41,9.61,1.14,2.1,0.0,44.05,17.45,2021-02-11,Bhiwani,2020
27.05,12.17,0.8,1.43,0.0,38.26,18.81,2021-02-12,Bhiwani,2020
27.49,12.4,0.9,1.3,0.0,33.09,18.95,2021-02-13,Bhiwani,2020
28.16,11.38,1.1,1.86,0.0,32.53,18.82,2021-02-14,Bhiwani,2020
28.91,12.09,0.93,1.37,0.0,32.81,19.08,2021-02-15,Bhiwani,2020
29.19,11.18,1.26,2.09,0.0,39.1,18.74,2021-02-16,Bhiwani,2020
28.18,10.98,1.18,1.5,0.0,39.41,18.52,2021-02-17,Bhiwani,2020
28.92,11.46,1.21,1.63,0.0,32.83,19.33,2021-02-18,Bhiwani,2020
28.03,10.44,1.36,2.38,0.0,33.03,18.32,2021-02-19,Bhiwani,2020
28.53,11.83,1.28,2.96,0.0,29.62,18.37,2021-02-20,Bhiwani,2020
29.62,11.27,1.82,3.67,0.0,31.2,19.04,2021-02-21,Bhiwani,2020
31.45,14.02,1.73,3.22,0.0,25.32,21.66,2021-02-22,Bhiwani,2020
32.74,15.87,1.14,2.21,0.0,21.35,23.84,2021-02-23,Bhiwani,2020
33.4,17.98,0.97,1.92,0.0,22.61,24.28,2021-02-24,Bhiwani,2020
33.32,15.73,1.44,3.08,0.0,26.54,23.39,2021-02-25,Bhiwani,2020
34.64,14.59,1.88,4.18,0.0,30.81,24.45,2021-02-26,Bhiwani,2020
33.02,16.76,2.22,4.09,0.67,36.4,23.51,2021-02-27,Bhiwani,2020
30.93,15.05,1.3,2.42,0.0,26.22,21.53,2021-02-28,Bhiwani,2020
29.61,11.24,2.39,4.29,0.0,24.66,20.0,2021-03-01,Bhiwani,2020
30.77,11.94,2.91,5.35,0.0,23.45,20.56,2021-03-02,Bhiwani,2020
32.76,12.76,1.63,2.99,0.0,19.39,22.83,2021-03-03,Bhiwani,2020
34.3,16.09,1.07,1.5,0.0,18.19,24.46,2021-03-04,Bhiwani,2020
33.06,13.67,2.46,4.56,0.0,22.47,23.05,2021-03-05,Bhiwani,2020
35.46,14.52,2.09,4.06,0.0,20.12,24.77,2021-03-06,Bhiwani,2020
35.64,16.46,1.84,3.03,0.0,21.13,25.32,2021-03-07,Bhiwani,2020
33.94,18.03,2.75,5.32,0.26,30.62,24.91,2021-03-08,Bhiwani,2020
33.47,18.66,0.88,1.29,0.94,32.96,25.54,2021-03-09,Bhiwani,2020
33.52,21.1,1.49,2.64,0.39,33.96,25.92,2021-03-10,Bhiwani,2020
35.19,17.21,1.39,2.25,0.0,25.43,25.64,2021-03-11,Bhiwani,2020
32.8,19.0,3.41,6.07,2.49,38.11,24.38,2021-03-12,Bhiwani,2020
32.87,16.03,1.28,2.58,0.11,53.76,23.9,2021-03-13,Bhiwani,2020
33.15,16.43,1.79,3.54,0.0,32.19,24.94,2021-03-14,Bhiwani,2020
33.03,16.97,1.65,3.07,0.0,29.11,24.52,2021-03-15,Bhiwani,2020
34.17,17.46,1.78,3.3,0.0,33.75,25.2,2021-03-16,Bhiwani,2020
35.2,18.85,1.15,1.68,0.0,30.86,26.41,2021-03-17,Bhiwani,2020
35.69,18.81,1.65,4.93,0.0,30.46,26.61,2021-03-18,Bhiwani,2020
34.75,19.26,1.68,2.88,0.0,29.29,26.47,2021-03-19,Bhiwani,2020
35.18,18.34,2.04,3.8,0.0,28.97,26.38,2021-03-20,Bhiwani,2020
36.68,21.05,1.05,1.72,0.0,26.01,27.88,2021-03-21,Bhiwani,2020
34.35,19.49,2.71,4.63,1.17,30.13,26.61,2021-03-22,Bhiwani,2020
33.99,20.63,1.63,2.65,0.26,29.07,26.25,2021-03-23,Bhiwani,2020
33.27,17.09,1.88,3.59,0.0,28.81,24.56,2021-03-24,Bhiwani,2020
32.19,15.47,2.84,4.68,0.0,34.58,23.71,2021-03-25,Bhiwani,2020
33.77,15.6,2.13,3.8,0.0,31.86,24.53,2021-03-26,Bhiwani,2020
36.82,19.49,1.44,2.83,0.0,26.22,27.36,2021-03-27,Bhiwani,2020
38.84,19.3,1.43,2.88,0.0,23.7,28.79,2021-03-28,Bhiwani,2020
41.38,20.11,2.52,4.65,0.0,19.47,30.21,2021-03-29,Bhiwani,2020
38.07,19.96,3.89,6.59,0.0,16.36,28.96,2021-03-30,Bhiwani,2020
37.27,17.36,3.55,6.6,0.0,13.87,27.0,2021-03-31,Bhiwani,2020
36.5,14.48,3.51,6.48,0.0,8.95,25.49,2021-04-01,Bhiwani,2020
36.13,15.62,2.03,4.56,0.0,10.2,25.18,2021-04-02,Bhiwani,2020
36.35,14.82,1.78,3.07,0.0,7.38,25.86,2021-04-03,Bhiwani,2020
38.59,16.67,1.77,3.81,0.0,10.62,26.91,2021-04-04,Bhiwani,2020
38.45,19.39,1.61,2.89,0.0,17.99,28.79,2021-04-05,Bhiwani,2020
38.31,21.91,2.49,5.07,0.05,24.84,29.93,2021-04-06,Bhiwani,2020
37.31,20.22,3.46,6.81,0.14,36.01,27.9,2021-04-07,Bhiwani,2020
36.21,16.5,2.19,3.05,0.0,18.44,26.37,2021-04-08,Bhiwani,2020
37.4,16.85,2.16,3.3,0.0,16.66,27.33,2021-04-09,Bhiwani,2020
37.88,19.16,1.94,3.23,0.0,17.15,28.35,2021-04-10,Bhiwani,2020
39.5,19.31,1.85,3.48,0.0,17.54,29.27,2021-04-11,Bhiwani,2020
40.36,22.43,1.72,3.52,0.0,15.65,30.68,2021-04-12,Bhiwani,2020
40.52,22.06,2.08,4.23,0.0,19.95,31.03,2021-04-13,Bhiwani,2020
40.22,22.69,2.14,3.97,0.0,21.4,31.65,2021-04-14,Bhiwani,2020
40.6,23.27,1.82,3.62,0.0,16.71,31.97,2021-04-15,Bhiwani,2020
40.19,24.72,2.34,5.03,2.48,24.2,30.88,2021-04-16,Bhiwani,2020
35.15,21.11,2.63,5.15,0.02,34.85,27.98,2021-04-17,Bhiwani,2020
37.1,19.92,1.51,3.13,0.0,30.03,28.95,2021-04-18,Bhiwani,2020
39.1,21.72,1.66,3.04,0.0,21.9,30.8,2021-04-19,Bhiwani,2020
33.61,20.88,2.87,5.79,0.96,29.47,26.12,2021-04-20,Bhiwani,2020
31.53,17.63,2.8,4.5,0.04,40.83,24.6,2021-04-21,Bhiwani,2020
34.87,20.08,0.93,3.53,0.23,30.88,27.51,2021-04-22,Bhiwani,2020
36.15,21.05,3.42,4.36,0.63,27.27,27.9,2021-04-23,Bhiwani,2020
35.72,16.99,3.04,4.82,0.35,32.29,26.27,2021-04-24,Bhiwani,2020
38.69,17.43,2.33,3.97,0.0,19.39,28.21,2021-04-25,Bhiwani,2020
40.99,21.0,2.05,3.87,0.0,15.78,31.56,2021-04-26,Bhiwani,2020
42.82,26.16,1.93,4.4,0.0,14.32,33.48,2021-04-27,Bhiwani,2020
43.3,23.69,2.14,3.76,0.0,13.36,33.29,2021-04-28,Bhiwani,2020
43.12,25.64,2.11,4.31,0.0,18.34,33.99,2021-04-29,Bhiwani,2020
42.01,25.68,1.59,2.8,0.2,18.32,33.7,2021-04-30,Bhiwani,2020
