max_temp_day,min_temp_night,wind_speed_avg,wind_speed_max,precipitation,relative_humidity,mean_temp,date,district,year
29.27,14.37,2.46,4.69,0.0,53.99,20.75,2022-03-11,Ambala,2021
28.77,13.49,2.3,4.64,0.0,54.76,20.82,2022-03-12,Ambala,2021
31.14,17.04,2.1,4.41,0.0,51.15,22.93,2022-03-13,Ambala,2021
32.7,18.47,1.82,4.03,0.0,51.11,24.47,2022-03-14,Ambala,2021
33.99,19.02,2.63,5.42,0.0,48.5,25.21,2022-03-15,Ambala,2021
34.7,18.17,3.03,6.49,0.0,46.85,25.18,2022-03-16,Ambala,2021
34.24,19.63,1.49,2.53,0.0,43.94,25.97,2022-03-17,Ambala,2021
34.11,20.22,1.77,3.64,0.0,53.01,26.78,2022-03-18,Ambala,2021
34.88,21.42,1.37,2.29,0.03,46.94,28.01,2022-03-19,Ambala,2021
35.95,21.33,1.24,1.5,0.0,40.8,27.75,2022-03-20,Ambala,2021
35.31,20.9,2.56,5.14,0.0,38.08,27.14,2022-03-21,Ambala,2021
34.31,18.52,3.43,6.55,0.0,36.52,25.2,2022-03-22,Ambala,2021
34.88,17.99,2.32,4.77,0.0,33.95,25.45,2022-03-23,Ambala,2021
34.58,19.89,1.74,2.73,0.13,34.69,26.05,2022-03-24,Ambala,2021
33.99,18.27,3.01,5.54,0.02,35.45,25.17,2022-03-25,Ambala,2021
34.19,17.2,3.7,6.59,0.0,32.42,24.88,2022-03-26,Ambala,2021
36.11,17.35,2.97,5.84,0.0,29.29,25.86,2022-03-27,Ambala,2021
37.21,19.84,2.06,3.73,0.0,26.58,27.34,2022-03-28,Ambala,2021
38.3,19.41,2.46,4.96,0.0,25.6,27.86,2022-03-29,Ambala,2021
38.38,20.72,1.83,2.86,0.0,22.63,28.45,2022-03-30,Ambala,2021
38.43,19.56,1.7,2.44,0.0,24.57,28.17,2022-03-31,Ambala,2021
37.19,19.11,2.33,4.11,0.0,26.8,27.42,2022-04-01,Ambala,2021
37.77,21.26,1.59,2.86,0.0,22.78,28.85,2022-04-02,Ambala,2021
38.15,18.91,1.8,2.86,0.0,21.71,28.41,2022-04-03,Ambala,2021
37.93,20.33,2.51,4.67,0.0,22.24,28.15,2022-04-04,Ambala,2021
37.82,19.73,2.68,4.76,0.0,23.02,27.87,2022-04-05,Ambala,2021
38.2,20.22,2.74,5.36,0.0,23.62,28.47,2022-04-06,Ambala,2021
38.88,20.9,2.42,4.56,0.0,25.65,29.29,2022-04-07,Ambala,2021
40.11,22.08,2.48,4.92,0.0,23.38,30.17,2022-04-08,Ambala,2021
40.17,23.85,2.27,4.48,0.0,21.5,31.15,2022-04-09,Ambala,2021
40.07,24.33,2.27,4.34,0.0,22.37,30.97,2022-04-10,Ambala,2021
40.88,22.75,2.27,4.5,0.0,23.08,31.39,2022-04-11,Ambala,2021
37.52,25.18,1.37,2.1,0.0,24.33,31.2,2022-04-12,Ambala,2021
38.37,22.44,2.34,4.61,0.14,23.51,30.46,2022-04-13,Ambala,2021
38.86,22.03,1.87,4.14,0.42,26.38,29.75,2022-04-14,Ambala,2021
36.85,20.15,1.66,2.86,0.08,25.38,28.56,2022-04-15,Ambala,2021
37.88,23.36,1.43,2.33,0.02,24.85,29.92,2022-04-16,Ambala,2021
38.11,21.46,1.49,2.22,0.0,23.57,30.11,2022-04-17,Ambala,2021
40.77,22.32,2.1,4.54,0.0,20.36,31.5,2022-04-18,Ambala,2021
41.33,27.27,2.21,4.11,0.0,19.24,33.04,2022-04-19,Ambala,2021
40.11,25.04,3.25,6.27,0.0,21.84,32.57,2022-04-20,Ambala,2021
34.83,24.24,1.75,3.9,0.0,30.95,29.47,2022-04-21,Ambala,2021
37.08,23.16,1.76,3.49,0.12,29.75,29.24,2022-04-22,Ambala,2021
38.52,22.41,2.9,5.33,0.0,23.62,30.17,2022-04-23,Ambala,2021
38.59,22.63,3.42,6.83,0.0,19.88,30.41,2022-04-24,Ambala,2021
39.97,23.45,3.04,5.87,0.0,19.87,31.92,2022-04-25,Ambala,2021
39.8,25.34,2.47,5.0,0.0,18.87,32.09,2022-04-26,Ambala,2021
41.81,23.9,2.83,5.15,0.0,16.04,32.62,2022-04-27,Ambala,2021
43.41,25.61,2.29,4.39,0.0,14.7,34.46,2022-04-28,Ambala,2021
43.63,26.78,2.61,5.27,0.0,15.93,34.88,2022-04-29,Ambala,2021
43.41,27.88,2.21,4.48,0.04,16.44,35.42,2022-04-30,Ambala,2021
