clock,variant,view,head,alpha,candidate_weight,development_anchor_rmse,development_model_rmse,development_years_improved,development_cells_improved,eligible
feb15,no_future,response_tabular,direct,1000.0,0.25,296.75187765522213,303.0102655139375,1,3,False
feb15,no_future,response_tabular,direct,1000.0,0.5,296.75187765522213,335.4606362260459,1,3,False
feb15,no_future,response_tabular,direct,1000.0,0.75,296.75187765522213,387.57906192539565,1,3,False
feb15,no_future,response_tabular,direct,1000.0,1.0,296.75187765522213,452.6215785445779,1,3,False
feb15,no_future,response_tabular,direct,10000.0,0.0,296.75187765522213,296.75187765522213,0,0,False
feb15,no_future,response_tabular,direct,10000.0,0.1,296.75187765522213,297.75694711675027,1,3,False
feb15,no_future,response_tabular,direct,10000.0,0.25,296.75187765522213,313.28396592432824,1,3,False
feb15,no_future,response_tabular,direct,10000.0,0.5,296.75187765522213,369.9592890576065,1,3,False
feb15,no_future,response_tabular,direct,10000.0,0.75,296.75187765522213,451.91899014768325,0,2,False
feb15,no_future,response_tabular,direct,10000.0,1.0,296.75187765522213,547.9320556360545,0,1,False
feb15,no_future,response_tabular,residual,100.0,0.0,296.75187765522213,296.75187765522213,0,0,False
feb15,no_future,response_tabular,residual,100.0,0.1,296.75187765522213,297.27546392812667,1,3,False
feb15,no_future,response_tabular,residual,100.0,0.25,296.75187765522213,301.5588951137801,1,2,False
feb15,no_future,response_tabular,residual,100.0,0.5,296.75187765522213,317.50425819539646,1,2,False
feb15,no_future,response_tabular,residual,100.0,0.75,296.75187765522213,343.0382444302607,0,1,False
feb15,no_future,response_tabular,residual,100.0,1.0,296.75187765522213,376.21352544931557,0,1,False
feb15,no_future,response_tabular,residual,1000.0,0.0,296.75187765522213,296.75187765522213,0,0,False
feb15,no_future,response_tabular,residual,1000.0,0.1,296.75187765522213,297.34221474358594,1,3,False
feb15,no_future,response_tabular,residual,1000.0,0.25,296.75187765522213,299.3858666173873,1,3,False
feb15,no_future,response_tabular,residual,1000.0,0.5,296.75187765522213,305.79985833394585,1,2,False
feb15,no_future,response_tabular,residual,1000.0,0.75,296.75187765522213,315.7635912709885,1,2,False
feb15,no_future,response_tabular,residual,1000.0,1.0,296.75187765522213,328.9546682692247,1,1,False
feb15,no_future,response_tabular,residual,10000.0,0.0,296.75187765522213,296.75187765522213,0,0,False
feb15,no_future,response_tabular,residual,10000.0,0.1,296.75187765522213,297.1974730436835,1,3,False
feb15,no_future,response_tabular,residual,10000.0,0.25,296.75187765522213,298.247837702865,1,3,False
feb15,no_future,response_tabular,residual,10000.0,0.5,296.75187765522213,301.00389600190465,1,3,False
feb15,no_future,response_tabular,residual,10000.0,0.75,296.75187765522213,304.98589317142637,1,2,False
feb15,no_future,response_tabular,residual,10000.0,1.0,296.75187765522213,310.146613023867,1,2,False
mar05,crop_only,response,change,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,change,100.0,0.1,256.9986220174666,258.6990335336267,0,1,False
mar05,crop_only,response,change,100.0,0.25,256.9986220174666,267.19419433268484,0,1,False
mar05,crop_only,response,change,100.0,0.5,256.9986220174666,295.37182872169177,0,1,False
mar05,crop_only,response,change,100.0,0.75,256.9986220174666,337.0513771975843,0,0,False
mar05,crop_only,response,change,100.0,1.0,256.9986220174666,387.9047286258161,0,0,False
mar05,crop_only,response,change,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,change,1000.0,0.1,256.9986220174666,258.38243841556306,0,2,False
mar05,crop_only,response,change,1000.0,0.25,256.9986220174666,266.4628894772155,0,2,False
mar05,crop_only,response,change,1000.0,0.5,256.9986220174666,294.1552493066442,0,1,False
mar05,crop_only,response,change,1000.0,0.75,256.9986220174666,335.5932201299639,0,0,False
mar05,crop_only,response,change,1000.0,1.0,256.9986220174666,386.3793053156185,0,0,False
mar05,crop_only,response,change,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,change,10000.0,0.1,256.9986220174666,258.3995843460574,0,2,False
mar05,crop_only,response,change,10000.0,0.25,256.9986220174666,266.97799977491866,0,2,False
mar05,crop_only,response,change,10000.0,0.5,256.9986220174666,296.51133125745406,0,2,False
mar05,crop_only,response,change,10000.0,0.75,256.9986220174666,340.54873853771693,0,0,False
mar05,crop_only,response,change,10000.0,1.0,256.9986220174666,394.2596525521021,0,0,False
mar05,crop_only,response,direct,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,direct,100.0,0.1,256.9986220174666,254.82052345394092,1,5,False
mar05,crop_only,response,direct,100.0,0.25,256.9986220174666,264.5697923337821,1,4,False
mar05,crop_only,response,direct,100.0,0.5,256.9986220174666,310.4817877330102,0,0,False
mar05,crop_only,response,direct,100.0,0.75,256.9986220174666,381.12148747336835,0,0,False
mar05,crop_only,response,direct,100.0,1.0,256.9986220174666,465.3612769834005,0,0,False
mar05,crop_only,response,direct,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,direct,1000.0,0.1,256.9986220174666,254.852288170723,1,4,False
mar05,crop_only,response,direct,1000.0,0.25,256.9986220174666,263.7179009627752,1,3,False
mar05,crop_only,response,direct,1000.0,0.5,256.9986220174666,306.3719860951078,0,1,False
mar05,crop_only,response,direct,1000.0,0.75,256.9986220174666,372.82473019613803,0,0,False
mar05,crop_only,response,direct,1000.0,1.0,256.9986220174666,452.71468723037765,0,0,False
mar05,crop_only,response,direct,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,direct,10000.0,0.1,256.9986220174666,257.08610867999573,1,3,False
mar05,crop_only,response,direct,10000.0,0.25,256.9986220174666,277.107939495238,0,2,False
mar05,crop_only,response,direct,10000.0,0.5,256.9986220174666,350.6511945992762,0,0,False
mar05,crop_only,response,direct,10000.0,0.75,256.9986220174666,452.2727519392315,0,0,False
mar05,crop_only,response,direct,10000.0,1.0,256.9986220174666,567.0731484999576,0,0,False
mar05,crop_only,response,residual,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,residual,100.0,0.1,256.9986220174666,257.4776628355794,1,2,False
mar05,crop_only,response,residual,100.0,0.25,256.9986220174666,258.82461439419245,1,2,False
mar05,crop_only,response,residual,100.0,0.5,256.9986220174666,262.71259670696605,0,1,False
mar05,crop_only,response,residual,100.0,0.75,256.9986220174666,268.5730330385394,0,1,False
mar05,crop_only,response,residual,100.0,1.0,256.9986220174666,276.2804333233039,0,1,False
mar05,crop_only,response,residual,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,residual,1000.0,0.1,256.9986220174666,257.01412483519806,1,4,False
mar05,crop_only,response,residual,1000.0,0.25,256.9986220174666,257.3671378302647,1,3,False
mar05,crop_only,response,residual,1000.0,0.5,256.9986220174666,258.8297314616501,0,1,False
mar05,crop_only,response,residual,1000.0,0.75,256.9986220174666,261.36803645354007,0,1,False
mar05,crop_only,response,residual,1000.0,1.0,256.9986220174666,264.9511377747789,0,1,False
mar05,crop_only,response,residual,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response,residual,10000.0,0.1,256.9986220174666,256.90350067972764,1,4,False
mar05,crop_only,response,residual,10000.0,0.25,256.9986220174666,257.2076674723865,1,3,False
mar05,crop_only,response,residual,10000.0,0.5,256.9986220174666,258.89948589779095,0,2,False
mar05,crop_only,response,residual,10000.0,0.75,256.9986220174666,262.0453596107756,0,2,False
mar05,crop_only,response,residual,10000.0,1.0,256.9986220174666,266.5938189320724,0,1,False
mar05,crop_only,response_tabular,change,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,change,100.0,0.1,256.9986220174666,257.18448710474723,1,2,False
mar05,crop_only,response_tabular,change,100.0,0.25,256.9986220174666,262.96389646774855,0,1,False
mar05,crop_only,response_tabular,change,100.0,0.5,256.9986220174666,285.99718178753426,0,1,False
mar05,crop_only,response_tabular,change,100.0,0.75,256.9986220174666,322.46150646799697,0,1,False
mar05,crop_only,response_tabular,change,100.0,1.0,256.9986220174666,368.389897167519,0,0,False
mar05,crop_only,response_tabular,change,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,change,1000.0,0.1,256.9986220174666,257.97663976457534,0,2,False
mar05,crop_only,response_tabular,change,1000.0,0.25,256.9986220174666,266.29296054919337,0,1,False
mar05,crop_only,response_tabular,change,1000.0,0.5,256.9986220174666,296.2948348238349,0,1,False
mar05,crop_only,response_tabular,change,1000.0,0.75,256.9986220174666,341.59092001188304,0,0,False
mar05,crop_only,response_tabular,change,1000.0,1.0,256.9986220174666,396.980003667562,0,0,False
mar05,crop_only,response_tabular,change,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,change,10000.0,0.1,256.9986220174666,258.230203533879,0,2,False
mar05,crop_only,response_tabular,change,10000.0,0.25,256.9986220174666,266.4528378869189,0,2,False
mar05,crop_only,response_tabular,change,10000.0,0.5,256.9986220174666,295.21878174538534,0,1,False
mar05,crop_only,response_tabular,change,10000.0,0.75,256.9986220174666,338.4070545224891,0,0,False
mar05,crop_only,response_tabular,change,10000.0,1.0,256.9986220174666,391.2706623094365,0,0,False
mar05,crop_only,response_tabular,direct,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,direct,100.0,0.1,256.9986220174666,254.97898260687856,2,4,True
mar05,crop_only,response_tabular,direct,100.0,0.25,256.9986220174666,254.16515655492495,2,3,False
mar05,crop_only,response_tabular,direct,100.0,0.5,256.9986220174666,258.7284871900657,1,2,False
mar05,crop_only,response_tabular,direct,100.0,0.75,256.9986220174666,270.3142644221503,1,2,False
mar05,crop_only,response_tabular,direct,100.0,1.0,256.9986220174666,288.07645027991094,0,2,False
mar05,crop_only,response_tabular,direct,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,direct,1000.0,0.1,256.9986220174666,254.2124417430008,2,5,True
mar05,crop_only,response_tabular,direct,1000.0,0.25,256.9986220174666,255.5253739470994,1,4,False
mar05,crop_only,response_tabular,direct,1000.0,0.5,256.9986220174666,271.8282729322169,1,3,False
mar05,crop_only,response_tabular,direct,1000.0,0.75,256.9986220174666,303.0519285904598,1,2,False
mar05,crop_only,response_tabular,direct,1000.0,1.0,256.9986220174666,345.170684013085,0,1,False
mar05,crop_only,response_tabular,direct,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,direct,10000.0,0.1,256.9986220174666,255.17275115591366,1,3,False
mar05,crop_only,response_tabular,direct,10000.0,0.25,256.9986220174666,264.2579969272408,1,3,False
mar05,crop_only,response_tabular,direct,10000.0,0.5,256.9986220174666,306.63104884890333,0,2,False
mar05,crop_only,response_tabular,direct,10000.0,0.75,256.9986220174666,372.3160287355614,0,1,False
mar05,crop_only,response_tabular,direct,10000.0,1.0,256.9986220174666,451.24512667254396,0,1,False
mar05,crop_only,response_tabular,residual,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,residual,100.0,0.1,256.9986220174666,256.75818952479955,1,3,False
mar05,crop_only,response_tabular,residual,100.0,0.25,256.9986220174666,257.23216873898684,1,3,False
mar05,crop_only,response_tabular,residual,100.0,0.5,256.9986220174666,260.2271581854325,0,2,False
mar05,crop_only,response_tabular,residual,100.0,0.75,256.9986220174666,265.8902920156868,0,2,False
mar05,crop_only,response_tabular,residual,100.0,1.0,256.9986220174666,274.05621545027196,0,1,False
mar05,crop_only,response_tabular,residual,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,residual,1000.0,0.1,256.9986220174666,256.660229255529,2,5,True
mar05,crop_only,response_tabular,residual,1000.0,0.25,256.9986220174666,256.61105158480575,1,4,False
mar05,crop_only,response_tabular,residual,1000.0,0.5,256.9986220174666,257.7501227392917,1,3,False
mar05,crop_only,response_tabular,residual,1000.0,0.75,256.9986220174666,260.39580190328917,0,3,False
mar05,crop_only,response_tabular,residual,1000.0,1.0,256.9986220174666,264.5028835866842,0,2,False
mar05,crop_only,response_tabular,residual,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,crop_only,response_tabular,residual,10000.0,0.1,256.9986220174666,256.82773740480866,2,3,False
mar05,crop_only,response_tabular,residual,10000.0,0.25,256.9986220174666,256.9637584807155,2,3,False
mar05,crop_only,response_tabular,residual,10000.0,0.5,256.9986220174666,258.2332949584245,0,3,False
mar05,crop_only,response_tabular,residual,10000.0,0.75,256.9986220174666,260.78818239430285,0,1,False
mar05,crop_only,response_tabular,residual,10000.0,1.0,256.9986220174666,264.591189435427,0,1,False
mar05,full,response,change,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,change,100.0,0.1,256.9986220174666,259.14906305468764,0,2,False
mar05,full,response,change,100.0,0.25,256.9986220174666,266.551456156973,0,2,False
mar05,full,response,change,100.0,0.5,256.9986220174666,288.9166194849883,0,0,False
mar05,full,response,change,100.0,0.75,256.9986220174666,321.43069925657244,0,0,False
mar05,full,response,change,100.0,1.0,256.9986220174666,361.3645292626401,0,0,False
mar05,full,response,change,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,change,1000.0,0.1,256.9986220174666,258.5312214513741,0,2,False
mar05,full,response,change,1000.0,0.25,256.9986220174666,264.93417547009483,0,2,False
mar05,full,response,change,1000.0,0.5,256.9986220174666,285.5763565787256,0,2,False
mar05,full,response,change,1000.0,0.75,256.9986220174666,316.4482675464632,0,1,False
mar05,full,response,change,1000.0,1.0,256.9986220174666,354.89022122503553,0,1,False
mar05,full,response,change,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,change,10000.0,0.1,256.9986220174666,258.396957391653,0,2,False
mar05,full,response,change,10000.0,0.25,256.9986220174666,266.032148411876,0,2,False
mar05,full,response,change,10000.0,0.5,256.9986220174666,291.96145562564743,0,2,False
mar05,full,response,change,10000.0,0.75,256.9986220174666,330.8375046244033,0,0,False
mar05,full,response,change,10000.0,1.0,256.9986220174666,378.69379803979365,0,0,False
mar05,full,response,direct,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,direct,100.0,0.1,256.9986220174666,257.66799467589647,1,3,False
mar05,full,response,direct,100.0,0.25,256.9986220174666,281.06490352926414,0,1,False
mar05,full,response,direct,100.0,0.5,256.9986220174666,363.64785784863665,0,0,False
mar05,full,response,direct,100.0,0.75,256.9986220174666,475.15802138324443,0,0,False
mar05,full,response,direct,100.0,1.0,256.9986220174666,599.6695942739863,0,0,False
mar05,full,response,direct,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,direct,1000.0,0.1,256.9986220174666,255.80581049839387,2,4,True
mar05,full,response,direct,1000.0,0.25,256.9986220174666,271.5802577316893,0,1,False
mar05,full,response,direct,1000.0,0.5,256.9986220174666,335.04107496533777,0,0,False
mar05,full,response,direct,1000.0,0.75,256.9986220174666,426.07317246199807,0,0,False
mar05,full,response,direct,1000.0,1.0,256.9986220174666,530.6725125002407,0,0,False
mar05,full,response,direct,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,direct,10000.0,0.1,256.9986220174666,255.6918619737582,1,3,False
mar05,full,response,direct,10000.0,0.25,256.9986220174666,271.8117316926578,0,3,False
mar05,full,response,direct,10000.0,0.5,256.9986220174666,336.76261342797386,0,1,False
mar05,full,response,direct,10000.0,0.75,256.9986220174666,429.68664474254876,0,0,False
mar05,full,response,direct,10000.0,1.0,256.9986220174666,536.2334212705997,0,0,False
mar05,full,response,residual,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,residual,100.0,0.1,256.9986220174666,258.86510797560067,1,3,False
mar05,full,response,residual,100.0,0.25,256.9986220174666,264.2638890172237,0,2,False
mar05,full,response,residual,100.0,0.5,256.9986220174666,279.68276437311107,0,1,False
mar05,full,response,residual,100.0,0.75,256.9986220174666,302.0089877230637,0,1,False
mar05,full,response,residual,100.0,1.0,256.9986220174666,329.84290650684136,0,1,False
mar05,full,response,residual,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,residual,1000.0,0.1,256.9986220174666,257.4244662559652,1,3,False
mar05,full,response,residual,1000.0,0.25,256.9986220174666,258.46170253077725,0,3,False
mar05,full,response,residual,1000.0,0.5,256.9986220174666,261.2373325471391,0,2,False
mar05,full,response,residual,1000.0,0.75,256.9986220174666,265.2843162393629,0,2,False
mar05,full,response,residual,1000.0,1.0,256.9986220174666,270.5456066060458,0,2,False
mar05,full,response,residual,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response,residual,10000.0,0.1,256.9986220174666,257.0146635803521,1,4,False
mar05,full,response,residual,10000.0,0.25,256.9986220174666,257.4099121851977,0,2,False
mar05,full,response,residual,10000.0,0.5,256.9986220174666,259.0520375668049,0,2,False
mar05,full,response,residual,10000.0,0.75,256.9986220174666,261.90184716386227,0,1,False
mar05,full,response,residual,10000.0,1.0,256.9986220174666,265.9205163807044,0,1,False
mar05,full,response_tabular,change,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,change,100.0,0.1,256.9986220174666,257.13453885931824,1,2,False
mar05,full,response_tabular,change,100.0,0.25,256.9986220174666,261.55221658954076,0,1,False
mar05,full,response_tabular,change,100.0,0.5,256.9986220174666,279.3911331288666,0,0,False
mar05,full,response_tabular,change,100.0,0.75,256.9986220174666,308.21716617227344,0,0,False
mar05,full,response_tabular,change,100.0,1.0,256.9986220174666,345.28945938097536,0,0,False
mar05,full,response_tabular,change,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,change,1000.0,0.1,256.9986220174666,257.7778308337085,0,3,False
mar05,full,response_tabular,change,1000.0,0.25,256.9986220174666,263.0334500300602,0,2,False
mar05,full,response_tabular,change,1000.0,0.5,256.9986220174666,281.85680894659845,0,1,False
mar05,full,response_tabular,change,1000.0,0.75,256.9986220174666,311.1563697940411,0,1,False
mar05,full,response_tabular,change,1000.0,1.0,256.9986220174666,348.2982529043986,0,1,False
mar05,full,response_tabular,change,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,change,10000.0,0.1,256.9986220174666,258.2737214955859,0,2,False
mar05,full,response_tabular,change,10000.0,0.25,256.9986220174666,265.7727518334376,0,2,False
mar05,full,response_tabular,change,10000.0,0.5,256.9986220174666,291.60996217603287,0,1,False
mar05,full,response_tabular,change,10000.0,0.75,256.9986220174666,330.5328047084655,0,0,False
mar05,full,response_tabular,change,10000.0,1.0,256.9986220174666,378.52589140180334,0,0,False
mar05,full,response_tabular,direct,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,direct,100.0,0.1,256.9986220174666,254.71890357055608,2,5,True
mar05,full,response_tabular,direct,100.0,0.25,256.9986220174666,252.84781999410706,2,5,True
mar05,full,response_tabular,direct,100.0,0.5,256.9986220174666,253.9349168154582,1,3,False
mar05,full,response_tabular,direct,100.0,0.75,256.9986220174666,260.1942686259261,1,3,False
mar05,full,response_tabular,direct,100.0,1.0,256.9986220174666,271.26807113793006,0,2,False
mar05,full,response_tabular,direct,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,direct,1000.0,0.1,256.9986220174666,254.02069022508596,2,5,True
mar05,full,response_tabular,direct,1000.0,0.25,256.9986220174666,254.88286087259104,1,4,False
mar05,full,response_tabular,direct,1000.0,0.5,256.9986220174666,270.0994189376317,0,2,False
mar05,full,response_tabular,direct,1000.0,0.75,256.9986220174666,300.0226020659539,0,1,False
mar05,full,response_tabular,direct,1000.0,1.0,256.9986220174666,340.800336981252,0,0,False
mar05,full,response_tabular,direct,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,direct,10000.0,0.1,256.9986220174666,254.79452359014837,1,3,False
mar05,full,response_tabular,direct,10000.0,0.25,256.9986220174666,263.99722681145744,1,3,False
mar05,full,response_tabular,direct,10000.0,0.5,256.9986220174666,308.0507758819934,0,2,False
mar05,full,response_tabular,direct,10000.0,0.75,256.9986220174666,376.364884109757,0,1,False
mar05,full,response_tabular,direct,10000.0,1.0,256.9986220174666,458.21422083180494,0,0,False
mar05,full,response_tabular,residual,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,residual,100.0,0.1,256.9986220174666,257.7293193767262,1,3,False
mar05,full,response_tabular,residual,100.0,0.25,256.9986220174666,262.7511676049662,0,2,False
mar05,full,response_tabular,residual,100.0,0.5,256.9986220174666,280.82038518783065,0,1,False
mar05,full,response_tabular,residual,100.0,0.75,256.9986220174666,309.0534414897887,0,0,False
mar05,full,response_tabular,residual,100.0,1.0,256.9986220174666,344.9637647010118,0,0,False
mar05,full,response_tabular,residual,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,residual,1000.0,0.1,256.9986220174666,256.9404158885674,1,5,False
mar05,full,response_tabular,residual,1000.0,0.25,256.9986220174666,257.35732620276474,1,3,False
mar05,full,response_tabular,residual,1000.0,0.5,256.9986220174666,259.38694474057576,1,2,False
mar05,full,response_tabular,residual,1000.0,0.75,256.9986220174666,263.04880340674305,0,2,False
mar05,full,response_tabular,residual,1000.0,1.0,256.9986220174666,268.2760722946473,0,1,False
mar05,full,response_tabular,residual,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,full,response_tabular,residual,10000.0,0.1,256.9986220174666,256.92691394605123,2,4,True
mar05,full,response_tabular,residual,10000.0,0.25,256.9986220174666,257.16276561584806,0,3,False
mar05,full,response_tabular,residual,10000.0,0.5,256.9986220174666,258.46761962738873,0,2,False
mar05,full,response_tabular,residual,10000.0,0.75,256.9986220174666,260.89606905595076,0,1,False
mar05,full,response_tabular,residual,10000.0,1.0,256.9986220174666,264.41715787404627,0,1,False
mar05,no_future,response,change,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,change,100.0,0.1,256.9986220174666,260.4167228626655,0,1,False
mar05,no_future,response,change,100.0,0.25,256.9986220174666,279.66463040201194,0,1,False
mar05,no_future,response,change,100.0,0.5,256.9986220174666,340.859037301133,0,0,False
mar05,no_future,response,change,100.0,0.75,256.9986220174666,424.2240270832857,0,0,False
mar05,no_future,response,change,100.0,1.0,256.9986220174666,519.1875682569927,0,0,False
mar05,no_future,response,change,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,change,1000.0,0.1,256.9986220174666,258.7172370863493,0,2,False
mar05,no_future,response,change,1000.0,0.25,256.9986220174666,269.81421871423095,0,2,False
mar05,no_future,response,change,1000.0,0.5,256.9986220174666,307.6847322680564,0,0,False
mar05,no_future,response,change,1000.0,0.75,256.9986220174666,362.8482289750919,0,0,False
mar05,no_future,response,change,1000.0,1.0,256.9986220174666,428.67999838907394,0,0,False
mar05,no_future,response,change,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,change,10000.0,0.1,256.9986220174666,258.33057185793274,0,2,False
mar05,no_future,response,change,10000.0,0.25,256.9986220174666,266.84827576935936,0,2,False
mar05,no_future,response,change,10000.0,0.5,256.9986220174666,296.38962431942946,0,1,False
mar05,no_future,response,change,10000.0,0.75,256.9986220174666,340.5359204082207,0,0,False
mar05,no_future,response,change,10000.0,1.0,256.9986220174666,394.41312520409946,0,0,False
mar05,no_future,response,direct,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,direct,100.0,0.1,256.9986220174666,256.6932052472707,1,4,False
mar05,no_future,response,direct,100.0,0.25,256.9986220174666,265.26227739653154,1,2,False
mar05,no_future,response,direct,100.0,0.5,256.9986220174666,300.6213970412481,0,1,False
mar05,no_future,response,direct,100.0,0.75,256.9986220174666,355.07145388947913,0,1,False
mar05,no_future,response,direct,100.0,1.0,256.9986220174666,421.2738003176375,0,0,False
mar05,no_future,response,direct,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,direct,1000.0,0.1,256.9986220174666,255.64886332241858,1,3,False
mar05,no_future,response,direct,1000.0,0.25,256.9986220174666,261.64370015280804,1,3,False
mar05,no_future,response,direct,1000.0,0.5,256.9986220174666,290.96951784785716,0,1,False
mar05,no_future,response,direct,1000.0,0.75,256.9986220174666,338.6233825059376,0,0,False
mar05,no_future,response,direct,1000.0,1.0,256.9986220174666,398.07666399714606,0,0,False
mar05,no_future,response,direct,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,direct,10000.0,0.1,256.9986220174666,257.4167218806561,1,3,False
mar05,no_future,response,direct,10000.0,0.25,256.9986220174666,276.8659063017009,1,3,False
mar05,no_future,response,direct,10000.0,0.5,256.9986220174666,347.59697169189997,0,0,False
mar05,no_future,response,direct,10000.0,0.75,256.9986220174666,445.5951814037362,0,0,False
mar05,no_future,response,direct,10000.0,1.0,256.9986220174666,556.6407844874551,0,0,False
mar05,no_future,response,residual,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,residual,100.0,0.1,256.9986220174666,257.56305844673795,0,2,False
mar05,no_future,response,residual,100.0,0.25,256.9986220174666,260.5730857223047,0,2,False
mar05,no_future,response,residual,100.0,0.5,256.9986220174666,271.0993678592614,0,1,False
mar05,no_future,response,residual,100.0,0.75,256.9986220174666,287.81573006251654,0,1,False
mar05,no_future,response,residual,100.0,1.0,256.9986220174666,309.72151145186587,0,0,False
mar05,no_future,response,residual,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,residual,1000.0,0.1,256.9986220174666,256.90004885850595,2,4,True
mar05,no_future,response,residual,1000.0,0.25,256.9986220174666,257.41330145338713,0,3,False
mar05,no_future,response,residual,1000.0,0.5,256.9986220174666,260.01560676304916,0,1,False
mar05,no_future,response,residual,1000.0,0.75,256.9986220174666,264.74103517314694,0,1,False
mar05,no_future,response,residual,1000.0,1.0,256.9986220174666,271.4787424416703,0,1,False
mar05,no_future,response,residual,10000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response,residual,10000.0,0.1,256.9986220174666,256.86824528043456,1,4,False
mar05,no_future,response,residual,10000.0,0.25,256.9986220174666,257.10989441474146,1,3,False
mar05,no_future,response,residual,10000.0,0.5,256.9986220174666,258.6729464566114,0,2,False
mar05,no_future,response,residual,10000.0,0.75,256.9986220174666,261.6617625611984,0,1,False
mar05,no_future,response,residual,10000.0,1.0,256.9986220174666,266.02829187931036,0,1,False
mar05,no_future,response_tabular,change,100.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,change,100.0,0.1,256.9986220174666,256.8101830182193,2,2,False
mar05,no_future,response_tabular,change,100.0,0.25,256.9986220174666,262.0560917268859,0,2,False
mar05,no_future,response_tabular,change,100.0,0.5,256.9986220174666,284.35135042112864,0,0,False
mar05,no_future,response_tabular,change,100.0,0.75,256.9986220174666,320.3048197332114,0,0,False
mar05,no_future,response_tabular,change,100.0,1.0,256.9986220174666,365.9123616184437,0,0,False
mar05,no_future,response_tabular,change,1000.0,0.0,256.9986220174666,256.9986220174666,0,0,False
mar05,no_future,response_tabular,change,1000.0,0.1,256.9986220174666,257.8102150759113,0,3,False
mar05,no_future,response_tabular,change,1000.0,0.25,256.9986220174666,265.72362044845295,0,1,False
mar05,no_future,response_tabular,change,1000.0,0.5,256.9986220174666,294.7719486411287,0,1,False
mar05,no_future,response_tabular,change,1000.0,0.75,256.9986220174666,338.9582119424766,0,0,False
mar05,no_future,response_tabular,change,1000.0,1.0,256.9986220174666,393.2118330835067,0,0,False
