clock,variant,view,c_value,v13_weight,development_auc,development_brier,selection_score
mar05,crop_only,response_tabular,0.005,0.5,0.6296136101499423,0.23412851228530127,0.582787907692882
mar05,crop_only,response_tabular,0.02,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,crop_only,response_tabular,0.02,0.05,0.8013985005767013,0.2052790818414603,0.7603426842084092
mar05,crop_only,response_tabular,0.02,0.1,0.7911620530565168,0.2075781958129652,0.7496464138939237
mar05,crop_only,response_tabular,0.02,0.15000000000000002,0.7747260668973471,0.21016167346427667,0.7326937322044917
mar05,crop_only,response_tabular,0.02,0.2,0.7555507497116495,0.21302951479539461,0.7129448467525705
mar05,crop_only,response_tabular,0.02,0.25,0.7350778546712803,0.2161817198063192,0.6918415107100164
mar05,crop_only,response_tabular,0.02,0.30000000000000004,0.7133794694348327,0.21961828849705045,0.6694558117354226
mar05,crop_only,response_tabular,0.02,0.35000000000000003,0.6873558246828142,0.22333922086758817,0.6426879805092965
mar05,crop_only,response_tabular,0.02,0.4,0.6656574394463668,0.22734451691793245,0.6201885360627803
mar05,crop_only,response_tabular,0.02,0.45,0.644535755478662,0.23163417664808336,0.5982089201490454
mar05,crop_only,response_tabular,0.02,0.5,0.6257208765859286,0.23620820005804083,0.5784792365743204
mar05,crop_only,response_tabular,0.1,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,crop_only,response_tabular,0.1,0.05,0.8036332179930795,0.20430169744899043,0.7627728785032815
mar05,crop_only,response_tabular,0.1,0.1,0.7915224913494809,0.20573019536656492,0.750376452276168
mar05,crop_only,response_tabular,0.1,0.15000000000000002,0.7758794694348328,0.20754982530248545,0.7343695043743357
mar05,crop_only,response_tabular,0.1,0.2,0.7624711649365629,0.20976058725675206,0.7205190474852124
mar05,crop_only,response_tabular,0.1,0.25,0.7449538638985005,0.21236248122936466,0.7024813676526276
mar05,crop_only,response_tabular,0.1,0.30000000000000004,0.7295991926182238,0.21535550722032332,0.6865280911741591
mar05,crop_only,response_tabular,0.1,0.35000000000000003,0.7163350634371396,0.21873966522962807,0.672587130391214
mar05,crop_only,response_tabular,0.1,0.4,0.7035755478662052,0.22251495525727882,0.6590725568147495
mar05,crop_only,response_tabular,0.1,0.45,0.6862024221453287,0.22668137730327562,0.6408661466846736
mar05,crop_only,response_tabular,0.1,0.5,0.6732987312572087,0.2312389313676185,0.6270509449836851
mar05,crop_only,response_tabular,0.5,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,crop_only,response_tabular,0.5,0.05,0.803416955017301,0.2038267386421633,0.7626516072888684
mar05,crop_only,response_tabular,0.5,0.1,0.7915945790080737,0.20496876482375956,0.7506008260433218
mar05,crop_only,response_tabular,0.5,0.15000000000000002,0.7798442906574394,0.2066904100945507,0.7385062086385293
mar05,crop_only,response_tabular,0.5,0.2,0.7673731257208766,0.2089916744545368,0.7255747908299692
mar05,crop_only,response_tabular,0.5,0.25,0.752306805074971,0.21187255790371787,0.7099322934942275
mar05,crop_only,response_tabular,0.5,0.30000000000000004,0.7407006920415224,0.21533306044209385,0.6976340799531037
mar05,crop_only,response_tabular,0.5,0.35000000000000003,0.7298154555940023,0.2193731820696648,0.6859408191800693
mar05,crop_only,response_tabular,0.5,0.4,0.7198673587081891,0.22399292278643065,0.6750687741509029
mar05,crop_only,response_tabular,0.5,0.45,0.7102797001153401,0.2291922825923915,0.6644412435968619
mar05,crop_only,response_tabular,0.5,0.5,0.7030709342560554,0.23497126148754732,0.656076681958546
mar05,full,response,0.005,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,full,response,0.005,0.05,0.8098327566320647,0.20270280536993318,0.769292195558078
mar05,full,response,0.005,0.1,0.8109861591695502,0.20225243572995102,0.77053567202356
mar05,full,response,0.005,0.15000000000000002,0.8119232987312572,0.2019132226298156,0.7715406542052942
mar05,full,response,0.005,0.2,0.8104094579008074,0.2016851660695268,0.7700724246869021
mar05,full,response,0.005,0.25,0.8076701268742791,0.2015682660490848,0.7673564736644621
mar05,full,response,0.005,0.30000000000000004,0.8049307958477508,0.2015625225684894,0.764618291334053
mar05,full,response,0.005,0.35000000000000003,0.8000288350634371,0.20166793562774077,0.759695247937889
mar05,full,response,0.005,0.4,0.7927479815455594,0.2018845052268388,0.7523710805001916
mar05,full,response,0.005,0.45,0.7858996539792388,0.2022122313657835,0.745457207706082
mar05,full,response,0.005,0.5,0.7790513264129181,0.20265111404457492,0.7385211036040031
mar05,full,response,0.02,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,full,response,0.02,0.05,0.8075259515570934,0.2024835728399684,0.7670292369890997
mar05,full,response,0.02,0.1,0.808246828143022,0.2018606137491352,0.7678747053931949
mar05,full,response,0.02,0.15000000000000002,0.8063725490196079,0.20139545427726235,0.7660934581641554
mar05,full,response,0.02,0.2,0.8017589388696654,0.20108809442434997,0.7615413199847955
mar05,full,response,0.02,0.25,0.7959919261822376,0.2009385341903979,0.755804219344158
mar05,full,response,0.02,0.30000000000000004,0.7889273356401384,0.2009467735754062,0.7487379809250572
mar05,full,response,0.02,0.35000000000000003,0.7803489042675894,0.201112812579375,0.7401263417517144
mar05,full,response,0.02,0.4,0.7732843137254902,0.20143665120230414,0.7329969834850294
mar05,full,response,0.02,0.45,0.7663638985005767,0.20191828944419365,0.725980240611738
mar05,full,response,0.02,0.5,0.7603806228373703,0.2025577273050436,0.7198690773763615
mar05,full,response,0.1,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,full,response,0.1,0.05,0.8068771626297577,0.20235544637292696,0.7664060733551723
mar05,full,response,0.1,0.1,0.802479815455594,0.20169482693874266,0.7621408500678455
mar05,full,response,0.1,0.15000000000000002,0.797217416378316,0.20128247324720894,0.7569609217288742
mar05,full,response,0.1,0.2,0.7870530565167244,0.20111838529832596,0.7468293794570592
mar05,full,response,0.1,0.25,0.7770328719723183,0.2012025630920936,0.7367923593538995
mar05,full,response,0.1,0.30000000000000004,0.7693915801614764,0.2015350066285119,0.7290845788357739
mar05,full,response,0.1,0.35000000000000003,0.7608852364475202,0.2021157159075809,0.720462093266004
mar05,full,response,0.1,0.4,0.751946366782007,0.20294469092930048,0.7113574285961469
mar05,full,response,0.1,0.45,0.7456026528258362,0.20402193169367075,0.704798266487102
mar05,full,response,0.1,0.5,0.7387543252595156,0.2053474382006917,0.6976848376193772
mar05,full,response,0.5,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,full,response,0.5,0.05,0.8054354094579008,0.20195569511551872,0.7650442704347971
mar05,full,response,0.5,0.1,0.799668396770473,0.20109774717925635,0.7594488473346217
mar05,full,response,0.5,0.15000000000000002,0.7913783160322952,0.20069048774097487,0.7512402184841003
mar05,full,response,0.5,0.2,0.782439446366782,0.20073391680067426,0.7422926630066471
mar05,full,response,0.5,0.25,0.7716983852364475,0.20122803435835449,0.7314527783647766
mar05,full,response,0.5,0.30000000000000004,0.7649942329873126,0.20217284041401568,0.7245596649045095
mar05,full,response,0.5,0.35000000000000003,0.7564878892733564,0.2035683349676577,0.7157742222798249
mar05,full,response,0.5,0.4,0.7475490196078431,0.20541451801928062,0.706466116003987
mar05,full,response,0.5,0.45,0.7391147635524798,0.20771138956888446,0.697572485638703
mar05,full,response,0.5,0.5,0.7332035755478663,0.21045894961646913,0.6911117856245724
mar05,full,response_tabular,0.005,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,full,response_tabular,0.005,0.05,0.8097606689734717,0.2026433224468343,0.7692320044841048
mar05,full,response_tabular,0.005,0.1,0.8114907727797,0.20209267272616283,0.7710722382344675
mar05,full,response_tabular,0.005,0.15000000000000002,0.8097606689734718,0.2016123823877476,0.7694381924959223
mar05,full,response_tabular,0.005,0.2,0.8094002306805074,0.20120245143158866,0.7691597403941897
mar05,full,response_tabular,0.005,0.25,0.808246828143022,0.20086287985768592,0.7680742521714847
mar05,full,response_tabular,0.005,0.30000000000000004,0.8068771626297577,0.20059366766603948,0.7667584290965498
mar05,full,response_tabular,0.005,0.35000000000000003,0.8051470588235294,0.20039481485664928,0.7650680958521996
mar05,full,response_tabular,0.005,0.4,0.8024798154555941,0.20026632142951534,0.762426551169691
mar05,full,response_tabular,0.005,0.45,0.7994521337946944,0.2002081873846377,0.7594104963177668
mar05,full,response_tabular,0.005,0.5,0.7944059976931949,0.20022041272201624,0.7543619151487916
mar05,full,response_tabular,0.02,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,full,response_tabular,0.02,0.05,0.8116349480968859,0.20155124283112574,0.7713246995306607
mar05,full,response_tabular,0.02,0.1,0.8117070357554786,0.19998582400559128,0.7717098709543604
mar05,full,response_tabular,0.02,0.15000000000000002,0.8112745098039216,0.1985680750731587,0.7715608947892898
mar05,full,response_tabular,0.02,0.2,0.8098327566320647,0.19729799603382783,0.7703731574252991
mar05,full,response_tabular,0.02,0.25,0.8078863898500577,0.1961755868875988,0.768651272472538
mar05,full,response_tabular,0.02,0.30000000000000004,0.8030565167243368,0.1952008476344716,0.7640163471974424
mar05,full,response_tabular,0.02,0.35000000000000003,0.7998846597462514,0.19437377827444619,0.7610099040913623
mar05,full,response_tabular,0.02,0.4,0.7936851211072665,0.19369437880752252,0.754946245345762
mar05,full,response_tabular,0.02,0.45,0.7899365628604382,0.19316264923370072,0.7513040330136981
mar05,full,response_tabular,0.02,0.5,0.7867647058823529,0.19277858955298072,0.7482089879717568
mar05,full,response_tabular,0.1,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,full,response_tabular,0.1,0.05,0.8113465974625144,0.20051911557216728,0.7712427743480809
mar05,full,response_tabular,0.1,0.1,0.8099769319492501,0.198103011335741,0.7703563296821019
mar05,full,response_tabular,0.1,0.15000000000000002,0.8099048442906575,0.19601601884048317,0.7707016405225608
mar05,full,response_tabular,0.1,0.2,0.8050749711649365,0.19425813808639375,0.7662233435476578
mar05,full,response_tabular,0.1,0.25,0.7987312572087658,0.19282936907347276,0.7601653833940712
mar05,full,response_tabular,0.1,0.30000000000000004,0.7939734717416378,0.19172971180172022,0.7556275293812937
mar05,full,response_tabular,0.1,0.35000000000000003,0.7878460207612458,0.19095916627113613,0.7496541875070185
mar05,full,response_tabular,0.1,0.4,0.7838091118800461,0.19051773248172044,0.745705565383702
mar05,full,response_tabular,0.1,0.45,0.7797722029988466,0.19040541043347323,0.741691120912152
mar05,full,response_tabular,0.1,0.5,0.7753748558246827,0.19062220012639447,0.7372504157994038
mar05,full,response_tabular,0.5,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,full,response_tabular,0.5,0.05,0.808679354094579,0.20009507944886498,0.7686603382048061
mar05,full,response_tabular,0.5,0.1,0.8042099192618224,0.1974586691840995,0.7647181854250025
mar05,full,response_tabular,0.5,0.15000000000000002,0.799163783160323,0.19535510075546542,0.7600927630092299
mar05,full,response_tabular,0.5,0.2,0.7937572087658592,0.19378437416296293,0.7550003339332666
mar05,full,response_tabular,0.5,0.25,0.7895040369088812,0.19274648940659195,0.7509547390275628
mar05,full,response_tabular,0.5,0.30000000000000004,0.7841695501730104,0.19224144648635239,0.7457212608757399
mar05,full,response_tabular,0.5,0.35000000000000003,0.7776095732410611,0.1922692454022444,0.7391557241606121
mar05,full,response_tabular,0.5,0.4,0.7751585928489042,0.1928298861542679,0.7365926156180507
mar05,full,response_tabular,0.5,0.45,0.7708333333333334,0.19392336874242297,0.7320486595848488
mar05,full,response_tabular,0.5,0.5,0.7677335640138407,0.19554969316670945,0.7286236253804989
mar05,no_future,response,0.005,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,no_future,response,0.005,0.05,0.8124999999999999,0.2039873679786243,0.7717025264042751
mar05,no_future,response,0.005,0.1,0.8171136101499423,0.2048259864822067,0.776148412853501
mar05,no_future,response,0.005,0.15000000000000002,0.8175461361014995,0.20578018706050924,0.7763900986893977
mar05,no_future,response,0.005,0.2,0.8182670126874281,0.20684996971353195,0.7768970187447217
mar05,no_future,response,0.005,0.25,0.8206459054209919,0.20803533444127476,0.7790388385327369
mar05,no_future,response,0.005,0.30000000000000004,0.8200692041522492,0.2093362812437377,0.7782019479035016
mar05,no_future,response,0.005,0.35000000000000003,0.8192762399077278,0.21075281012092076,0.7771256778835436
mar05,no_future,response,0.005,0.4,0.8132929642445212,0.21228492107282396,0.7708359800299565
mar05,no_future,response,0.005,0.45,0.8029123414071511,0.21393261409944728,0.7601258185872616
mar05,no_future,response,0.005,0.5,0.7928921568627452,0.21569588920079072,0.749752979022587
mar05,no_future,response,0.02,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,no_future,response,0.02,0.05,0.8110582468281431,0.2047203190228862,0.7701141830235658
mar05,no_future,response,0.02,0.1,0.8118512110726643,0.2063750683140554,0.7705761974098533
mar05,no_future,response,0.02,0.15000000000000002,0.8102652825836217,0.20822857942326967,0.7686195666989678
mar05,no_future,response,0.02,0.2,0.809183967704729,0.21028085235052896,0.7671277972346232
mar05,no_future,response,0.02,0.25,0.8059400230680508,0.2125318870958333,0.7634336456488842
mar05,no_future,response,0.02,0.30000000000000004,0.7980103806228374,0.21498168365918263,0.7550140438910008
mar05,no_future,response,0.02,0.35000000000000003,0.7877739331026529,0.21763024204057704,0.7442478846945375
mar05,no_future,response,0.02,0.4,0.770040369088812,0.2204775622400165,0.7259448566408087
mar05,no_future,response,0.02,0.45,0.7518742791234141,0.22352364425750093,0.7071695502719139
mar05,no_future,response,0.02,0.5,0.7324826989619377,0.22676848809303046,0.6871290013433317
mar05,no_future,response,0.1,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,no_future,response,0.1,0.05,0.8038494809688581,0.2061991549306919,0.7626096499827197
mar05,no_future,response,0.1,0.1,0.7955594002306805,0.20952617887324393,0.7536541644560317
mar05,no_future,response,0.1,0.15000000000000002,0.7796280276816608,0.21324540337741807,0.7369789470061772
mar05,no_future,response,0.1,0.2,0.7608852364475202,0.21735682844321436,0.7174138707588773
mar05,no_future,response,0.1,0.25,0.7309688581314878,0.22186045407063276,0.6865967673173613
mar05,no_future,response,0.1,0.30000000000000004,0.6980247981545559,0.22675628025967334,0.6526735421026212
mar05,no_future,response,0.1,0.35000000000000003,0.667892156862745,0.23204430701033607,0.6214832954606777
mar05,no_future,response,0.1,0.4,0.6331459054209918,0.2377245343226209,0.5856009985564676
mar05,no_future,response,0.1,0.45,0.5955161476355247,0.24379696219652788,0.5467567551962191
mar05,no_future,response,0.1,0.5,0.5667531718569782,0.250261590632057,0.5167008537305667
mar05,no_future,response,0.5,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,no_future,response,0.5,0.05,0.7961361014994233,0.20734616061866126,0.754666869375691
mar05,no_future,response,0.5,0.1,0.7715542099192618,0.21202924515138794,0.7291483608889843
mar05,no_future,response,0.5,0.15000000000000002,0.7371683967704729,0.21731358514794202,0.6937056797408845
mar05,no_future,response,0.5,0.2,0.694636678200692,0.22319918060832356,0.6499968420790273
mar05,no_future,response,0.5,0.25,0.6516003460207612,0.22968603153253253,0.6056631397142547
mar05,no_future,response,0.5,0.30000000000000004,0.6110870818915801,0.23677413792056898,0.5637322543074663
mar05,no_future,response,0.5,0.35000000000000003,0.5718713956170705,0.2444634997724328,0.5229786956625839
mar05,no_future,response,0.5,0.4,0.53770184544406,0.2527541170881241,0.4871510220264351
mar05,no_future,response,0.5,0.45,0.5131920415224914,0.2616459898676428,0.46086284354896284
mar05,no_future,response,0.5,0.5,0.49365628604382933,0.27113911811098895,0.4394284624216315
mar05,no_future,response_tabular,0.005,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,no_future,response_tabular,0.005,0.05,0.811058246828143,0.2033730655773782,0.7703836337126674
mar05,no_future,response_tabular,0.005,0.1,0.8143742791234141,0.20356458654845463,0.7736613618137231
mar05,no_future,response_tabular,0.005,0.15000000000000002,0.8133650519031143,0.2038388944629914,0.772597273010516
mar05,no_future,response_tabular,0.005,0.2,0.8130767012687428,0.20419598932098845,0.7722375034045451
mar05,no_future,response_tabular,0.005,0.25,0.8121395617070357,0.20463587112244583,0.7712123874825465
mar05,no_future,response_tabular,0.005,0.30000000000000004,0.8104094579008074,0.20515853986736346,0.7693777499273348
mar05,no_future,response_tabular,0.005,0.35000000000000003,0.8078143021914649,0.20576399555574137,0.7666615030803166
mar05,no_future,response_tabular,0.005,0.4,0.8019752018454441,0.20645223818757963,0.7606847542079282
mar05,no_future,response_tabular,0.005,0.45,0.7939013840830449,0.20722326776287822,0.7524567305304692
mar05,no_future,response_tabular,0.005,0.5,0.7843137254901961,0.20807708428163704,0.7426983086338687
mar05,no_future,response_tabular,0.02,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,no_future,response_tabular,0.02,0.05,0.8140138408304498,0.20212081883933128,0.7735896770625835
mar05,no_future,response_tabular,0.02,0.1,0.8179786620530565,0.2011184352823426,0.777754974996588
mar05,no_future,response_tabular,0.02,0.15000000000000002,0.8176182237600922,0.20025718087879585,0.7775667875843331
mar05,no_future,response_tabular,0.02,0.2,0.8176903114186851,0.19953705562869112,0.7777829002929468
mar05,no_future,response_tabular,0.02,0.25,0.8145905420991927,0.19895805953202841,0.774798930192787
mar05,no_future,response_tabular,0.02,0.30000000000000004,0.813437139561707,0.1985201925888076,0.7737331010439455
mar05,no_future,response_tabular,0.02,0.35000000000000003,0.8088235294117648,0.1982234547990288,0.7691788384519591
mar05,no_future,response_tabular,0.02,0.4,0.8013985005767011,0.19806784616269207,0.7617849313441627
mar05,no_future,response_tabular,0.02,0.45,0.792531718569781,0.1980533666797973,0.7529210452338215
mar05,no_future,response_tabular,0.02,0.5,0.7863321799307958,0.1981800163503445,0.746696176660727
mar05,no_future,response_tabular,0.1,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,no_future,response_tabular,0.1,0.05,0.8155997693194925,0.20089302859550495,0.7754211636003915
mar05,no_future,response_tabular,0.1,0.1,0.8194925028835063,0.19878795261493337,0.7797349123605196
mar05,no_future,response_tabular,0.1,0.15000000000000002,0.8222318339100346,0.19694910360804746,0.7828420131884252
mar05,no_future,response_tabular,0.1,0.2,0.8199971164936563,0.195376481574847,0.7809218201786868
mar05,no_future,response_tabular,0.1,0.25,0.814878892733564,0.19407008651533206,0.7760648754304975
mar05,no_future,response_tabular,0.1,0.30000000000000004,0.8104094579008073,0.19302991842950268,0.7718034742149068
mar05,no_future,response_tabular,0.1,0.35000000000000003,0.8038494809688581,0.19225597731735883,0.7653982855053864
mar05,no_future,response_tabular,0.1,0.4,0.7980824682814301,0.19174826317890054,0.75973281564565
mar05,no_future,response_tabular,0.1,0.45,0.7916666666666666,0.19150677601412777,0.7533653114638411
mar05,no_future,response_tabular,0.1,0.5,0.7874134948096885,0.19153151582304054,0.7491071916450803
mar05,no_future,response_tabular,0.5,0.0,0.8064446366782005,0.203264331549762,0.7657917703682482
mar05,no_future,response_tabular,0.5,0.05,0.8146626297577855,0.20134909405137305,0.7743928109475109
mar05,no_future,response_tabular,0.5,0.1,0.815816032295271,0.19991967423152668,0.7758320974489656
mar05,no_future,response_tabular,0.5,0.15000000000000002,0.8047145328719723,0.19897607209022294,0.7649193184539277
mar05,no_future,response_tabular,0.5,0.2,0.7914504036908881,0.1985182876274617,0.7517467461653958
mar05,no_future,response_tabular,0.5,0.25,0.7791234140715109,0.19854632084324306,0.7394141499028622
mar05,no_future,response_tabular,0.5,0.30000000000000004,0.767589388696655,0.19906017173756702,0.7277773543491417
mar05,no_future,response_tabular,0.5,0.35000000000000003,0.7570645905420992,0.2000598403104335,0.7170526224800124
mar05,no_future,response_tabular,0.5,0.4,0.7486303344867359,0.20154532656184265,0.7083212691743673
mar05,no_future,response_tabular,0.5,0.45,0.7433679354094579,0.2035166304917943,0.7026646093110991
mar05,no_future,response_tabular,0.5,0.5,0.7355103806228374,0.20597375210028857,0.6943156302027796
