district_id,state_name,district_name,season_label,season_start_year,season_end_year,area_ha,production_tonnes,yield_ton_per_ha,yield_kg_per_ha,crop,season,source,source_file
IND034011,Uttar Pradesh,Bahraich,2018 - 2019,2018,2019,160300.0,608016.0,3.79,3790.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034011,Uttar Pradesh,Bahraich,2019 - 2020,2019,2020,157415.0,482160.0,3.06,3060.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034011,Uttar Pradesh,Bahraich,2020 - 2021,2020,2021,161971.0,565765.0,3.49,3490.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034011,Uttar Pradesh,Bahraich,2021 - 2022,2021,2022,165334.0,581645.0,3.52,3520.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034011,Uttar Pradesh,Bahraich,2022 - 2023,2022,2023,187662.0,608400.0,3.24,3240.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034012,Uttar Pradesh,Ballia,2017 - 2018,2017,2018,136892.0,495067.0,3.62,3620.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034012,Uttar Pradesh,Ballia,2018 - 2019,2018,2019,136836.0,525720.0,3.84,3840.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034012,Uttar Pradesh,Ballia,2019 - 2020,2019,2020,137020.0,522432.0,3.81,3810.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034012,Uttar Pradesh,Ballia,2020 - 2021,2020,2021,137921.0,519839.0,3.77,3770.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034012,Uttar Pradesh,Ballia,2021 - 2022,2021,2022,142473.0,537408.0,3.77,3770.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034012,Uttar Pradesh,Ballia,2022 - 2023,2022,2023,147717.0,514646.0,3.48,3480.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034013,Uttar Pradesh,Balrampur,2017 - 2018,2017,2018,82709.0,301557.0,3.65,3650.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034013,Uttar Pradesh,Balrampur,2018 - 2019,2018,2019,85602.0,299949.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034013,Uttar Pradesh,Balrampur,2019 - 2020,2019,2020,88122.0,324641.0,3.68,3680.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034013,Uttar Pradesh,Balrampur,2020 - 2021,2020,2021,87202.0,296748.0,3.4,3400.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034013,Uttar Pradesh,Balrampur,2021 - 2022,2021,2022,89161.0,294677.0,3.3,3300.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034013,Uttar Pradesh,Balrampur,2022 - 2023,2022,2023,105224.0,320828.0,3.05,3050.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034014,Uttar Pradesh,Banda,2017 - 2018,2017,2018,158943.0,363699.0,2.29,2290.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034014,Uttar Pradesh,Banda,2018 - 2019,2018,2019,159768.0,489299.0,3.06,3060.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034014,Uttar Pradesh,Banda,2019 - 2020,2019,2020,161834.0,461299.0,2.85,2850.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034014,Uttar Pradesh,Banda,2020 - 2021,2020,2021,161837.0,454302.0,2.81,2810.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034014,Uttar Pradesh,Banda,2021 - 2022,2021,2022,167353.0,505406.0,3.02,3020.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034014,Uttar Pradesh,Banda,2022 - 2023,2022,2023,193742.0,635086.0,3.28,3280.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034015,Uttar Pradesh,Barabanki,2017 - 2018,2017,2018,168346.0,677088.0,4.02,4019.9999999999995,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034015,Uttar Pradesh,Barabanki,2018 - 2019,2018,2019,162367.0,641351.0,3.95,3950.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034015,Uttar Pradesh,Barabanki,2019 - 2020,2019,2020,166367.0,672289.0,4.04,4040.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034015,Uttar Pradesh,Barabanki,2020 - 2021,2020,2021,166827.0,722528.0,4.33,4330.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034015,Uttar Pradesh,Barabanki,2021 - 2022,2021,2022,173546.0,701473.0,4.04,4040.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034015,Uttar Pradesh,Barabanki,2022 - 2023,2022,2023,165972.0,629698.0,3.79,3790.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034016,Uttar Pradesh,Bareilly,2017 - 2018,2017,2018,195118.0,716278.0,3.67,3670.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034016,Uttar Pradesh,Bareilly,2018 - 2019,2018,2019,198541.0,776097.0,3.91,3910.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034016,Uttar Pradesh,Bareilly,2019 - 2020,2019,2020,199331.0,629487.0,3.16,3160.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034016,Uttar Pradesh,Bareilly,2020 - 2021,2020,2021,200048.0,773586.0,3.87,3870.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034016,Uttar Pradesh,Bareilly,2021 - 2022,2021,2022,208130.0,812956.0,3.91,3910.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034016,Uttar Pradesh,Bareilly,2022 - 2023,2022,2023,207246.0,844527.0,4.07,4070.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034017,Uttar Pradesh,Basti,2017 - 2018,2017,2018,119616.0,471766.0,3.94,3940.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034017,Uttar Pradesh,Basti,2018 - 2019,2018,2019,119476.0,449349.0,3.76,3760.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034017,Uttar Pradesh,Basti,2019 - 2020,2019,2020,120160.0,369252.0,3.07,3070.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034017,Uttar Pradesh,Basti,2020 - 2021,2020,2021,119730.0,425880.0,3.56,3560.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034017,Uttar Pradesh,Basti,2021 - 2022,2021,2022,124347.0,452374.0,3.64,3640.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034017,Uttar Pradesh,Basti,2022 - 2023,2022,2023,141055.0,482549.0,3.42,3420.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034018,Uttar Pradesh,Bijnor,2017 - 2018,2017,2018,157273.0,569328.0,3.62,3620.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034018,Uttar Pradesh,Bijnor,2018 - 2019,2018,2019,148627.0,557500.0,3.75,3750.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034018,Uttar Pradesh,Bijnor,2019 - 2020,2019,2020,145884.0,510448.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034018,Uttar Pradesh,Bijnor,2020 - 2021,2020,2021,155416.0,591669.0,3.81,3810.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034018,Uttar Pradesh,Bijnor,2021 - 2022,2021,2022,160351.0,601797.0,3.75,3750.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034018,Uttar Pradesh,Bijnor,2022 - 2023,2022,2023,152517.0,577887.0,3.79,3790.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034019,Uttar Pradesh,Bulandshahr,2017 - 2018,2017,2018,191410.0,869193.0,4.54,4540.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034019,Uttar Pradesh,Bulandshahr,2018 - 2019,2018,2019,201066.0,910427.0,4.53,4530.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034019,Uttar Pradesh,Bulandshahr,2019 - 2020,2019,2020,192762.0,843719.0,4.38,4380.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034019,Uttar Pradesh,Bulandshahr,2020 - 2021,2020,2021,194116.0,854887.0,4.4,4400.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034019,Uttar Pradesh,Bulandshahr,2021 - 2022,2021,2022,201958.0,896088.0,4.44,4440.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034019,Uttar Pradesh,Bulandshahr,2022 - 2023,2022,2023,195453.0,837712.0,4.29,4290.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034020,Uttar Pradesh,Chandauli,2017 - 2018,2017,2018,111873.0,376676.0,3.37,3370.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034020,Uttar Pradesh,Chandauli,2018 - 2019,2018,2019,101842.0,381704.0,3.75,3750.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034020,Uttar Pradesh,Chandauli,2019 - 2020,2019,2020,100039.0,340833.0,3.41,3410.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034020,Uttar Pradesh,Chandauli,2020 - 2021,2020,2021,99917.0,363998.0,3.64,3640.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034020,Uttar Pradesh,Chandauli,2021 - 2022,2021,2022,105445.0,371483.0,3.52,3520.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034020,Uttar Pradesh,Chandauli,2022 - 2023,2022,2023,114959.0,365340.0,3.18,3180.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034021,Uttar Pradesh,Chitrakoot,2017 - 2018,2017,2018,49779.0,131412.0,2.64,2640.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034021,Uttar Pradesh,Chitrakoot,2018 - 2019,2018,2019,49808.0,135073.0,2.71,2710.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034021,Uttar Pradesh,Chitrakoot,2019 - 2020,2019,2020,53793.0,142714.0,2.65,2650.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034021,Uttar Pradesh,Chitrakoot,2020 - 2021,2020,2021,49779.0,164687.0,3.31,3310.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034021,Uttar Pradesh,Chitrakoot,2021 - 2022,2021,2022,50750.0,161842.0,3.19,3190.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034021,Uttar Pradesh,Chitrakoot,2022 - 2023,2022,2023,79992.0,251175.0,3.14,3140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034022,Uttar Pradesh,Deoria,2017 - 2018,2017,2018,153401.0,482139.0,3.14,3140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034022,Uttar Pradesh,Deoria,2018 - 2019,2018,2019,152006.0,505572.0,3.33,3330.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034022,Uttar Pradesh,Deoria,2019 - 2020,2019,2020,153059.0,513972.0,3.36,3360.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034022,Uttar Pradesh,Deoria,2020 - 2021,2020,2021,153125.0,533028.0,3.48,3480.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034022,Uttar Pradesh,Deoria,2021 - 2022,2021,2022,159816.0,534585.0,3.35,3350.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034022,Uttar Pradesh,Deoria,2022 - 2023,2022,2023,172605.0,636049.0,3.68,3680.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034023,Uttar Pradesh,Etah,2017 - 2018,2017,2018,135296.0,528872.0,3.91,3910.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034023,Uttar Pradesh,Etah,2018 - 2019,2018,2019,135884.0,522202.0,3.84,3840.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034023,Uttar Pradesh,Etah,2019 - 2020,2019,2020,136510.0,566653.0,4.15,4150.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034023,Uttar Pradesh,Etah,2020 - 2021,2020,2021,137493.0,567296.0,4.13,4130.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034023,Uttar Pradesh,Etah,2021 - 2022,2021,2022,140723.0,547412.0,3.89,3890.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034023,Uttar Pradesh,Etah,2022 - 2023,2022,2023,135849.0,562279.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034024,Uttar Pradesh,Etawah,2017 - 2018,2017,2018,96033.0,360508.0,3.75,3750.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034024,Uttar Pradesh,Etawah,2018 - 2019,2018,2019,96027.0,419734.0,4.37,4370.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034024,Uttar Pradesh,Etawah,2019 - 2020,2019,2020,95396.0,392364.0,4.11,4110.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034024,Uttar Pradesh,Etawah,2020 - 2021,2020,2021,95976.0,395887.0,4.12,4120.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034024,Uttar Pradesh,Etawah,2021 - 2022,2021,2022,104603.0,400943.0,3.83,3830.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034024,Uttar Pradesh,Etawah,2022 - 2023,2022,2023,100105.0,405625.0,4.05,4050.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034025,Uttar Pradesh,Faizabad,2017 - 2018,2017,2018,109263.0,412905.0,3.78,3780.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034025,Uttar Pradesh,Faizabad,2018 - 2019,2018,2019,106251.0,413104.0,3.89,3890.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034025,Uttar Pradesh,Faizabad,2019 - 2020,2019,2020,110184.0,409113.0,3.71,3710.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034025,Uttar Pradesh,Faizabad,2020 - 2021,2020,2021,112366.0,396436.0,3.53,3530.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034025,Uttar Pradesh,Faizabad,2021 - 2022,2021,2022,115607.0,392601.0,3.4,3400.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034025,Uttar Pradesh,Faizabad,2022 - 2023,2022,2023,107032.0,339077.0,3.17,3170.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034026,Uttar Pradesh,Farrukhabad,2017 - 2018,2017,2018,75117.0,337876.0,4.5,4500.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034026,Uttar Pradesh,Farrukhabad,2018 - 2019,2018,2019,75581.0,323638.0,4.28,4280.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034026,Uttar Pradesh,Farrukhabad,2019 - 2020,2019,2020,76309.0,320956.0,4.21,4210.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034026,Uttar Pradesh,Farrukhabad,2020 - 2021,2020,2021,76415.0,311773.0,4.08,4080.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034026,Uttar Pradesh,Farrukhabad,2021 - 2022,2021,2022,78229.0,303294.0,3.88,3880.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034026,Uttar Pradesh,Farrukhabad,2022 - 2023,2022,2023,75116.0,311055.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034027,Uttar Pradesh,Fatehpur,2017 - 2018,2017,2018,170171.0,591435.0,3.48,3480.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034027,Uttar Pradesh,Fatehpur,2018 - 2019,2018,2019,172432.0,687681.0,3.99,3990.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034027,Uttar Pradesh,Fatehpur,2019 - 2020,2019,2020,179472.0,710602.0,3.96,3960.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034027,Uttar Pradesh,Fatehpur,2020 - 2021,2020,2021,173279.0,657710.0,3.8,3800.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034027,Uttar Pradesh,Fatehpur,2021 - 2022,2021,2022,179293.0,656212.0,3.66,3660.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034027,Uttar Pradesh,Fatehpur,2022 - 2023,2022,2023,171841.0,645950.0,3.76,3760.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034028,Uttar Pradesh,Firozabad,2017 - 2018,2017,2018,95997.0,325910.0,3.4,3400.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034028,Uttar Pradesh,Firozabad,2018 - 2019,2018,2019,92948.0,350228.0,3.77,3770.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034028,Uttar Pradesh,Firozabad,2019 - 2020,2019,2020,101892.0,412663.0,4.05,4050.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034028,Uttar Pradesh,Firozabad,2020 - 2021,2020,2021,100567.0,416146.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034028,Uttar Pradesh,Firozabad,2021 - 2022,2021,2022,104209.0,368275.0,3.53,3530.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034028,Uttar Pradesh,Firozabad,2022 - 2023,2022,2023,100972.0,427515.0,4.23,4230.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034029,Uttar Pradesh,Gautam Buddha Nagar,2017 - 2018,2017,2018,41229.0,160876.0,3.9,3900.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034029,Uttar Pradesh,Gautam Buddha Nagar,2018 - 2019,2018,2019,44864.0,185647.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034029,Uttar Pradesh,Gautam Buddha Nagar,2019 - 2020,2019,2020,44802.0,189199.0,4.22,4220.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034029,Uttar Pradesh,Gautam Buddha Nagar,2020 - 2021,2020,2021,44305.0,177973.0,4.02,4019.9999999999995,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034029,Uttar Pradesh,Gautam Buddha Nagar,2021 - 2022,2021,2022,45969.0,176935.0,3.85,3850.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034029,Uttar Pradesh,Gautam Buddha Nagar,2022 - 2023,2022,2023,44552.0,180792.0,4.06,4059.9999999999995,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034030,Uttar Pradesh,Ghaziabad,2017 - 2018,2017,2018,27714.0,111743.0,4.03,4030.0000000000005,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034030,Uttar Pradesh,Ghaziabad,2018 - 2019,2018,2019,28690.0,122019.0,4.25,4250.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034030,Uttar Pradesh,Ghaziabad,2019 - 2020,2019,2020,29429.0,120894.0,4.11,4110.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034030,Uttar Pradesh,Ghaziabad,2020 - 2021,2020,2021,28112.0,119926.0,4.27,4270.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034030,Uttar Pradesh,Ghaziabad,2021 - 2022,2021,2022,29658.0,124534.0,4.2,4200.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034030,Uttar Pradesh,Ghaziabad,2022 - 2023,2022,2023,28373.0,112783.0,3.98,3980.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034031,Uttar Pradesh,Ghazipur,2017 - 2018,2017,2018,166213.0,494151.0,2.97,2970.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034031,Uttar Pradesh,Ghazipur,2018 - 2019,2018,2019,170198.0,560973.0,3.3,3300.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034031,Uttar Pradesh,Ghazipur,2019 - 2020,2019,2020,184666.0,636359.0,3.45,3450.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034031,Uttar Pradesh,Ghazipur,2020 - 2021,2020,2021,183259.0,638291.0,3.48,3480.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034031,Uttar Pradesh,Ghazipur,2021 - 2022,2021,2022,180612.0,701136.0,3.88,3880.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034031,Uttar Pradesh,Ghazipur,2022 - 2023,2022,2023,187825.0,675607.0,3.6,3600.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034032,Uttar Pradesh,Gonda,2017 - 2018,2017,2018,154304.0,463529.0,3.0,3000.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034032,Uttar Pradesh,Gonda,2018 - 2019,2018,2019,146855.0,462593.0,3.15,3150.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034032,Uttar Pradesh,Gonda,2019 - 2020,2019,2020,155438.0,510148.0,3.28,3280.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034032,Uttar Pradesh,Gonda,2020 - 2021,2020,2021,154832.0,519461.0,3.35,3350.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034032,Uttar Pradesh,Gonda,2021 - 2022,2021,2022,160294.0,524963.0,3.28,3280.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034032,Uttar Pradesh,Gonda,2022 - 2023,2022,2023,153425.0,489119.0,3.19,3190.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034033,Uttar Pradesh,Gorakhpur,2017 - 2018,2017,2018,192243.0,814341.0,4.24,4240.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034033,Uttar Pradesh,Gorakhpur,2018 - 2019,2018,2019,181728.0,730099.0,4.02,4019.9999999999995,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034033,Uttar Pradesh,Gorakhpur,2019 - 2020,2019,2020,190449.0,703896.0,3.7,3700.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034033,Uttar Pradesh,Gorakhpur,2020 - 2021,2020,2021,190783.0,714103.0,3.74,3740.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034033,Uttar Pradesh,Gorakhpur,2021 - 2022,2021,2022,202056.0,733463.0,3.63,3630.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034033,Uttar Pradesh,Gorakhpur,2022 - 2023,2022,2023,196530.0,741901.0,3.78,3780.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034034,Uttar Pradesh,Hamirpur,2017 - 2018,2017,2018,113112.0,354013.0,3.13,3130.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034034,Uttar Pradesh,Hamirpur,2018 - 2019,2018,2019,113456.0,364235.0,3.21,3210.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034034,Uttar Pradesh,Hamirpur,2019 - 2020,2019,2020,111468.0,364655.0,3.27,3270.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034034,Uttar Pradesh,Hamirpur,2020 - 2021,2020,2021,110320.0,354265.0,3.21,3210.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034034,Uttar Pradesh,Hamirpur,2021 - 2022,2021,2022,117657.0,378150.0,3.21,3210.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034034,Uttar Pradesh,Hamirpur,2022 - 2023,2022,2023,143552.0,461807.0,3.22,3220.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034035,Uttar Pradesh,Hapur,2017 - 2018,2017,2018,42670.0,177251.0,4.15,4150.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034035,Uttar Pradesh,Hapur,2018 - 2019,2018,2019,42174.0,177848.0,4.22,4220.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034035,Uttar Pradesh,Hapur,2019 - 2020,2019,2020,42066.0,188624.0,4.48,4480.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034035,Uttar Pradesh,Hapur,2020 - 2021,2020,2021,43488.0,181823.0,4.18,4180.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034035,Uttar Pradesh,Hapur,2021 - 2022,2021,2022,45245.0,197947.0,4.38,4380.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034035,Uttar Pradesh,Hapur,2022 - 2023,2022,2023,40962.0,173761.0,4.24,4240.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034036,Uttar Pradesh,Hardoi,2017 - 2018,2017,2018,314432.0,1155223.0,3.67,3670.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034036,Uttar Pradesh,Hardoi,2018 - 2019,2018,2019,311849.0,1159455.0,3.72,3720.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034036,Uttar Pradesh,Hardoi,2019 - 2020,2019,2020,315210.0,1125615.0,3.57,3570.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034036,Uttar Pradesh,Hardoi,2020 - 2021,2020,2021,320441.0,1200052.0,3.75,3750.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034036,Uttar Pradesh,Hardoi,2021 - 2022,2021,2022,329234.0,1248455.0,3.79,3790.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034036,Uttar Pradesh,Hardoi,2022 - 2023,2022,2023,305898.0,1196979.0,3.91,3910.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034037,Uttar Pradesh,Hathras,2017 - 2018,2017,2018,82643.0,312225.0,3.78,3780.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
IND034037,Uttar Pradesh,Hathras,2018 - 2019,2018,2019,81137.0,336232.0,4.14,4140.0,Wheat,Rabi,DES APY Query Report,data/yields/apy_query_report.xls
