candidate,hierarchy_weight,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
xgb1__hier__scratch__physical__extra__ridge1000,0.075,257.3933213955506,188.90717468993228,5.416764751227816,269.2868874813597,256.52890796237386,277.6059399798361,0.7689075630252101,260.15060955870865
weighted3__hier__modis_pretrained__encoder__xgb1__ridge100,0.125,257.537661215523,190.32075206969512,0.08742393107625603,268.9053212985445,256.6251581136154,278.2856098061214,0.7773109243697479,260.15145046080147
weighted3__hier__modis_pretrained__history__xgb1__ridge100,0.125,257.537661215523,190.32075206969512,0.08742393107625603,268.9053212985445,256.6251581136154,278.2856098061214,0.7773109243697479,260.15145046080147
weighted3__hier__modis_pretrained__physical__xgb1__ridge100,0.125,257.537661215523,190.32075206969512,0.08742393107625603,268.9053212985445,256.6251581136154,278.2856098061214,0.7773109243697479,260.15145046080147
xgb1__direct__none__ridge1000,0.075,257.4483150153751,189.66465823414438,-19.987520093374503,269.359262095937,256.3622700395926,279.9847467175959,0.7857142857142857,260.15454054157
weighted3__hier__none__physical__ridge10__xgb2,0.025,257.51401730429836,188.79217320904095,-12.185757348111272,269.009965041003,256.59042303106196,278.3808777518598,0.7857142857142857,260.1571056701654
weighted3__hier__scratch__physical__ridge10__xgb2,0.025,257.5170996672326,188.79577486145013,-12.187386559667196,269.01412029781085,256.5936785828013,278.38222448126504,0.7857142857142857,260.16049955376934
weighted3__hier__modis_pretrained__physical__ridge10__xgb2,0.025,257.51727916868833,188.79596784497744,-12.18796349800322,269.0143498175787,256.5938470569961,278.38253042554953,0.7857142857142857,260.16068880298786
xgb1__hier__none__history__extra__xgb2,0.5,257.44496953966865,191.33642406691442,-4.066507500403485,269.18386841887707,256.5703349528637,277.7735319631324,0.7899159663865546,260.1610356127695
weighted3__hier__none__history__xgb1__extra,0.125,257.6037741432665,187.61416751664694,6.3913608079731725,268.77530834044984,256.66817524542563,278.6033586054643,0.7773109243697479,260.1627579681021
weighted3__hier__none__physical__xgb1__extra,0.125,257.6037741432665,187.61416751664694,6.3913608079731725,268.77530834044984,256.66817524542563,278.6033586054643,0.7773109243697479,260.1627579681021
weighted3__hier__modis_pretrained__history__ridge1000__zero,0.075,257.6096593652877,187.93894849386353,2.295362436630002,268.70580162120143,256.72740584948684,278.02941711820085,0.773109243697479,260.16313155031594
weighted3__hier__none__history__ridge1000__zero,0.075,257.6096593652877,187.93894849386353,2.295362436630002,268.70580162120143,256.72740584948684,278.02941711820085,0.773109243697479,260.16313155031594
weighted3__hier__scratch__history__ridge1000__zero,0.075,257.6096593652877,187.93894849386353,2.295362436630002,268.70580162120143,256.72740584948684,278.02941711820085,0.773109243697479,260.16313155031594
extra__hier__none__physical__extra__extra,0.075,257.52091677273074,188.72773848104754,-10.185509960033116,268.99263999875274,256.6192067743312,278.1507020772766,0.7815126050420168,260.16342007963635
extra__hier__scratch__history__extra__ridge100,0.075,257.6910801554506,189.82485130439787,-21.336931718419827,268.4967627321075,256.7825670011241,278.40214322259686,0.7899159663865546,260.1653725110332
extra__hier__modis_pretrained__history__extra__zero,0.1,257.6448311400418,189.28484629319107,-20.627831508245773,268.5588463321605,256.8132128867014,277.4973299814775,0.7983193277310925,260.1654303747364
extra__hier__none__history__extra__zero,0.1,257.6448311400418,189.28484629319107,-20.627831508245773,268.5588463321605,256.8132128867014,277.4973299814775,0.7983193277310925,260.1654303747364
extra__hier__scratch__history__extra__zero,0.1,257.6448311400418,189.28484629319107,-20.627831508245773,268.5588463321605,256.8132128867014,277.4973299814775,0.7983193277310925,260.1654303747364
weighted3__hier__modis_pretrained__encoder__extra__xgb1,0.05,257.533814910207,188.2606348863368,2.987429392567194,268.96672086784133,256.62936185960643,278.19406574665186,0.7773109243697479,260.1659281369655
xgb1__hier__scratch__history__ridge100__extra,0.25,257.12551756802236,190.20148756339842,19.84299362509651,270.062977792036,256.35159739517115,276.28624807100306,0.773109243697479,260.166402580813
weighted3__hier__scratch__encoder__extra__xgb1,0.05,257.53562038428294,188.25228901168464,3.222356918846866,268.9655669216035,256.631841340434,278.18859844663655,0.7773109243697479,260.16716225765083
extra__hier__modis_pretrained__encoder__xgb1__extra,0.125,257.7142911258278,189.43730945515662,-20.154969430436015,268.33115536334645,256.9095224933572,277.26027438912547,0.7983193277310925,260.1673150270898
extra__hier__modis_pretrained__history__xgb1__extra,0.125,257.7142911258278,189.43730945515662,-20.154969430436015,268.33115536334645,256.9095224933572,277.26027438912547,0.7983193277310925,260.1673150270898
extra__hier__modis_pretrained__physical__xgb1__extra,0.125,257.7142911258278,189.43730945515662,-20.154969430436015,268.33115536334645,256.9095224933572,277.26027438912547,0.7983193277310925,260.1673150270898
xgb1__hier__modis_pretrained__encoder__ridge100__extra,0.025,257.42513461496645,188.72899965412412,-0.5475779031822475,269.29652582146133,256.52367293916245,278.048197401626,0.773109243697479,260.1676169976392
extra__hier__scratch__encoder__xgb1__extra,0.125,257.71626833536595,189.43297894597669,-20.206183728992674,268.3312701274068,256.9124364647681,277.2514372869041,0.7983193277310925,260.1690608157267
extra__hier__scratch__history__xgb1__extra,0.125,257.71626833536595,189.43297894597669,-20.206183728992674,268.3312701274068,256.9124364647681,277.2514372869041,0.7983193277310925,260.1690608157267
extra__hier__scratch__physical__xgb1__extra,0.125,257.71626833536595,189.43297894597669,-20.206183728992674,268.3312701274068,256.9124364647681,277.2514372869041,0.7983193277310925,260.1690608157267
xgb1__hier__none__history__ridge10__extra,0.175,257.2448419263615,191.66421839764308,3.400840337574259,269.7087227852655,256.4841468331216,276.252584328393,0.7899159663865546,260.17063836777754
weighted3__hier__none__physical__extra__extra,0.075,257.50836060228806,188.4129088693586,4.805463299931587,269.09092551468416,256.5773599975314,278.454611122277,0.7647058823529411,260.1712516791979
weighted3__hier__none__physical__ridge1000__ridge1000,0.1,257.47864209205915,189.23796692151365,1.485482292642259,269.14644532613164,256.58420796700375,278.0270472266743,0.773109243697479,260.1719843693134
xgb1__hier__modis_pretrained__history__extra__ridge1000,0.325,257.91012966809683,191.31665544292792,-26.898457739276477,267.89205404050944,256.97606878264094,278.90630039185885,0.7773109243697479,260.17209553983605
extra__hier__none__history__ridge100__ridge1000,0.1,257.73538082462807,189.8657934843539,-23.155950606615093,268.3043804907825,256.91555510275356,277.45634561967506,0.7941176470588235,260.172674310698
weighted3__hier__modis_pretrained__history__ridge10__ridge1000,0.125,257.80444746496,191.07246584108037,-23.482148043178082,268.1812615420527,256.9008041937567,278.4672118063936,0.7857142857142857,260.1727401664324
weighted3__hier__none__history__ridge1000__xgb2,0.1,257.5936309581282,187.94000273299787,4.361717824526474,268.78223970226543,256.72674754363635,277.8420454543533,0.7689075630252101,260.17406229053955
extra__hier__none__history__extra__xgb2,0.1,257.6572647480269,189.4074340657525,-21.508727117502172,268.5591129355665,256.82272904207605,277.5435380227896,0.7983193277310925,260.17409286842405
weighted3__direct__modis_pretrained__extra,0.075,257.4916747606402,188.29626186099415,1.5949071674444588,269.12487895738803,256.58876350403,278.13334552625287,0.7773109243697479,260.1742479956746
extra__hier__scratch__history__extra__xgb2,0.1,257.6602672033266,189.41640961024757,-21.541738697296314,268.55578722197214,256.82537633200945,277.55070786642324,0.7983193277310925,260.1754244901587
extra__hier__modis_pretrained__history__extra__xgb2,0.1,257.6606014198051,189.41609411011765,-21.541515516794277,268.55632427416833,256.8257399867123,277.5507201867836,0.7983193277310925,260.1758167751227
extra__hier__scratch__physical__extra__extra,0.075,257.5402009389211,188.7261629753756,-10.498816801795497,268.98474373898205,256.6427454205333,278.1242798785547,0.7815126050420168,260.1769727593394
extra__hier__modis_pretrained__physical__extra__extra,0.075,257.5410636231646,188.7299371114616,-10.466666619252944,268.98507092833506,256.64339257139807,278.12753792545334,0.7815126050420168,260.17764768651557
weighted3__hier__scratch__encoder__extra__extra,0.075,257.5239028456332,188.30503123657797,6.413998206325555,269.06355519879736,256.59984779233037,278.3961467855079,0.7689075630252101,260.1778021705985
extra__hier__scratch__physical__ridge100__xgb2,0.025,257.5186589499283,188.803066560489,-11.341703753061918,269.07258272472706,256.6017910222902,278.31309111054867,0.7773109243697479,260.17792291171844
extra__hier__modis_pretrained__physical__ridge100__xgb2,0.025,257.5187647652492,188.80301345025867,-11.341638859804267,269.07274407531503,256.60190635587355,278.3130984178323,0.7773109243697479,260.17804499042177
extra__hier__none__physical__ridge100__xgb2,0.025,257.5186517010093,188.8005273539335,-11.333282236449195,269.0736112463029,256.6019484207702,278.3113021783128,0.7773109243697479,260.17821576727295
xgb1__hier__modis_pretrained__encoder__ridge100__zero,0.025,257.43636486122136,188.66657793285344,-0.07330837338195735,269.3146816890061,256.5348010878297,278.06101263997084,0.7773109243697479,260.18055312481965
xgb1__hier__modis_pretrained__encoder__ridge10__ridge1000,0.025,257.46883324350506,188.815996949308,-7.454033659789993,269.24491274804313,256.54103004227176,278.37907017004034,0.773109243697479,260.18090231933127
extra__hier__modis_pretrained__physical__ridge100__ridge1000,0.025,257.5405795030892,188.88951157772715,-12.865862658963586,269.03513739915564,256.6135690839541,278.4453407203038,0.7857142857142857,260.182466372322
weighted3__hier__modis_pretrained__physical__ridge100__zero,0.025,257.53168943550037,188.62809656837067,-5.789508244529602,269.0545005580383,256.61227226057946,278.35423143553146,0.773109243697479,260.1825379224046
weighted3__hier__none__physical__ridge100__zero,0.025,257.53168943550037,188.62809656837067,-5.789508244529602,269.0545005580383,256.61227226057946,278.35423143553146,0.773109243697479,260.1825379224046
weighted3__hier__scratch__physical__ridge100__zero,0.025,257.53168943550037,188.62809656837067,-5.789508244529602,269.0545005580383,256.61227226057946,278.35423143553146,0.773109243697479,260.1825379224046
weighted3__hier__modis_pretrained__encoder__extra__extra,0.075,257.5283519017875,188.32678908384145,6.053996507186368,269.0704628623078,256.6039534888624,278.4044830039148,0.7689075630252101,260.1827800386863
xgb1__hier__scratch__encoder__ridge1000__ridge1000,0.075,257.4121144797538,188.8947659150633,2.0907456086252165,269.4126479939679,256.5077110706777,278.0667194481425,0.7773109243697479,260.1861470060383
extra__hier__modis_pretrained__physical__ridge100__zero,0.025,257.5263278747384,188.77597113937912,-11.111501768685937,269.08215540290496,256.61107535830473,278.3035983121177,0.7773109243697479,260.1864716276716
extra__hier__none__physical__ridge100__zero,0.025,257.5263278747384,188.77597113937912,-11.111501768685937,269.08215540290496,256.61107535830473,278.3035983121177,0.7773109243697479,260.1864716276716
extra__hier__scratch__physical__ridge100__zero,0.025,257.5263278747384,188.77597113937912,-11.111501768685937,269.08215540290496,256.61107535830473,278.3035983121177,0.7773109243697479,260.1864716276716
weighted3__direct__scratch__extra,0.075,257.4966027819247,188.33841524540478,1.7370898838247217,269.1620162128319,256.5915749734751,278.16155635649466,0.7773109243697479,260.1866991875391
xgb1__hier__modis_pretrained__encoder__ridge100__xgb1,0.025,257.44206120838624,188.67179187658175,-0.10439270589439799,269.32271139831664,256.54057267944506,278.0661260643139,0.7773109243697479,260.1868516236335
weighted3__hier__scratch__history__ridge1000__xgb2,0.1,257.6061515033843,187.95278812545965,4.353398842826694,268.79802053574355,256.73990959931973,277.8479201952458,0.7689075630252101,260.18755828545795
weighted3__hier__modis_pretrained__history__ridge1000__xgb2,0.1,257.60664932925494,187.95352000234874,4.350744580158869,268.7985577323613,256.74038079919785,277.848735678927,0.7689075630252101,260.18805929751727
extra__hier__modis_pretrained__physical__ridge1000__ridge100,0.025,257.57081585196914,189.08953899588155,-11.88372013617525,268.99103814797473,256.62472302416927,278.680940093681,0.7815126050420168,260.1893482190206
xgb1__hier__modis_pretrained__encoder__ridge100__xgb2,0.025,257.444333689774,188.6795481967477,-0.16444623204615863,269.328062137631,256.5424601079255,278.072697234933,0.7773109243697479,260.1897974062761
weighted3__hier__none__physical__extra__xgb1,0.05,257.5505932406901,188.34696496556793,2.273234278931805,269.0142346519996,256.6455910991509,278.21753231914334,0.7773109243697479,260.19025305813267
weighted3__hier__none__physical__ridge10__xgb1,0.025,257.5454216429499,188.81079858549174,-11.976029656556083,269.05298736901375,256.62019385992613,278.431207420483,0.7857142857142857,260.19100612870994
weighted3__hier__none__history__xgb1__ridge100,0.175,257.54115169118336,188.8215469842926,12.941604500691307,268.99228159973813,256.6909525943896,277.60027277955953,0.7857142857142857,260.1913843941236
weighted3__hier__none__physical__xgb1__ridge100,0.175,257.54115169118336,188.8215469842926,12.941604500691307,268.99228159973813,256.6909525943896,277.60027277955953,0.7857142857142857,260.1913843941236
weighted3__hier__modis_pretrained__physical__ridge10__xgb1,0.025,257.54617705213855,188.8114231062449,-11.973405474677826,269.05426386225326,256.6211206459098,278.43014979919633,0.7857142857142857,260.19193465311
weighted3__hier__scratch__physical__ridge10__xgb1,0.025,257.54617705213855,188.8114231062449,-11.973405474677826,269.05426386225326,256.6211206459098,278.43014979919633,0.7857142857142857,260.19193465311
weighted3__hier__modis_pretrained__physical__extra__xgb1,0.05,257.55257444943805,188.34863615249355,2.279240308215591,269.01708024129726,256.64792896611016,278.21570963403735,0.7773109243697479,260.1925395265709
weighted3__hier__scratch__physical__extra__xgb1,0.05,257.55257444943805,188.34863615249355,2.279240308215591,269.01708024129726,256.64792896611016,278.21570963403735,0.7773109243697479,260.1925395265709
extra__hier__modis_pretrained__encoder__ridge1000__ridge100,0.025,257.5629259922584,188.91040185751984,-9.369154529290928,269.0227156181172,256.6229705241462,278.6073250758902,0.7815126050420168,260.19288453169503
extra__hier__none__physical__ridge100__xgb1,0.025,257.53272815700103,188.7863719500114,-11.169687019744075,269.09088295376483,256.61711480273505,278.31417594722427,0.7773109243697479,260.19336351762547
weighted3__hier__none__history__ridge10__xgb2,0.1,257.66263312267796,190.08213382823638,-15.213976597630557,268.6378695234793,256.8117416991145,277.7345004364079,0.7815126050420168,260.1937193669874
extra__hier__modis_pretrained__physical__ridge100__xgb1,0.025,257.53340199147107,188.7871321741545,-11.171596048119952,269.0915388011616,256.61781172003475,278.31462829116913,0.7773109243697479,260.1940386260346
extra__hier__scratch__physical__ridge100__xgb1,0.025,257.53340199147107,188.7871321741545,-11.171596048119952,269.0915388011616,256.61781172003475,278.31462829116913,0.7773109243697479,260.1940386260346
weighted3__hier__none__physical__ridge1000__ridge100,0.1,257.383209069929,189.98598688326706,5.059414517209484,269.4633279364988,256.5524255053532,277.2156604518704,0.773109243697479,260.1955428954275
extra__hier__none__history__extra__xgb1,0.1,257.67490620269706,189.32936340992595,-20.873116797583013,268.5975287908772,256.84155939294453,277.5483373936201,0.7983193277310925,260.1972251473039
weighted3__hier__scratch__encoder__ridge100__ridge1000,0.025,257.52922724219883,188.55947104448708,-6.429276852032962,269.1404692771676,256.5908986049903,278.5548153105256,0.7773109243697479,260.1974555916389
extra__hier__none__physical__ridge10__ridge100,0.025,257.54684322822243,189.1724630941247,-13.286299881258165,269.0528498528047,256.64513648616116,278.1776787146647,0.7857142857142857,260.1979181988527
weighted3__hier__modis_pretrained__physical__extra__ridge1000,0.1,257.5396800141613,189.01993053656452,5.8974804779876395,269.0991857363664,256.61977663318805,278.36781154508935,0.7605042016806722,260.1995805994693
extra__hier__scratch__encoder__extra__ridge100,0.05,257.5689586902806,189.26813839452393,-9.539046094701122,269.01427993896266,256.64627434523237,278.4283391120812,0.7773109243697479,260.1996179161891
xgb1__hier__scratch__encoder__ridge100__ridge100,0.025,257.49940434662733,189.01791086275307,-8.447611185132727,269.2536169674659,256.5465551168525,278.67816817473005,0.7773109243697479,260.19974519439324
extra__hier__modis_pretrained__history__extra__xgb1,0.1,257.67764679405025,189.3324747258464,-20.88149406117507,268.600052688164,256.844348937762,277.55063001516703,0.7983193277310925,260.19992380350664
extra__hier__scratch__history__extra__xgb1,0.1,257.67764679405025,189.3324747258464,-20.88149406117507,268.600052688164,256.844348937762,277.55063001516703,0.7983193277310925,260.19992380350664
weighted3__hier__scratch__encoder__xgb1__extra,0.125,257.6374369827647,187.69204250079,6.712494976070491,268.82710303699923,256.71018675368083,278.5488898273146,0.7773109243697479,260.20304093905236
weighted3__hier__scratch__history__xgb1__extra,0.125,257.6374369827647,187.69204250079,6.712494976070491,268.82710303699923,256.71018675368083,278.5488898273146,0.7773109243697479,260.20304093905236
weighted3__hier__scratch__physical__xgb1__extra,0.125,257.6374369827647,187.69204250079,6.712494976070491,268.82710303699923,256.71018675368083,278.5488898273146,0.7773109243697479,260.20304093905236
weighted3__hier__modis_pretrained__encoder__xgb1__zero,0.075,257.6509304073948,187.92482893415507,3.4338059843926088,268.7482653418555,256.76669023449625,278.09434190594004,0.7689075630252101,260.20420409778535
weighted3__hier__modis_pretrained__history__xgb1__zero,0.075,257.6509304073948,187.92482893415507,3.4338059843926088,268.7482653418555,256.76669023449625,278.09434190594004,0.7689075630252101,260.20420409778535
weighted3__hier__modis_pretrained__physical__xgb1__zero,0.075,257.6509304073948,187.92482893415507,3.4338059843926088,268.7482653418555,256.76669023449625,278.09434190594004,0.7689075630252101,260.20420409778535
weighted3__hier__none__history__xgb1__zero,0.075,257.6509304073948,187.92482893415507,3.4338059843926088,268.7482653418555,256.76669023449625,278.09434190594004,0.7689075630252101,260.20420409778535
weighted3__hier__none__physical__xgb1__zero,0.075,257.6509304073948,187.92482893415507,3.4338059843926088,268.7482653418555,256.76669023449625,278.09434190594004,0.7689075630252101,260.20420409778535
weighted3__hier__scratch__encoder__xgb1__zero,0.075,257.6509304073948,187.92482893415507,3.4338059843926088,268.7482653418555,256.76669023449625,278.09434190594004,0.7689075630252101,260.20420409778535
weighted3__hier__scratch__history__xgb1__zero,0.075,257.6509304073948,187.92482893415507,3.4338059843926088,268.7482653418555,256.76669023449625,278.09434190594004,0.7689075630252101,260.20420409778535
weighted3__hier__scratch__physical__xgb1__zero,0.075,257.6509304073948,187.92482893415507,3.4338059843926088,268.7482653418555,256.76669023449625,278.09434190594004,0.7689075630252101,260.20420409778535
weighted3__hier__scratch__physical__extra__extra,0.075,257.537424413886,188.44501660654382,5.00456438163299,269.1298083381455,256.61241634865166,278.42050543147377,0.7647058823529411,260.20426837864227
xgb1__hier__modis_pretrained__history__ridge10__extra,0.175,257.2748894568895,191.69828258367562,3.0204613439393713,269.75311812646754,256.51592941307706,276.26299761065934,0.7899159663865546,260.2047066133309
weighted3__hier__scratch__history__ridge10__xgb2,0.1,257.6749691354018,190.0943771393293,-15.222120439698624,268.65378578906393,256.82477560194656,277.7394679482391,0.7815126050420168,260.2071249154535
extra__hier__modis_pretrained__history__ridge1000__ridge1000,0.1,257.7605905573701,189.7340848041897,-21.50498802748983,268.38660338181984,256.92110604124844,277.70733501684117,0.7941176470588235,260.20722263445214
extra__direct__modis_pretrained__extra,0.075,257.51886439617164,188.6381173546913,-9.183230683019849,269.2039404973043,256.5878080291773,278.46616013064687,0.7815126050420168,260.20736932970624
extra__hier__scratch__physical__extra__ridge1000,0.075,257.5790526957375,188.9631727090777,-9.99963536773775,268.9738484542212,256.6983582823147,277.9803046876111,0.7815126050420168,260.20757803200274
weighted3__hier__modis_pretrained__history__ridge10__xgb2,0.1,257.67563914797125,190.0952301509605,-15.224658427623137,268.6545889570085,256.82540914818173,277.74057651984134,0.7815126050420168,260.2078191002832
weighted3__hier__modis_pretrained__encoder__ridge100__ridge100,0.025,257.51506563819385,188.92185356411076,-2.7391904415189017,269.22807347858,256.57694632086884,278.53781259024214,0.773109243697479,260.20878776895916
weighted3__direct__modis_pretrained__xgb1,0.15,257.6208778582168,188.55874054879146,-1.1377606264598632,268.8547865042895,256.7419830499665,278.0039408151627,0.7773109243697479,260.20963131767235
weighted3__direct__scratch__xgb1,0.15,257.6208778582168,188.55874054879146,-1.1377606264598632,268.8547865042895,256.7419830499665,278.0039408151627,0.7773109243697479,260.20963131767235
weighted3__hier__none__history__ridge10__extra,0.125,257.72784937450416,190.4785622540838,-19.897493920699663,268.5472273665924,256.8399749590866,278.2145300707816,0.7857142857142857,260.2107252686718
xgb1__hier__modis_pretrained__physical__ridge1000__zero,0.075,257.3686833509903,188.8119034177312,7.884551269046939,269.58641979802155,256.5208927432149,277.3936203092594,0.7689075630252101,260.2111698108043
xgb1__hier__none__physical__ridge1000__zero,0.075,257.3686833509903,188.8119034177312,7.884551269046939,269.58641979802155,256.5208927432149,277.3936203092594,0.7689075630252101,260.2111698108043
xgb1__hier__scratch__physical__ridge1000__zero,0.075,257.3686833509903,188.8119034177312,7.884551269046939,269.58641979802155,256.5208927432149,277.3936203092594,0.7689075630252101,260.2111698108043
extra__hier__scratch__encoder__xgb1__ridge1000,0.125,257.779251494973,189.676349512411,-19.390449386499686,268.2963049163126,256.9947352082417,277.0907192984588,0.7983193277310925,260.21238577862505
extra__hier__scratch__history__xgb1__ridge1000,0.125,257.779251494973,189.676349512411,-19.390449386499686,268.2963049163126,256.9947352082417,277.0907192984588,0.7983193277310925,260.21238577862505
extra__hier__scratch__physical__xgb1__ridge1000,0.125,257.779251494973,189.676349512411,-19.390449386499686,268.2963049163126,256.9947352082417,277.0907192984588,0.7983193277310925,260.21238577862505
xgb1__hier__modis_pretrained__history__ridge10__ridge100,0.075,257.6404879286237,190.92836043374226,-11.882508298413702,268.89954948118583,256.6769708055029,278.93800578167367,0.7899159663865546,260.214374035984
xgb1__hier__modis_pretrained__history__ridge100__ridge100,0.1,257.6522806517928,190.46266415850943,-8.738219547202695,268.9211597388382,256.6337375159719,279.52090627170577,0.7899159663865546,260.21486463959894
weighted3__hier__modis_pretrained__physical__extra__extra,0.075,257.54825874582104,188.4610006274651,4.994767330852295,269.13935825790577,256.62400037867815,278.42372543769164,0.7647058823529411,260.2149690320565
extra__hier__modis_pretrained__history__ridge10__ridge1000,0.05,257.69208866460184,189.59870048817294,-22.35671494466198,268.69265827402285,256.7836814702399,278.4020415124676,0.7899159663865546,260.2151292683666
extra__hier__none__history__extra__extra,0.1,257.7369825868126,189.43445244057455,-24.854061512802,268.5014242911374,256.88830224340296,277.7869233332503,0.7983193277310925,260.2159229270414
extra__hier__none__history__xgb1__ridge1000,0.15,257.8100907766512,189.66600486783662,-18.293402455685495,268.18052134549595,257.0678052042528,276.6173942979773,0.8025210084033614,260.2171270257628
extra__hier__none__physical__xgb1__ridge1000,0.15,257.8100907766512,189.66600486783662,-18.293402455685495,268.18052134549595,257.0678052042528,276.6173942979773,0.8025210084033614,260.2171270257628
weighted3__direct__scratch__xgb2,0.125,257.6771463050541,188.37438292893052,-13.757551759799446,268.7812078286274,256.7347895380173,278.75204569736263,0.7857142857142857,260.21757249418823
xgb1__hier__scratch__history__extra__ridge100,0.25,258.11861113426903,191.0505216073409,-22.115546178432584,267.51029230518765,257.124006493417,279.76164547492846,0.7815126050420168,260.2178802667857
weighted3__hier__modis_pretrained__encoder__xgb1__extra,0.125,257.65279306829007,187.7154845627688,6.695875536105106,268.8395391228424,256.72684690677517,278.55086700382225,0.7773109243697479,260.2179930415494
weighted3__hier__modis_pretrained__history__xgb1__extra,0.125,257.65279306829007,187.7154845627688,6.695875536105106,268.8395391228424,256.72684690677517,278.55086700382225,0.7773109243697479,260.2179930415494
weighted3__hier__modis_pretrained__physical__xgb1__extra,0.125,257.65279306829007,187.7154845627688,6.695875536105106,268.8395391228424,256.72684690677517,278.55086700382225,0.7773109243697479,260.2179930415494
weighted3__hier__modis_pretrained__encoder__ridge100__extra,0.025,257.54682357794843,188.4379330294673,-1.5050449009962552,269.1652424990403,256.61499624437323,278.50357860119124,0.773109243697479,260.2184714748276
weighted3__direct__modis_pretrained__xgb2,0.125,257.68046600199403,188.36763085876578,-13.702377704235392,268.77545993254523,256.73840569777155,278.7523467073055,0.7857142857142857,260.2186994085762
extra__hier__none__history__ridge1000__extra,0.125,257.76740942894486,189.63889756706345,-21.457470754194517,268.3974761386552,256.95305514956095,277.4265700655687,0.7983193277310925,260.22133753652645
extra__direct__none__ridge1000,0.025,257.6503852655464,188.80617264609842,-22.22867805267793,268.9290909815743,256.65572344090566,279.2734300556325,0.7857142857142857,260.2213962383932
extra__hier__none__physical__ridge10__ridge1000,0.025,257.5910810803541,189.08655263246905,-16.74299504897606,269.0308563726955,256.6737048995115,278.3940701198312,0.7857142857142857,260.2216808582288
extra__hier__none__history__xgb1__xgb2,0.125,257.68968385277213,189.67702627210983,-15.433326076172525,268.60632785213596,256.90499036367817,276.99974317081785,0.7983193277310925,260.2226714803396
extra__hier__none__physical__xgb1__xgb2,0.125,257.68968385277213,189.67702627210983,-15.433326076172525,268.60632785213596,256.90499036367817,276.99974317081785,0.7983193277310925,260.2226714803396
weighted3__hier__modis_pretrained__physical__ridge10__zero,0.025,257.5837659184954,188.8343726039554,-11.883424789162621,269.0637112945428,256.65972737332066,278.45836974863624,0.7857142857142857,260.2227426262136
weighted3__hier__none__physical__ridge10__zero,0.025,257.5837659184954,188.8343726039554,-11.883424789162621,269.0637112945428,256.65972737332066,278.45836974863624,0.7857142857142857,260.2227426262136
weighted3__hier__scratch__physical__ridge10__zero,0.025,257.5837659184954,188.8343726039554,-11.883424789162621,269.0637112945428,256.65972737332066,278.45836974863624,0.7857142857142857,260.2227426262136
extra__hier__scratch__encoder__xgb1__xgb2,0.125,257.6939858599097,189.69181138888723,-15.475001691808714,268.6037555372825,256.9088744526858,277.0091375311002,0.7983193277310925,260.2251504274469
extra__hier__scratch__history__xgb1__xgb2,0.125,257.6939858599097,189.69181138888723,-15.475001691808714,268.6037555372825,256.9088744526858,277.0091375311002,0.7983193277310925,260.2251504274469
extra__hier__scratch__physical__xgb1__xgb2,0.125,257.6939858599097,189.69181138888723,-15.475001691808714,268.6037555372825,256.9088744526858,277.0091375311002,0.7983193277310925,260.2251504274469
extra__hier__modis_pretrained__encoder__xgb1__xgb2,0.125,257.6944257587758,189.69141747856338,-15.474711121203898,268.60445722918803,256.90935307519334,277.00913838824783,0.7983193277310925,260.22566545548324
extra__hier__modis_pretrained__history__xgb1__xgb2,0.125,257.6944257587758,189.69141747856338,-15.474711121203898,268.60445722918803,256.90935307519334,277.00913838824783,0.7983193277310925,260.22566545548324
extra__hier__modis_pretrained__physical__xgb1__xgb2,0.125,257.6944257587758,189.69141747856338,-15.474711121203898,268.60445722918803,256.90935307519334,277.00913838824783,0.7983193277310925,260.22566545548324
xgb1__hier__scratch__encoder__ridge1000__zero,0.075,257.3761323903004,188.75910509064025,5.465347194208628,269.6587313464792,256.4949411931178,277.77447752567144,0.7689075630252101,260.2264843300495
xgb1__hier__none__physical__ridge1000__xgb1,0.075,257.38378573032645,188.82125261474508,7.784915789342147,269.60772752372316,256.53627646035056,277.40615946752536,0.7689075630252101,260.22789386118166
weighted3__hier__scratch__history__ridge10__extra,0.125,257.73992771731776,190.534783318853,-19.58674079069246,268.5732214260605,256.8589646978442,278.1508080675434,0.7857142857142857,260.2280103896351
xgb1__hier__scratch__physical__ridge1000__xgb2,0.075,257.38299321003586,188.83550537794227,7.597821291831959,269.61237589799384,256.53447830597173,277.41668685871497,0.7689075630252101,260.2282101560093
weighted3__hier__modis_pretrained__encoder__ridge10__ridge100,0.025,257.54589535522217,188.82148937426896,-6.046727479230982,269.2220398236322,256.6015863231556,278.6359710607247,0.7773109243697479,260.228854214308
xgb1__hier__modis_pretrained__physical__ridge1000__xgb1,0.075,257.3847935678593,188.8217634256114,7.788356843037215,269.6084790627986,256.53736584712703,277.406287337871,0.7689075630252101,260.22885801141103
xgb1__hier__scratch__physical__ridge1000__xgb1,0.075,257.3847935678593,188.8217634256114,7.788356843037215,269.6084790627986,256.53736584712703,277.406287337871,0.7689075630252101,260.22885801141103
weighted3__hier__none__physical__ridge100__ridge100,0.05,257.4730025732256,189.67100849546713,-5.321780020816791,269.40306752068176,256.57558869989145,278.05381808167226,0.7815126050420168,260.2311653417561
