correction_candidate,anchor,gamma,encoder_variant,base_group,depth,correction_name,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
scratch__physical__d2__transition_minus_current,v5_prediction,0.0,scratch,physical,2,transition_minus_current,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d1__current_minus_base,v5_prediction,0.0,scratch,physical_modis,1,current_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d1__effect_features_minus_base,v5_prediction,0.0,scratch,physical_modis,1,effect_features_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d1__full_minus_base,v5_prediction,0.0,scratch,physical_modis,1,full_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d1__full_minus_current,v5_prediction,0.0,scratch,physical_modis,1,full_minus_current,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d1__pools_minus_base,v5_prediction,0.0,scratch,physical_modis,1,pools_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d1__pools_minus_current,v5_prediction,0.0,scratch,physical_modis,1,pools_minus_current,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,0.0,scratch,physical_modis,1,transition_features_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d1__transition_minus_current,v5_prediction,0.0,scratch,physical_modis,1,transition_minus_current,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d2__current_minus_base,v5_prediction,0.0,scratch,physical_modis,2,current_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d2__effect_features_minus_base,v5_prediction,0.0,scratch,physical_modis,2,effect_features_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d2__full_minus_base,v5_prediction,0.0,scratch,physical_modis,2,full_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d2__full_minus_current,v5_prediction,0.0,scratch,physical_modis,2,full_minus_current,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d2__pools_minus_base,v5_prediction,0.0,scratch,physical_modis,2,pools_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d2__pools_minus_current,v5_prediction,0.0,scratch,physical_modis,2,pools_minus_current,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d2__transition_features_minus_base,v5_prediction,0.0,scratch,physical_modis,2,transition_features_minus_base,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
scratch__physical_modis__d2__transition_minus_current,v5_prediction,0.0,scratch,physical_modis,2,transition_minus_current,256.9986380355725,187.52847148620842,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
modis_pretrained__physical__d1__current_minus_base,v5_prediction,2.25,modis_pretrained,physical,1,current_minus_base,256.99464741777797,188.6167373261184,-20.160211006299143,267.9008302581584,256.3911982668959,273.99239858543285,0.7773109243697479,259.57033084015256
modis_pretrained__physical__d1__full_minus_base,v5_prediction,2.75,modis_pretrained,physical,1,full_minus_base,256.77502481372545,190.08630544050692,5.904177669550837,268.63548386467505,256.1059792805625,274.63003782164435,0.7857142857142857,259.57287819317213
scratch__physical_modis__d1__full_minus_base,v5_prediction,1.25,scratch,physical_modis,1,full_minus_base,257.1484493674263,186.54218158049417,-5.670439523975744,267.72747217769853,256.26977426570943,277.5095438001026,0.7773109243697479,259.57353629456514
modis_pretrained__physical__d2__full_minus_current,shadow_point_prediction,-3.0,modis_pretrained,physical,2,full_minus_current,257.9287222293997,187.35753885917043,-21.264908324603304,265.30564658590646,257.1322534806276,277.3863881416071,0.7941176470588235,259.57383613133334
modis_pretrained__physical_modis__d2__pools_minus_current,shadow_point_prediction,1.25,modis_pretrained,physical_modis,2,pools_minus_current,257.7287448069596,187.00691381907708,3.2812391421043285,266.4389483395493,256.3991717666007,282.5443552077637,0.773109243697479,259.57390243001726
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,0.25,modis_pretrained,physical_modis,1,full_minus_base,257.00229877026504,187.58837092547827,-7.843619318736056,268.200756050048,256.09056308067517,277.7193650406381,0.7815126050420168,259.5739791678133
scratch__physical__d1__effect_features_minus_base,v5_prediction,-1.0,scratch,physical,1,effect_features_minus_base,257.1060612779914,187.62206950924187,-10.414716828937646,267.97425811244045,256.12765199791187,278.53641430016353,0.7815126050420168,259.5785081665838
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,0.25,modis_pretrained,physical_modis,1,effect_features_minus_base,257.0088653702999,187.31381906411286,-8.276161847161,268.22713327919377,256.0731571301597,277.98422913317887,0.7857142857142857,259.5795052874883
scratch__physical_modis__d1__pools_minus_base,v5_prediction,-0.25,scratch,physical_modis,1,pools_minus_base,257.0617000773758,187.9154406109065,-8.738646319099189,268.0967296106689,256.1086672192358,278.2235541024515,0.7815126050420168,259.5821992461641
scratch__physical_modis__d2__pools_minus_base,shadow_point_prediction,-1.25,scratch,physical_modis,2,pools_minus_base,257.3690750128648,188.04778626634743,-11.199922239913688,267.36267225030326,256.23231191828836,280.3951574044189,0.7773109243697479,259.5832835485803
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,-0.25,modis_pretrained,physical_modis,1,effect_features_minus_base,257.0142969800116,187.77068870527324,-7.291927734509591,268.2283732162937,256.0802365679985,277.97227373696734,0.7773109243697479,259.5843009360788
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,0.5,scratch,physical_modis,1,transition_features_minus_base,257.04145405247914,187.28891373912887,-6.3352729534565455,268.1654692412336,256.0966723187162,278.1149267611748,0.7815126050420168,259.586262416227
modis_pretrained__physical__d1__transition_features_minus_base,v5_prediction,0.75,modis_pretrained,physical,1,transition_features_minus_base,257.03433529506043,186.78987786560737,-10.255708398104069,268.1936198642201,256.0836148792023,278.17052754199784,0.7899159663865546,259.5864763333858
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,-0.25,modis_pretrained,physical_modis,1,full_minus_base,257.02133266610434,187.4981607952463,-7.724470262934536,268.2462611676511,256.0627887498893,278.2396610065862,0.7773109243697479,259.58792881243727
modis_pretrained__physical_modis__d2__full_minus_current,v5_prediction,-2.5,modis_pretrained,physical_modis,2,full_minus_current,257.51288655546205,188.09370957874648,-22.5326849314008,266.6237341756262,256.71671028400294,276.9507756957173,0.7647058823529411,259.5915543926383
modis_pretrained__physical_modis__d1__transition_features_minus_base,v5_prediction,-0.25,modis_pretrained,physical_modis,1,transition_features_minus_base,256.99387479633964,188.0274889380806,-6.623859089128468,268.3032581360997,256.0775590973497,277.7601652502104,0.7773109243697479,259.5921417065322
modis_pretrained__physical_modis__d1__transition_features_minus_base,shadow_point_prediction,1.75,modis_pretrained,physical_modis,1,transition_features_minus_base,257.5648827979862,187.1541587540274,-7.559207674668645,266.6132537931739,256.6520928463015,278.3170896926841,0.8025210084033614,259.5987780588619
scratch__physical__d2__full_minus_current,v5_prediction,-0.25,scratch,physical,2,full_minus_current,256.9698795020347,187.3103813301597,-7.810783959403113,268.4022226320222,256.06094037978505,277.6552401626077,0.7815126050420168,259.60073050396915
modis_pretrained__physical_modis__d2__pools_minus_current,v5_prediction,-1.25,modis_pretrained,physical_modis,2,pools_minus_current,256.88916948616765,188.32920172201062,-10.503191695660458,268.28475557313885,256.34189231713714,273.101356585491,0.7899159663865546,259.6012467156528
modis_pretrained__physical_modis__d1__pools_minus_base,v5_prediction,1.5,modis_pretrained,physical_modis,1,pools_minus_base,256.9022077204331,186.33910371360216,-9.332581924957744,268.64227127892764,255.9612943575924,277.9285454923726,0.7857142857142857,259.60199526934656
scratch__physical_modis__d1__transition_features_minus_base,shadow_point_prediction,2.5,scratch,physical_modis,1,transition_features_minus_base,257.78807434804514,186.88305514253125,7.8059514241729175,266.1959469978246,256.6380623446612,280.96081367034486,0.8109243697478992,259.60253950964403
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,0.5,modis_pretrained,physical_modis,1,full_minus_base,257.03231374409773,187.7319343082996,-7.903193846636816,268.2060033310177,256.1435173375197,277.50022201328926,0.7857142857142857,259.60353703918327
scratch__physical__d1__transition_features_minus_base,shadow_point_prediction,2.5,scratch,physical,1,transition_features_minus_base,257.84003693609645,186.70333350549456,4.217379394866811,265.9937141027692,256.7410294097666,280.5218718006687,0.8151260504201681,259.6037043461822
scratch__physical_modis__d2__pools_minus_current,shadow_point_prediction,-1.25,scratch,physical_modis,2,pools_minus_current,257.6088941782265,187.77728627040398,16.52123499434232,266.5288307471749,256.67992214048974,278.5376422796264,0.8025210084033614,259.6066353110294
modis_pretrained__physical_modis__d1__full_minus_current,v5_prediction,-1.25,modis_pretrained,physical_modis,1,full_minus_current,257.24880286729643,186.99713388646862,-17.030784931670073,267.6447005835272,256.28749053448246,278.50614873417396,0.7689075630252101,259.60744921315063
scratch__physical_modis__d1__effect_features_minus_base,v5_prediction,1.25,scratch,physical_modis,1,effect_features_minus_base,256.9570164928614,186.76578503386946,-3.7228752867177306,268.5384541714784,255.98449774370312,278.31934137012416,0.7815126050420168,259.60924622522606
scratch__physical_modis__d2__transition_minus_current,v5_prediction,0.25,scratch,physical_modis,2,transition_minus_current,257.0436236282751,188.04295977146958,-11.153346907357564,268.33704314194,256.0337155154914,278.7968648425679,0.7773109243697479,259.6145014784954
modis_pretrained__physical__d2__pools_minus_current,v5_prediction,-2.0,modis_pretrained,physical,2,pools_minus_current,256.88896535660314,190.51636399393465,1.2622636144237807,268.22500907309075,256.4613263274625,271.2778245758627,0.773109243697479,259.6160665284399
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,0.5,modis_pretrained,physical_modis,1,effect_features_minus_base,257.0449758942951,187.0991666420173,-8.768278903486705,268.2672403308022,256.108755991949,278.02734939469883,0.7857142857142857,259.6164870278353
modis_pretrained__physical__d1__pools_minus_base,v5_prediction,-1.0,modis_pretrained,physical,1,pools_minus_base,257.04504200065526,188.25554638911785,-6.9602493440066615,268.28835911981884,256.0905760548356,278.22133458275493,0.7773109243697479,259.6172547939912
scratch__physical__d2__pools_minus_current,shadow_point_prediction,-1.25,scratch,physical,2,pools_minus_current,257.74049117645956,188.72776316639326,15.031882736028713,266.31713567253513,256.6904668532411,279.9319172930858,0.7941176470588235,259.6221462196738
modis_pretrained__physical__d1__pools_minus_base,v5_prediction,0.25,modis_pretrained,physical,1,pools_minus_base,257.05544509457394,187.45710109558692,-7.989993652542454,268.25891766791125,256.1278726288133,277.9456340952862,0.7773109243697479,259.6244201214681
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,-0.5,modis_pretrained,physical_modis,1,effect_features_minus_base,257.0558374729117,188.07575747330776,-6.799810678183888,268.2697198285232,256.1229118790752,278.0034417968697,0.7773109243697479,259.62607666335543
scratch__physical_modis__d2__full_minus_base,shadow_point_prediction,-1.5,scratch,physical_modis,2,full_minus_base,257.3335542975673,188.3372435977164,-21.662508194018844,267.6513641722103,256.197860667033,280.34769207544144,0.7899159663865546,259.62908335859447
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,-0.25,scratch,physical_modis,1,transition_features_minus_base,257.04787142050617,187.67620591781738,-8.50843070952467,268.305189712567,256.1154879658753,277.98933138249214,0.7815126050420168,259.62910512986366
modis_pretrained__physical__d2__full_minus_current,v5_prediction,-2.0,modis_pretrained,physical,2,full_minus_current,257.40010841108034,187.93392491243623,-22.335378498756942,267.2287545517777,256.4890346995285,278.1267538247042,0.7773109243697479,259.62950151836674
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,-0.5,modis_pretrained,physical_modis,1,full_minus_base,257.0703756817649,187.49394406126612,-7.664895735033776,268.29700406827226,256.08798359438845,278.5406607560095,0.7773109243697479,259.6314347565476
scratch__physical__d1__transition_features_minus_base,v5_prediction,1.0,scratch,physical,1,transition_features_minus_base,257.15374141834724,187.0926264816456,-6.321929927800237,268.0552647224081,256.1903517879713,278.42884041039645,0.7857142857142857,259.63827483676846
modis_pretrained__physical_modis__d1__transition_features_minus_base,v5_prediction,0.25,modis_pretrained,physical_modis,1,transition_features_minus_base,257.093653590754,187.21619095084787,-8.944230492542125,268.22238830636206,256.1461081129032,278.1987273508874,0.7815126050420168,259.6389509001933
modis_pretrained__physical_modis__d1__pools_minus_base,v5_prediction,-0.25,modis_pretrained,physical_modis,1,pools_minus_base,257.09318157073614,187.80557249804565,-7.525955268481554,268.2287081665442,256.1611820340063,278.0324606684202,0.7773109243697479,259.6440633355057
scratch__physical_modis__d2__effect_features_minus_base,shadow_point_prediction,-1.5,scratch,physical_modis,2,effect_features_minus_base,257.57639603442794,187.1962823455284,-7.426824368181378,266.87078584449023,256.5548893463802,279.4718818748748,0.7815126050420168,259.64461681493157
scratch__physical_modis__d1__full_minus_base,v5_prediction,-0.25,scratch,physical_modis,1,full_minus_base,257.048391965647,187.74874424764147,-8.206765844207206,268.3859920783749,256.10126922996454,278.14703324317384,0.7815126050420168,259.6460113099084
modis_pretrained__physical__d2__effect_features_minus_base,v5_prediction,1.25,modis_pretrained,physical,2,effect_features_minus_base,257.05395475680956,187.49885326448168,-7.090311679686171,268.4217958542026,256.0682933787244,278.557508176565,0.7815126050420168,259.64949968663655
scratch__physical__d1__effect_features_minus_base,v5_prediction,0.25,scratch,physical,1,effect_features_minus_base,257.05847428115095,187.60791553799905,-7.126376781309708,268.3621963661364,256.13100421525655,277.94769231032166,0.7815126050420168,259.6525372859237
scratch__physical_modis__d1__full_minus_base,v5_prediction,1.5,scratch,physical_modis,1,full_minus_base,257.25806283969115,186.4086254505591,-5.247718470603834,267.7047959195258,256.3897717765308,277.5083849982587,0.7815126050420168,259.6526733438597
scratch__physical_modis__d1__pools_minus_base,v5_prediction,0.25,scratch,physical_modis,1,pools_minus_base,257.0332685444363,187.2180823770706,-6.829443262571402,268.4360972182743,256.1112772984591,277.8624790856727,0.7815126050420168,259.6534779014015
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,0.75,modis_pretrained,physical_modis,1,full_minus_base,257.08867372653833,187.9041961955374,-7.962768374537576,268.22991701020374,256.2224937414891,277.3085047289435,0.7815126050420168,259.6574395511924
scratch__physical__d2__pools_minus_current,v5_prediction,0.25,scratch,physical,2,pools_minus_current,257.10926492582973,187.65943071438662,-10.678002890585205,268.28597636736384,256.1385317764672,278.4595230200528,0.7815126050420168,259.6607594988726
scratch__physical_modis__d1__pools_minus_base,shadow_point_prediction,2.0,scratch,physical_modis,1,pools_minus_base,257.322169551445,184.20214264359123,8.198904463390313,267.71736302845375,256.28511902742815,279.36404248064787,0.8067226890756303,259.661705289693
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,0.75,scratch,physical_modis,1,transition_features_minus_base,257.13347992892744,187.17122206776793,-5.61088703476717,268.20779988046576,256.18149424494203,278.2873420411449,0.7815126050420168,259.6640634958157
scratch__physical__d1__effect_features_minus_base,v5_prediction,-1.25,scratch,physical,1,effect_features_minus_base,257.2195548366563,187.73101091600475,-11.072384838463233,268.0024373625865,256.2268765087621,278.8031282997761,0.7815126050420168,259.66710588616525
scratch__physical__d2__full_minus_current,v5_prediction,0.25,scratch,physical,2,full_minus_current,257.1730012633647,187.89955477176593,-7.757305622267478,268.1509742928246,256.20614083897135,278.48541316119406,0.773109243697479,259.67577941463134
modis_pretrained__physical_modis__d1__pools_minus_current,v5_prediction,-1.25,modis_pretrained,physical_modis,1,pools_minus_current,257.4419553028513,188.0708310793027,-16.038209959405165,267.22735125506557,256.59651212047277,277.44334204167086,0.7773109243697479,259.6769434953102
scratch__physical_modis__d1__effect_features_minus_base,v5_prediction,-0.25,scratch,physical_modis,1,effect_features_minus_base,257.1257412387971,187.73458767830041,-8.596278691658808,268.2677523347951,256.19342049939536,278.06984846240675,0.7773109243697479,259.67816382794615
scratch__physical_modis__d2__full_minus_current,v5_prediction,0.5,scratch,physical_modis,2,full_minus_current,257.2222898684779,188.40531794066197,-11.464307540771696,268.05450503083466,256.213978887106,278.96707599543026,0.7773109243697479,259.6782659137241
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,0.75,modis_pretrained,physical_modis,1,effect_features_minus_base,257.1069587017213,186.88774691565385,-9.260395959812408,268.3344852436032,256.1704356955489,278.0952182121732,0.7815126050420168,259.67970958564865
modis_pretrained__physical_modis__d2__full_minus_current,shadow_point_prediction,1.5,modis_pretrained,physical_modis,2,full_minus_current,257.45166873070616,187.60023005840745,9.411276321618468,267.2668806349027,256.55527010308816,278.02047717305913,0.7941176470588235,259.6813720498508
modis_pretrained__physical_modis__d2__transition_features_minus_base,v5_prediction,1.0,modis_pretrained,physical_modis,2,transition_features_minus_base,256.81804531235355,187.72932232726436,-6.234592049228399,269.1824210976201,255.91512340404446,277.4315824796171,0.7773109243697479,259.6834087815929
scratch__physical_modis__d2__full_minus_current,v5_prediction,-0.25,scratch,physical_modis,2,full_minus_current,257.06922112780273,187.31686186219522,-5.943913415867096,268.44003982984447,256.16066714616795,277.75457967922534,0.7815126050420168,259.68478730790446
scratch__physical__d2__pools_minus_current,v5_prediction,-0.25,scratch,physical,2,pools_minus_current,257.1051001628662,187.74258328883144,-4.8900866910853855,268.3335935156091,256.1987862317085,277.7676170566936,0.7815126050420168,259.6856450182625
modis_pretrained__physical_modis__d1__pools_minus_base,v5_prediction,1.75,modis_pretrained,physical_modis,1,pools_minus_base,256.9646470810488,186.22426629952582,-9.590671447311484,268.79931915355604,256.0247614645004,277.98270687233946,0.7857142857142857,259.6883436950385
scratch__physical_modis__d2__transition_minus_current,v5_prediction,-0.25,scratch,physical_modis,2,transition_minus_current,257.13611169311315,187.2983051421135,-4.414742674313027,268.2213560514936,256.2700638719386,277.35641727231786,0.7857142857142857,259.69091082741465
modis_pretrained__physical_modis__d1__full_minus_current,shadow_point_prediction,-2.25,modis_pretrained,physical_modis,1,full_minus_current,257.7655414862322,187.87657120826898,-16.08204001622343,266.3154039938081,256.92055724389115,277.77485280089763,0.7773109243697479,259.6917610525409
scratch__physical_modis__d1__pools_minus_base,v5_prediction,-0.5,scratch,physical_modis,1,pools_minus_base,257.2223828173411,188.3926279013689,-9.693247847363082,268.08389457128743,256.24614884621377,278.63510647525106,0.7857142857142857,259.69370226304585
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,-0.75,modis_pretrained,physical_modis,1,effect_features_minus_base,257.1232469701068,188.38817698717523,-6.307693621858183,268.3382035495586,256.1916620607749,278.0593647976483,0.7773109243697479,259.6940898876368
modis_pretrained__physical_modis__d2__full_minus_base,v5_prediction,1.25,modis_pretrained,physical_modis,2,full_minus_base,256.96443498491055,188.2766737976949,-2.347967031789783,268.5807932926849,256.26997475488383,275.14908718755686,0.7773109243697479,259.6949095043475
modis_pretrained__physical__d1__full_minus_base,shadow_point_prediction,-2.25,modis_pretrained,physical,1,full_minus_base,257.8692496610419,186.0679539160459,-10.63736250303676,266.3140967576925,256.7308016577006,280.93504510679765,0.7983193277310925,259.6958494343692
modis_pretrained__physical__d1__pools_minus_base,v5_prediction,-1.25,modis_pretrained,physical,1,pools_minus_base,257.1250325235538,188.52973385379184,-6.754300482299505,268.3701657126357,256.1682954804772,278.32877248043246,0.7773109243697479,259.6971315600551
modis_pretrained__physical_modis__d1__full_minus_current,shadow_point_prediction,1.75,modis_pretrained,physical_modis,1,full_minus_current,257.325365527063,189.463633146934,13.507528434447853,267.48390077675595,256.65799657520796,275.1787022215144,0.7941176470588235,259.6981571015225
scratch__physical__d1__transition_features_minus_base,v5_prediction,-0.25,scratch,physical,1,transition_features_minus_base,257.1098479973275,187.81250227518362,-8.14957350659406,268.39165199652047,256.18208393174825,278.00440758427345,0.7773109243697479,259.698357980731
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,-0.75,modis_pretrained,physical_modis,1,full_minus_base,257.14575200700796,187.50976380316436,-7.605321207133016,268.36639438111416,256.1392303916606,278.86878009281855,0.7773109243697479,259.6992821966977
modis_pretrained__physical_modis__d2__transition_minus_current,shadow_point_prediction,1.5,modis_pretrained,physical_modis,2,transition_minus_current,257.2509018815357,186.95867365815437,5.212162123174198,268.25520027419105,256.05360843142114,280.84425441154804,0.7773109243697479,259.70265311717094
modis_pretrained__physical__d1__pools_minus_base,v5_prediction,0.5,modis_pretrained,physical,1,pools_minus_base,257.1395922065481,187.3993521487639,-8.195942514249612,268.3289593417818,256.2204235467483,277.94286442420923,0.7815126050420168,259.70714182540655
modis_pretrained__physical_modis__d1__transition_features_minus_base,v5_prediction,-0.5,modis_pretrained,physical_modis,1,transition_features_minus_base,257.07936888971665,188.59772704164735,-5.463673387421637,268.4895370829757,256.1876191655402,277.58167663548176,0.7773109243697479,259.70897350698726
modis_pretrained__physical__d1__transition_minus_current,shadow_point_prediction,2.0,modis_pretrained,physical,1,transition_minus_current,257.74051545307213,185.55402736085782,4.972025920530299,266.84298868487286,256.53938203656736,281.3933308236609,0.8067226890756303,259.7158504068961
scratch__physical__d1__transition_minus_current,shadow_point_prediction,2.0,scratch,physical,1,transition_minus_current,257.7040679369206,187.32627641442758,-12.971899920985507,266.9906323546118,256.47290638466086,281.6330916352102,0.7815126050420168,259.7179186532785
modis_pretrained__physical__d1__full_minus_current,shadow_point_prediction,1.5,modis_pretrained,physical,1,full_minus_current,257.40727153790993,189.1732036800563,16.27917287446568,267.3947018941917,256.68530795817196,275.9507204637403,0.7899159663865546,259.7236382320459
scratch__physical__d2__transition_minus_current,v5_prediction,-0.75,scratch,physical,2,transition_minus_current,257.1701985131576,187.5363428884669,0.13787293217126168,268.1648783628413,256.3940218860761,276.35940553826816,0.7815126050420168,259.72482431880815
scratch__physical_modis__d2__pools_minus_current,v5_prediction,0.5,scratch,physical_modis,2,pools_minus_current,257.26210288981673,188.23964823480608,-14.167701893660556,268.1654990037063,256.22905078909514,279.26083567455146,0.7815126050420168,259.7296888931087
scratch__physical_modis__d1__effect_features_minus_base,v5_prediction,1.5,scratch,physical_modis,1,effect_features_minus_base,257.06749800292454,186.72436603537656,-2.9106413858942157,268.7215413237093,256.0825340659686,278.564399554305,0.7773109243697479,259.73476784888175
scratch__physical_modis__d1__transition_features_minus_base,v5_prediction,-0.5,scratch,physical_modis,1,transition_features_minus_base,257.14417162562205,187.93249852039506,-9.232816628214046,268.440590209943,256.21287282135154,278.07811468274673,0.7815126050420168,259.73545157063467
modis_pretrained__physical_modis__d1__full_minus_base,v5_prediction,1.0,modis_pretrained,physical_modis,1,full_minus_base,257.17136139679127,188.08872387104398,-8.022342902438336,268.27249209586535,256.32746592273463,277.144270103692,0.7815126050420168,259.73567020304563
scratch__physical__d1__effect_features_minus_base,shadow_point_prediction,2.75,scratch,physical,1,effect_features_minus_base,257.5661164604537,187.1318119124894,7.796440342060629,267.2451271227063,256.57040480784923,279.1963130825763,0.8109243697478992,259.73694121286576
modis_pretrained__physical_modis__d1__pools_minus_base,v5_prediction,-0.5,modis_pretrained,physical_modis,1,pools_minus_base,257.2100992388446,188.1129934519754,-7.267865746127813,268.26778932973366,256.2816500051538,278.1162789484663,0.7773109243697479,259.74240945314415
modis_pretrained__physical__d1__pools_minus_current,shadow_point_prediction,1.25,modis_pretrained,physical,1,pools_minus_current,257.6575431090835,187.50806336152704,6.407995826223289,266.9004696275154,256.7597497846561,278.2502223604288,0.7983193277310925,259.74382640758466
scratch__physical_modis__d1__full_minus_base,v5_prediction,-0.5,scratch,physical_modis,1,full_minus_base,257.1247011914024,188.01313878645476,-8.629486897579117,268.5825377892102,256.16515657502447,278.358050024531,0.7857142857142857,259.74927418675986
scratch__physical_modis__d1__pools_minus_current,shadow_point_prediction,2.0,scratch,physical_modis,1,pools_minus_current,257.2061929115988,186.24208203830733,-0.5538245517997469,268.44315471810376,256.17084325159476,279.2256635685144,0.7815126050420168,259.756595948224
scratch__physical_modis__d1__full_minus_base,v5_prediction,1.75,scratch,physical_modis,1,full_minus_base,257.3941667378004,186.30044117366435,-4.824997417231923,267.7070388014375,256.535965595423,277.53728523659095,0.7857142857142857,259.75783446811533
scratch__physical_modis__d1__current_minus_base,shadow_point_prediction,3.0,scratch,physical_modis,1,current_minus_base,258.4830245998975,186.42396445173375,13.691185760064256,264.67941959650267,257.38848286386286,281.15069857179236,0.8067226890756303,259.7584879150401
scratch__physical__d1__full_minus_base,v5_prediction,2.75,scratch,physical,1,full_minus_base,257.41211891521175,186.6285798902467,10.260657723043796,267.55258093650536,256.661230896844,276.30840674824987,0.7899159663865546,259.7595124159432
scratch__physical_modis__d2__pools_minus_current,v5_prediction,-0.25,scratch,physical_modis,2,pools_minus_current,257.1545601983329,187.65922686563172,-4.592216239422665,268.4785972036781,256.2603576381688,277.68690504916884,0.7857142857142857,259.76201880962816
scratch__physical__d1__pools_minus_base,v5_prediction,-1.0,scratch,physical,1,pools_minus_base,257.3334866996471,188.50041564001364,-11.516982178894768,268.1435390386886,256.2496147650531,279.84322215687297,0.773109243697479,259.76503180075895
modis_pretrained__physical__d1__effect_features_minus_base,v5_prediction,0.25,modis_pretrained,physical,1,effect_features_minus_base,257.1878408606689,187.54527052206416,-7.975525555657093,268.4382760854618,256.25697202627117,278.1190344747145,0.7815126050420168,259.7677324582677
modis_pretrained__physical__d1__full_minus_base,v5_prediction,-0.25,modis_pretrained,physical,1,full_minus_base,257.22797717437544,187.5543170805783,-9.0284286508704,268.3514207838447,256.2685652338142,278.4643917384376,0.7773109243697479,259.7689850916024
modis_pretrained__physical_modis__d1__effect_features_minus_base,v5_prediction,1.0,modis_pretrained,physical_modis,1,effect_features_minus_base,257.1947950872618,186.71458702114663,-9.752513016138112,268.42884762243716,256.25817744676857,278.1878174720644,0.7815126050420168,259.7691538109323
modis_pretrained__physical__d2__full_minus_base,shadow_point_prediction,-1.0,modis_pretrained,physical,2,full_minus_base,257.84307027601955,185.9914269030052,-7.381093456798269,266.57954575544335,256.8141823156469,279.8255849436917,0.8025210084033614,259.7699671557823
scratch__physical__d1__effect_features_minus_base,v5_prediction,0.5,scratch,physical,1,effect_features_minus_base,257.15295997866104,187.69502829026743,-6.4687087717841205,268.54533701192537,256.2317001274507,277.97935921028136,0.773109243697479,259.77073927417456
scratch__physical__d2__full_minus_current,v5_prediction,-0.5,scratch,physical,2,full_minus_current,257.08677452615035,187.38533707908326,-7.8375231279709325,268.71485130253205,256.1982255715495,277.5542282464209,0.7857142857142857,259.7716564815956
