candidate,hierarchy_weight,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
hier__scratch__physical__xgb1__ridge100,0.075,256.81856674172303,190.48743336304074,-20.003400584247853,268.23256921238107,255.96328860833142,276.9053779998148,0.7857142857142857,259.4582478260396
hier__modis_pretrained__encoder__xgb1__ridge1000,0.075,256.8361740088343,189.93999395322462,-21.988371522690635,268.18162055289025,255.97967519402738,276.93739852115533,0.7899159663865546,259.45841094114655
hier__modis_pretrained__history__xgb1__ridge1000,0.075,256.8361740088343,189.93999395322462,-21.988371522690635,268.18162055289025,255.97967519402738,276.93739852115533,0.7899159663865546,259.45841094114655
hier__modis_pretrained__physical__xgb1__ridge1000,0.075,256.8361740088343,189.93999395322462,-21.988371522690635,268.18162055289025,255.97967519402738,276.93739852115533,0.7899159663865546,259.45841094114655
hier__scratch__encoder__extra__ridge100,0.025,256.7787177006736,188.3084539624616,-6.381728087844919,268.41038439600203,255.86955432455449,277.45846429602153,0.7773109243697479,259.4593435304759
hier__scratch__physical__extra__extra,0.025,256.76715854275835,187.98987031096652,-5.935459184022588,268.45023728187294,255.86754798852343,277.34245409920663,0.7815126050420168,259.46302558897827
hier__scratch__encoder__extra__ridge1000,0.05,256.6720903650765,188.5956457206081,-5.764365319971377,268.70731696435246,255.80962601107433,276.8333557575362,0.7815126050420168,259.46528092639494
hier__modis_pretrained__physical__extra__extra,0.025,256.7724111830487,188.00152090865924,-5.947209267292904,268.4537542273848,255.87280856564217,277.3478401485494,0.7815126050420168,259.4678462897811
hier__modis_pretrained__history__ridge100__xgb2,0.075,256.75255508525504,189.90237744851564,-17.989992722772897,268.4350141518518,255.93281066277666,276.433322096842,0.7857142857142857,259.4682337462847
hier__scratch__history__ridge100__xgb2,0.075,256.7537217015365,189.90410682199894,-18.011464825103598,268.4337089152641,255.93408278113827,276.4333237077553,0.7857142857142857,259.4688087748689
hier__scratch__encoder__extra__extra,0.025,256.772123593647,187.96689749161789,-5.435911432280551,268.4630515595306,255.87375028646733,277.3341176908174,0.7815126050420168,259.470262258323
hier__none__history__ridge100__xgb2,0.075,256.7542303004518,189.90466014108634,-17.9708558127678,268.43912590664667,255.93445828409966,276.4353811902005,0.7857142857142857,259.4705111979125
hier__modis_pretrained__physical__extra__ridge1000,0.025,256.8001548478158,188.1036300297704,-7.595095370191644,268.4061784900046,255.8892843356356,277.4993211717539,0.7815126050420168,259.473943130318
hier__modis_pretrained__encoder__extra__extra,0.025,256.77645376648087,187.96911110042524,-5.483647127479235,268.46552779049654,255.8776000664746,277.3438757823735,0.7815126050420168,259.4740088474832
hier__scratch__history__ridge1000__ridge100,0.075,256.839436418057,190.53460130237235,-20.39404746420937,268.24073752580694,255.98134060154334,276.95869418539206,0.7857142857142857,259.4752377408661
hier__modis_pretrained__encoder__extra__ridge1000,0.025,256.80140898765933,188.07201580982013,-7.138684307309356,268.41423348340976,255.89133768383152,277.4919616661705,0.7815126050420168,259.47709728564
hier__modis_pretrained__history__ridge1000__ridge1000,0.075,256.85947732306937,189.989986408443,-22.377899613180674,268.19383178619944,256.0005994756572,276.9883139482851,0.7899159663865546,259.47834647699887
hier__none__physical__extra__extra,0.025,256.78250889915813,188.00125893110084,-5.8465853445568925,268.47157163809,255.88429803328586,277.34316325395366,0.7815126050420168,259.48022186742304
direct__scratch__ridge1000,0.05,256.7200363100558,189.32858198366793,-18.11735181213041,268.7794406953812,255.7239206010393,278.3171380671225,0.7815126050420168,259.485858479133
hier__none__history__ridge100__xgb1,0.075,256.77388964321455,189.89911268819964,-17.734160252219148,268.46502956605025,255.95690350477696,276.4238024089107,0.7857142857142857,259.4924280893141
hier__modis_pretrained__history__ridge100__xgb1,0.075,256.77431170972466,189.8994850400691,-17.736208130304217,268.4648537465247,255.95741961115286,276.423159275359,0.7857142857142857,259.4927241942817
hier__scratch__history__ridge100__xgb1,0.075,256.77431170972466,189.8994850400691,-17.736208130304217,268.4648537465247,255.95741961115286,276.423159275359,0.7857142857142857,259.4927241942817
hier__modis_pretrained__history__ridge100__zero,0.075,256.7751248925664,189.8937808389113,-17.637878995932432,268.46664117787026,255.95938884778263,276.41069746759126,0.7857142857142857,259.49406995269646
hier__none__history__ridge100__zero,0.075,256.7751248925664,189.8937808389113,-17.637878995932432,268.46664117787026,255.95938884778263,276.41069746759126,0.7857142857142857,259.49406995269646
hier__scratch__history__ridge100__zero,0.075,256.7751248925664,189.8937808389113,-17.637878995932432,268.46664117787026,255.95938884778263,276.41069746759126,0.7857142857142857,259.49406995269646
hier__scratch__encoder__xgb1__extra,0.1,256.75887432920354,190.55421381664354,-20.412747751055846,268.5095262749287,255.95218284208704,276.289332228631,0.7899159663865546,259.4948644438557
hier__scratch__history__xgb1__extra,0.1,256.75887432920354,190.55421381664354,-20.412747751055846,268.5095262749287,255.95218284208704,276.289332228631,0.7899159663865546,259.4948644438557
hier__scratch__physical__xgb1__extra,0.1,256.75887432920354,190.55421381664354,-20.412747751055846,268.5095262749287,255.95218284208704,276.289332228631,0.7899159663865546,259.4948644438557
direct__modis_pretrained__ridge1000,0.05,256.7368776162826,189.4103743735845,-17.372144299149223,268.82929245886254,255.72935802690847,278.4520288933211,0.7773109243697479,259.50810142958403
direct__modis_pretrained__xgb1,0.025,256.8345601180964,188.41943639909084,-10.866340960514831,268.4651236891976,255.90053555494492,277.78448341058663,0.7773109243697479,259.50869487008384
direct__scratch__xgb1,0.025,256.8345601180964,188.41943639909084,-10.866340960514831,268.4651236891976,255.90053555494492,277.78448341058663,0.7773109243697479,259.50869487008384
direct__none__xgb1,0.025,256.82971912915883,188.41334230902393,-10.35158582079374,268.4770851499412,255.89936507387716,277.7401430533621,0.7773109243697479,259.508972120534
direct__scratch__ridge100,0.05,256.8861857949907,189.5637824038677,-25.763385518765222,268.43655319267907,255.82894916193413,279.1111574549421,0.7857142857142857,259.50946848614865
hier__scratch__history__ridge1000__extra,0.1,256.7856680344106,190.61442728556344,-20.940328352989212,268.51221007898505,255.9755810521094,276.35648419484363,0.7899159663865546,259.5147817999789
hier__none__history__extra__ridge100,0.2,256.35015763210055,191.81651842617254,-5.134244780474961,269.6029699368425,255.76166039515647,273.1218559561353,0.7773109243697479,259.51623639905
hier__modis_pretrained__encoder__xgb1__ridge100,0.025,256.9017868466837,188.67372292566407,-12.833307391719366,268.28827335363366,255.9760540018852,277.7656814113398,0.7815126050420168,259.51697526222154
hier__modis_pretrained__history__xgb1__ridge100,0.025,256.9017868466837,188.67372292566407,-12.833307391719366,268.28827335363366,255.9760540018852,277.7656814113398,0.7815126050420168,259.51697526222154
hier__modis_pretrained__physical__xgb1__ridge100,0.025,256.9017868466837,188.67372292566407,-12.833307391719366,268.28827335363366,255.9760540018852,277.7656814113398,0.7815126050420168,259.51697526222154
hier__modis_pretrained__encoder__xgb1__extra,0.1,256.7844976700693,190.60404635425593,-20.4595156867584,268.5253503385991,255.9771318319125,276.32378322169916,0.7899159663865546,259.5178693776625
hier__modis_pretrained__history__xgb1__extra,0.1,256.7844976700693,190.60404635425593,-20.4595156867584,268.5253503385991,255.9771318319125,276.32378322169916,0.7899159663865546,259.5178693776625
hier__modis_pretrained__physical__xgb1__extra,0.1,256.7844976700693,190.60404635425593,-20.4595156867584,268.5253503385991,255.9771318319125,276.32378322169916,0.7899159663865546,259.5178693776625
hier__modis_pretrained__history__ridge1000__ridge100,0.025,256.90529770293176,188.68379182710453,-12.962022527153035,268.29102076363984,255.9789804425301,277.7756214551904,0.7815126050420168,259.52014915300833
direct__scratch__extra,0.125,256.27077410913205,189.4137523853173,12.89006077094011,269.92431071738633,255.61707197937147,273.9097528978868,0.773109243697479,259.5207327287555
hier__scratch__history__ridge10__ridge1000,0.075,256.91480351524575,190.27425770088882,-24.683385315807392,268.2337672387019,256.04724415166993,277.14286046436536,0.7899159663865546,259.52765460521584
hier__scratch__physical__extra__xgb2,0.025,256.8294814100123,188.03918019427545,-5.397977578521787,268.51676969190464,255.94112642151916,277.28409546099016,0.7815126050420168,259.5292147333621
hier__modis_pretrained__physical__extra__xgb2,0.025,256.8294499870618,188.03924675005229,-5.390117005311016,268.51740200229284,255.94109190395437,277.28409674554786,0.7815126050420168,259.5293484700927
hier__none__physical__extra__xgb2,0.025,256.83026873423387,188.04024989312336,-5.382810764512631,268.518914627697,255.94200819962572,277.28387730337346,0.7815126050420168,259.5303650739476
hier__none__history__ridge1000__ridge100,0.075,256.5652924508348,189.48062727594217,3.446198662208738,269.1647258570418,255.8464368174678,275.03888476419604,0.7899159663865546,259.5354368940448
hier__modis_pretrained__history__ridge100__ridge100,0.025,256.9233293358717,188.73777198249743,-13.572416885166977,268.3065387125392,255.99389702034767,277.8278578466479,0.7815126050420168,259.53677360115756
hier__modis_pretrained__encoder__extra__xgb2,0.025,256.8345762491489,188.00755886929326,-4.9244430173365235,268.5309375155279,255.94702344331074,277.28058263040407,0.7815126050420168,259.53677836428415
hier__modis_pretrained__history__ridge1000__extra,0.1,256.8114005264609,190.66419901648618,-20.98697876072548,268.5280842090553,256.0006190709578,276.3912658397261,0.7899159663865546,259.5378760832337
hier__scratch__encoder__extra__xgb2,0.025,256.83584833358753,188.0176374567169,-4.89591695637085,268.5318201466495,255.94882032511833,277.27613528537245,0.7815126050420168,259.5380842847357
hier__none__physical__extra__ridge100,0.025,256.8166885391911,188.0882519039849,1.4559217907592177,268.5661847023867,255.9538555346731,276.9880027522705,0.7815126050420168,259.53835432886046
hier__modis_pretrained__history__extra__ridge100,0.025,256.933640569232,188.50062767320887,-16.096960736577735,268.3055192692492,255.98884954479126,278.00258536798805,0.7857142857142857,259.5404124881261
hier__none__physical__extra__xgb1,0.025,256.8410345570637,188.04285047675108,-5.299636627084493,268.5294552085299,255.95362474275484,277.28573700075304,0.7815126050420168,259.54128726635304
hier__modis_pretrained__physical__extra__xgb1,0.025,256.8411387026221,188.04294729978528,-5.300432550372763,268.5293734045303,255.95375974418351,277.28550610673824,0.7815126050420168,259.5413526384895
hier__scratch__physical__extra__xgb1,0.025,256.8411387026221,188.04294729978528,-5.300432550372763,268.5293734045303,255.95375974418351,277.28550610673824,0.7815126050420168,259.5413526384895
hier__modis_pretrained__physical__extra__zero,0.025,256.8426369435524,188.04264216809943,-5.266190850044304,268.5302814484759,255.9556286139062,277.28298974878606,0.7815126050420168,259.54279598737173
hier__none__physical__extra__zero,0.025,256.8426369435524,188.04264216809943,-5.266190850044304,268.5302814484759,255.9556286139062,277.28298974878606,0.7815126050420168,259.54279598737173
hier__scratch__physical__extra__zero,0.025,256.8426369435524,188.04264216809943,-5.266190850044304,268.5302814484759,255.9556286139062,277.28298974878606,0.7815126050420168,259.54279598737173
hier__none__history__xgb1__extra,0.1,256.80200494963924,190.57144837292978,-20.077793399899157,268.5893300442697,256.00139323853057,276.2635847805574,0.7899159663865546,259.5486832955197
hier__none__physical__xgb1__extra,0.1,256.80200494963924,190.57144837292978,-20.077793399899157,268.5893300442697,256.00139323853057,276.2635847805574,0.7899159663865546,259.5486832955197
hier__modis_pretrained__encoder__extra__xgb1,0.025,256.84650911020384,188.0112393319239,-4.8342670513818655,268.54321726580133,255.9599337692705,277.28225885188465,0.7815126050420168,259.5490423138699
hier__scratch__physical__extra__extra,0.05,256.7213556309359,188.61830824083796,-4.086873577209852,268.89502738759853,255.8641597936159,276.8257000541128,0.7815126050420168,259.5504746107716
hier__scratch__encoder__extra__xgb1,0.025,256.8477895523669,188.0214057610068,-4.797829499757125,268.5447980074284,255.9617414376658,277.2777898081886,0.7815126050420168,259.55052963745703
hier__modis_pretrained__encoder__extra__zero,0.025,256.84808968700537,188.01092253719813,-4.799837643734486,268.5442270640552,255.9618836807457,277.2798403949421,0.7815126050420168,259.5505725297029
hier__modis_pretrained__history__ridge10__xgb2,0.075,256.8517633198731,190.18556701442287,-19.43077239497926,268.49348265468245,256.00985847302786,276.7891915987165,0.7899159663865546,259.55171694186413
hier__scratch__encoder__extra__zero,0.025,256.84937873575365,188.02109437049768,-4.763389364460871,268.5458246461979,255.9637012574937,277.27536462540434,0.7815126050420168,259.55207084379975
hier__scratch__history__ridge10__xgb2,0.075,256.8528415620407,190.18687039945354,-19.45236790893219,268.49218968467324,256.0110354126176,276.7891961939332,0.7899159663865546,259.55222705534305
hier__modis_pretrained__physical__extra__ridge1000,0.05,256.77115425212236,188.8209811901978,-7.406145949548008,268.78092069526895,255.88660095649215,277.1815089605239,0.7815126050420168,259.55245753900147
hier__none__history__ridge10__xgb2,0.075,256.8539019257773,190.1881861478796,-19.411140172029423,268.4978375371632,256.01196812861303,276.79174458099175,0.7899159663865546,259.5544023793327
hier__modis_pretrained__history__ridge10__ridge100,0.025,256.94085546232924,188.80658100055965,-14.034148318622785,268.33129563119815,256.006409686306,277.89981977338084,0.7815126050420168,259.55485406054066
hier__modis_pretrained__encoder__extra__ridge1000,0.05,256.7699036659797,188.76627590019584,-6.493323823783325,268.80095343927223,255.88851482264909,277.1453116296796,0.7815126050420168,259.55731889847016
hier__modis_pretrained__physical__extra__extra,0.05,256.73305718752505,188.64307279088146,-4.11037374375049,268.90327250702575,255.87587876263913,276.8376849896845,0.7815126050420168,259.5613164111787
hier__none__history__xgb1__ridge100,0.075,256.58542032457893,189.46575245417228,3.8700465065024683,269.2086868537907,255.86848541825162,275.0360646318818,0.7899159663865546,259.56200323030004
hier__none__physical__xgb1__ridge100,0.075,256.58542032457893,189.46575245417228,3.8700465065024683,269.2086868537907,255.86848541825162,275.0360646318818,0.7899159663865546,259.56200323030004
hier__none__history__ridge1000__extra,0.1,256.8280148589488,190.63168487763977,-20.605849197731764,268.59103892420654,256.0239907098959,276.3302803110905,0.7899159663865546,259.567764838
direct__modis_pretrained__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__modis_pretrained__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__modis_pretrained__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__modis_pretrained__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__modis_pretrained__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__modis_pretrained__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__none__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__none__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__none__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__none__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__none__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__none__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__scratch__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__scratch__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__scratch__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__scratch__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__scratch__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
direct__scratch__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__extra__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__extra__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__extra__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__extra__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__extra__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__extra__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge1000__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge1000__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge1000__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge1000__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge1000__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge1000__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge100__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge100__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge100__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge100__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge100__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge100__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge10__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge10__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge10__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge10__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge10__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__ridge10__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__xgb1__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__xgb1__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__xgb1__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__xgb1__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__xgb1__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__encoder__xgb1__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__extra__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__extra__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__extra__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__extra__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__extra__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__extra__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge1000__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge1000__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge1000__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge1000__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge1000__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge1000__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge100__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge100__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge100__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge100__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge100__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge100__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge10__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge10__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge10__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge10__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge10__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__ridge10__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__xgb1__extra,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__xgb1__ridge100,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__xgb1__ridge1000,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__xgb1__xgb1,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__xgb1__xgb2,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
hier__modis_pretrained__history__xgb1__zero,0.0,256.9986380355725,187.52847148620847,-7.784044790835296,268.2141762628503,256.063649799484,277.9658689451882,0.7773109243697479,259.56877553336983
