candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
hier__none__history__ridge10__ridge100,hierarchy,none,history,ridge10,ridge100,four_year,476,581.1274123776835,470.54300498613793,345.25135358837235,658.0207568942302,561.4266901825536,759.3730553036361,0.5273109243697479,595.4255679580377
hier__none__history__ridge10__ridge1000,hierarchy,none,history,ridge10,ridge1000,development,238,386.2484273963304,309.5173958329851,-155.29562607585035,357.28827437067565,379.67362632756,450.6368924405195,0.6890756302521008,377.3646888727241
hier__none__history__ridge10__ridge1000,hierarchy,none,history,ridge10,ridge1000,late,238,538.4373406877631,433.47323736241344,382.59496351179877,613.1286009101348,533.9004764254476,603.6503948454027,0.47478991596638653,555.9759396777772
hier__none__history__ridge10__ridge1000,hierarchy,none,history,ridge10,ridge1000,four_year,476,468.56302538348484,371.49531659769923,113.64966871797421,501.7876006124477,456.7870513765038,603.6503948454027,0.5819327731092437,473.9251756889803
hier__none__history__ridge10__xgb1,hierarchy,none,history,ridge10,xgb1,development,238,396.2341492785245,313.4713781070733,-159.68679161293218,367.8954466218767,389.2620854366977,463.2656657281208,0.7058823529411765,387.4064576539058
hier__none__history__ridge10__xgb1,hierarchy,none,history,ridge10,xgb1,late,238,523.7618337580419,397.82798073353234,314.23089279217095,615.8568707325221,508.4649074505677,634.1227619319823,0.46638655462184875,542.9613614247934
hier__none__history__ridge10__xgb1,hierarchy,none,history,ridge10,xgb1,four_year,476,464.396360642535,355.6496794203029,77.2720505896194,507.2606553210906,448.8634964436327,634.1227619319823,0.5861344537815126,471.2292182624483
hier__none__history__ridge10__xgb2,hierarchy,none,history,ridge10,xgb2,development,238,397.0291756960015,314.06989546447215,-162.81198320675935,367.58912818765646,389.70456666290073,465.6158113894046,0.7058823529411765,387.83801156064004
hier__none__history__ridge10__xgb2,hierarchy,none,history,ridge10,xgb2,late,238,519.9490116967249,394.7845962345314,311.0283174429186,610.9902475118794,505.2202195463486,628.1002607488982,0.46638655462184875,539.0271226129195
hier__none__history__ridge10__xgb2,hierarchy,none,history,ridge10,xgb2,four_year,476,462.5900675102349,354.4272458495018,74.10816711807963,504.19780330560195,447.46239310462465,628.1002607488982,0.5861344537815126,469.2100828576741
hier__none__history__ridge10__zero,hierarchy,none,history,ridge10,zero,development,238,395.9753534927202,313.308337946236,-158.41507980985165,368.02973482330975,389.1298316742158,462.4405039865143,0.7016806722689075,387.2775683707415
hier__none__history__ridge10__zero,hierarchy,none,history,ridge10,zero,late,238,525.8340569827378,399.5683150358368,316.63011373679336,618.3460982062923,510.3767830076688,636.9350496269145,0.46638655462184875,545.0977487948592
hier__none__history__ridge10__zero,hierarchy,none,history,ridge10,zero,four_year,476,465.45565635010274,356.4383264910364,79.10751696347087,508.82107998836943,449.75330734094234,636.9350496269145,0.5840336134453782,472.37142500737934
hier__none__history__xgb1__extra,hierarchy,none,history,xgb1,extra,development,238,374.4421188401633,303.22292013521974,-130.7215308814752,358.08118521474825,372.2169604958075,412.9776606955524,0.6680672268907563,369.7955958477206
hier__none__history__xgb1__extra,hierarchy,none,history,xgb1,extra,late,238,515.1406826075894,373.87168975729276,283.41537535454967,626.4826749801086,495.26640560529916,636.9742400966231,0.4957983193277311,538.0076114501467
hier__none__history__xgb1__extra,hierarchy,none,history,xgb1,extra,four_year,476,450.32034333290125,338.5473049462563,76.34692223653722,510.24635092033304,433.7416830505533,636.9742400966231,0.5819327731092437,461.15718015917224
hier__none__history__xgb1__ridge100,hierarchy,none,history,xgb1,ridge100,development,238,437.4881163400401,335.2018499721644,147.60383917366588,527.4524866594908,435.736532864015,474.8456860944763,0.6134453781512605,459.5413130508965
hier__none__history__xgb1__ridge100,hierarchy,none,history,xgb1,ridge100,late,238,700.8390667372058,591.7852278001424,569.6143386063357,822.5353812078185,697.9329969560205,761.6897944372707,0.46638655462184875,730.5366279095626
hier__none__history__xgb1__ridge100,hierarchy,none,history,xgb1,ridge100,four_year,476,584.1965634115944,463.4935388861533,358.60908889000075,690.9307414719552,566.8347649100177,761.6897944372707,0.5399159663865546,606.5396583012905
hier__none__history__xgb1__ridge1000,hierarchy,none,history,xgb1,ridge1000,development,238,371.11919033126975,300.9482922967182,-105.29622627529628,361.84939361655563,369.2481073637725,406.46757324399687,0.6764705882352942,368.3339704107169
hier__none__history__xgb1__ridge1000,hierarchy,none,history,xgb1,ridge1000,late,238,536.0730020686709,417.34523161370385,357.2742742923604,636.5681377805672,529.0318740142475,615.6317575239302,0.4831932773109244,559.4365039830391
hier__none__history__xgb1__ridge1000,hierarchy,none,history,xgb1,ridge1000,four_year,476,461.03346786272164,359.14676195521105,125.98902400853208,517.7615173504536,449.13999068900995,615.6317575239302,0.5798319327731093,472.2421109412267
hier__none__history__xgb1__xgb1,hierarchy,none,history,xgb1,xgb1,development,238,379.26889840631,305.686934875558,-109.96655131386451,370.16342746758323,377.42147719440896,414.8103238030715,0.6470588235294118,376.530675368653
hier__none__history__xgb1__xgb1,hierarchy,none,history,xgb1,xgb1,late,238,524.2378116539496,380.83780186707645,289.32958409493796,636.4008371512269,503.9490165166252,648.3812564066448,0.5,547.2063692439378
hier__none__history__xgb1__xgb1,hierarchy,none,history,xgb1,xgb1,four_year,476,457.5315182946732,343.2623683713172,89.68151639053673,520.589564129618,440.68524685551705,648.3812564066448,0.5735294117647058,469.0844618936204
hier__none__history__xgb1__xgb2,hierarchy,none,history,xgb1,xgb2,development,238,379.46977665968234,305.99493302635807,-113.15419092541184,369.01251496964176,377.44198859954423,416.61923505932907,0.6428571428571429,376.3485142221377
hier__none__history__xgb1__xgb2,hierarchy,none,history,xgb1,xgb2,late,238,520.4408847707216,377.96156355609605,286.13329125732963,631.4560862784017,500.76071090038545,642.52609792935,0.5,543.2746416800576
hier__none__history__xgb1__xgb2,hierarchy,none,history,xgb1,xgb2,four_year,476,455.44265607158536,341.9782482912271,86.48955016595889,517.159078573632,439.10134974996487,642.52609792935,0.5714285714285714,466.7864351166919
hier__none__history__xgb1__zero,hierarchy,none,history,xgb1,zero,development,238,379.25784352188924,305.6567221425834,-108.67023879404181,370.66768390763315,377.4710966243058,414.24177905090556,0.6470588235294118,376.6636168939294
hier__none__history__xgb1__zero,hierarchy,none,history,xgb1,zero,late,238,526.2804570425849,382.5801281757898,291.72251420605966,638.970978706868,505.82220214747707,651.1322819066903,0.5,549.3385237348787
hier__none__history__xgb1__zero,hierarchy,none,history,xgb1,zero,four_year,476,458.69795690509994,344.1184251591866,91.52613770600895,522.3401399103183,441.64664938589146,651.1322819066903,0.5735294117647058,470.34567577660243
hier__none__physical__extra__extra,hierarchy,none,physical,extra,extra,development,238,370.64053981159356,296.98312755981317,69.71433306030572,409.77705241231024,368.66457241253113,406.88554570881337,0.680672268907563,379.93067611200706
hier__none__physical__extra__extra,hierarchy,none,physical,extra,extra,late,238,505.02219406697867,382.9307699993369,269.72209066743204,595.9036388699325,484.5529445908452,626.8760291153396,0.46638655462184875,522.6252428986837
hier__none__physical__extra__extra,hierarchy,none,physical,extra,extra,four_year,476,442.9570104717017,339.9569487795751,169.71821186386893,511.3796923530246,426.60875850168816,626.8760291153396,0.5735294117647058,455.975617949529
hier__none__physical__extra__ridge100,hierarchy,none,physical,extra,ridge100,development,238,552.2519881934903,433.79762589889594,361.8146184729499,645.797460922952,520.2937714728221,705.4333129820571,0.6260504201680672,567.6488021956886
hier__none__physical__extra__ridge100,hierarchy,none,physical,extra,ridge100,late,238,672.1613732917924,572.3755207747732,553.5093431446621,750.5973084387192,663.0084430893764,773.5557910345408,0.4495798319327731,689.4821245279202
hier__none__physical__extra__ridge100,hierarchy,none,physical,extra,ridge100,four_year,476,615.1354201349371,503.0865733368346,457.66198080880605,700.1609386312484,591.6511072810993,773.5557910345408,0.5378151260504201,630.5207215455555
hier__none__physical__extra__ridge1000,hierarchy,none,physical,extra,ridge1000,development,238,371.715321964194,295.8830091719705,95.72558238696264,412.67670512854596,368.36715042793253,418.14589155855265,0.6848739495798319,381.11862487121664
hier__none__physical__extra__ridge1000,hierarchy,none,physical,extra,ridge1000,late,238,514.2990846482538,407.0660342284221,342.28613236613967,585.618762428965,503.02512808668524,610.1198010793491,0.47058823529411764,529.3105149530395
hier__none__physical__extra__ridge1000,hierarchy,none,physical,extra,ridge1000,four_year,476,448.7069361247807,351.47452170019636,219.00585737655115,506.5823713200971,435.6961392573089,610.1198010793491,0.5777310924369747,459.92309570674183
hier__none__physical__extra__xgb1,hierarchy,none,physical,extra,xgb1,development,238,390.7541782851389,315.6516858272054,91.59228175920187,435.663329523468,386.87196920926,441.8165529955038,0.6764705882352942,401.01091382575146
hier__none__physical__extra__xgb1,hierarchy,none,physical,extra,xgb1,late,238,514.219806797379,391.1653728913824,275.6300359099026,605.7129217729987,493.44626951748194,638.1279504657431,0.453781512605042,531.8997012213097
hier__none__physical__extra__xgb1,hierarchy,none,physical,extra,xgb1,four_year,476,456.67868219899856,353.4085293592938,183.6111588345522,527.5844388788664,440.15911936337096,638.1279504657431,0.5651260504201681,470.27523066005864
hier__none__physical__extra__xgb2,hierarchy,none,physical,extra,xgb2,development,238,389.29082434059893,314.55643635465697,88.26531626207512,432.99620854537795,385.712601430356,438.3731655520053,0.680672268907563,399.32261466423296
hier__none__physical__extra__xgb2,hierarchy,none,physical,extra,xgb2,late,238,510.2726983703955,388.07795981192623,272.4174654716026,600.7836352349912,490.1940813715937,631.9261853229004,0.453781512605042,527.880778336844
hier__none__physical__extra__xgb2,hierarchy,none,physical,extra,xgb2,four_year,476,453.8312310859554,351.31719808329166,180.34139086683885,523.6538422378104,437.95334140097486,631.9261853229004,0.5672268907563025,467.31741145267404
hier__none__physical__extra__zero,hierarchy,none,physical,extra,zero,development,238,391.2280898037831,315.9701107344567,92.9301128408085,436.5223654976072,387.21661734959315,443.09782617559966,0.6764705882352942,401.54879061369166
hier__none__physical__extra__zero,hierarchy,none,physical,extra,zero,late,238,516.1586306877756,392.82375091017883,278.0102858299253,608.0199898642348,495.1064139708727,641.0151898494414,0.453781512605042,533.8609163026647
hier__none__physical__extra__zero,hierarchy,none,physical,extra,zero,four_year,476,457.97333453215185,354.39693082231776,185.47019933536689,529.2636789229595,441.16151566023296,641.0151898494414,0.5651260504201681,471.592965911874
hier__none__physical__ridge1000__extra,hierarchy,none,physical,ridge1000,extra,development,238,432.0910601889563,347.5545531815888,-59.16447663023895,469.5590283891879,431.6984137346733,450.1148160484564,0.7016806722689075,441.3598906254435
hier__none__physical__ridge1000__extra,hierarchy,none,physical,ridge1000,extra,late,238,473.52511352073776,348.99542007382126,157.65593019940945,576.95100264073,456.2710805253652,582.930996090801,0.5168067226890757,495.0680775518927
hier__none__physical__ridge1000__extra,hierarchy,none,physical,ridge1000,extra,four_year,476,453.28176525757345,348.274986627705,49.24572678458525,526.0029185232445,443.9847471300193,582.930996090801,0.6092436974789915,469.1377990421027
hier__none__physical__ridge1000__ridge100,hierarchy,none,physical,ridge1000,ridge100,development,238,545.0392787435719,411.9975982751205,224.89064278563762,662.331637209863,514.6313763390136,694.1372588630292,0.6638655462184874,566.7603927590051
hier__none__physical__ridge1000__ridge100,hierarchy,none,physical,ridge1000,ridge100,late,238,593.01942972345,475.3413856003408,433.5434504179469,698.2153948131521,580.2989373890364,702.4676211614377,0.46218487394957986,616.1382979122722
hier__none__physical__ridge1000__ridge100,hierarchy,none,physical,ridge1000,ridge100,four_year,476,569.5348362492143,443.66949193773064,329.2170466017923,680.5100789860439,547.465156864025,702.4676211614377,0.5630252100840336,591.7612270871243
hier__none__physical__ridge1000__ridge1000,hierarchy,none,physical,ridge1000,ridge1000,development,238,426.01514826903133,342.6217913612559,-34.00833058815745,465.95045127679197,426.008532695413,428.38269052209,0.6848739495798319,435.9973201275669
hier__none__physical__ridge1000__ridge1000,hierarchy,none,physical,ridge1000,ridge1000,late,238,464.5656675991743,344.33145431677826,228.01840238621253,554.5589650119658,451.0119855335118,562.409689356283,0.5084033613445378,483.67557143595656
hier__none__physical__ridge1000__ridge1000,hierarchy,none,physical,ridge1000,ridge1000,four_year,476,445.70739620660953,343.47662283901707,97.00503589902753,512.1745155316636,438.51025911446243,562.409689356283,0.5966386554621849,460.5248917648363
hier__none__physical__ridge1000__xgb1,hierarchy,none,physical,ridge1000,xgb1,development,238,447.0968547232524,359.7563938752493,-37.49627425416623,492.36987044968544,447.09633099496597,447.78066590195067,0.7016806722689075,458.41497772278905
hier__none__physical__ridge1000__xgb1,hierarchy,none,physical,ridge1000,xgb1,late,238,481.7783317302157,354.2204698574075,163.43073425054607,586.6157573986178,463.8701077856665,594.0042079580037,0.5210084033613446,503.51063216117893
hier__none__physical__ridge1000__xgb1,hierarchy,none,physical,ridge1000,xgb1,four_year,476,464.7612066578787,356.9884318663284,62.96722999818993,541.5469213997038,455.48321939031626,594.0042079580037,0.6113445378151261,481.6381385264443
hier__none__physical__ridge1000__xgb2,hierarchy,none,physical,ridge1000,xgb2,development,238,446.46586421886343,359.330439380618,-40.735372872301184,490.26560880536886,446.45045383951623,450.1599253903741,0.6974789915966386,457.411947770653
hier__none__physical__ridge1000__xgb2,hierarchy,none,physical,ridge1000,xgb2,late,238,478.2691902677385,351.60469855255593,160.28528620523858,582.012385498514,460.9892605005764,588.3875338895434,0.5252100840336135,499.88500663364186
hier__none__physical__ridge1000__xgb2,hierarchy,none,physical,ridge1000,xgb2,four_year,476,462.64089003894526,355.46756896658695,59.77495666646868,538.097939064521,453.7198571700463,588.3875338895434,0.6113445378151261,479.2748940781144
hier__none__physical__ridge1000__zero,hierarchy,none,physical,ridge1000,zero,development,238,447.2521231415067,359.76758409257377,-36.19286060616782,492.9851313929772,447.2518207345208,447.7719209571073,0.7016806722689075,458.6852996026278
hier__none__physical__ridge1000__zero,hierarchy,none,physical,ridge1000,zero,late,238,483.3214093482084,355.31572828106596,165.7552467123545,588.6448959167046,465.06783712902165,596.640978774542,0.5126050420168067,505.08888793553575
hier__none__physical__ridge1000__zero,hierarchy,none,physical,ridge1000,zero,four_year,476,465.6361489344034,357.5416561868198,64.78119305309336,542.9259402825302,456.15982893177124,596.640978774542,0.6071428571428571,482.5895167707771
hier__none__physical__ridge100__extra,hierarchy,none,physical,ridge100,extra,development,238,511.8954523173328,421.01446445207034,-62.812662090489034,583.2792977054905,511.3950832573334,534.0230067898136,0.680672268907563,529.6163213993724
hier__none__physical__ridge100__extra,hierarchy,none,physical,ridge100,extra,late,238,479.5686357729118,387.293869868496,-235.20698070116714,534.7236626529252,474.3435068010224,544.9431808286004,0.5588235294117647,492.05111024994284
hier__none__physical__ridge100__extra,hierarchy,none,physical,ridge100,extra,four_year,476,495.99547907226867,404.1541671602832,-149.00982139582806,559.5284329382956,492.86929502917786,544.9431808286004,0.6197478991596639,511.0971715280027
hier__none__physical__ridge100__ridge100,hierarchy,none,physical,ridge100,ridge100,development,238,619.8490158728109,481.3082189761352,221.480601123774,752.6932125274928,581.2340954007283,796.5936292556039,0.6848739495798319,643.4063349184607
hier__none__physical__ridge100__ridge100,hierarchy,none,physical,ridge100,ridge100,late,238,375.59579718850034,284.1392432375495,14.520017510996373,428.8836807292731,374.59168379101527,402.0375086151499,0.6554621848739496,388.66673972432227
hier__none__physical__ridge100__ridge100,hierarchy,none,physical,ridge100,ridge100,four_year,476,512.48658779726,382.72373110684225,118.00030931738512,612.5717442801483,477.9128895958718,796.5936292556039,0.6701680672268907,528.8644523676351
hier__none__physical__ridge100__ridge1000,hierarchy,none,physical,ridge100,ridge1000,development,238,503.4532347540228,413.11493591063237,-38.10156164763248,574.9793959164515,503.4471028642499,505.9318969970522,0.6848739495798319,521.3332420721867
hier__none__physical__ridge100__ridge1000,hierarchy,none,physical,ridge100,ridge1000,late,238,419.481386682216,332.24355200800375,-171.28443959831887,460.6741861824891,418.32885986308156,449.4029451833152,0.6050420168067226,429.4914548525007
hier__none__physical__ridge100__ridge1000,hierarchy,none,physical,ridge100,ridge1000,four_year,476,463.37338796974734,372.6792439593181,-104.69300062297569,520.971213956849,460.88798136366574,505.9318969970522,0.6449579831932774,477.15149281500237
hier__none__physical__ridge100__xgb1,hierarchy,none,physical,ridge100,xgb1,development,238,527.6672425155967,435.2876191907072,-40.901278558138486,605.1876879269363,527.6656063326734,528.9796525973168,0.6722689075630253,547.0469448227009
hier__none__physical__ridge100__xgb1,hierarchy,none,physical,ridge100,xgb1,late,238,481.8677443081776,387.7848277039624,-229.94156738447748,539.4237096938423,477.15380327296623,544.3904824502918,0.5546218487394958,495.078250395791
hier__none__physical__ridge100__xgb1,hierarchy,none,physical,ridge100,xgb1,four_year,476,505.2866720133556,411.5362234473347,-135.42142297130798,573.2495426069773,502.4097048028198,544.3904824502918,0.6134453781512605,521.5581478591271
hier__none__physical__ridge100__xgb2,hierarchy,none,physical,ridge100,xgb2,development,238,527.0309902654941,435.0446425610965,-44.131805503623696,603.2985685042436,527.0107092159907,531.6342437822901,0.6722689075630253,546.0928145628056
hier__none__physical__ridge100__xgb2,hierarchy,none,physical,ridge100,xgb2,late,238,481.51080435073055,387.72070495944365,-232.78092981088506,538.263250542944,476.6828074954718,544.698656712566,0.5588235294117647,494.4919166849693
hier__none__physical__ridge100__xgb2,hierarchy,none,physical,ridge100,xgb2,four_year,476,504.78427045952753,411.38267376027017,-138.45636765725436,571.7064323778094,501.84675835573125,544.698656712566,0.615546218487395,520.780432913149
hier__none__physical__ridge100__zero,hierarchy,none,physical,ridge100,zero,development,238,527.7823350992395,435.2665775533824,-39.60808097730004,605.6660699283958,527.7823337912129,527.819491652851,0.6722689075630253,547.2532684795219
hier__none__physical__ridge100__zero,hierarchy,none,physical,ridge100,zero,late,238,481.3315788431837,387.2358185787282,-227.84269694858844,539.1702196244752,476.75592599978825,542.9667696415701,0.5546218487394958,494.6473258276577
hier__none__physical__ridge100__zero,hierarchy,none,physical,ridge100,zero,four_year,476,505.09122049114944,411.2511980660553,-133.7253889629442,573.3829060899938,502.26912989550055,542.9667696415701,0.6134453781512605,521.4586192419483
hier__none__physical__ridge10__extra,hierarchy,none,physical,ridge10,extra,development,238,543.2177551339545,446.08691248021825,-195.38029122204762,607.716937403865,529.0017268066548,652.4630670243534,0.680672268907563,555.7885436196073
hier__none__physical__ridge10__extra,hierarchy,none,physical,ridge10,extra,late,238,821.1112020188849,734.9344904310976,-718.5506221508866,850.8142591567383,812.2089207542915,932.7919839433107,0.5672268907563025,826.3113959871998
hier__none__physical__ridge10__extra,hierarchy,none,physical,ridge10,extra,four_year,476,696.1713638083912,590.5107014556579,-456.9654566864671,739.3256317726183,670.6053237804731,932.7919839433107,0.6239495798319328,700.5684207924685
hier__none__physical__ridge10__ridge100,hierarchy,none,physical,ridge10,ridge100,development,238,579.7814203869781,460.9625230142986,79.7974459442024,697.3874969548739,569.5794824130685,677.8647936976687,0.680672268907563,606.6324550354747
hier__none__physical__ridge10__ridge100,hierarchy,none,physical,ridge10,ridge100,late,238,618.3742790661382,536.7643637383148,-500.5547760030397,630.8884538330901,616.4076246012863,665.6863151679582,0.5672268907563025,621.0111591416633
hier__none__physical__ridge10__ridge100,hierarchy,none,physical,ridge10,ridge100,four_year,476,599.3885402793867,498.8634433763067,-210.37866502941867,664.9697594962087,592.9935535071774,677.8647936976687,0.6239495798319328,614.1850983905398
hier__none__physical__ridge10__ridge1000,hierarchy,none,physical,ridge10,ridge1000,development,238,529.096013968456,434.75725628308044,-171.5349490303623,591.733981208226,518.6920258421878,623.1007147767574,0.680672268907563,542.1545087468314
hier__none__physical__ridge10__ridge1000,hierarchy,none,physical,ridge10,ridge1000,late,238,760.0046041500746,679.784415280518,-662.4185677349092,781.2026277866976,756.8283085035932,826.2394731451802,0.5672268907563025,764.51003614761
hier__none__physical__ridge10__ridge1000,hierarchy,none,physical,ridge10,ridge1000,four_year,476,654.8089760863927,557.2708357817993,-416.9767583826358,692.9742600477232,637.7601671728905,826.2394731451802,0.6239495798319328,660.0880948483498
hier__none__physical__ridge10__xgb1,hierarchy,none,physical,ridge10,xgb1,development,238,551.0640474419266,453.6112649574467,-174.22095428517372,619.4077648461188,540.9999993399576,645.8359907610524,0.6722689075630253,565.6339647674824
hier__none__physical__ridge10__xgb1,hierarchy,none,physical,ridge10,xgb1,late,238,818.9808035020741,731.5520043822397,-713.9504085313896,850.3496134675795,810.1278720219841,930.2211169528894,0.5672268907563025,824.6097731234279
hier__none__physical__ridge10__xgb1,hierarchy,none,physical,ridge10,xgb1,four_year,476,697.9975432936641,592.5816346698432,-444.0856814082817,743.8953032101111,675.5639356809709,930.2211169528894,0.6197478991596639,703.8635813696026
hier__none__physical__ridge10__xgb2,hierarchy,none,physical,ridge10,xgb2,development,238,551.3997786956693,454.05399649397935,-177.33138321770014,618.8083979247929,540.7090804295077,648.7618744086973,0.6764705882352942,565.5792589364098
hier__none__physical__ridge10__xgb2,hierarchy,none,physical,ridge10,xgb2,late,238,820.5282793229353,733.422224891493,-716.4142166260648,851.8692163789431,811.8952437296982,930.6082184955208,0.5672268907563025,826.205254688628
hier__none__physical__ridge10__xgb2,hierarchy,none,physical,ridge10,xgb2,four_year,476,699.0380437123183,593.7381106927362,-446.87279992188246,744.5149411382969,676.302162079603,930.6082184955208,0.6218487394957983,704.7232976606341
hier__none__physical__ridge10__zero,hierarchy,none,physical,ridge10,zero,development,238,550.8260379432974,453.40590341589325,-172.97234613647962,619.4123486290399,541.0082086898594,644.5429478188126,0.6722689075630253,565.5181583013734
hier__none__physical__ridge10__zero,hierarchy,none,physical,ridge10,zero,late,238,817.5191265494026,730.0170613040234,-712.1240807418404,848.7907602554,808.6559140810627,928.7106303391884,0.5672268907563025,823.1212318588169
hier__none__physical__ridge10__zero,hierarchy,none,physical,ridge10,zero,four_year,476,697.0462130843296,591.7114823599583,-442.54821343916,743.0065317105507,674.8320613854611,928.7106303391884,0.6197478991596639,702.9827548161677
hier__none__physical__xgb1__extra,hierarchy,none,physical,xgb1,extra,development,238,374.4421188401633,303.22292013521974,-130.7215308814752,358.08118521474825,372.2169604958075,412.9776606955524,0.6680672268907563,369.7955958477206
hier__none__physical__xgb1__extra,hierarchy,none,physical,xgb1,extra,late,238,515.1406826075894,373.87168975729276,283.41537535454967,626.4826749801086,495.26640560529916,636.9742400966231,0.4957983193277311,538.0076114501467
hier__none__physical__xgb1__extra,hierarchy,none,physical,xgb1,extra,four_year,476,450.32034333290125,338.5473049462563,76.34692223653722,510.24635092033304,433.7416830505533,636.9742400966231,0.5819327731092437,461.15718015917224
hier__none__physical__xgb1__ridge100,hierarchy,none,physical,xgb1,ridge100,development,238,437.4881163400401,335.2018499721644,147.60383917366588,527.4524866594908,435.736532864015,474.8456860944763,0.6134453781512605,459.5413130508965
hier__none__physical__xgb1__ridge100,hierarchy,none,physical,xgb1,ridge100,late,238,700.8390667372058,591.7852278001424,569.6143386063357,822.5353812078185,697.9329969560205,761.6897944372707,0.46638655462184875,730.5366279095626
hier__none__physical__xgb1__ridge100,hierarchy,none,physical,xgb1,ridge100,four_year,476,584.1965634115944,463.4935388861533,358.60908889000075,690.9307414719552,566.8347649100177,761.6897944372707,0.5399159663865546,606.5396583012905
hier__none__physical__xgb1__ridge1000,hierarchy,none,physical,xgb1,ridge1000,development,238,371.11919033126975,300.9482922967182,-105.29622627529628,361.84939361655563,369.2481073637725,406.46757324399687,0.6764705882352942,368.3339704107169
hier__none__physical__xgb1__ridge1000,hierarchy,none,physical,xgb1,ridge1000,late,238,536.0730020686709,417.34523161370385,357.2742742923604,636.5681377805672,529.0318740142475,615.6317575239302,0.4831932773109244,559.4365039830391
hier__none__physical__xgb1__ridge1000,hierarchy,none,physical,xgb1,ridge1000,four_year,476,461.03346786272164,359.14676195521105,125.98902400853208,517.7615173504536,449.13999068900995,615.6317575239302,0.5798319327731093,472.2421109412267
hier__none__physical__xgb1__xgb1,hierarchy,none,physical,xgb1,xgb1,development,238,379.26889840631,305.686934875558,-109.96655131386451,370.16342746758323,377.42147719440896,414.8103238030715,0.6470588235294118,376.530675368653
hier__none__physical__xgb1__xgb1,hierarchy,none,physical,xgb1,xgb1,late,238,524.2378116539496,380.83780186707645,289.32958409493796,636.4008371512269,503.9490165166252,648.3812564066448,0.5,547.2063692439378
hier__none__physical__xgb1__xgb1,hierarchy,none,physical,xgb1,xgb1,four_year,476,457.5315182946732,343.2623683713172,89.68151639053673,520.589564129618,440.68524685551705,648.3812564066448,0.5735294117647058,469.0844618936204
hier__none__physical__xgb1__xgb2,hierarchy,none,physical,xgb1,xgb2,development,238,379.46977665968234,305.99493302635807,-113.15419092541184,369.01251496964176,377.44198859954423,416.61923505932907,0.6428571428571429,376.3485142221377
hier__none__physical__xgb1__xgb2,hierarchy,none,physical,xgb1,xgb2,late,238,520.4408847707216,377.96156355609605,286.13329125732963,631.4560862784017,500.76071090038545,642.52609792935,0.5,543.2746416800576
hier__none__physical__xgb1__xgb2,hierarchy,none,physical,xgb1,xgb2,four_year,476,455.44265607158536,341.9782482912271,86.48955016595889,517.159078573632,439.10134974996487,642.52609792935,0.5714285714285714,466.7864351166919
hier__none__physical__xgb1__zero,hierarchy,none,physical,xgb1,zero,development,238,379.25784352188924,305.6567221425834,-108.67023879404181,370.66768390763315,377.4710966243058,414.24177905090556,0.6470588235294118,376.6636168939294
hier__none__physical__xgb1__zero,hierarchy,none,physical,xgb1,zero,late,238,526.2804570425849,382.5801281757898,291.72251420605966,638.970978706868,505.82220214747707,651.1322819066903,0.5,549.3385237348787
hier__none__physical__xgb1__zero,hierarchy,none,physical,xgb1,zero,four_year,476,458.69795690509994,344.1184251591866,91.52613770600895,522.3401399103183,441.64664938589146,651.1322819066903,0.5735294117647058,470.34567577660243
hier__scratch__encoder__extra__extra,hierarchy,scratch,encoder,extra,extra,development,238,372.20003959384786,297.0932884023892,86.14128955135868,414.618196073092,369.3533696665687,415.29853034332507,0.6764705882352942,382.09291123183914
hier__scratch__encoder__extra__extra,hierarchy,scratch,encoder,extra,extra,late,238,505.86208513142475,383.8502338472084,276.13218335099594,596.6608272719102,485.6852821695746,627.1287544734372,0.46638655462184875,523.5175699260836
hier__scratch__encoder__extra__extra,hierarchy,scratch,encoder,extra,extra,four_year,476,444.0885714849993,340.47176112479883,181.13673645117728,513.7666743355904,427.5193259180716,627.1287544734372,0.5714285714285714,457.3657858059152
hier__scratch__encoder__extra__ridge100,hierarchy,scratch,encoder,extra,ridge100,development,238,412.04333577585095,331.60463409568183,48.3086233287843,462.48454466590834,409.59496324009297,454.4466816646702,0.6848739495798319,424.0415448644258
hier__scratch__encoder__extra__ridge100,hierarchy,scratch,encoder,extra,ridge100,late,238,475.2408398313746,380.17801915967743,309.77384472430344,514.9191397069036,468.1850921309071,549.7729303790453,0.5294117647058824,483.39647787513996
hier__scratch__encoder__extra__ridge100,hierarchy,scratch,encoder,extra,ridge100,four_year,476,444.7659870094165,355.89132662767963,179.0412340265439,489.4045741977338,438.8900276855,549.7729303790453,0.6071428571428571,454.45664397551667
hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,development,238,348.31488835372966,277.9002843012537,32.609544626445995,381.11085882763945,347.9351547044238,364.19521527257115,0.7058823529411765,356.4189475598806
hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,late,238,470.0346184737447,368.20148379515246,276.70870613824053,531.8025593632527,461.1256131707256,552.206409399574,0.5210084033613446,483.24935237036686
hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,four_year,476,413.6760834352343,323.05088404820305,154.65912538234326,462.63346661349897,404.5303839375747,552.206409399574,0.6134453781512605,423.6290043553856
