candidate,architecture,encoder_variant,state_feature_set,state_model,residual_model,period,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy,selection_score
weighted3__hier__none__physical__ridge100__ridge100,hierarchy,none,physical,ridge100,ridge100,late,238,406.4325084144624,335.3633332821972,-220.77688650753532,391.48810078114957,403.509078265058,452.16920212181924,0.6596638655462185,401.9655489687831
weighted3__hier__none__physical__ridge100__ridge100,hierarchy,none,physical,ridge100,ridge100,four_year,476,404.17878281607597,319.47216861323,-89.65781794899907,439.505728579979,401.3481232040747,452.16920212181924,0.6596638655462185,412.3028543540514
weighted3__hier__none__physical__ridge100__ridge1000,hierarchy,none,physical,ridge100,ridge1000,development,238,359.0729403341705,272.9856646181304,5.148261793861774,418.77079150698626,359.0008827617978,366.19411961850165,0.6596638655462185,373.97938873428126
weighted3__hier__none__physical__ridge100__ridge1000,hierarchy,none,physical,ridge100,ridge1000,late,238,441.34020864780734,368.19355794393863,-270.41740828409837,440.07064949591717,433.44855211148956,516.5360508206425,0.6092436974789915,439.04990472575537
weighted3__hier__none__physical__ridge100__ridge1000,hierarchy,none,physical,ridge100,ridge1000,four_year,476,402.3148992080189,320.58961128103454,-132.63457324511828,429.5527629797916,396.2247174366437,516.5360508206425,0.634453781512605,407.6018197081183
weighted3__hier__none__physical__ridge100__xgb1,hierarchy,none,physical,ridge100,xgb1,development,238,392.3343536679938,292.79969306272386,68.0725122304781,465.71214227205985,390.5066664798875,428.33243154615394,0.6554621848739496,410.2218790219837
weighted3__hier__none__physical__ridge100__xgb1,hierarchy,none,physical,ridge100,xgb1,late,238,487.95003909592845,401.3111152747978,-291.8470868713266,523.1151178099615,469.1715026497401,603.2361950750876,0.5714285714285714,492.0466746628896
weighted3__hier__none__physical__ridge100__xgb1,hierarchy,none,physical,ridge100,xgb1,four_year,476,442.73100508198013,347.0554041687608,-111.88728732042426,495.24601257403435,429.8390845648138,603.2361950750876,0.6134453781512605,452.6367768257021
weighted3__hier__none__physical__ridge100__xgb2,hierarchy,none,physical,ridge100,xgb2,development,238,387.77101669895677,288.47628618036845,59.098862014923085,461.0602560115295,386.0160045401284,422.86713248240767,0.6596638655462185,405.6545734873929
weighted3__hier__none__physical__ridge100__xgb2,hierarchy,none,physical,ridge100,xgb2,late,238,485.1396968025848,400.760212236527,-292.8394190953794,516.400540200864,467.81456859145396,596.3060267795206,0.5714285714285714,488.6236255993719
weighted3__hier__none__physical__ridge100__xgb2,hierarchy,none,physical,ridge100,xgb2,four_year,476,439.1622062549592,344.61824920844776,-116.87027854022818,489.51306294784484,426.9152865657912,596.3060267795206,0.615546218487395,448.6881905058886
weighted3__hier__none__physical__ridge100__zero,hierarchy,none,physical,ridge100,zero,development,238,396.2369532415951,296.5797593393008,71.99741706139565,468.21556214467694,394.3066622218432,433.3704464938666,0.6638655462184874,413.74903271242755
weighted3__hier__none__physical__ridge100__zero,hierarchy,none,physical,ridge100,zero,late,238,487.26932444732944,398.22964600954185,-286.1475774515126,526.0916910626339,468.96732821476974,601.258823082948,0.5672268907563025,492.39941704301566
weighted3__hier__none__physical__ridge100__zero,hierarchy,none,physical,ridge100,zero,four_year,476,444.0918360325591,347.4047026744213,-107.07508019505845,497.99512047790074,431.6369952183064,601.258823082948,0.615546218487395,454.4539469403313
weighted3__hier__none__physical__ridge10__extra,hierarchy,none,physical,ridge10,extra,development,238,427.03630224597373,351.8567013765106,-206.29488438480345,481.2529633987028,421.6777806370932,489.11555012044835,0.6386554621848739,439.2508371319359
weighted3__hier__none__physical__ridge10__extra,hierarchy,none,physical,ridge10,extra,late,238,816.6060135555834,742.7047343181179,-734.5108236794828,808.911230155724,803.6525443261902,948.5247962351827,0.5588235294117647,811.4439503982703
weighted3__hier__none__physical__ridge10__extra,hierarchy,none,physical,ridge10,extra,four_year,476,651.6154482557394,547.2807178473142,-470.4028540321432,665.5605881706337,612.6651624816417,948.5247962351827,0.5987394957983193,645.3641617909385
weighted3__hier__none__physical__ridge10__ridge100,hierarchy,none,physical,ridge10,ridge100,development,238,450.02152622345574,378.4707620726372,-199.90121623305677,500.637856605213,447.8678928124242,491.84202898639967,0.6512605042016807,462.1372004661372
weighted3__hier__none__physical__ridge10__ridge100,hierarchy,none,physical,ridge10,ridge100,late,238,741.2677599495415,675.5131154446296,-663.5904189435097,687.5818743151419,738.9511918823971,797.5090944762896,0.5882352941176471,727.2671465241556
weighted3__hier__none__physical__ridge10__ridge100,hierarchy,none,physical,ridge10,ridge100,four_year,476,613.1872740057069,526.9919387586334,-431.7458175882833,601.4179484156527,593.4095423474107,797.5090944762896,0.6197478991596639,605.3005096936192
weighted3__hier__none__physical__ridge10__ridge1000,hierarchy,none,physical,ridge10,ridge1000,development,238,433.08330390524304,365.9369308734338,-234.5034184594612,472.1189006295783,428.24257741405467,492.81380174229963,0.6260504201680672,441.6320214635298
weighted3__hier__none__physical__ridge10__ridge1000,hierarchy,none,physical,ridge10,ridge1000,late,238,782.9861732486996,715.5940895158263,-708.0185139571124,748.8219397467137,777.5339184008803,869.7746536257027,0.5588235294117647,773.0820511612484
weighted3__hier__none__physical__ridge10__ridge1000,hierarchy,none,physical,ridge10,ridge1000,four_year,476,632.7039179664229,540.7655101946301,-471.26096620828673,625.9514972334969,602.8882479074675,869.7746536257027,0.592436974789916,623.5618952684525
weighted3__hier__none__physical__ridge10__xgb1,hierarchy,none,physical,ridge10,xgb1,development,238,424.11915639807205,343.07705057563214,-175.46343941966245,485.38675902338355,419.7523915241626,480.45649874565424,0.6428571428571429,438.34436583592253
weighted3__hier__none__physical__ridge10__xgb1,hierarchy,none,physical,ridge10,xgb1,late,238,813.8576329613267,736.9077462796129,-728.1200608326245,812.7532771074759,799.363978384305,952.2740068030772,0.5588235294117647,809.9581303536086
weighted3__hier__none__physical__ridge10__xgb1,hierarchy,none,physical,ridge10,xgb1,four_year,476,648.9380962592757,539.9923984276226,-451.7917501261434,669.390840721684,609.5581849542338,952.2740068030772,0.6008403361344538,644.2063045486173
weighted3__hier__none__physical__ridge10__xgb2,hierarchy,none,physical,ridge10,xgb2,development,238,425.4820469686213,347.802166025204,-183.85254708187094,483.57008605016404,421.36410604873504,480.41715361072323,0.6302521008403361,438.97457150903546
weighted3__hier__none__physical__ridge10__xgb2,hierarchy,none,physical,ridge10,xgb2,late,238,813.1083541645944,737.5341463817875,-728.8985060611789,807.7514221941095,799.7989750105636,946.3144867637815,0.5588235294117647,808.4417763834655
weighted3__hier__none__physical__ridge10__xgb2,hierarchy,none,physical,ridge10,xgb2,four_year,476,648.9145428732753,542.6681562034958,-456.3755265715249,665.696022287639,610.5815405296494,946.3144867637815,0.5945378151260504,643.5266621409597
weighted3__hier__none__physical__ridge10__zero,hierarchy,none,physical,ridge10,zero,development,238,424.603835909202,340.3796756218893,-171.75924472392407,486.6572375228184,420.48924987852797,479.4571072705122,0.6260504201680672,439.08853980493757
weighted3__hier__none__physical__ridge10__zero,hierarchy,none,physical,ridge10,zero,late,238,810.1409726277572,732.014172409048,-723.0689040929254,812.8076334482695,795.5027837377397,948.8120026247824,0.5588235294117647,807.1480906103809
weighted3__hier__none__physical__ridge10__zero,hierarchy,none,physical,ridge10,zero,four_year,476,646.7676603692614,536.1969240154687,-447.4140744084248,669.8848840752855,607.9960168081338,948.8120026247824,0.592436974789916,642.8540554054855
weighted3__hier__none__physical__xgb1__extra,hierarchy,none,physical,xgb1,extra,development,238,321.67541532871644,242.38993348273078,105.61919999963244,345.2573146335263,317.64277063368957,368.41818881075153,0.6008403361344538,326.5627289811622
weighted3__hier__none__physical__xgb1__extra,hierarchy,none,physical,xgb1,extra,late,238,383.175673622341,271.8260979141053,161.51985695524442,455.6340605012738,375.22112496859376,452.89160992419187,0.5798319327731093,399.3016331786374
weighted3__hier__none__physical__xgb1__extra,hierarchy,none,physical,xgb1,extra,four_year,476,353.7645189125367,257.10801569841806,133.5695284774384,404.23075736318737,346.4319478011417,452.89160992419187,0.5903361344537815,364.5479357473506
weighted3__hier__none__physical__xgb1__ridge100,hierarchy,none,physical,xgb1,ridge100,development,238,339.6151866359111,259.59895255505944,110.6482368750324,376.2898250458237,337.5917684232936,374.6089655967431,0.5840336134453782,348.27799168523484
weighted3__hier__none__physical__xgb1__ridge100,hierarchy,none,physical,xgb1,ridge100,late,238,427.8294208824192,317.81223061145784,252.73793248924525,512.2164075579308,427.5647382071416,442.6115988247129,0.6134453781512605,448.8599968824777
weighted3__hier__none__physical__xgb1__ridge100,hierarchy,none,physical,xgb1,ridge100,four_year,476,386.2489406887292,288.7055915832586,181.6930846821388,449.42167315593986,382.5782533152176,442.6115988247129,0.5987394957983193,401.12445196215396
weighted3__hier__none__physical__xgb1__ridge1000,hierarchy,none,physical,xgb1,ridge1000,development,238,319.9996383618514,240.88929134658,76.23478750360178,344.1092880203334,316.1441886592108,365.66812760518945,0.6050420168067226,325.06318835081174
weighted3__hier__none__physical__xgb1__ridge1000,hierarchy,none,physical,xgb1,ridge1000,late,238,383.3682844952345,275.3885439236483,195.53568547932625,455.0651225524138,380.3592078397239,428.29786205901473,0.6008403361344538,400.54022484565166
weighted3__hier__none__physical__xgb1__ridge1000,hierarchy,none,physical,xgb1,ridge1000,four_year,476,353.1083474718027,258.1389176351142,135.88523649146404,403.42004651820673,348.2516982494674,428.29786205901473,0.6029411764705882,364.4721099278199
weighted3__hier__none__physical__xgb1__xgb1,hierarchy,none,physical,xgb1,xgb1,development,238,334.11237727152786,252.84291663104474,137.6835816244261,363.7879489733762,331.0629241588986,376.1009180461833,0.5210084033613446,340.7689069188326
weighted3__hier__none__physical__xgb1__xgb1,hierarchy,none,physical,xgb1,xgb1,late,238,394.0884641229803,280.94193871328525,169.5648713578787,468.25565240170556,385.9397251143872,465.6657944608738,0.5294117647058824,410.5930764405134
weighted3__hier__none__physical__xgb1__xgb1,hierarchy,none,physical,xgb1,xgb1,four_year,476,365.33327127490134,266.89242767216496,153.6242264911524,419.2881037093723,358.5013246366429,465.6657944608738,0.5252100840336135,377.1139927239545
weighted3__hier__none__physical__xgb1__xgb2,hierarchy,none,physical,xgb1,xgb2,development,238,330.0222449194438,249.0537448596291,128.80224408403177,360.0685786348109,327.0575311670879,371.19428964070767,0.5756302521008403,336.7926499101966
weighted3__hier__none__physical__xgb1__xgb2,hierarchy,none,physical,xgb1,xgb2,late,238,391.0967989905487,277.5675086856704,168.64557521434875,466.00499899906504,383.0195296539737,462.0938370129537,0.5588235294117647,407.804531658534
weighted3__hier__none__physical__xgb1__xgb2,hierarchy,none,physical,xgb1,xgb2,four_year,476,361.8503753779475,263.31062677264975,148.72390964919026,416.41928414292465,355.0385304105308,462.0938370129537,0.5672268907563025,373.78964132733756
weighted3__hier__none__physical__xgb1__zero,hierarchy,none,physical,xgb1,zero,development,238,341.56138233929653,260.40133913999784,141.7872988788676,371.03367726201833,338.6297698887548,383.2846335725692,0.5084033613445378,348.1965529573415
weighted3__hier__none__physical__xgb1__zero,hierarchy,none,physical,xgb1,zero,late,238,401.09594918863456,288.7609469385625,175.8379118447061,474.5079045973016,392.86982466717063,473.6860440882643,0.5252100840336135,417.39240691043534
weighted3__hier__none__physical__xgb1__zero,hierarchy,none,physical,xgb1,zero,four_year,476,372.51989098641616,274.58114303928016,158.81260536178686,425.9247240932941,365.74979727796267,473.6860440882643,0.5168067226890757,384.1785758360223
weighted3__hier__scratch__encoder__extra__extra,hierarchy,scratch,encoder,extra,extra,development,238,342.5803224392753,266.98371839344793,181.52319517130707,360.4570929150082,342.35453489215365,354.79036061363183,0.6386554621848739,346.9930681714281
weighted3__hier__scratch__encoder__extra__extra,hierarchy,scratch,encoder,extra,extra,late,238,397.9782242160971,301.72381160480313,-9.314153889908214,475.3530970416466,397.9546866155206,402.2830062595423,0.5672268907563025,417.31605802234037
weighted3__hier__scratch__encoder__extra__extra,hierarchy,scratch,encoder,extra,extra,four_year,476,371.31384587219196,284.3537649991256,86.10452064069943,421.8352063897844,370.1546107538371,402.2830062595423,0.6029411764705882,383.65437722200136
weighted3__hier__scratch__encoder__extra__ridge100,hierarchy,scratch,encoder,extra,ridge100,development,238,388.7329799274419,303.77403322797204,199.80811935534254,428.63085266267984,384.23780574325156,443.18386855392765,0.6386554621848739,397.5836545652038
weighted3__hier__scratch__encoder__extra__ridge100,hierarchy,scratch,encoder,extra,ridge100,late,238,360.6999821069892,268.5050580506584,129.4746676322335,404.46754749513315,357.2529505332734,407.0003768712544,0.6512605042016807,370.78011556059624
weighted3__hier__scratch__encoder__extra__ridge100,hierarchy,scratch,encoder,extra,ridge100,four_year,476,374.97853723596717,286.13954563931526,164.64139349378803,416.7243722360523,370.7453781382625,443.18386855392765,0.6449579831932774,384.35670621156225
weighted3__hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,development,238,339.0433762766571,261.81488272971256,175.15133059388654,358.1943682453892,338.80571962267425,351.4980538460064,0.6386554621848739,343.77171010534437
weighted3__hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,late,238,356.25094890115344,263.7386731396898,52.670207593249835,414.3818161083767,355.00674495565113,384.7548479029902,0.6470588235294118,370.4726147165837
weighted3__hier__scratch__encoder__extra__ridge1000,hierarchy,scratch,encoder,extra,ridge1000,four_year,476,347.7536121955077,262.7767779347012,113.9107690935682,387.30833644784235,346.9062322891627,384.7548479029902,0.6428571428571429,357.4304482820051
weighted3__hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,development,238,369.18525729784164,292.7891132456232,212.34398940281116,388.4391571681675,367.6931200540222,400.85218625034236,0.5882352941176471,373.62569795446825
weighted3__hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,late,238,408.31790180155497,308.9516260968923,-0.671543378483516,489.6266198514385,408.30238290011437,411.86230561173045,0.5168067226890757,428.6412015886657
weighted3__hier__scratch__encoder__extra__xgb1,hierarchy,scratch,encoder,extra,xgb1,four_year,476,389.24366606131036,300.8703696712577,105.83622301216383,441.9384604719652,387.9977514770683,411.86230561173045,0.5525210084033614,402.1058860179135
weighted3__hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,development,238,360.2043119236523,283.97924021734866,202.8112759039166,381.64973686635426,358.8905351984688,389.62699682547503,0.6176470588235294,365.2372239780319
weighted3__hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,late,238,402.6439278547661,304.0009558300794,-1.9196593422958441,482.6445183718464,402.6415530665324,404.0244422467564,0.5504201680672269,422.64348178697776
weighted3__hier__scratch__encoder__extra__xgb2,hierarchy,scratch,encoder,extra,xgb2,four_year,476,382.01392577149977,293.99009802371404,100.44580828081038,435.0874927899841,380.7660441325006,404.0244422467564,0.5840336134453782,394.97034711637104
weighted3__hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,development,238,377.36204839314485,299.59111733468325,216.4160216692174,394.93344700133207,375.81230061166775,409.97705257089757,0.5882352941176471,381.3674610998224
weighted3__hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,late,238,413.2183532984386,312.56481147137987,5.423453208713695,495.14306956919995,413.21775667063474,413.9199494941118,0.48739495798319327,433.699383209178
weighted3__hier__scratch__encoder__extra__zero,hierarchy,scratch,encoder,extra,zero,four_year,476,395.69655234165447,306.07796440303156,110.91973743896554,447.8499117465379,394.5150286411512,413.9199494941118,0.5378151260504201,408.43951126774954
weighted3__hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,development,238,335.8617893325096,257.92073543336227,146.39726544810577,358.2175066956252,335.5585889999435,349.82655598904347,0.6008403361344538,341.374918590147
weighted3__hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,late,238,385.73959777466416,277.89371556367865,108.65523406113064,462.22361354819515,378.9214492040819,451.1265226022723,0.5630252100840336,403.15606457540133
weighted3__hier__scratch__encoder__ridge1000__extra,hierarchy,scratch,encoder,ridge1000,extra,four_year,476,361.66156750821256,267.9072254985204,127.52624975461819,413.50359794370684,357.24001910201264,451.1265226022723,0.5819327731092437,373.51668801553615
weighted3__hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,development,238,371.5970991599658,284.4525824703114,163.70213605156624,418.2957199970775,369.72416604006526,406.98601180862215,0.6470588235294118,382.8035210892686
weighted3__hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,late,238,420.0123409473733,318.3669022409661,254.00773050178825,484.25743894141283,417.5844153660257,462.6801201671158,0.6008403361344538,435.46663405054625
weighted3__hier__scratch__encoder__ridge1000__ridge100,hierarchy,scratch,encoder,ridge1000,ridge100,four_year,476,396.5443043672384,301.40974235563874,208.85493327667723,452.4801523481276,393.6542907030455,462.6801201671158,0.6239495798319328,409.8057629464125
weighted3__hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,development,238,329.3669687887337,252.25873294928408,139.83247431494598,352.111433635782,329.20159415588967,339.637615155274,0.634453781512605,335.0117413422847
weighted3__hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,late,238,381.3850824208442,273.5827974331161,174.09315322090032,449.7888730428879,375.9419034072522,440.1467813814868,0.5798319327731093,397.1252353229571
weighted3__hier__scratch__encoder__ridge1000__ridge1000,hierarchy,scratch,encoder,ridge1000,ridge1000,four_year,476,356.3265224637599,262.92076519120013,156.96281376792314,403.9136615727653,352.57174878157093,440.1467813814868,0.6071428571428571,367.284613820464
weighted3__hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,development,238,356.27144914214256,278.5583498434142,176.6958349554032,382.11926325769736,356.2647937509373,358.44245475403454,0.5672268907563025,362.73173882322993
weighted3__hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,late,238,396.4695733285242,286.0071859243643,117.25254408315641,475.6291182724083,389.59413122835684,463.1096771198472,0.5714285714285714,414.5405990394534
weighted3__hier__scratch__encoder__ridge1000__xgb1,hierarchy,scratch,encoder,ridge1000,xgb1,four_year,476,376.90679753033396,282.2827678838893,146.97418951927983,431.41522313265324,372.9294624896471,463.1096771198472,0.569327731092437,389.5395701707421
weighted3__hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,development,238,348.845515699018,270.55468900116927,167.31451147195878,376.05666375202276,348.8389555831053,350.9783225460441,0.5714285714285714,355.64666268329097
weighted3__hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,late,238,392.3968010657577,281.7752398742917,116.19548817803874,471.4817032964577,385.34191053084885,459.41526252112305,0.5714285714285714,410.40430398970545
weighted3__hier__scratch__encoder__ridge1000__xgb2,hierarchy,scratch,encoder,ridge1000,xgb2,four_year,476,371.26031521693346,276.1649644377305,141.75499982499875,426.44672052651015,367.0904330569771,459.41526252112305,0.5714285714285714,384.01444600433854
weighted3__hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,development,238,363.8219863962055,285.62293084797255,180.71729833463363,388.1139400643702,363.8144613948581,366.15443260196,0.5672268907563025,369.8930935629098
weighted3__hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,late,238,402.60598801934583,292.956991931759,123.39160278976803,481.5266944515677,395.576235373211,470.4830014026669,0.5378151260504201,420.5787264658676
weighted3__hier__scratch__encoder__ridge1000__zero,hierarchy,scratch,encoder,ridge1000,zero,four_year,476,383.7043258645349,289.2899613898657,152.05445056220083,437.32161388487475,379.6953483840345,470.4830014026669,0.5525210084033614,396.1064034994948
weighted3__hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,development,238,404.8140847904342,301.56700285773223,53.425735207517306,480.54966707315026,404.4318431675794,422.0195512840826,0.6470588235294118,423.6524199553995
weighted3__hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,late,238,357.45241247162227,282.44263063358363,-54.97600642542246,400.1971289116153,357.3391436079281,366.3371226774383,0.6470588235294118,368.110274365697
weighted3__hier__scratch__encoder__ridge100__extra,hierarchy,scratch,encoder,ridge100,extra,four_year,476,381.868217076585,292.00481674565793,-0.7751356089525611,442.2022865800309,380.88549338775374,422.0195512840826,0.6470588235294118,396.70605353023865
weighted3__hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,development,238,445.10967139211795,331.63690049205036,71.59437485724655,540.1678889045211,443.65097970631757,479.6569204998008,0.6428571428571429,468.50955284876864
weighted3__hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,late,238,346.6090616806524,260.8408254980677,85.95848389667833,387.9906786033921,346.37425549285143,359.13030389802714,0.6932773109243697,356.8957643643871
weighted3__hier__scratch__encoder__ridge100__ridge100,hierarchy,scratch,encoder,ridge100,ridge100,four_year,476,398.9113066873021,296.23886299505904,78.77642937696244,470.275512272693,395.0126175995845,479.6569204998008,0.6680672268907563,415.7776858117204
weighted3__hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,development,238,393.7013430129987,293.7053815945869,46.406672761261845,464.93563727114434,393.5922922595082,402.85808764602433,0.6470588235294118,411.48265388916246
weighted3__hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,late,238,336.3491461383574,257.52665073216264,8.964757456344289,371.23574273247965,335.4057090694525,360.58026828346635,0.6638655462184874,344.83493601966177
weighted3__hier__scratch__encoder__ridge100__ridge1000,hierarchy,scratch,encoder,ridge100,ridge1000,four_year,476,366.14989799141074,275.6160161633748,27.685715108803073,420.7024622502588,364.4990006644804,402.85808764602433,0.6554621848739496,379.37531472439014
weighted3__hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,development,238,418.9470080757477,312.13466740771736,83.37720003620605,498.0480441880757,418.94676715109216,419.3960657924662,0.6134453781512605,438.7222068726658
weighted3__hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,late,238,362.8685626137664,283.7964101521165,-46.899286327146,411.88341093770276,362.8036661701291,369.66613998752564,0.6260504201680672,375.1060505838411
weighted3__hier__scratch__encoder__ridge100__xgb1,hierarchy,scratch,encoder,ridge100,xgb1,four_year,476,391.91210067373623,297.965538779917,18.238956854530024,457.0009838748949,390.87521666061065,419.3960657924662,0.6197478991596639,407.92510047074455
weighted3__hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,development,238,414.0595447910087,306.7849637262787,74.1258078266051,493.60078195719336,414.05884524509116,414.8199673371228,0.634453781512605,433.94467919607547
weighted3__hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,late,238,360.5832268193964,283.2783577609203,-47.7716414469845,407.6038583288005,360.4455429651872,370.4091778450737,0.6260504201680672,372.30396373319513
weighted3__hier__scratch__encoder__ridge100__xgb2,hierarchy,scratch,encoder,ridge100,xgb2,four_year,476,388.243203479485,295.0316607435995,13.177083189810295,452.649222507494,387.2521941051392,414.8199673371228,0.6302521008403361,404.09695589290084
weighted3__hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,development,238,423.252472024508,318.0052037245905,87.25053591144663,500.53587427396593,423.2522477715397,423.68794399152046,0.5882352941176471,442.5732665236304
weighted3__hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,late,238,365.6269970263464,284.08189081687306,-41.039288293502366,417.0267851553189,365.53762825203546,373.6211476823739,0.6260504201680672,378.4546018650118
weighted3__hier__scratch__encoder__ridge100__zero,hierarchy,scratch,encoder,ridge100,zero,four_year,476,395.490680060454,301.0435472707317,23.105623808972155,460.6774907525784,394.3949380117876,423.68794399152046,0.6071428571428571,411.51344722131853
weighted3__hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,development,238,489.97786183060526,388.04790899879526,-204.74246423376601,575.4279383507675,485.9214719671505,548.8391019715418,0.5882352941176471,510.32628349478216
weighted3__hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,late,238,423.45385466418685,360.63041197632504,-211.69436882177226,395.9619061900582,422.97705102675025,443.066384880122,0.6554621848739496,416.4616666362955
weighted3__hier__scratch__encoder__ridge10__extra,hierarchy,scratch,encoder,ridge10,extra,four_year,476,457.92546998067814,374.3391604875601,-208.2184165277692,493.9145388568144,454.4492614969504,548.8391019715418,0.6218487394957983,466.0536850787803
weighted3__hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,development,238,504.9375834249658,405.0694628012295,-188.37267605498744,596.9736588754649,502.6452486627444,550.7047654290637,0.634453781512605,527.3735185970353
weighted3__hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,late,238,393.7062112069896,320.4734624899655,-73.59822058577774,388.7006485447501,392.98358171604025,416.82651032380596,0.6932773109243697,392.27416316869244
weighted3__hier__scratch__encoder__ridge10__ridge100,hierarchy,scratch,encoder,ridge10,ridge100,four_year,476,452.7507834880062,362.7714626455975,-130.98544832038257,503.719040522725,447.8144151893923,550.7047654290637,0.6638655462184874,464.25875567203246
weighted3__hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,development,238,481.679645320083,387.74080066366895,-211.66372538635738,558.6222811202559,478.49726268550614,533.7751996781142,0.5966386554621849,500.119708611482
weighted3__hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,late,238,403.98619272981836,337.5166464474542,-148.1985157450198,375.5738452585312,401.74293630029194,444.2571345069322,0.6596638655462185,396.322291754615
weighted3__hier__scratch__encoder__ridge10__ridge1000,hierarchy,scratch,encoder,ridge10,ridge1000,four_year,476,444.5335333987836,362.6287235555616,-179.9311205656886,475.98033898800765,440.12009949289904,533.7751996781142,0.6281512605042017,451.2918763196185
weighted3__hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,development,238,483.54810084944245,376.0778560358741,-176.84375711842114,574.6240565172825,479.39319523698305,542.6461018546116,0.6092436974789915,505.2783633632876
weighted3__hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,late,238,421.68895277599955,357.0886549324897,-204.35492079906692,402.48550689177597,421.4345961248854,436.078846954955,0.6512605042016807,416.8245021421651
weighted3__hier__scratch__encoder__ridge10__xgb1,hierarchy,scratch,encoder,ridge10,xgb1,four_year,476,453.6740783472325,366.58325548418196,-190.59933895874403,496.0783151813365,450.4138956809342,542.6461018546116,0.6302521008403361,463.46009188918396
weighted3__hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,development,238,484.49081695424974,379.9889468349057,-185.47111876441,573.0406635657093,480.9388137580208,539.4982633287277,0.6092436974789915,505.7402778080574
weighted3__hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,late,238,422.5839325806805,358.51972611306536,-204.89072614711841,400.24511065697664,422.13887380953224,441.5283372929022,0.6470588235294118,416.88796240696746
weighted3__hier__scratch__encoder__ridge10__xgb2,hierarchy,scratch,encoder,ridge10,xgb2,four_year,476,454.592417330266,369.25433647398546,-195.1809224557642,494.2528455682597,451.53884378377654,539.4982633287277,0.6281512605042017,463.7441310031421
