correction_candidate,gamma,development_rmse,development_mae,development_bias,development_equal_state_rmse,development_mean_year_rmse,development_max_year_rmse,development_direction_accuracy,selection_score
d1_future_ensemble_minus_no_future,-2.0,259.6534511455492,191.34485474451466,-18.073290439045785,270.81130693105683,258.61600966012224,281.8038133351079,0.7899159663865546,262.18355472056936
d1_broad_minus_base,-1.75,259.8282321172801,190.1503954744515,-12.25653027703417,270.5346153931438,258.5666805238569,284.1397508922139,0.7857142857142857,262.1894400378902
d1_broad_minus_no_future,-2.0,259.6338925104922,190.44982656397536,-19.475090215352758,270.9599480966528,258.6048014406264,281.6984112061881,0.7773109243697479,262.20813363956586
d2_effect_minus_no_future,-0.75,259.4516283041326,191.00614510811639,-12.910089432858975,271.4884437563341,258.4925813006694,280.7800854718992,0.7857142857142857,262.22107041631716
d1_full_minus_no_future,-1.75,259.8258522072687,191.93261439455244,-17.01874016930712,270.43657855861335,258.7996117687583,281.8698181738479,0.7899159663865546,262.2219736854773
d1_future_ensemble_minus_no_future,4.75,260.0935034854323,188.69440040028172,16.652913623664606,269.70672627363746,259.0267480565143,282.55915861288673,0.7815126050420168,262.2301203252541
d2_effect_minus_base,-0.75,259.45988974996567,190.4339283163641,-15.68039691765404,271.8585533697605,258.33926386845013,282.4278323807473,0.7857142857142857,262.2793991845355
d2_full_minus_base,-0.75,259.63550147995136,189.14927876281362,-6.503928613428666,271.32783374536444,258.58342732651613,281.93304704115286,0.7815126050420168,262.2955660079458
d2_future_ensemble_minus_no_future,5.0,260.8595129217768,188.70794219550908,16.062061003777426,268.03632301798683,259.46102043008665,286.4362750009852,0.819327731092437,262.30409232290674
d2_future_ensemble_minus_base,3.5,259.97088812024356,188.94392569006382,21.83633086110393,270.10721613912983,259.24122291669244,278.70531834098597,0.7689075630252101,262.3225538240773
d2_no_future_minus_base,-1.5,259.7851572055771,188.81696169338255,-13.324659760425426,271.31727015726335,258.4115930335465,285.09073264094684,0.7815126050420168,262.324794400491
d1_full_minus_base,3.75,259.51908625680295,188.78095770406156,-0.3322245375111857,271.5552892806605,258.77197475180685,278.4499120069197,0.7773109243697479,262.34135913651835
d1_broad_minus_no_future,4.0,259.6883534378115,189.03455405759573,15.598046058199634,270.9410152121465,259.10512685769623,276.499785442987,0.7647058823529411,262.3557122363664
d2_future_ensemble_minus_no_future,-0.75,259.61382302284903,190.25964520426712,-11.360960660027212,271.7199634668983,258.66026009091706,280.8910260300005,0.7815126050420168,262.40196740087833
d1_future_ensemble_minus_base,4.0,259.7497376434084,190.27483408702932,-0.3648203749946788,271.02728730904096,259.1372672873498,276.96429476430524,0.7689075630252101,262.4160074708019
d2_full_minus_no_future,-0.75,259.79851056809224,189.62184393926293,-3.7336211286335983,271.30530292007404,258.91207598607366,280.3550935437954,0.7815126050420168,262.45360001058305
d2_broad_minus_base,-0.5,259.6115838666226,189.54419021267248,-16.067667532534514,272.17891915687005,258.47927282875605,282.69992508367926,0.7857142857142857,262.47033992971785
d1_no_future_minus_base,2.0,260.0566811083085,191.53794869376958,-14.363678231125474,271.001503899518,259.1789198092484,280.5275711853816,0.7899159663865546,262.57344648134585
d2_broad_minus_no_future,2.75,260.66318478379765,188.8030300089333,27.618086177595167,269.64821122709014,259.50749318195244,284.0259940343932,0.7899159663865546,262.62051849415946
d1_full_minus_no_future,3.25,260.3826205883195,189.09977790458993,9.366103769183807,270.60291291872176,259.1437318063875,284.5137016506706,0.7815126050420168,262.62797147543705
d1_broad_minus_base,2.0,260.08504380423807,191.40469951040828,-2.672632806608013,271.00298166053466,259.34916673334794,278.900118765679,0.7773109243697479,262.63055900058964
d2_full_minus_no_future,3.25,259.93884468414353,190.59282972981373,-25.335880660375977,272.28880611887735,258.6441881035004,284.55532347052736,0.8025210084033614,262.7026708976662
d2_future_ensemble_minus_base,-0.75,259.8795138587455,189.96350043095035,-14.131268144822277,272.32293853279566,258.7446704004233,283.00486955117617,0.7815126050420168,262.7066591626775
d1_future_ensemble_minus_no_future,5.0,260.61897648338555,189.0102492610357,17.939069329690923,270.0831316960372,259.53022887176803,283.32752294095076,0.7815126050420168,262.7128283836441
d1_effect_minus_no_future,3.75,261.02433156198816,191.02852801442742,8.383618855510088,269.0534991644556,259.7620701678887,285.40127002817275,0.7899159663865546,262.71605811408017
d1_effect_minus_no_future,-1.75,260.1408453771959,192.40098123785413,-15.328954492463142,271.48949649190405,259.09750141113943,282.3729003565227,0.7899159663865546,262.7171721643588
d1_full_minus_base,4.0,259.91033310584123,189.11659445532396,0.1645634793770882,271.99533176703557,259.168019159649,278.79756576809444,0.7773109243697479,262.7460042845918
d2_effect_minus_no_future,3.5,261.67453528725713,187.51427047950986,16.137496871941877,267.39371705560126,260.3280048984207,286.84012068365786,0.7815126050420168,262.76769813213406
d1_future_ensemble_minus_base,4.25,260.1625384515156,190.78044911334152,0.098881150995368,271.4375238010614,259.5638888025171,277.20288092936187,0.7689075630252101,262.83162237665243
d1_full_minus_no_future,-2.0,260.491034837463,192.84605888434268,-18.337982366231667,270.9519617794595,259.4372318944942,282.844537113481,0.7941176470588235,262.84281583722
d1_broad_minus_no_future,4.25,260.2056311624058,189.54070113770462,17.059426736264317,271.47207683641045,259.6477760474255,276.67724703897164,0.7605042016806722,262.88277880216185
d2_no_future_minus_base,1.75,260.4690222777103,192.08625814436905,-1.3199939929801427,271.1026753562752,259.7703827993049,278.83500413330813,0.773109243697479,262.9527756777502
d2_full_minus_base,4.75,260.0658394509197,195.55659157912922,-15.891447247743963,272.3829331901339,259.33293598796126,278.8436807501561,0.7605042016806722,262.96188701998364
d1_broad_minus_base,-2.0,260.64812108746776,191.02388944547633,-12.89545677506258,271.2251249449747,259.32719041606526,285.53503918961206,0.7857142857142857,262.9621393839939
d1_full_minus_base,4.25,260.32894713759833,189.54771369326545,0.661351496265362,272.4619522993281,259.5905465198773,279.1841392297882,0.7773109243697479,263.17759827360055
d1_no_future_minus_base,2.25,260.72021312995173,192.33018878850743,-15.186132411161749,271.56063133053016,259.83600058833366,281.2901920852626,0.7815126050420168,263.20926454469185
d1_future_ensemble_minus_base,4.5,260.6030754293528,191.31139768971516,0.5625826769853594,271.8747785568263,260.0175833476494,277.4766575867129,0.7689075630252101,263.27462819079534
d2_no_future_minus_base,-1.75,260.7598611667843,189.50146914119807,-14.248095588690449,272.3273387794502,259.28806731788546,286.95399116431275,0.7899159663865546,263.28378210772604
d1_full_minus_no_future,3.5,261.10185449900655,189.59582924006924,10.685345966108352,271.1345761711456,259.81106336676294,285.74154302010237,0.7773109243697479,263.28733713398043
d2_effect_minus_base,3.75,261.35204961297194,188.7427477743252,31.697715843258432,269.6463840508478,260.8095945723494,277.6396039576134,0.7563025210084033,263.2900194622853
d2_broad_minus_base,1.75,260.98691005221895,191.00586789097983,21.208634805111974,271.03840489034565,260.1600575901524,280.91846921757764,0.7605042016806722,263.293070646234
d2_effect_minus_no_future,-1.0,260.53320560411476,192.42676333366214,-14.618770980200201,272.81171445527224,259.5578989272393,282.08007304149737,0.7857142857142857,263.35900614768525
d2_full_minus_base,-1.0,260.69605145070994,189.8987053120554,-6.077223220959788,272.5842203509928,259.599135784967,283.48888131918045,0.7857142857142857,263.3938647593449
d1_effect_minus_no_future,4.0,261.8065426869647,191.70254763019707,9.46146309859978,269.4909448333669,260.49220923000865,286.69287189664493,0.7857142857142857,263.39905985932626
d1_effect_minus_no_future,-2.0,260.8454814156996,193.38317645091556,-16.406798735552833,272.1430436591067,259.7729859860686,283.40264799951944,0.7899159663865546,263.40174811914363
d2_effect_minus_base,-1.0,260.520123973165,191.51142483636005,-18.312514293260293,273.3502446619871,259.3281466297208,284.2208636487066,0.7857142857142857,263.4296598095095
d1_broad_minus_no_future,4.5,260.76295779174103,190.0475466500552,18.520807414329,272.0445218359217,260.230485968685,276.8862455970944,0.7605042016806722,263.4502308470222
d1_broad_minus_base,2.25,260.9382407249207,192.58425117448172,-2.0337063085796,271.75453029673463,260.2158385947969,279.61900372379904,0.7773109243697479,263.4617125853432
d2_future_ensemble_minus_no_future,-1.0,260.6633648548933,191.31367285386054,-12.55326594975784,273.0780235353176,259.6989278127405,282.10108552998304,0.7773109243697479,263.5259202644612
d2_broad_minus_no_future,-0.75,260.58013373597794,190.84761980126385,-17.43917141858906,273.5167709651086,259.53456302529025,282.8544406650162,0.7815126050420168,263.5529003655887
d2_future_ensemble_minus_base,3.75,261.20761604992526,189.95666734546532,23.952071979099582,271.5660921525148,260.4531718244559,280.2916185647031,0.773109243697479,263.6086240192053
d1_full_minus_base,4.5,260.774796556932,190.0018054622436,1.1581395131536358,272.9550145709142,260.0394359490607,279.6094709670072,0.7773109243697479,263.63601090845975
d2_full_minus_no_future,-1.0,261.01225556773613,190.51715946002844,-2.3834799078996975,272.660603811804,260.1390680741454,281.4712695093548,0.7815126050420168,263.70604575535543
d1_future_ensemble_minus_base,4.75,261.07120816919144,191.87685912278766,1.026284202975429,272.33892143854877,260.4982248243306,277.7855206884565,0.7689075630252101,263.7448906503156
d1_no_future_minus_base,2.5,261.4449262276354,193.18085039918765,-16.00858659119802,272.16576256372736,260.55131241195517,282.1490680958556,0.7773109243697479,263.90173185773835
d2_effect_minus_no_future,3.75,263.0061792558179,188.67236092974542,17.846178419283106,268.25372186139543,261.5937645397159,288.81421054420184,0.7773109243697479,263.9649612281868
d2_full_minus_no_future,3.5,261.1693924432501,191.88981600981256,-26.686021881109877,273.76131891529946,259.8381987584261,286.17376435237264,0.7983193277310925,263.9845756400564
d1_full_minus_no_future,3.75,261.8846872411268,190.11904980475748,12.0045881630329,271.7148918061952,260.5373709958904,287.06787656839225,0.7773109243697479,264.0054093210848
d2_no_future_minus_base,2.0,261.5458369114245,193.46540058809578,-0.3965581647151209,272.0806335944682,260.8613231858365,279.7715022286693,0.773109243697479,264.0084076507884
d2_future_ensemble_minus_base,-1.0,261.1059734844446,190.84111026239097,-16.247009262817926,274.02812641086325,259.8893320647084,285.06599721756777,0.7815126050420168,264.0323513611152
d1_broad_minus_no_future,4.75,261.36007712398583,190.62100349194833,19.982188092393685,272.6580895579162,260.85293596293377,277.12670976538647,0.7605042016806722,264.0577949422054
d2_full_minus_base,5.0,261.1635694886691,196.59186495851475,-16.31815264021284,273.72975328491924,260.41818261661143,280.1356923661747,0.7605042016806722,264.1187687197172
d1_full_minus_base,4.75,261.247741922884,190.51627490263894,1.6549275300419097,273.4743755619522,260.5145580824526,280.07338439975103,0.773109243697479,264.1211043725432
d1_effect_minus_no_future,4.25,262.65066550112334,192.4250807733466,10.53930734168947,269.9752644805435,261.2799534583114,288.0784237319228,0.7773109243697479,264.13913723527537
d1_future_ensemble_minus_base,5.0,261.56678850456024,192.45635910860304,1.4899857289654739,272.82981521860444,261.00567931839265,278.12935334395536,0.7647058823529411,264.24226788652936
d2_broad_minus_no_future,3.0,262.28838760494517,190.12211910819016,30.83646172017976,271.4058153681871,261.0608372372773,286.40718871779177,0.7857142857142857,264.2608569538387
d2_no_future_minus_base,-2.0,261.8768311017322,190.30513801845322,-15.171531416955471,273.4747962090607,260.2991349141815,289.0016614722028,0.7899159663865546,264.3818983316766
d1_broad_minus_base,2.5,261.8926406035132,193.94663304618686,-1.3947798105511897,272.59366892622444,261.1814112398275,280.4693770489284,0.7563025210084033,264.39009034326955
d2_effect_minus_base,4.0,262.61319452197057,189.8097935338439,34.329833218864685,270.9046983360463,262.071538039155,278.92973743369686,0.7478991596638656,264.5506563547856
d2_broad_minus_base,-0.75,261.5271791991628,190.74998346933344,-20.209478903384124,274.922230810407,260.2626221252834,285.9498365391308,0.7857142857142857,264.55980283350397
d2_full_minus_base,-1.25,261.8456391001351,190.73782684428554,-5.6505178284909094,273.94746104080383,260.7009244112488,285.1583716794844,0.7899159663865546,264.58491591308075
d2_effect_minus_no_future,-1.25,261.74417981138896,194.03825382231727,-16.32745252754143,274.24823505247105,260.7485010270302,283.5571589729397,0.7857142857142857,264.62127392556977
d1_full_minus_base,5.0,261.7476363584972,191.04203405464264,2.151715546930182,274.0198857373975,261.015775285615,280.5756881512027,0.773109243697479,264.63273343500174
d1_no_future_minus_base,2.75,262.23031315240286,194.11020309017815,-16.831040771234292,272.8165914778237,261.3243449090146,283.1033231651594,0.7815126050420168,264.650390672911
d2_effect_minus_base,-1.25,261.69797508654733,192.68186952743173,-20.944631668866542,274.97680441475217,260.42978894299296,286.1621653491335,0.7857142857142857,264.70063588270995
d1_broad_minus_no_future,5.0,261.9967170834425,191.2015712125058,21.443568770458366,273.31250304950555,261.5147906043939,277.3985577155493,0.7563025210084033,264.7051819551961
d2_future_ensemble_minus_no_future,-1.25,261.8001068146191,192.4556933170486,-13.745571239488468,274.5285543597624,260.8224776741446,283.4262620490296,0.7773109243697479,264.73781141578627
d1_full_minus_no_future,4.0,262.73055031748396,190.65597975071,13.323830359957446,272.343548815341,261.3219597289139,288.49134385089747,0.7773109243697479,264.7816522948057
d1_effect_minus_no_future,4.5,263.5561051291117,193.22161464966973,11.617151584779164,270.506206333817,262.12460270798624,289.5565768623873,0.773109243697479,264.93575482500665
d2_future_ensemble_minus_base,4.0,262.57433531469997,191.14107732805468,26.067813097095236,273.19230551567847,261.7898559368549,282.07169250352825,0.7689075630252101,265.03270802048337
d2_full_minus_no_future,-1.25,262.36317143942097,191.68977594518464,-1.0333386871657986,274.17459263763885,261.501788112934,282.74439956937204,0.7773109243697479,265.1006809073537
d2_no_future_minus_base,2.25,262.763639466839,195.0470398394557,0.526877663549901,273.196354519577,262.0889387467369,280.9069729816959,0.773109243697479,265.20314304999795
d2_effect_minus_no_future,4.0,264.463605975899,190.01187614277933,19.55485996662433,269.2328455050618,262.98002711056034,290.9533041210304,0.7689075630252101,265.285021141855
d2_broad_minus_no_future,-1.0,262.1940583059581,192.24133192241516,-20.657546961173647,275.7944228586045,261.094768007654,285.0790614093253,0.773109243697479,265.31932686954366
d2_full_minus_no_future,3.75,262.5368637556661,193.37761324368628,-28.036163101843776,275.390614272488,261.16812266548993,287.9415522934774,0.7857142857142857,265.40811611232755
d1_broad_minus_base,2.75,262.94714145555037,195.33662146977355,-0.7558533125227791,273.5195913906054,262.24484642014073,281.4500469065194,0.7563025210084033,265.4146801804617
d1_no_future_minus_base,3.0,263.0758304976497,195.14207798420114,-17.653494951270567,273.5127918574992,262.15454346134896,284.1519963729883,0.7773109243697479,265.4547490785369
d2_future_ensemble_minus_base,-1.25,262.4625762391192,191.75546353511865,-18.362750380813576,275.8961842193279,261.1560984556827,287.31133054184914,0.7815126050420168,265.49435878831224
d2_broad_minus_base,2.0,263.19492339084053,193.09662159396512,25.350446175961583,273.54160332714093,262.3170317590733,283.79591785262454,0.7689075630252101,265.56212046697385
d1_full_minus_no_future,4.25,263.6388370461681,191.3549003890376,14.643072556881991,273.0202132658896,262.16409629861755,290.0105145779068,0.7773109243697479,265.61549591421084
d1_effect_minus_no_future,4.75,264.5222319232063,194.0446176893103,12.694995827868853,271.0834964517451,263.0254231316751,291.1259207791865,0.773109243697479,265.7883458574582
d2_full_minus_base,-1.5,263.0830972336436,191.6436767489071,-5.223812436022031,275.4159691157808,261.88760338812585,286.9395342851743,0.7941176470588235,265.86744174279846
d2_effect_minus_base,4.25,263.9891675820134,190.98260722744783,36.96195059447093,272.3015648546708,263.44566711132137,280.37673562205663,0.7478991596638656,265.93139178250476
d2_effect_minus_no_future,-1.5,263.082764083868,195.92713510776693,-18.036134074882657,275.79623592309486,262.0625947817772,285.2085917196969,0.7857142857142857,266.006089718152
d2_future_ensemble_minus_no_future,-1.5,263.02291831046097,193.6472205886494,-14.93787652921912,276.0700983612118,262.029790461678,284.86494903700896,0.773109243697479,266.0364313609529
d2_effect_minus_base,-1.5,262.991862796707,193.96458417971076,-23.57674904447279,276.73585450468994,261.6425637977549,288.24874177618165,0.7815126050420168,266.09053597396473
d2_broad_minus_no_future,3.25,264.1174145629721,191.591142116987,34.054837262764345,273.4207051022294,262.8084371069363,289.07122562678694,0.773109243697479,266.11599283377745
d1_no_future_minus_base,3.25,263.9809004800087,196.23406766169447,-18.47594913130684,274.25401817332255,263.0413115946948,285.29404654523375,0.7773109243697479,266.31428268200864
d1_full_minus_no_future,4.5,264.60890460860674,192.1450568977318,15.962314753806538,273.7445291517361,263.0630123981165,291.6238930952371,0.773109243697479,266.5063376917665
d1_broad_minus_base,3.0,264.1005442340275,196.73241876650596,-0.11692681449436854,274.53141959395094,263.4050052573374,282.559656653058,0.7563025210084033,266.5343783298358
d2_no_future_minus_base,2.5,264.1204797564755,196.89658513715904,1.4503134918149228,274.4481579865082,263.4514269537732,282.2390149525413,0.7647058823529411,266.5351361133081
d2_future_ensemble_minus_base,4.25,264.06902756749446,192.48801277453296,28.183554215090883,274.98288741007406,263.24914590397424,284.04189707524176,0.7647058823529411,266.5925221122593
d2_full_minus_no_future,-1.5,263.84915123414834,193.0930908123809,0.31680253356810056,275.84465650714736,262.9981498611244,284.1723742059753,0.7773109243697479,266.6352772091421
d1_effect_minus_no_future,5.0,265.54838350214925,194.9613540852436,13.772840070958544,271.70683940878007,263.9816502110234,292.7849891228474,0.7605042016806722,266.6963141560255
d2_effect_minus_no_future,4.25,266.04474829415125,191.3972883188955,21.263541513965556,270.3297936587746,264.48468087454063,293.25379065553136,0.7689075630252101,266.7259927804044
d2_full_minus_no_future,4.0,264.03913122903145,194.91902006924482,-29.386304322577676,277.17392738684043,262.6318973756289,289.85595477085997,0.7857142857142857,266.9710218051331
d2_broad_minus_base,-1.0,263.8376879602867,192.10262094680579,-24.351290274233733,278.1537489100303,262.4166447817201,289.7631277317109,0.7815126050420168,267.06144240308095
d2_future_ensemble_minus_base,-1.5,263.94731545121994,192.79532845153514,-20.478491498809248,277.9238277995406,262.5427181002425,289.7365870129666,0.7815126050420168,267.0902942005557
d1_no_future_minus_base,3.5,264.9449127925118,197.33676007432047,-19.29840331134311,275.0399063939013,263.984013502525,286.5283571330321,0.773109243697479,267.22843637036243
d2_full_minus_base,-1.75,264.4071921201407,192.76407426825523,-4.7971070435531535,276.9880702922138,263.15792237724736,288.8303031579159,0.7941176470588235,267.24009422743563
d2_broad_minus_no_future,-1.25,264.0120269159974,193.74327078144586,-23.875922503758236,278.31728283717956,262.8502853813638,287.59049215553875,0.7773109243697479,267.29790551263454
d2_future_ensemble_minus_no_future,-1.75,264.33060485439734,194.94083206267825,-16.130181818949755,277.70113987681054,263.3196817545053,286.41543598331475,0.7689075630252101,267.42050783502765
d2_effect_minus_base,4.5,265.4781833366563,192.21324092303422,39.59406797007718,273.83486329715606,264.9302427818204,281.97818363392776,0.7478991596638656,267.4303681880723
d1_full_minus_no_future,4.75,265.6400761697306,192.9665366726914,17.281556950731087,274.51611928554524,264.0179079723674,293.32992491687025,0.7647058823529411,267.45354489934346
d2_effect_minus_no_future,-1.75,264.5470213420862,197.841598520057,-19.744815622223886,277.45385112461673,263.498232055834,287.03136198833687,0.7857142857142857,267.5115314661558
d2_effect_minus_base,-1.75,264.4000835734394,195.49253513723585,-26.208866420079037,278.6248855785218,262.96473962129403,290.4774623063859,0.7899159663865546,267.5974480866737
d1_broad_minus_base,3.25,265.3515592520116,198.1289597703289,0.521999683534042,275.6282074607361,264.6606544065516,283.7966938758274,0.7605042016806722,267.74799509282775
d2_no_future_minus_base,2.75,265.6142270445862,198.92104511806798,2.3737493200799444,275.83419127325413,264.94678252645446,283.76485993549505,0.7647058823529411,268.00235697222024
d2_broad_minus_no_future,3.5,266.1460634890416,193.21228370079072,37.27321280534893,275.68723928894303,264.74586750108915,292.01036367851253,0.7647058823529411,268.1813084420288
d1_no_future_minus_base,3.75,265.9672265171301,198.50630574013826,-20.120857491379383,275.8700748260716,264.98197667757944,287.85374130685875,0.773109243697479,268.1966261344778
d2_broad_minus_base,2.25,265.7904011153146,195.36848583774724,29.492257546811192,276.54042499176813,264.84437121224295,287.249646533726,0.7647058823529411,268.24139960866006
d2_future_ensemble_minus_base,4.5,265.68953300034644,193.85948621758303,30.299295333086537,276.93464957136945,264.82875658969095,286.1983056981867,0.7605042016806722,268.28561804043835
d2_effect_minus_no_future,4.5,267.74741446765023,192.92014002075302,22.97222306130678,271.54313840533763,266.1055035837779,295.7119035090586,0.7647058823529411,268.28586773110396
d2_full_minus_no_future,-1.75,265.4679268654609,194.80701612510111,1.6669437543019996,277.66797924429505,264.6259088207736,285.752872043758,0.7815126050420168,268.3074354489976
d1_full_minus_no_future,5.0,266.7316430552188,193.87313069051694,18.600799147655632,275.33458622741495,265.0279545099362,295.1270032526432,0.7605042016806722,268.4564567119472
d2_full_minus_no_future,4.25,265.6739082366538,196.56205836409225,-30.736445543311575,279.10830606638336,264.2273026712206,291.91408725934343,0.7857142857142857,268.6708563027279
d2_full_minus_base,-2.0,265.81662908890553,193.9788297272473,-4.3704016510842765,278.66201128134026,264.5105764750064,290.828540549922,0.7941176470588235,268.70146148353945
d2_future_ensemble_minus_base,-1.75,265.5580418905639,193.9418709223173,-22.59423261680491,280.1075915432105,264.04681966485737,292.33728868933264,0.7815126050420168,268.8176237472989
d2_future_ensemble_minus_no_future,-2.0,265.72191337292145,196.5284185234584,-17.322487108680388,279.42011165625354,264.6909075650447,288.0759176988748,0.7689075630252101,268.8887114917853
d2_effect_minus_base,4.75,267.0783510850237,193.61333653104998,42.226185345683426,275.5023157517068,266.5234106842171,283.73146622653,0.7394957983193278,269.04560715149285
d1_broad_minus_base,3.5,266.69881289188027,199.65097201821163,1.1609261815624525,276.80894509702847,266.0104726128612,285.1595002179484,0.7605042016806722,269.05426087341255
d2_effect_minus_no_future,-2.0,266.1348772596763,199.77047691286484,-21.45349716956511,279.2191284511078,265.0533239326703,289.02222808504825,0.7899159663865546,269.13555172578265
d1_no_future_minus_base,4.0,267.0471720838557,199.69688708206297,-20.943311671415657,276.7441249789091,266.0344946258762,289.2689472154912,0.773109243697479,269.21824094312416
d2_effect_minus_base,-2.0,265.92082102287225,197.08460066459307,-28.840983795685286,280.6412728943467,264.3944911675281,292.8450815610923,0.7899159663865546,269.2193515269048
d2_broad_minus_no_future,-1.5,266.0298564708399,195.4223400407441,-27.094298046342825,281.078748284283,264.79674365900524,290.38129136817435,0.7773109243697479,269.483801221242
d2_no_future_minus_base,3.0,267.24258562393385,200.99486885347235,3.2971851483449663,277.3524419981456,266.5728135286382,285.48140042431834,0.7605042016806722,269.6026066936629
d2_effect_minus_no_future,4.75,269.56930178233523,194.63121127308438,24.68090460864801,272.8713270481652,267.8401771065295,298.3237463030432,0.7605042016806722,269.96252692984126
d2_broad_minus_base,-1.25,266.53284012071043,193.94521062394037,-28.493101645083343,281.85668193286205,264.929824476166,294.1178865194064,0.7857142857142857,269.9630466626122
d2_future_ensemble_minus_base,4.75,267.43356453978737,195.28419145659288,32.41503645108221,279.04420991570305,266.52626569781916,288.5367435579678,0.7605042016806722,270.10940117327425
d2_full_minus_no_future,-2.0,267.2170849506944,196.67551057346233,3.017084975035899,279.641563023467,266.38267765585624,287.4833775125636,0.7815126050420168,270.114602645178
d1_no_future_minus_base,4.25,268.18405326369003,200.94126931365165,-21.765765851451928,277.66164244735944,267.1408296383585,290.7726633605066,0.7689075630252101,270.2926446532745
d2_broad_minus_no_future,3.75,268.36980750124303,194.9731885979516,40.49158834793352,278.1992674327997,266.8684048813082,295.2163863678335,0.7521008403361344,270.45182182914846
d1_broad_minus_base,3.75,268.1408545263152,201.17788533251806,1.7998526795908631,278.0725631151037,267.4530575788506,286.646281847496,0.7521008403361344,270.45183243664616
d2_full_minus_no_future,4.5,267.4387648104326,198.38953075655786,-32.08658676404547,281.19063267822355,265.95197583002135,294.1129324089025,0.7899159663865546,270.50503453227753
d2_future_ensemble_minus_base,-2.0,267.2924779386984,195.31842574338214,-24.709973734800563,282.443854263026,265.66592994137426,295.10879717597606,0.7773109243697479,270.6736850204493
d2_effect_minus_base,5.0,268.7876856783733,195.16961536669956,44.858302721289675,277.3015021687506,268.2232127572657,285.6337874320594,0.7310924369747899,270.7750215706907
d2_broad_minus_base,2.5,268.7621180478997,197.81454157533287,33.634068917660805,280.0189469250919,267.73020892148634,291.259155528814,0.7689075630252101,271.3183479855944
d2_no_future_minus_base,3.25,269.0031109749636,203.1481047596056,4.220620976609992,279.00075168909694,268.32715858156666,287.38521938930245,0.7647058823529411,271.3335330551477
d1_no_future_minus_base,4.5,269.37714918323405,202.2170316009834,-22.588220031488202,278.62219781132285,268.30021559606325,292.3635240384263,0.7605042016806722,271.4191779434635
d2_effect_minus_no_future,5.0,271.5080102369181,196.41122639265117,26.389586155989235,274.3126914118534,269.6863018078542,301.085318353176,0.7689075630252101,271.75375342338594
d2_broad_minus_no_future,-1.75,268.2430367106577,197.21119085835872,-30.312673588927414,284.0718608265817,266.92945257336976,293.44348834004234,0.7773109243697479,271.87184670531667
d1_broad_minus_base,4.0,269.6761635776638,202.71102380790916,2.4387791776192738,279.41793708178335,268.9869330610925,288.25512042664946,0.7521008403361344,271.93929932455086
d2_future_ensemble_minus_base,5.0,269.2987222583601,196.88441966119674,34.530777569077856,281.30801842671804,268.33913256952246,291.0528231948171,0.7563025210084033,272.06114887824015
d2_full_minus_no_future,4.75,269.33114383033677,200.23582337428456,-33.436727984779374,283.4176462312229,267.80342720224974,296.4493591243723,0.7815126050420168,272.4708402735365
d1_no_future_minus_base,4.75,270.6257163490163,203.643338762302,-23.410674211524473,279.62534754610857,269.51186078575313,294.04011480472116,0.7563025210084033,272.59716025747355
d2_broad_minus_no_future,4.0,270.7838401346223,196.83034362027237,43.70996389051811,280.9502045892878,269.171080246743,298.68069964202107,0.7478991596638656,272.92224127631886
d2_no_future_minus_base,3.5,270.89322626862037,205.43680445853656,5.14405680487501,280.7768298090305,270.2073048676582,289.4726217448443,0.7689075630252101,273.1926468034824
d2_broad_minus_base,-1.5,269.601100301202,195.96262447423047,-32.634913015932945,286.01272060218895,267.78957904979444,298.9904546136741,0.7857142857142857,273.2511250635968
d1_broad_minus_base,4.25,271.30315664498136,204.37386724944744,3.0777056756476844,280.8438920515061,270.6105561144102,289.983984437269,0.7521008403361344,273.51519036396974
d1_no_future_minus_base,5.0,271.92899067024354,205.13736901965905,-24.233128391560747,280.6706349402722,270.7749507042869,295.8009779165391,0.7521008403361344,273.8258917462615
d2_broad_minus_no_future,-2.0,270.64677531031464,199.2233067280797,-33.531049131512,287.28938033822806,269.24345666724105,296.7686819660001,0.7815126050420168,274.4565969065246
d2_full_minus_no_future,5.0,271.3483772912986,202.24160383737487,-34.78686920551327,285.7859642862938,269.77905589370914,298.9201413182419,0.773109243697479,274.56544369065
d2_broad_minus_base,2.75,272.09774717253833,200.6860307992173,37.775880288510415,283.9595406004383,270.9615137652185,295.8018453739524,0.7563025210084033,274.77913717768337
d2_no_future_minus_base,3.75,272.9102389852856,207.85352635024333,6.067492633140032,282.67826804676605,272.21060660323167,291.7396668905661,0.7647058823529411,275.17733815514225
d1_broad_minus_base,4.5,273.02019463181784,206.09450108479922,3.716632173676093,282.3492071463971,272.32232440544874,291.8307407227523,0.7478991596638656,275.17798020387033
d2_broad_minus_no_future,4.25,273.3831205654591,198.93644687918118,46.9283394331027,283.9331067040399,271.648730512505,302.3944264885728,0.7394957983193278,275.5870195868658
d2_broad_minus_base,-1.75,273.02989003156665,198.57429454997683,-36.776724386782554,290.60242535273835,270.9825367767235,304.35596352168125,0.7815126050420168,276.9111855481488
d1_broad_minus_base,4.75,274.82558981244836,207.82493568980888,4.355558671704502,283.93262014732045,274.12058352111865,293.79316611216524,0.7394957983193278,276.926095823334
d2_no_future_minus_base,4.0,275.0513574381334,210.27912202924463,6.990928461405054,284.70255469175396,274.33430367187816,294.18220173251797,0.7647058823529411,277.28489330997473
