candidate,period,normal,feature_set,model,rows,rmse,mae,bias,equal_state_rmse,mean_year_rmse,max_year_rmse,direction_accuracy
trend5__modis__xgb_2p0,rolling_2016_2022,trend5,modis,xgb_2p0,833,796.6532126259365,574.1406116345373,-106.3152146522574,778.3054968929584,660.6497744982753,1720.0209937396364,0.45138055222088835
trend5__modis__xgb_2p0,development,trend5,modis,xgb_2p0,238,465.1390949194798,373.7309990441348,353.3277705651121,471.89733959908483,465.12970127258734,468.0858163898528,0.4831932773109244
trend5__modis__xgb_2p0,late,trend5,modis,xgb_2p0,238,443.62523410908426,312.9336537696313,224.4077094530436,534.2741004397614,422.69006221690444,557.3617357099197,0.5084033613445378
trend5__none__zero_anomaly,rolling_2016_2022,trend5,none,zero_anomaly,833,626.1116756445297,459.67576133647384,-120.30439081024143,593.7940538623855,549.568639252376,1234.0143593474234,0.43937575030012005
trend5__none__zero_anomaly,development,trend5,none,zero_anomaly,238,480.77699498578653,385.8529411764706,344.7142857142857,481.95164640210226,470.95380037667246,567.6442177836336,0.42857142857142855
trend5__none__zero_anomaly,late,trend5,none,zero_anomaly,238,398.5854950579868,297.2202066944649,91.19723720617203,472.3147007338972,397.5363919712354,426.4364599488837,0.5504201680672269
trend5__outlook_only__extra_3p0,development,trend5,outlook_only,extra_3p0,238,502.8829394291228,398.3434966344289,359.4740260534603,507.37696773476404,473.8002301724579,642.3368512890588,0.4579831932773109
trend5__outlook_only__extra_3p0,late,trend5,outlook_only,extra_3p0,238,374.6080866049685,269.13516972088644,63.60401169702916,447.3160600698398,374.09935625924004,393.6157646444347,0.6386554621848739
trend5__outlook_only__huber_10p0,development,trend5,outlook_only,huber_10p0,238,330.9928795850254,267.577911209411,58.555403343689136,342.7535575289609,330.7398736188318,343.6790518997859,0.726890756302521
trend5__outlook_only__huber_10p0,late,trend5,outlook_only,huber_10p0,238,428.1890121009769,302.6114351108918,219.1151077077458,521.997073345215,424.30194319041664,481.86661194519235,0.6302521008403361
trend5__outlook_only__ridge_1000p0,development,trend5,outlook_only,ridge_1000p0,238,474.1214460965172,375.38194152918555,336.26945715707615,465.60751928857997,447.4425427003401,604.2427870576339,0.47058823529411764
trend5__outlook_only__ridge_1000p0,late,trend5,outlook_only,ridge_1000p0,238,348.6204737575491,260.3338731935486,10.902008798741818,406.57981266008176,348.5796992092263,353.91149272954596,0.6554621848739496
trend5__outlook_only__ridge_100p0,development,trend5,outlook_only,ridge_100p0,238,320.666752854279,242.90502800348938,148.5954930497475,331.7371630555568,319.4725326780583,347.12153357093393,0.6722689075630253
trend5__outlook_only__ridge_100p0,late,trend5,outlook_only,ridge_100p0,238,367.63201267558117,257.56754968358706,127.41250672211287,436.2157803970083,361.3951196584077,428.82555960198107,0.6386554621848739
trend5__outlook_only__state_ridge_100p0,development,trend5,outlook_only,state_ridge_100p0,238,540.2024862393287,440.5761845947871,383.28430217326127,547.2279716179,516.893406293602,673.8645267882631,0.4411764705882353
trend5__outlook_only__state_ridge_100p0,late,trend5,outlook_only,state_ridge_100p0,238,381.80580937376544,286.9374467447689,-57.898209733021055,448.76637355602287,380.3864501468129,413.2775525342725,0.634453781512605
trend5__outlook_only__xgb_1p0,development,trend5,outlook_only,xgb_1p0,238,651.8974099371759,545.174095051504,523.181931029473,660.893038737029,610.9396652535299,838.366485357719,0.4495798319327731
trend5__outlook_only__xgb_1p0,late,trend5,outlook_only,xgb_1p0,238,419.99316397230547,306.56627745559,162.33587711185973,500.91157196816465,414.3296685277569,483.06963915000074,0.5210084033613446
trend5__outlook_only__xgb_2p0,development,trend5,outlook_only,xgb_2p0,238,635.5754874976376,523.5054779404602,496.26773941429224,640.0522187970989,588.9478699625968,827.8968326604497,0.4579831932773109
trend5__outlook_only__xgb_2p0,late,trend5,outlook_only,xgb_2p0,238,392.6105291794021,283.6002187341459,116.5084483533466,464.21772609518445,390.8562936190432,427.92899733639405,0.5798319327731093
trend5__physical__extra_3p0,rolling_2016_2022,trend5,physical,extra_3p0,833,851.8719500784727,681.8633240134003,303.75943970307986,854.9801096924938,761.371645763067,1503.0973647966543,0.4969987995198079
trend5__physical__extra_3p0,development,trend5,physical,extra_3p0,238,1145.7625074861835,986.0344258484521,981.6290755317868,1171.308642110625,1054.138239002404,1503.0973647966543,0.42857142857142855
trend5__physical__extra_3p0,late,trend5,physical,extra_3p0,238,405.5171353828166,314.15423863385087,-41.73474866160203,472.5862203011883,405.3049469330342,418.42161879352983,0.5504201680672269
trend5__physical__huber_10p0,rolling_2016_2022,trend5,physical,huber_10p0,833,969.0685531942258,784.4484057964627,-175.2465409109253,1038.6295176752499,875.6259735744235,1634.6944076155578,0.6698679471788715
trend5__physical__huber_10p0,development,trend5,physical,huber_10p0,238,596.5620186656038,502.0654522084912,-460.52129145616,617.4407314224276,576.8852346066209,728.8380832381754,0.6680672268907563
trend5__physical__huber_10p0,late,trend5,physical,huber_10p0,238,1234.5155568837454,1078.8621397342372,-1068.3620206247715,1279.1833335710066,1123.8726978887723,1634.6944076155578,0.5630252100840336
trend5__physical__ridge_1000p0,rolling_2016_2022,trend5,physical,ridge_1000p0,833,751.8528287377171,629.7218509871792,85.97033877051457,742.7931155594902,711.8593241924945,1056.2087690914286,0.5570228091236494
trend5__physical__ridge_1000p0,development,trend5,physical,ridge_1000p0,238,701.824478179877,583.2735153553724,435.2602486542439,764.5082023896867,665.5977730759597,888.1673187213153,0.5966386554621849
trend5__physical__ridge_1000p0,late,trend5,physical,ridge_1000p0,238,510.12737607111154,441.13232893857145,-390.784619570003,500.35916695549275,505.7559536166467,572.3956955017524,0.5966386554621849
trend5__physical__ridge_100p0,rolling_2016_2022,trend5,physical,ridge_100p0,833,725.4852880302328,604.8197675233918,61.81547055169334,750.4938215193409,687.7871511682807,1058.3940060999519,0.6038415366146459
trend5__physical__ridge_100p0,development,trend5,physical,ridge_100p0,238,589.4756234920978,495.2964080540855,21.17508075302502,652.4650878362601,588.5209829450725,622.0554924056722,0.6764705882352942
trend5__physical__ridge_100p0,late,trend5,physical,ridge_100p0,238,418.1801826013695,355.2912225347931,-257.35745454054046,395.7382081056906,417.989066575583,430.63048041215825,0.6722689075630253
trend5__physical__state_ridge_100p0,rolling_2016_2022,trend5,physical,state_ridge_100p0,833,766.7254259223932,621.410692812995,138.99989597546735,760.2224231507716,717.1393931891593,1072.6512921564633,0.5150060024009604
trend5__physical__state_ridge_100p0,development,trend5,physical,state_ridge_100p0,238,869.361021419669,741.8377805453028,710.9795477956686,906.7380040619976,839.1664994913366,1066.2967962271678,0.5042016806722689
trend5__physical__state_ridge_100p0,late,trend5,physical,state_ridge_100p0,238,484.0114295915924,379.8422063987063,-248.4712620692409,556.2158630900248,469.8458243646099,586.0868038100581,0.5630252100840336
trend5__physical__xgb_1p0,rolling_2016_2022,trend5,physical,xgb_1p0,833,735.2669591348665,585.1520117350776,168.9619608355241,719.1563114709248,672.3393660696903,1103.1660631974835,0.5258103241296519
trend5__physical__xgb_1p0,development,trend5,physical,xgb_1p0,238,825.511722577954,731.6910567293648,726.643741425346,867.0954535004024,807.2746340713782,979.835548819021,0.42857142857142855
trend5__physical__xgb_1p0,late,trend5,physical,xgb_1p0,238,331.2118026154964,252.02684636018424,35.2532285739147,360.7436294636377,330.06251458011536,357.6305152486017,0.7100840336134454
trend5__physical__xgb_2p0,rolling_2016_2022,trend5,physical,xgb_2p0,833,613.6049893137784,479.04150067698254,10.902557318495623,575.4514078875205,561.2239279760531,1103.987666408209,0.5234093637454982
trend5__physical__xgb_2p0,development,trend5,physical,xgb_2p0,238,613.8694307035853,536.2439981273243,528.9263947495893,628.8138157153228,613.7453206182422,626.0887144608971,0.4327731092436975
trend5__physical__xgb_2p0,late,trend5,physical,xgb_2p0,238,329.5147947600379,253.15678817976067,-26.518775355008326,341.8997528049496,326.49614443600524,370.99634257234095,0.7352941176470589
trend5__physical_modis__extra_3p0,rolling_2016_2022,trend5,physical_modis,extra_3p0,833,937.6126002324231,731.8594676657547,107.40764867978694,943.8417940944241,802.4722668653365,1780.6012747946852,0.4789915966386555
trend5__physical_modis__extra_3p0,development,trend5,physical_modis,extra_3p0,238,1021.3453150734374,949.346738001135,947.7620746378535,1030.6741119614644,1006.8340058672267,1178.3902277066352,0.42857142857142855
trend5__physical_modis__extra_3p0,late,trend5,physical_modis,extra_3p0,238,387.7153170582357,288.74431265610076,20.645279546088158,461.6720498004311,387.57095132495454,398.1504017188999,0.5966386554621849
trend5__physical_modis__huber_10p0,rolling_2016_2022,trend5,physical_modis,huber_10p0,833,1276.2302339576283,1100.7997921614806,-134.10217803683594,1265.699243302658,1173.6715656038668,2020.1058073694448,0.4801920768307323
trend5__physical_modis__huber_10p0,development,trend5,physical_modis,huber_10p0,238,1525.13966560588,1329.9480311799405,636.2343550450988,1490.7099617141448,1387.966427602918,2020.1058073694448,0.3697478991596639
trend5__physical_modis__huber_10p0,late,trend5,physical_modis,huber_10p0,238,974.5474243887446,906.0060657402445,-818.0331123527543,975.3866092171752,970.5041915991399,1059.1850602870147,0.6386554621848739
trend5__physical_modis__ridge_1000p0,rolling_2016_2022,trend5,physical_modis,ridge_1000p0,833,936.7695845403597,766.3669152614739,-28.223116527114417,913.4596459441818,844.1645378589659,1760.1616537864072,0.49339735894357745
trend5__physical_modis__ridge_1000p0,development,trend5,physical_modis,ridge_1000p0,238,901.8296615756243,807.0051229351207,801.2617484449086,889.7011947202129,900.2656862340444,953.3545992682172,0.4495798319327731
trend5__physical_modis__ridge_1000p0,late,trend5,physical_modis,ridge_1000p0,238,570.0546328923239,503.8018675690095,-468.8232939995302,558.5333877612467,570.0254267545882,575.795811079023,0.5966386554621849
trend5__physical_modis__ridge_100p0,rolling_2016_2022,trend5,physical_modis,ridge_100p0,833,883.2989627698993,672.0068271056554,-78.45808059168571,869.784307266158,758.087153366317,1840.7417873922043,0.5486194477791116
trend5__physical_modis__ridge_100p0,development,trend5,physical_modis,ridge_100p0,238,688.7016689960792,571.8824157062187,554.1511239555979,656.3084315302166,688.297148809284,711.8985008679122,0.5168067226890757
trend5__physical_modis__ridge_100p0,late,trend5,physical_modis,ridge_100p0,238,495.00848351655446,416.6384985563627,-308.6736725387802,466.82189108652653,482.2779863942148,593.8187529009078,0.6932773109243697
trend5__physical_modis__state_ridge_100p0,rolling_2016_2022,trend5,physical_modis,state_ridge_100p0,833,865.4765466119544,700.2558240260781,83.87717489625423,856.8098161481062,789.8248174708879,1428.4214984887926,0.47539015606242496
trend5__physical_modis__state_ridge_100p0,development,trend5,physical_modis,state_ridge_100p0,238,1007.3708333479005,908.5630913937214,906.6490249698576,1001.3993864890716,1005.2324587406074,1070.8350484330635,0.42857142857142855
trend5__physical_modis__state_ridge_100p0,late,trend5,physical_modis,state_ridge_100p0,238,499.8713560427887,396.2490135125932,-280.6381006282961,568.4063616733116,486.7884053288067,600.4036377120303,0.5630252100840336
trend5__physical_modis__xgb_1p0,rolling_2016_2022,trend5,physical_modis,xgb_1p0,833,774.6576274068353,610.1913361740145,81.57842211252509,774.5366778732501,693.3280526403903,1414.4663058029932,0.4957983193277311
trend5__physical_modis__xgb_1p0,development,trend5,physical_modis,xgb_1p0,238,747.7184378743405,668.3146890803796,662.5151836252263,806.4933492631737,743.9174124386369,819.2151269314883,0.42857142857142855
trend5__physical_modis__xgb_1p0,late,trend5,physical_modis,xgb_1p0,238,343.9278208726053,251.18889096795095,117.9066201414888,396.6654977297273,342.5276346891399,373.53030303304223,0.6722689075630253
trend5__physical_modis__xgb_2p0,rolling_2016_2022,trend5,physical_modis,xgb_2p0,833,631.038171671798,482.309364443424,-26.3813181545982,598.7769609721684,562.7213758634332,1221.6025955489947,0.5078031212484994
trend5__physical_modis__xgb_2p0,development,trend5,physical_modis,xgb_2p0,238,548.2464272802479,467.4229937103115,458.34346141609825,561.0819822662896,547.0768840665423,582.8683347999092,0.42857142857142855
trend5__physical_modis__xgb_2p0,late,trend5,physical_modis,xgb_2p0,238,316.48212060929114,238.1716939129511,23.786159346460217,343.8368779226668,314.93015635570293,346.2339785364907,0.7394957983193278
trend5__physical_modis_outlook__extra_3p0,development,trend5,physical_modis_outlook,extra_3p0,238,582.523134255469,494.9733088373555,478.6715806859347,599.0460134324654,573.5246246065796,675.5182857463639,0.4369747899159664
trend5__physical_modis_outlook__extra_3p0,late,trend5,physical_modis_outlook,extra_3p0,238,387.6146743616313,284.67438008634815,17.996195222562026,463.29466123898015,387.5897535397833,391.9850614292811,0.592436974789916
trend5__physical_modis_outlook__huber_10p0,development,trend5,physical_modis_outlook,huber_10p0,238,742.5600615080018,565.021418863086,525.696659510352,805.6712612436849,695.4677820089581,955.6984664685502,0.5042016806722689
trend5__physical_modis_outlook__huber_10p0,late,trend5,physical_modis_outlook,huber_10p0,238,616.5934849406934,525.7253817276328,-394.39939404510113,630.1323166469239,600.344517117208,740.9645243658763,0.5714285714285714
trend5__physical_modis_outlook__ridge_1000p0,development,trend5,physical_modis_outlook,ridge_1000p0,238,514.0758222267847,428.65172894594167,411.17456088299747,481.9120199798154,514.049875829913,519.214772478989,0.5
trend5__physical_modis_outlook__ridge_1000p0,late,trend5,physical_modis_outlook,ridge_1000p0,238,351.0038608515159,263.23534926640167,71.17943148834883,396.0691368708875,350.87609618374154,360.34580893166105,0.7100840336134454
trend5__physical_modis_outlook__ridge_100p0,development,trend5,physical_modis_outlook,ridge_100p0,238,362.3737132015351,272.5746430267452,184.04123366632555,338.7868299692887,362.31344334332914,368.92228531213425,0.6596638655462185
trend5__physical_modis_outlook__ridge_100p0,late,trend5,physical_modis_outlook,ridge_100p0,238,380.2603023076125,282.16048600429843,70.60930800939438,442.62125776431094,377.16477792007595,425.5861348566248,0.6764705882352942
trend5__physical_modis_outlook__state_ridge_100p0,development,trend5,physical_modis_outlook,state_ridge_100p0,238,639.8618443408691,554.9991715015855,544.0673148622604,643.5023784910367,638.6220590609561,678.4346892685077,0.4327731092436975
trend5__physical_modis_outlook__state_ridge_100p0,late,trend5,physical_modis_outlook,state_ridge_100p0,238,343.3202199243547,256.8360491244666,-4.401568046631107,390.81028570898746,343.2556215892706,349.91532550691636,0.7016806722689075
trend5__physical_modis_outlook__xgb_1p0,development,trend5,physical_modis_outlook,xgb_1p0,238,687.9606621025403,589.3675154333605,579.7137954536856,704.2595628795423,660.7081559383415,852.4230621848872,0.4327731092436975
trend5__physical_modis_outlook__xgb_1p0,late,trend5,physical_modis_outlook,xgb_1p0,238,395.058696740306,287.09640635834063,38.52941744956381,476.6795718076153,394.3191128456199,418.48129641400527,0.6134453781512605
trend5__physical_modis_outlook__xgb_2p0,development,trend5,physical_modis_outlook,xgb_2p0,238,672.8882698830108,573.6637521267188,560.3062643229711,687.5264654044199,643.5231715878291,840.1358654193644,0.4327731092436975
trend5__physical_modis_outlook__xgb_2p0,late,trend5,physical_modis_outlook,xgb_2p0,238,382.2361202102287,277.6406672087331,58.482005172625655,455.8696400249431,382.1086602543091,391.9789870992211,0.6218487394957983
trend5__physical_modis_outlook_broad__extra_3p0,development,trend5,physical_modis_outlook_broad,extra_3p0,238,587.2091766802315,498.42967254462263,481.95661993782676,607.5427883757852,577.0389559839022,685.8537548601745,0.4369747899159664
trend5__physical_modis_outlook_broad__extra_3p0,late,trend5,physical_modis_outlook_broad,extra_3p0,238,387.3285067967015,284.37991120585326,9.12638033460416,463.21243826133895,387.2479634671992,395.1465056028819,0.6050420168067226
trend5__physical_modis_outlook_broad__huber_10p0,development,trend5,physical_modis_outlook_broad,huber_10p0,238,721.8275872404046,594.814390235739,550.5117057484542,761.2717436780157,714.8930492585065,814.7078468747842,0.5
trend5__physical_modis_outlook_broad__huber_10p0,late,trend5,physical_modis_outlook_broad,huber_10p0,238,598.8172795738776,500.7088980862154,-389.7593215472202,599.3884291953174,582.5469020183466,721.1875932496237,0.6008403361344538
trend5__physical_modis_outlook_broad__ridge_1000p0,development,trend5,physical_modis_outlook_broad,ridge_1000p0,238,522.7908930087054,434.71714848355356,417.1103295724396,486.1713091960904,522.5394277571152,538.7525166702836,0.5084033613445378
trend5__physical_modis_outlook_broad__ridge_1000p0,late,trend5,physical_modis_outlook_broad,ridge_1000p0,238,350.3575900101987,262.8410941043184,72.54100901057059,396.1538362416309,350.1748300209072,361.48983322829474,0.7184873949579832
trend5__physical_modis_outlook_broad__ridge_100p0,development,trend5,physical_modis_outlook_broad,ridge_100p0,238,362.904636687837,270.87227609111034,187.4296826478009,333.79971872357135,361.770994344315,390.4332165306111,0.6470588235294118
trend5__physical_modis_outlook_broad__ridge_100p0,late,trend5,physical_modis_outlook_broad,ridge_100p0,238,374.8294402452155,280.6420163448041,62.79747413939325,433.6980196835811,372.6222445584565,413.2396316575717,0.6848739495798319
trend5__physical_modis_outlook_broad__state_ridge_100p0,development,trend5,physical_modis_outlook_broad,state_ridge_100p0,238,643.3547245888504,556.8847810000279,545.5415119804916,626.5126225908056,641.9181893185628,684.8872464733737,0.4327731092436975
trend5__physical_modis_outlook_broad__state_ridge_100p0,late,trend5,physical_modis_outlook_broad,state_ridge_100p0,238,361.4930640429581,267.6585073186552,1.924094505227401,420.8930138417706,360.9565580217145,380.6440812860282,0.6638655462184874
trend5__physical_modis_outlook_broad__xgb_1p0,development,trend5,physical_modis_outlook_broad,xgb_1p0,238,687.5040249233879,588.0835481960984,577.8763162853087,704.2139443815013,659.6364678907862,853.392795566623,0.4327731092436975
trend5__physical_modis_outlook_broad__xgb_1p0,late,trend5,physical_modis_outlook_broad,xgb_1p0,238,397.5174477068539,288.72282908397295,41.400791944626384,480.439678166563,396.652604981815,422.8600885029696,0.6008403361344538
trend5__physical_modis_outlook_broad__xgb_2p0,development,trend5,physical_modis_outlook_broad,xgb_2p0,238,673.1576215349762,573.5480544033671,559.9745756234943,688.1334107047752,643.4300961653721,841.2656207286979,0.4327731092436975
trend5__physical_modis_outlook_broad__xgb_2p0,late,trend5,physical_modis_outlook_broad,xgb_2p0,238,386.1463271784561,280.500153850583,53.700257596210456,462.4189101140299,385.9833946645831,397.19967910355507,0.6092436974789915
weighted3__history__extra_3p0,rolling_2016_2022,weighted3,history,extra_3p0,833,512.8215634541226,372.2700596772807,-4.444230346819798,511.445507473042,448.45252805124835,1005.0306222619985,0.48619447779111646
weighted3__history__extra_3p0,development,weighted3,history,extra_3p0,238,412.7239793234563,322.32006601012006,265.78127689051786,425.8423131804045,398.1576250037302,506.8387584169301,0.4369747899159664
weighted3__history__extra_3p0,late,weighted3,history,extra_3p0,238,415.29560377155445,294.8795956757107,201.61877439380427,493.1788221819585,400.88438014281576,509.33783683964185,0.5168067226890757
weighted3__history__huber_10p0,rolling_2016_2022,weighted3,history,huber_10p0,833,435.7872800550091,335.4908731222788,-94.39626293465018,438.24649992505556,422.7931667781126,607.8933319791428,0.6494597839135654
weighted3__history__huber_10p0,development,weighted3,history,huber_10p0,238,309.4597951181881,242.6330293705822,-81.90363030849278,313.62911880661005,309.03445049853497,325.2539819239343,0.7436974789915967
weighted3__history__huber_10p0,late,weighted3,history,huber_10p0,238,449.3099565901795,329.99884164355626,102.3230998507953,528.4771697138268,442.1235255723717,522.1624237814639,0.5714285714285714
weighted3__history__ridge_1000p0,rolling_2016_2022,weighted3,history,ridge_1000p0,833,477.20248213245105,358.83758848705486,-198.55558031215193,455.73349436242023,435.04999082498324,898.2431870696673,0.5342136854741897
weighted3__history__ridge_1000p0,development,weighted3,history,ridge_1000p0,238,298.0537198402721,220.2520688600276,-28.68110347066455,302.2046864605917,297.9963720989913,303.8429203509902,0.7184873949579832
weighted3__history__ridge_1000p0,late,weighted3,history,ridge_1000p0,238,395.4837963710362,291.9883341798406,27.865476998838286,455.2595802832107,390.7942846326414,451.51709987130835,0.6008403361344538
weighted3__history__ridge_100p0,rolling_2016_2022,weighted3,history,ridge_100p0,833,512.0059163080264,396.02450826087625,-94.4877932251175,502.1136545719674,479.92482161243527,877.662953308048,0.5054021608643458
weighted3__history__ridge_100p0,development,weighted3,history,ridge_100p0,238,409.8986259959515,316.07400477268425,143.17263376801804,415.88265761072034,397.2349908336488,498.33516714783656,0.5378151260504201
weighted3__history__ridge_100p0,late,weighted3,history,ridge_100p0,238,426.30455237282234,306.75905465933016,86.73774152002568,505.264618056892,418.3842763699033,500.1777275761262,0.6050420168067226
weighted3__history__state_ridge_100p0,rolling_2016_2022,weighted3,history,state_ridge_100p0,833,478.30622108845705,355.77598435951984,-184.2286429269861,454.353039599319,435.5717017158102,898.33451689231,0.5210084033613446
weighted3__history__state_ridge_100p0,development,weighted3,history,state_ridge_100p0,238,312.07004441700496,239.84014073606454,30.663193818683,321.580935244893,311.51548812996543,330.11154356064276,0.6512605042016807
weighted3__history__state_ridge_100p0,late,weighted3,history,state_ridge_100p0,238,373.9801930603878,281.1903054594578,21.017883927789526,433.9809503391009,370.66527636357296,420.348650844389,0.6050420168067226
weighted3__history__xgb_1p0,rolling_2016_2022,weighted3,history,xgb_1p0,833,484.6841263601262,353.92853735632866,-127.0131631296748,477.29811691201,447.1746606316779,870.9506057858002,0.5486194477791116
weighted3__history__xgb_1p0,development,weighted3,history,xgb_1p0,238,348.5760356614946,252.11692889923808,43.49882653480818,372.15965993588173,347.9720772787238,368.4827104189605,0.6386554621848739
weighted3__history__xgb_1p0,late,weighted3,history,xgb_1p0,238,433.1807784967089,310.47187952110374,76.46139293109296,520.8562016824071,422.1971135805152,519.125871662399,0.5546218487394958
weighted3__history__xgb_2p0,rolling_2016_2022,weighted3,history,xgb_2p0,833,443.3159472463969,321.3116944393978,-74.38375905382598,436.71862492091657,407.9174051868809,800.1142810093492,0.602641056422569
weighted3__history__xgb_2p0,development,weighted3,history,xgb_2p0,238,325.5333372192933,231.8515845931628,108.44197687894857,341.65052742641717,321.29432955363086,373.65755556018024,0.7058823529411765
weighted3__history__xgb_2p0,late,weighted3,history,xgb_2p0,238,391.71490783101865,277.0048575809525,120.06193229439648,467.9774220811589,381.77205880373833,469.4684905089018,0.6134453781512605
weighted3__modis__extra_3p0,rolling_2016_2022,weighted3,modis,extra_3p0,833,694.1727094451635,477.9660290687634,-142.1444982956432,703.1793067550691,561.5788363711835,1535.5318851179734,0.460984393757503
weighted3__modis__extra_3p0,development,weighted3,modis,extra_3p0,238,412.6883007426071,313.1198520372417,249.84131200582647,488.43580918673945,409.7142459236612,459.1699863086375,0.5630252100840336
weighted3__modis__extra_3p0,late,weighted3,modis,extra_3p0,238,448.36308191669974,324.73590450313094,216.05846510088014,534.6166635126133,429.50384838032505,558.17357074084,0.49159663865546216
weighted3__modis__huber_10p0,rolling_2016_2022,weighted3,modis,huber_10p0,833,1320.9012625124392,1025.501591196275,469.50836753037936,1282.3232357129923,1088.8914115121386,2759.192457996652,0.468187274909964
weighted3__modis__huber_10p0,development,weighted3,modis,huber_10p0,238,2109.721274734719,1899.4034033310936,1899.4034033310936,1978.8244704310894,1947.2018786070505,2759.192457996652,0.42857142857142855
weighted3__modis__huber_10p0,late,weighted3,modis,huber_10p0,238,827.8742611763314,644.8927541229775,404.7608170494201,955.3970291392735,733.6967388092345,1117.187139965444,0.6974789915966386
weighted3__modis__ridge_1000p0,rolling_2016_2022,weighted3,modis,ridge_1000p0,833,748.0582325308513,551.2657263629616,-188.87489062673683,746.90714641481,618.366033331619,1562.26854588537,0.43937575030012005
weighted3__modis__ridge_1000p0,development,weighted3,modis,ridge_1000p0,238,628.7138671139039,494.44035845902243,427.3728497746802,678.0779038655223,568.5567944222564,836.9302249581567,0.46638655462184875
weighted3__modis__ridge_1000p0,late,weighted3,modis,ridge_1000p0,238,354.43883110764415,268.44718802452684,33.479659620307245,395.5058895481826,351.41436366125913,397.61858435055785,0.6554621848739496
weighted3__modis__ridge_100p0,rolling_2016_2022,weighted3,modis,ridge_100p0,833,1096.5110410170776,799.9572113487607,-58.89548699611244,1123.8401877759084,867.186587022033,1981.0882353417585,0.43217286914765907
weighted3__modis__ridge_100p0,development,weighted3,modis,ridge_100p0,238,1420.2470828413545,1095.3442991677127,1067.1763804357208,1486.2237662652665,1155.992717263949,1981.0882353417585,0.4495798319327731
weighted3__modis__ridge_100p0,late,weighted3,modis,ridge_100p0,238,394.4244687309759,286.65512216630253,107.0383587043321,457.4413539226005,391.3003946313147,440.8449472591256,0.6554621848739496
weighted3__modis__state_ridge_100p0,rolling_2016_2022,weighted3,modis,state_ridge_100p0,833,603.9904563884927,450.81860090489323,-164.94151560157945,592.6056517680031,526.5848148585676,1214.3261912494652,0.42136854741896757
weighted3__modis__state_ridge_100p0,development,weighted3,modis,state_ridge_100p0,238,481.85615450569566,377.07382972920544,292.7083412394599,470.86126184454514,457.33380771342394,609.0939538564672,0.4495798319327731
weighted3__modis__state_ridge_100p0,late,weighted3,modis,state_ridge_100p0,238,357.8926951787575,274.3941541529657,23.95990819082555,412.3560772271191,355.81207458029974,394.3471085776667,0.5966386554621849
weighted3__modis__xgb_1p0,rolling_2016_2022,weighted3,modis,xgb_1p0,833,608.2882516567503,418.0811356164954,-109.93862598901349,622.7328580540999,507.2868090937442,1303.5189607130283,0.4969987995198079
weighted3__modis__xgb_1p0,development,weighted3,modis,xgb_1p0,238,388.3150969897753,282.70138826878633,179.56816426708417,463.43449836732765,385.17935774037664,434.4284889092565,0.592436974789916
weighted3__modis__xgb_1p0,late,weighted3,modis,xgb_1p0,238,436.9249267450332,301.0257153529268,188.27360790193484,533.8019419776984,418.8740040637071,543.1638279866256,0.5294117647058824
weighted3__modis__xgb_2p0,rolling_2016_2022,weighted3,modis,xgb_2p0,833,622.7482810233756,428.5361586475531,-139.13296353490637,622.7323888856408,510.5773047303849,1369.0272395377829,0.4969987995198079
weighted3__modis__xgb_2p0,development,weighted3,modis,xgb_2p0,238,360.1107872419885,272.0263734214446,140.90081897302835,420.5293266760173,360.08084705035014,364.7244098578331,0.6134453781512605
weighted3__modis__xgb_2p0,late,weighted3,modis,xgb_2p0,238,420.8809806717872,295.7889778094989,207.10438988003636,503.4524855417836,406.71227480730187,514.9985870185644,0.5462184873949579
weighted3__none__zero_anomaly,rolling_2016_2022,weighted3,none,zero_anomaly,833,470.20704687121525,352.82001684087334,-172.23255988006702,446.45527464611763,433.9984012696902,838.5731516524179,0.5402160864345739
weighted3__none__zero_anomaly,development,weighted3,none,zero_anomaly,238,296.89689591964867,223.8781512605042,34.60504201680672,314.0573889603715,296.1786042223916,316.81840091709296,0.7310924369747899
weighted3__none__zero_anomaly,late,weighted3,none,zero_anomaly,238,365.67508825471276,263.3847648254096,91.52427571388303,430.71126804135514,361.5335095795415,416.4133020462736,0.6050420168067226
weighted3__outlook_only__extra_3p0,development,weighted3,outlook_only,extra_3p0,238,400.121733569818,308.269602006454,237.66969674103845,406.52271256319466,382.4094111346311,500.13979782634766,0.47058823529411764
weighted3__outlook_only__extra_3p0,late,weighted3,outlook_only,extra_3p0,238,372.37125091515,265.2376821020651,159.25743611328116,433.4399698993614,367.55661378834617,427.24316309853884,0.5882352941176471
weighted3__outlook_only__huber_10p0,development,weighted3,outlook_only,huber_10p0,238,368.8249625964645,292.04109626098085,238.9578585445168,387.64444590439194,367.06450505533724,403.0575899851362,0.5840336134453782
weighted3__outlook_only__huber_10p0,late,weighted3,outlook_only,huber_10p0,238,463.0894638184203,333.9191527365767,263.05638853445964,566.6699642933576,461.92839024868215,494.7005397340793,0.5882352941176471
weighted3__outlook_only__ridge_1000p0,development,weighted3,outlook_only,ridge_1000p0,238,375.7060426529049,287.92076858107964,223.83450633438846,394.1845498182697,362.18393902162006,462.0730014893889,0.47058823529411764
weighted3__outlook_only__ridge_1000p0,late,weighted3,outlook_only,ridge_1000p0,238,372.2951598253094,266.9339568524928,178.97244785009104,428.1151254940075,368.2660839480048,422.8900479469105,0.592436974789916
