district_id,state_name,district_name,season_label,season_start_year,season_end_year,area_ha,production_tonnes,yield_ton_per_ha,yield_kg_per_ha,crop,season,source,source_file,proxy_filled,proxy_source_district,proxy_overlap_years,proxy_selection_rmse,proxy_selection_mae
IND034012,Uttar Pradesh,Ballia,2015 - 2016,2015,2016,139202.0,376862.0,2.71,2710.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034012,Uttar Pradesh,Ballia,2016 - 2017,2016,2017,137665.0,542431.0,3.94,3940.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034012,Uttar Pradesh,Ballia,2017 - 2018,2017,2018,136892.0,495067.0,3.62,3620.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034012,Uttar Pradesh,Ballia,2018 - 2019,2018,2019,136836.0,525720.0,3.84,3840.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034012,Uttar Pradesh,Ballia,2019 - 2020,2019,2020,137020.0,522432.0,3.81,3810.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034012,Uttar Pradesh,Ballia,2020 - 2021,2020,2021,137921.0,519839.0,3.77,3770.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034012,Uttar Pradesh,Ballia,2021 - 2022,2021,2022,142473.0,537408.0,3.77,3770.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034012,Uttar Pradesh,Ballia,2022 - 2023,2022,2023,147717.0,514646.0,3.48,3480.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2010 - 2011,2010,2011,82877.0,235286.0,2.84,2840.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2011 - 2012,2011,2012,83270.0,239980.0,2.88,2880.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2012 - 2013,2012,2013,87826.0,238448.0,2.72,2720.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2013 - 2014,2013,2014,85817.0,236801.0,2.76,2760.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2014 - 2015,2014,2015,90246.0,189697.0,2.1,2100.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2015 - 2016,2015,2016,85833.0,205055.0,2.39,2390.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2016 - 2017,2016,2017,87648.0,251287.0,2.87,2870.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2017 - 2018,2017,2018,82709.0,301557.0,3.65,3650.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2018 - 2019,2018,2019,85602.0,299949.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2019 - 2020,2019,2020,88122.0,324641.0,3.68,3680.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2020 - 2021,2020,2021,87202.0,296748.0,3.4,3400.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2021 - 2022,2021,2022,89161.0,294677.0,3.3,3300.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034013,Uttar Pradesh,Balrampur,2022 - 2023,2022,2023,105224.0,320828.0,3.05,3050.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2010 - 2011,2010,2011,145680.0,264359.0,1.81,1810.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2011 - 2012,2011,2012,151114.0,315099.0,2.09,2090.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2012 - 2013,2012,2013,153753.0,343012.0,2.23,2230.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2013 - 2014,2013,2014,164065.0,311815.0,1.9,1900.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2014 - 2015,2014,2015,151692.0,137988.0,0.91,910.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2015 - 2016,2015,2016,22873.0,27447.0,1.2,1200.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2016 - 2017,2016,2017,197157.0,462309.0,2.34,2340.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2017 - 2018,2017,2018,158943.0,363699.0,2.29,2290.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2018 - 2019,2018,2019,159768.0,489299.0,3.06,3060.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2019 - 2020,2019,2020,161834.0,461299.0,2.85,2850.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2020 - 2021,2020,2021,161837.0,454302.0,2.81,2810.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2021 - 2022,2021,2022,167353.0,505406.0,3.02,3020.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034014,Uttar Pradesh,Banda,2022 - 2023,2022,2023,193742.0,635086.0,3.28,3280.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2010 - 2011,2010,2011,167409.0,544396.0,3.25,3250.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2011 - 2012,2011,2012,161038.0,565243.0,3.51,3510.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2012 - 2013,2012,2013,162341.0,603259.0,3.72,3720.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2013 - 2014,2013,2014,166533.0,590693.0,3.55,3550.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2014 - 2015,2014,2015,165449.0,392114.0,2.37,2370.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2015 - 2016,2015,2016,167622.0,498340.0,2.97,2970.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2016 - 2017,2016,2017,166970.0,606936.0,3.64,3640.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2017 - 2018,2017,2018,168346.0,677088.0,4.02,4019.9999999999995,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2018 - 2019,2018,2019,162367.0,641351.0,3.95,3950.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2019 - 2020,2019,2020,166367.0,672289.0,4.04,4040.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2020 - 2021,2020,2021,166827.0,722528.0,4.33,4330.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2021 - 2022,2021,2022,173546.0,701473.0,4.04,4040.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034015,Uttar Pradesh,Barabanki,2022 - 2023,2022,2023,165972.0,629698.0,3.79,3790.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2010 - 2011,2010,2011,204691.0,596470.0,2.91,2910.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2011 - 2012,2011,2012,199705.0,649640.0,3.25,3250.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2012 - 2013,2012,2013,200363.0,615114.0,3.07,3070.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2013 - 2014,2013,2014,200048.0,630351.0,3.15,3150.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2014 - 2015,2014,2015,212598.0,395007.0,1.86,1860.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2015 - 2016,2015,2016,209611.0,614160.0,2.93,2930.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2016 - 2017,2016,2017,214079.0,782673.0,3.66,3660.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2017 - 2018,2017,2018,195118.0,716278.0,3.67,3670.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2018 - 2019,2018,2019,198541.0,776097.0,3.91,3910.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2019 - 2020,2019,2020,199331.0,629487.0,3.16,3160.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2020 - 2021,2020,2021,200048.0,773586.0,3.87,3870.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2021 - 2022,2021,2022,208130.0,812956.0,3.91,3910.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034016,Uttar Pradesh,Bareilly,2022 - 2023,2022,2023,207246.0,844527.0,4.07,4070.0000000000005,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2010 - 2011,2010,2011,115598.0,319744.0,2.77,2770.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2011 - 2012,2011,2012,116212.0,365952.0,3.15,3150.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2012 - 2013,2012,2013,119061.0,346825.0,2.91,2910.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2013 - 2014,2013,2014,119033.0,383048.0,3.22,3220.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2014 - 2015,2014,2015,119630.0,253855.0,2.12,2120.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2015 - 2016,2015,2016,113071.0,295681.0,2.62,2620.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2016 - 2017,2016,2017,119425.0,379652.0,3.18,3180.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2017 - 2018,2017,2018,119616.0,471766.0,3.94,3940.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2018 - 2019,2018,2019,119476.0,449349.0,3.76,3760.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2019 - 2020,2019,2020,120160.0,369252.0,3.07,3070.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2020 - 2021,2020,2021,119730.0,425880.0,3.56,3560.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2021 - 2022,2021,2022,124347.0,452374.0,3.64,3640.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034017,Uttar Pradesh,Basti,2022 - 2023,2022,2023,141055.0,482549.0,3.42,3420.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2010 - 2011,2010,2011,111940.0,341193.0,3.05,3050.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2011 - 2012,2011,2012,109325.0,350059.0,3.2,3200.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2012 - 2013,2012,2013,103369.0,330057.0,3.19,3190.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2013 - 2014,2013,2014,147955.0,488843.0,3.3,3300.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2014 - 2015,2014,2015,116552.0,315040.0,2.7,2700.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2015 - 2016,2015,2016,99699.0,309067.0,3.1,3100.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2016 - 2017,2016,2017,148013.0,511681.0,3.46,3460.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2017 - 2018,2017,2018,157273.0,569328.0,3.62,3620.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2018 - 2019,2018,2019,148627.0,557500.0,3.75,3750.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2019 - 2020,2019,2020,145884.0,510448.0,3.5,3500.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2020 - 2021,2020,2021,155416.0,591669.0,3.81,3810.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2021 - 2022,2021,2022,160351.0,601797.0,3.75,3750.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034018,Uttar Pradesh,Bijnor,2022 - 2023,2022,2023,152517.0,577887.0,3.79,3790.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2010 - 2011,2010,2011,192422.0,759490.0,3.95,3950.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2011 - 2012,2011,2012,197682.0,833427.0,4.22,4220.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2012 - 2013,2012,2013,193944.0,781594.0,4.03,4030.0000000000005,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2013 - 2014,2013,2014,191272.0,788232.0,4.12,4120.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2014 - 2015,2014,2015,195559.0,534072.0,2.73,2730.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2015 - 2016,2015,2016,197838.0,765040.0,3.87,3870.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2016 - 2017,2016,2017,195357.0,834370.0,4.27,4270.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2017 - 2018,2017,2018,191410.0,869193.0,4.54,4540.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2018 - 2019,2018,2019,201066.0,910427.0,4.53,4530.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2019 - 2020,2019,2020,192762.0,843719.0,4.38,4380.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2020 - 2021,2020,2021,194116.0,854887.0,4.4,4400.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2021 - 2022,2021,2022,201958.0,896088.0,4.44,4440.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034019,Uttar Pradesh,Bulandshahr,2022 - 2023,2022,2023,195453.0,837712.0,4.29,4290.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034020,Uttar Pradesh,Chandauli,2010 - 2011,2010,2011,95572.0,242996.0,2.54,2540.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034020,Uttar Pradesh,Chandauli,2011 - 2012,2011,2012,92874.0,236179.0,2.54,2540.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034020,Uttar Pradesh,Chandauli,2012 - 2013,2012,2013,101444.0,303318.0,2.99,2990.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
IND034020,Uttar Pradesh,Chandauli,2013 - 2014,2013,2014,102339.0,268640.0,2.63,2630.0,Wheat,Rabi,DES APY Query Report,/Users/aaryan/Downloads/ugp/expansion_2010_workspace/data/yields/des_apy_wheat_rabi_2010_2022.html,False,,,,
