district_id,district,state,season,last_season,point_forecast,q10,q90,actual,p_increase,p_fall_over_5pct,p_fall_over_10pct,p_fall_over_20pct,p_fall_over_30pct,p_rise_over_5pct,p_rise_over_10pct,p_rise_over_20pct
IND034069,Shravasti,Uttar Pradesh,2020,3320.0,3378.212158203125,3052.172910852501,3602.2412417824016,3390.0,0.526250952416353,0.1715585877260344,0.08290769264068495,0.023943953687748376,0.0,0.24779868582182119,0.07041166027936929,0.01279079021605567
IND034070,Siddharth Nagar,Uttar Pradesh,2020,4050.0,4144.09423828125,3654.5456949878167,4480.4743287543915,3960.0,0.53131185446936,0.18773695508673385,0.09830671279270393,0.03341538194143368,0.0,0.3066439122866843,0.1128585973285896,0.01834102931093684
IND034071,Sitapur,Uttar Pradesh,2020,3360.0,3404.029541015625,3056.5518626283415,3642.789464815973,3630.0,0.5070516950255468,0.1868782181408375,0.09186480870662221,0.028939542981138745,0.0,0.2345968730897442,0.07031126722824466,0.012550435883326605
IND034072,Sonbhadra,Uttar Pradesh,2020,2390.0,2525.765380859375,2199.695175491111,2749.8157364062986,2620.0,0.752279491240988,0.15274337147918216,0.08703138328559577,0.037505898706103095,0.007630898706103097,0.44888019944464863,0.25514486872157427,0.0457386000478911
IND034073,Sultanpur,Uttar Pradesh,2020,3970.0,4036.347900390625,3646.790415585225,4304.021829316577,3860.0,0.5232034121710278,0.17310382204014385,0.08355070687441826,0.01918827501841997,0.0,0.2434415551974597,0.06865708150826633,0.005061022075417254
IND034074,Unnao,Uttar Pradesh,2020,3310.0,3548.515380859375,3206.039766597514,3783.8382710782475,3480.0,0.8301733415077288,0.08439567352453492,0.04626854840741032,0.004893548407410322,0.0,0.5390878683412001,0.2800149011134434,0.03752028347140379
IND034075,Varanasi,Uttar Pradesh,2020,3300.0,3348.5390625,2915.2295682377394,3646.276005811553,3670.0,0.5016093628659731,0.21910043835637055,0.13109176570365064,0.04678228322838021,0.005532283228380209,0.2806968242424248,0.10928188623502899,0.024753242128932373
IND013001,Ambala,Haryana,2021,5060.0,4766.919921875,4419.504479367331,5154.019302936026,4110.0,0.15557482019782132,0.5366973200792754,0.18086377624829802,0.025946021343877874,0.0,0.04560434149552384,0.013979341495523823,0.0
IND013002,Bhiwani,Haryana,2021,4240.0,4115.23046875,3815.3104705639444,4449.409182360531,4270.0,0.33058223771109796,0.3494957550031802,0.10041250570229,0.016410126707172536,0.0,0.09878807490953356,0.03653721307381874,0.0
IND013003,Charkhi Dadri,Haryana,2021,4990.0,4804.013671875,4453.8948188251525,5194.125263734941,4120.0,0.29289052702965646,0.38949229257387286,0.11901523204893397,0.014821410464523751,0.0,0.08181794475734239,0.028738020194173708,0.0
IND013004,Faridabad,Haryana,2021,3370.0,4096.4892578125,3717.2176539609295,4519.083607808111,3920.0,0.9689656234408061,0.00997187655919396,0.0,0.0,0.0,0.9457095545373888,0.9026133087617262,0.5917704168970881
IND013005,Fatehabad,Haryana,2021,5040.0,4918.13134765625,4559.695542889308,5317.509904849578,4670.0,0.35944790107180413,0.3038424206705824,0.09358723773467827,0.007132183652622757,0.0,0.11388355313055876,0.037656610254430234,0.0
IND013006,Gurgaon,Haryana,2021,4740.0,4720.78759765625,4376.734301376131,5104.140787372623,4670.0,0.4879340521508101,0.17513367739000119,0.06877903594579145,0.0,0.0,0.19409747324860804,0.05520236207336393,0.0
IND013007,Hissar,Haryana,2021,4970.0,4782.9130859375,4434.3320538539765,5171.311197418015,4640.0,0.2902785708690738,0.3913919128108917,0.11990352157308949,0.015167673819362676,0.0,0.08100761252125799,0.02856775388094379,0.0
IND013008,Jhajjar,Haryana,2021,4530.0,4525.52880859375,4195.706067833216,4893.025940807254,4400.0,0.5070202427164316,0.16370290309214974,0.06508740060401823,0.0,0.0,0.21353934776088845,0.06172800738287165,0.0
IND013009,Jind,Haryana,2021,5010.0,4842.296875,4489.387923485681,5235.517267611285,4660.0,0.31252073703081684,0.3701513027020496,0.10997110925263386,0.012564539263690677,0.0,0.09006834516132955,0.03128631611731181,0.0
IND013010,Kaithal,Haryana,2021,4950.0,4677.25537109375,4336.374724659321,5057.07351129498,4620.0,0.17250989615039924,0.5196035878275427,0.16972768607147923,0.02491620180944801,0.0,0.04763250045101586,0.016695000451015907,0.0
IND013011,Karnal,Haryana,2021,5180.0,5112.94384765625,4740.3100131336705,5528.142221294761,5100.0,0.4383645434617689,0.21776781501707568,0.07961433544972656,0.0,0.0,0.14666640435277367,0.045368154489799695,0.0
IND013012,Kurukshetra,Haryana,2021,5150.0,4847.9697265625,4494.647334867065,5241.650785047071,4260.0,0.15120198617736325,0.5411111210056064,0.18373924454359492,0.025933750916013538,0.0,0.04500892404592538,0.012821424045925234,0.0
IND013013,Mahendragarh,Haryana,2021,4840.0,4607.966796875,4272.1359354311835,4982.158334440931,4650.0,0.21787569088042436,0.4698565059814448,0.14480617532493165,0.02162069129993074,0.0,0.05829044368111358,0.022230641663440687,0.0
IND013014,Mewat,Haryana,2021,4220.0,4238.626953125,3880.9741257356595,4637.133096426572,4260.0,0.5421254409004183,0.17256321549059764,0.0774954214209256,0.009921913329317817,0.0,0.2897246734760214,0.0980908702936163,0.0125746285269841
IND013015,Palwal,Haryana,2021,4450.0,4429.47314453125,4011.4464955155495,4895.249380420421,4640.0,0.4907218840418516,0.2363645324023485,0.09850407583273503,0.02050277056016131,0.0,0.2690742052919952,0.10011637549934915,0.01302874316984115
IND013016,Panchkula,Haryana,2021,3600.0,3717.072998046875,3367.516592163617,4106.557896549449,3770.0,0.6783694140748326,0.12693936358126542,0.06461336269206176,0.01158245015740954,0.0,0.4383402481778591,0.21600748291341132,0.038892042969786544
IND013017,Panipat,Haryana,2021,4940.0,4810.03466796875,4459.477001795013,5200.635196899055,4630.0,0.3443956312225326,0.3223045227839879,0.09627073127034677,0.009151910454607446,0.0,0.10758761206251433,0.036446310422073025,0.0
IND013018,Rewari,Haryana,2021,4700.0,4600.7998046875,4265.491277120291,4974.409344173891,4580.0,0.3931706687758597,0.28020648225579137,0.0897324484719226,0.008417619460302945,0.0,0.12292755704018343,0.04048874855135687,0.0
IND013019,Rohtak,Haryana,2021,4790.0,4566.4921875,4233.684015760436,4937.315765066197,4370.0,0.22683043249785317,0.4600293196969727,0.14168289532202766,0.02123242845363143,0.0,0.061139621116903076,0.023365663400707448,0.0
IND013020,Sirsa,Haryana,2021,4640.0,4522.6630859375,4193.049200438025,4889.927506151494,4290.0,0.34889809075510136,0.313441572300006,0.0949824884589581,0.01110597154746813,0.0,0.11061005303881177,0.037924829531865045,0.0
IND013021,Sonepat,Haryana,2021,5020.0,4776.60009765625,4428.479159229264,5164.4855607398185,4720.0,0.2140517969427046,0.4740529551547966,0.14613989236325062,0.02086964167502788,0.0,0.05707377515066714,0.02081905269235329,0.0
IND013022,Yamuna Nagar,Haryana,2021,5100.0,4722.94482421875,4361.607982268722,5125.555792987976,4510.0,0.1137968610484914,0.6388614942782375,0.3007624239549821,0.0380800434268765,0.0,0.03741658389314162,0.005541583893141633,0.0
IND028001,Amritsar,Punjab,2021,4760.0,4435.01904296875,4111.792697950377,4795.166298358724,4450.0,0.1212237967791705,0.5936138758034905,0.24564180787400075,0.03285148320750483,0.0,0.0390451215230434,0.009295121523043348,0.0
IND028002,Barnala,Punjab,2021,4800.0,4774.54296875,4426.571954878277,5162.261381969207,4570.0,0.4807682547413733,0.1798149622467375,0.07029088423985527,0.0,0.0,0.18701593375223136,0.052529891795162986,0.0
IND028003,Bathinda,Punjab,2021,4950.0,4943.7041015625,4583.404542052436,5345.159303082011,4410.0,0.5049249094317583,0.16476196804356322,0.06542943181747736,0.0,0.0,0.21163480868892492,0.061123404225414846,0.0
IND028004,Faridkot,Punjab,2021,5070.0,4884.42822265625,4528.448718032308,5281.0699059265535,4580.0,0.2975961075746144,0.38607002379117966,0.11741493034164059,0.013879776604083077,0.0,0.08327780218627456,0.028867185253171668,0.0
IND028005,Fatehgarh Sahib,Punjab,2021,4960.0,4755.95654296875,4358.691535495413,5198.5996143306065,3400.0,0.30079818200492725,0.42441894094453797,0.14756259462173016,0.026759461764866956,0.0,0.09668021685592754,0.03552261693509051,0.0
IND028006,Fazilka,Punjab,2021,4740.0,4575.755859375,4242.272546723391,4947.33169661997,4280.0,0.3072393752939824,0.37612851634927746,0.1127661396292334,0.015202361614921642,0.0,0.08751860979532089,0.03152273153822294,0.0
IND028007,Firozpur,Punjab,2021,4930.0,4740.85498046875,4395.339163568601,5125.837748947415,4370.0,0.2851893652578624,0.39509318395598253,0.12163428876548471,0.01584429237050483,0.0,0.0794287394049854,0.02824702127368528,0.0
IND028008,Gurdaspur,Punjab,2021,4530.0,4342.2666015625,4025.8000995880484,4694.881862866419,4220.0,0.26344730854691933,0.4175046844215885,0.12902845621032188,0.020165019285978303,0.0,0.07268349241442185,0.028083424432696846,0.0
IND028009,Hoshiarpur,Punjab,2021,4140.0,3893.400634765625,3609.647702777059,4209.565579979887,3620.0,0.14782524747418757,0.5467068380651393,0.18738469826085544,0.03107632375161461,0.0,0.04546153995636282,0.019586539956362836,0.0
IND028010,Jalandhar,Punjab,2021,4900.0,4543.0185546875,4211.921152724746,4911.935947781985,4220.0,0.10703241206993053,0.6391862452400289,0.2819994009500384,0.03484256092275092,0.0,0.0356169735607893,0.004991973560789287,0.0
IND028011,Kapurthala,Punjab,2021,4620.0,4291.52587890625,3974.5528146452843,4644.705565171142,3990.0,0.11520462132956444,0.6157408072560531,0.27123727386110824,0.03560356786402838,0.0,0.038333953944642896,0.009458953944642912,0.0
IND028012,Ludhiana,Punjab,2021,4970.0,4639.8232421875,4301.670667514523,5016.601693413693,4280.0,0.1268838939390926,0.5837265745679792,0.23043847159408334,0.031078438469912498,0.0,0.03982699099022724,0.008764490990227136,0.0
IND028013,Mansa,Punjab,2021,4970.0,4907.26513671875,4549.621266690194,5305.76129949444,4450.0,0.43999316343660944,0.2152565902039633,0.07921794910863082,0.0013404435845565104,0.0,0.147596395429907,0.04577775487111424,0.0
IND028014,Moga,Punjab,2021,5150.0,4842.3798828125,4489.464881648431,5235.607016101911,4370.0,0.1473197470084201,0.547725501400956,0.18804832903501337,0.026555309274096543,0.0,0.0442353041830601,0.012047804183059951,0.0
IND028015,Mohali,Punjab,2021,4370.0,4271.169921875,3959.8849804971746,4618.011752713634,3710.0,0.37664053594680513,0.29155271360867907,0.09162197839131002,0.012070559667444627,0.0,0.11849439226425063,0.04024382854237962,0.0
IND028016,Muktsar,Punjab,2021,5050.0,4979.84716796875,4616.913484199226,5384.237379697119,4530.0,0.4335787663211783,0.22514716839056734,0.08077913553775418,0.0012697406834108734,0.0,0.1439335814065663,0.044822919561469554,0.0
IND028017,Nawan Shehar,Punjab,2021,4940.0,4655.228515625,4268.64732286516,5085.967400940566,3870.0,0.19723157482795017,0.5293896611143298,0.20255629633395866,0.035326626954071856,0.0,0.06333386273823183,0.023717639518882394,0.0
IND028018,Pathankot,Punjab,2021,4330.0,4050.13134765625,3754.955805079331,4379.023664621567,3650.0,0.13239877395473942,0.5740929448878216,0.21562519665333435,0.032648773193431624,0.0,0.04221516372224843,0.015152663722248327,0.0
IND028019,Patiala,Punjab,2021,4970.0,4876.9326171875,4521.499395935937,5272.965617223098,3880.0,0.40899037321365084,0.2623794818052008,0.0867636520780656,0.004713244664436957,0.0,0.12989286807607936,0.041579812916095915,0.0
IND028020,Rupnagar,Punjab,2021,4510.0,4235.68359375,3926.984913226263,4579.643745039062,3620.0,0.14400991372702165,0.5538101063830215,0.19239354208943338,0.030016434513010382,0.0,0.04427011285810367,0.01608261285810364,0.0
IND028021,Sangrur,Punjab,2021,5260.0,5161.97021484375,4785.763314834413,5581.149791587198,4175.82421875,0.4094451984778602,0.26171475779507886,0.08665295312735685,0.002018709161341917,0.0,0.1301525870061575,0.04115327642820321,0.0
IND028022,Tarn Taran,Punjab,2021,4710.0,4437.72802734375,4114.304250226493,4798.095266746892,4290.0,0.156259645923563,0.5360060785621007,0.18041345166406744,0.027550259782396155,0.0,0.045982537927583556,0.01654503792758355,0.0
IND034001,Agra,Uttar Pradesh,2021,4260.0,4121.48046875,3782.7540330406828,4498.898330966042,4050.0,0.33273864517155816,0.37550531035203066,0.12714520777891042,0.024979991818003443,0.0,0.11491508929697702,0.0417021354842636,0.0
IND034002,Aligarh,Uttar Pradesh,2021,4180.0,4029.103515625,3735.460491674331,4356.288260217012,4190.0,0.300719828675981,0.3835070533555705,0.11621644880080167,0.019986946733861602,0.0,0.08437110363865608,0.03286746636076254,0.0
IND034003,Allahabad,Uttar Pradesh,2021,3590.0,3594.633056640625,3256.2862997281263,3971.627870801607,2870.0,0.5215942621868812,0.20081773240202186,0.0927504153429416,0.02376399566320356,0.0,0.29971927599166703,0.11304622444445078,0.023026413742517238
IND034004,Ambedkar Nagar,Uttar Pradesh,2021,3840.0,3884.13818359375,3601.060303551791,4199.550968256858,3680.0,0.6012442101537965,0.12975205118181046,0.05029128807030531,0.002106254855183295,0.0,0.29710365229849556,0.08788286110366017,0.011554640760990553
IND034005,Amethi,Uttar Pradesh,2021,3880.0,3792.27001953125,3293.2562006635785,4348.284280239626,3220.0,0.4398514145915986,0.3780221527255039,0.18403413201861565,0.06321020166725438,0.009994585084878509,0.27704817979958174,0.1313849267403423,0.03376598398039099
IND034006,Amroha,Uttar Pradesh,2021,4019.999999999999,3814.744873046875,3536.724411230065,4124.522549924933,3950.0,0.19659572672818393,0.49391504388752466,0.15388943520984213,0.027822390420771514,0.0,0.05131519752663716,0.025200786737515246,0.0
IND034007,Auraiya,Uttar Pradesh,2021,4150.0,3998.344482421875,3584.8001238790657,4459.12643292388,3970.0,0.34562149812851595,0.4101878207585937,0.17405429798159947,0.04354477169384194,0.0,0.1479388658250116,0.06408219394123493,0.003313694231410369
IND034008,Azamgarh,Uttar Pradesh,2021,3540.0,3583.41943359375,3322.2580823195976,3874.412248149062,3470.0,0.6050002632228278,0.12799078833577374,0.049794443980730706,0.005544443980730705,0.0,0.30144926163322117,0.08947747314643562,0.014935946475305606
IND034009,Badaun,Uttar Pradesh,2021,3910.0,3833.33154296875,3553.729380431545,4144.871592196952,3890.0,0.4045555942297092,0.26916837217547573,0.08795112852380348,0.01479867872287332,0.0,0.12746917559164583,0.0429398798339492,0.0
IND034010,Baghpat,Uttar Pradesh,2021,4570.0,4309.49609375,3995.417922324303,4659.450214632185,4550.0,0.1610963447305771,0.5311240671308626,0.17723295727338076,0.02780891058964528,0.0,0.04661057122896395,0.018048071228963902,0.0
IND034011,Bahraich,Uttar Pradesh,2021,3490.0,3578.79248046875,3317.96834378887,3869.4095616951536,3520.0,0.681854189659153,0.0990819893247805,0.0446839344595212,0.001058934459521197,0.0,0.36815367185666825,0.12274393237769365,0.021795588175121172
IND034012,Ballia,Uttar Pradesh,2021,3770.0,3747.817138671875,3452.867498797235,4076.4577489323865,3770.0,0.47991976263913694,0.19480272831279222,0.0803105717000286,0.014395256499763377,0.0,0.20705187245303447,0.06644588409862451,0.007196860574884334
IND034013,Balrampur,Uttar Pradesh,2021,3400.0,3468.152099609375,3138.3604677525327,3835.614569467984,3300.0,0.6196848126616534,0.14985696094635054,0.07695125673692332,0.01895351538432425,0.0,0.3832590320046063,0.16309107586825256,0.03414363082698846
IND034014,Banda,Uttar Pradesh,2021,2810.0,2848.098388671875,2563.0424257839,3165.715205026417,3020.0,0.5890032871913069,0.17697401271648117,0.08841542164168288,0.028985938047815466,0.0,0.3479062856102185,0.15225746075140556,0.03691329150346523
IND034015,Barabanki,Uttar Pradesh,2021,4330.0,4166.64013671875,3862.9733769257764,4504.993590198507,4040.0,0.28968612505069324,0.3918227860709087,0.12010500405661592,0.019693668387162064,0.0,0.0808238123671774,0.0312771776529146,0.0
IND034016,Bareilly,Uttar Pradesh,2021,3870.0,3812.48095703125,3534.625490514814,4122.074791826205,3910.0,0.4286585070042481,0.23273388442899218,0.08197666695577015,0.013074124813438573,0.0,0.1411239650856232,0.04551246663844344,0.0
IND034017,Basti,Uttar Pradesh,2021,3560.0,3614.1806640625,3336.0195629731797,3924.115044899796,3640.0,0.6153698302196808,0.12965918877191548,0.053960377261485656,0.006919557883433925,0.0,0.32169504182078834,0.10569111948515741,0.018906113915161726
IND034018,Bijnor,Uttar Pradesh,2021,3810.0,3646.4453125,3380.6906045157484,3942.556165351588,3750.0,0.25289782127000415,0.42981962156446796,0.13261618833795563,0.02553633005810019,0.0,0.0694106236949329,0.030783564490596604,0.0
IND034019,Bulandshahr,Uttar Pradesh,2021,4400.0,4239.123046875,3930.1736973345833,4583.362500144733,4440.0,0.2978697534334085,0.38587100697038274,0.11732186723692131,0.01863398717947297,0.0,0.08336269796821705,0.03168362424122928,0.0
IND034020,Chandauli,Uttar Pradesh,2021,3640.0,3654.21875,3260.234329059707,4093.2065059639795,3520.0,0.5335726412051518,0.2277023244155123,0.10717986004672812,0.0318552433940805,0.0,0.32757725986536246,0.14416931393544652,0.03320233231335612
IND034021,Chitrakoot,Uttar Pradesh,2021,3310.0,3172.863037109375,2731.0835897352226,3665.1052627561003,3190.0,0.3820412081085901,0.451391984680065,0.26154156591769134,0.08175685931726376,0.026703533712204717,0.2205989583973592,0.11064411445128752,0.03131888627501711
IND034022,Deoria,Uttar Pradesh,2021,3480.0,3411.668701171875,3148.864153751659,3704.4924078905055,3350.0,0.40964825059367804,0.28181706326905526,0.09377525536445404,0.021324556672748258,0.0,0.1374797236142401,0.04626916880063514,0.002769168800635158
IND034023,Etah,Uttar Pradesh,2021,4130.0,3981.9560546875,3690.9057081524525,4306.251970229099,3890.0,0.30231358920389395,0.3824260165561704,0.11608644079457499,0.020389247689812238,0.0,0.08541946944390633,0.03337242953743225,0.0
IND034024,Etawah,Uttar Pradesh,2021,4120.0,4068.533447265625,3673.5250941055792,4508.662095314463,3830.0,0.45712637296207015,0.28781288138934996,0.11565955368230542,0.028259870023678788,0.0,0.23598885161581018,0.09171104201249192,0.013179895897183602
IND034025,Faizabad,Uttar Pradesh,2021,3530.0,3657.65380859375,3391.0822199624404,3954.6748512474796,3400.0,0.761140128410212,0.08632402078098544,0.040415009992604556,0.0,0.0,0.4371856027856199,0.1548938738663177,0.02670979125091033
IND034026,Farrukhabad,Uttar Pradesh,2021,4080.0,4025.550048828125,3732.166003265997,4352.446232919806,3880.0,0.4363411480592574,0.22088775755739812,0.08010680533992909,0.010382071729576921,0.0,0.1455109846115713,0.04612567578144722,0.0
IND034027,Fatehpur,Uttar Pradesh,2021,3800.0,3787.911376953125,3497.2553459068686,4111.767935854294,3660.0,0.49383089861814045,0.1810816048039963,0.07421666657889932,0.011570137105182654,0.0,0.21585630955255153,0.0670653140117986,0.00691935897285012
IND034028,Firozabad,Uttar Pradesh,2021,4140.0,3968.0712890625,3649.0435279284384,4323.540372373483,3530.0,0.28923175985113925,0.42483677796732955,0.14328119509801523,0.028424613440046303,0.0,0.08968339044410623,0.035404839051442316,0.0
IND034029,Gautam Buddha Nagar,Uttar Pradesh,2021,4019.999999999999,3920.330322265625,3561.0194269156086,4320.683928295686,3850.0,0.40341288890546023,0.3529208975650249,0.1284537162732383,0.03002308049832982,0.0,0.15822542721056831,0.06044036166651878,0.0030923473892351394
IND034030,Ghaziabad,Uttar Pradesh,2021,4270.0,4022.603515625,3729.434214835892,4349.26042546876,4200.0,0.1554705164938348,0.5368026009527589,0.18093236380330066,0.02970970921314188,0.0,0.04628038323580952,0.019592883235809544,0.0
IND034031,Ghazipur,Uttar Pradesh,2021,3480.0,3456.927734375,3199.6691941332233,3743.5719347060112,3880.0,0.47392955630572686,0.1883165669628807,0.07448408975326748,0.014616595717476344,0.0,0.18577884909761655,0.05395723539750108,0.007407041886516641
IND034032,Gonda,Uttar Pradesh,2021,3350.0,3282.38818359375,3043.166136239402,3548.935651370677,3280.0,0.40153298621307465,0.273278401856779,0.08857868959016657,0.020017381302397327,0.0,0.12563447540228045,0.043649003000920894,0.0017740030009208985
IND034033,Gorakhpur,Uttar Pradesh,2021,3740.0,3793.81298828125,3469.517620418546,4155.1513769104195,3630.0,0.6048850285023026,0.1461887963059556,0.06903554809031831,0.01120474536179512,0.0,0.332203316994519,0.12475408051570169,0.022840879988624274
IND034034,Hamirpur,Uttar Pradesh,2021,3210.0,3118.172607421875,2828.7989029780047,3440.600364452526,3210.0,0.37676213392273605,0.36916908948422744,0.1373274146889834,0.03604457178330785,0.0,0.14725680820025455,0.056171967816635915,0.011466286482188948
IND034035,Hapur,Uttar Pradesh,2021,4180.0,4091.167724609375,3793.0014309202634,4423.39241475903,4380.0,0.3915812051190807,0.28129748512693115,0.0899141372197581,0.013085764955382502,0.0,0.12250128373864799,0.041456991755516204,0.0
IND034036,Hardoi,Uttar Pradesh,2021,3750.0,3658.071044921875,3391.4690479040305,3955.1259693959455,3790.0,0.3557697504052898,0.30673501506350864,0.09400768055895935,0.018243615721379742,0.0,0.11289712137323482,0.04064253567551013,0.0
IND034037,Hathras,Uttar Pradesh,2021,4100.0,3936.2958984375,3645.164904966517,4260.681672906381,3970.0,0.2781258378760487,0.4062157320013799,0.12763199378110812,0.023112044194348928,0.0,0.07864304796030841,0.031804735093425185,0.0
IND034038,Jalaun,Uttar Pradesh,2021,3690.0,3531.30615234375,3105.5244982891577,4005.7232178662034,3420.0,0.34379361274333764,0.45331360140326526,0.2300935831135699,0.0650231572641818,0.012117677516389733,0.17020631165712763,0.08244521974399999,0.016183448741429407
IND034039,Jaunpur,Uttar Pradesh,2021,3700.0,3658.22509765625,3391.6118732001937,3955.2925320359,4000.0,0.44670958692945206,0.20490030722134345,0.07758325312386782,0.01322648594657403,0.0,0.15285827489383608,0.04753885617400189,0.0012888561740018734
IND034040,Jhansi,Uttar Pradesh,2021,3030.0,3068.590576171875,2719.5416861582585,3457.509987206193,3380.0,0.5755293166886786,0.2005954440973591,0.10383386629795188,0.03554661400822772,0.0,0.37206817279082316,0.1891023063474615,0.043238445097073974
IND034041,Kannauj,Uttar Pradesh,2021,4140.0,4241.95068359375,3804.57473608939,4729.286414405948,3850.0,0.6292974963035101,0.15425651118381195,0.08257318996914055,0.016608421599266763,0.0,0.4167603109686694,0.20744228510471074,0.039645359753883724
IND034042,Kanpur,Uttar Pradesh,2021,3950.0,3929.31005859375,3507.5470652305607,4399.249427168976,3480.0,0.49074188328494606,0.27236105308397307,0.12018725069208862,0.03373093313385073,0.0,0.2994815207978393,0.12509168687904892,0.026195198536725472
IND034043,Kanpur Dehat,Uttar Pradesh,2021,4070.000000000001,4099.3623046875,3713.6937651542735,4529.084287885546,3790.0,0.5554431751820307,0.1834474276903362,0.0872494124498325,0.01763701914653768,0.0,0.31974638865736216,0.12634484762003295,0.022816592813613923
IND034044,Kasganj,Uttar Pradesh,2021,3800.0,3864.78759765625,3459.9695654679153,4315.846446886845,3910.0,0.6027414550924827,0.17616303772195777,0.09042233947455695,0.02358635166832488,0.0,0.38289212456966104,0.18086987948947664,0.03751494892166307
IND034045,Kaushambi,Uttar Pradesh,2021,3310.0,3329.0478515625,2997.161914286251,3698.8438513464152,3360.0,0.5449663039918418,0.1970293991578185,0.09469161231208377,0.02773827129455208,0.0,0.3228736982912044,0.13399942121952646,0.0306405897800891
IND034046,Kushinagar,Uttar Pradesh,2021,3740.0,3654.2392578125,3297.8272031841693,4051.3628996214566,3760.0,0.4166018993395074,0.35217998875339107,0.13431952728772265,0.03473533528674693,0.0,0.1860715096485993,0.07534394348324636,0.011298079033185804
IND034047,Lakhimpur Kheri,Uttar Pradesh,2021,4110.0,4085.044189453125,3787.324181984652,4416.7716158123785,4090.0,0.476355258989397,0.18269789194823335,0.07122194322996152,0.006766666717150315,0.0,0.18265482752366202,0.050884073568505994,0.0
IND034048,Lalitpur,Uttar Pradesh,2021,3120.0,3072.15771484375,2799.84640341867,3375.5741068949987,3620.0,0.4398933980600941,0.2845193151231335,0.10537237238937767,0.029564299123406954,0.0,0.192588202015316,0.070929191091893,0.01607789576417662
IND034049,Lucknow,Uttar Pradesh,2021,3390.0,3433.453857421875,3175.592077493203,3720.770203204289,3540.0,0.6058221109851489,0.13124773613651597,0.053130176978415204,0.008665102211615306,0.0,0.3083677471210724,0.0955223876452912,0.018083699031370304
IND034050,Maharajganj,Uttar Pradesh,2021,3740.0,3821.052978515625,3440.7922799128805,4244.749403776591,3550.0,0.6220472795641694,0.15467034352360046,0.08092057893012738,0.01840127598697262,0.0,0.402973259059913,0.1840896933087537,0.03653381966953895
IND034051,Mahoba,Uttar Pradesh,2021,2710.0,2706.125732421875,2272.645113606391,3189.12118603278,2840.0,0.5094905204967217,0.34140124230984364,0.17990590376496352,0.07658257535276076,0.03097364721272865,0.37356035989979974,0.24417932493531058,0.07964931589540747
IND034052,Mainpuri,Uttar Pradesh,2021,4250.0,4159.9521484375,3856.772812483461,4497.7625015156045,3860.0,0.3922814116408564,0.2808168655654893,0.08983409786457991,0.012437334078170294,0.0,0.12268906994220241,0.041351577437884535,0.0
IND034053,Mathura,Uttar Pradesh,2021,3510.0,3688.02783203125,3323.416962316841,4094.2868082466057,3490.0,0.7666102392699099,0.10545395773997235,0.0562571706094439,0.009064867512677098,0.0,0.5179786382803041,0.31276487935947106,0.054706082963955405
IND034054,Maunathbhanjan,Uttar Pradesh,2021,3770.0,3767.04345703125,3492.499497615343,4072.947523922564,3700.0,0.5085110537683444,0.16294938777035878,0.0648440484285654,0.008126512529176465,0.0,0.21489441042230328,0.06215817716815164,0.005849034601512426
IND034055,Meerut,Uttar Pradesh,2021,4570.0,4348.486328125,4031.5665294534356,4701.606664475736,4180.0,0.21415545362696653,0.47393919938278295,0.14610373846144592,0.023473421595092477,0.0,0.05710675614537186,0.02344421844153477,0.0
IND034056,Mirzapur,Uttar Pradesh,2021,3280.0,3273.13818359375,2975.425807067439,3604.8571073574753,3500.0,0.5019435209080141,0.21036313074768062,0.09236713581415681,0.025253471917907406,0.0,0.2726122276672992,0.09851892513046356,0.02186985688166887
IND034057,Moradabad,Uttar Pradesh,2021,4330.0,4070.5830078125,3773.916938295828,4401.136108914724,4150.0,0.14677624996834504,0.5488207338395816,0.18876184244574787,0.030374666639596513,0.0,0.04504562039206916,0.017983120392069174,0.0
IND034058,Muzaffarnagar,Uttar Pradesh,2021,4340.0,4080.572509765625,3783.1784004877754,4411.936811829169,3960.0,0.14718695989053288,0.5479930884312763,0.18822265452788503,0.03026389168599411,0.0,0.04511564152802561,0.01799064152802554,0.0
IND034059,Pilibhit,Uttar Pradesh,2021,4450.0,4299.49853515625,3986.1489906636184,4648.640800834825,4010.0,0.310965572694454,0.37191136951022863,0.11079414160249591,0.016920581395178828,0.0,0.08931754305650041,0.03316443507486133,0.0
IND034060,Pratapgarh,Uttar Pradesh,2021,3420.0,3402.623779296875,3108.3288964986004,3730.534842081958,3310.0,0.4866089809231253,0.2137471912321403,0.09000313653475973,0.0224203955920857,0.0,0.24140894880124708,0.08499998955859223,0.016427328599975977
IND034061,Rae Bareli,Uttar Pradesh,2021,3900.0,3777.172607421875,3501.8904305987407,4083.899215474179,3230.0,0.32137407784705885,0.36013147974969945,0.1052856970902366,0.02000020947543328,0.0,0.09434256028071109,0.036500882718668914,0.0
IND034062,Rampur,Uttar Pradesh,2021,4230.0,4077.023193359375,3764.6229431054057,4425.1077305455765,4180.0,0.3081025063739118,0.387337424369508,0.12433895841141013,0.022550174027153275,0.0,0.09263840251561173,0.0354305114035085,0.0
IND034063,Saharanpur,Uttar Pradesh,2021,4160.0,3887.5703125,3604.242297233987,4203.261804378061,4070.0,0.1297864182405849,0.5786563202417012,0.22264212962866817,0.03372462193249243,0.0,0.04202963849125607,0.01602963849125605,0.0
